Subject:	S212
Project:	glassroutes
Time:	2015-01-30_11-36-10

NbPoints	Matlab_now	BoxyTime	Stimulus_String	Trial_no	Stimulus_Label	Stimulus_Time
16201	43145.417	4348.624	50;startClassifying;1422637148693;	50	startClassifying	1422637148693	
16202	43277.961	4348.750	50;startClassifying;1422637150194;	50	startClassifying	1422637150194	
16203	43277.993	4348.834	50;startClassifying;1422637161192;	50	startClassifying	1422637161192	
16204	43277.994	4348.918	50;startClassifying;1422637162692;	50	startClassifying	1422637162692	
16205	43278.014	4349.002	50;startClassifying;1422637173691;	50	startClassifying	1422637173691	
16206	43278.015	4349.086	50;startClassifying;1422637175192;	50	startClassifying	1422637175192	
16207	43278.015	4349.170	50;startClassifying;1422637186192;	50	startClassifying	1422637186192	
16208	43278.015	4349.255	50;startClassifying;1422637187693;	50	startClassifying	1422637187693	
16209	43278.019	4349.318	50;startClassifying;1422637198693;	50	startClassifying	1422637198693	
16210	43278.024	4349.402	50;startClassifying;1422637200194;	50	startClassifying	1422637200194	
16211	43278.043	4349.486	50;startClassifying;1422637211194;	50	startClassifying	1422637211194	
16212	43278.043	4349.570	50;startClassifying;1422637212695;	50	startClassifying	1422637212695	
16562	43305.423	4508.620	e;0.0;100.0	e	0.0	100.0	
16567	43305.796	4509.018	h;100.0;0.0	h	100.0	0.0	
16573	43306.256	4509.565	e;0.0;100.0	e	0.0	100.0	
16579	43306.814	4510.049	e;39.4;60.6	e	39.4	60.6	
16585	43307.350	4510.594	e;39.6;60.4	e	39.6	60.4	
16591	43307.879	4511.078	e;40.0;60.0	e	40.0	60.0	
16597	43308.273	4511.602	h;100.0;0.0	h	100.0	0.0	
16603	43308.863	4512.105	h;100.0;0.0	h	100.0	0.0	
16609	43309.250	4512.589	e;41.6;58.4	e	41.6	58.4	
16615	43309.785	4513.135	h;100.0;0.0	h	100.0	0.0	
16621	43310.365	4513.618	e;0.0;100.0	e	0.0	100.0	
16627	43310.855	4514.143	h;84.2;15.8	h	84.2	15.8	
16633	43311.320	4514.627	h;100.0;0.0	h	100.0	0.0	
16639	43311.906	4515.172	h;100.0;0.0	h	100.0	0.0	
16645	43312.368	4515.677	h;100.0;0.0	h	100.0	0.0	
16651	43312.898	4516.160	e;0.0;100.0	e	0.0	100.0	
16657	43313.437	4516.685	e;6.2;93.8	e	6.2	93.8	
16663	43313.906	4517.168	h;93.3;6.7	h	93.3	6.7	
16669	43314.377	4517.714	e;0.0;100.0	e	0.0	100.0	
16675	43314.859	4518.197	h;99.5;0.5	h	99.5	0.5	
16681	43315.439	4518.702	e;0.0;100.0	e	0.0	100.0	
16687	43315.974	4519.226	e;0.0;100.0	e	0.0	100.0	
16693	43316.458	4519.710	e;0.6;99.4	e	0.6	99.4	
16699	43317.057	4520.256	h;100.0;0.0	h	100.0	0.0	
16705	43317.446	4520.739	h;100.0;0.0	h	100.0	0.0	
16711	43318.009	4521.285	e;19.6;80.4	e	19.6	80.4	
16717	43318.546	4521.769	e;0.0;100.0	e	0.0	100.0	
16723	43318.982	4522.251	e;0.0;100.0	e	0.0	100.0	
16730	43319.615	4522.882	e;0.0;100.0	e	0.0	100.0	
16735	43320.041	4523.281	h;100.0;0.0	h	100.0	0.0	
16742	43320.627	4523.890	h;100.0;0.0	h	100.0	0.0	
16747	43321.021	4524.310	e;0.0;100.0	e	0.0	100.0	
16753	43321.635	4524.835	e;0.0;100.0	e	0.0	100.0	
16760	43322.156	4525.423	e;38.9;61.1	e	38.9	61.1	
16765	43322.557	4525.823	h;100.0;0.0	h	100.0	0.0	
16771	43323.093	4526.368	e;43.3;56.7	e	43.3	56.7	
16777	43323.622	4526.852	h;63.9;36.1	h	63.9	36.1	
16783	43324.123	4527.377	e;41.9;58.1	e	41.9	58.1	
16789	43324.680	4527.860	h;100.0;0.0	h	100.0	0.0	
16795	43325.106	4528.364	h;96.2;3.8	h	96.2	3.8	
16801	43325.677	4528.911	e;0.0;100.0	e	0.0	100.0	
16807	43326.055	4529.393	h;100.0;0.0	h	100.0	0.0	
16813	43326.648	4529.918	h;100.0;0.0	h	100.0	0.0	
16819	43327.136	4530.401	h;100.0;0.0	h	100.0	0.0	
16825	43327.606	4530.947	e;42.8;57.2	e	42.8	57.2	
16831	43328.089	4531.430	e;43.3;56.7	e	43.3	56.7	
16837	43328.737	4531.935	e;39.0;61.0	e	39.0	61.0	
16843	43329.187	4532.459	e;23.2;76.8	e	23.2	76.8	
16850	43329.740	4533.027	e;36.5;63.5	e	36.5	63.5	
16855	43330.273	4533.489	h;100.0;0.0	h	100.0	0.0	
16861	43330.739	4533.972	h;100.0;0.0	h	100.0	0.0	
16867	43331.214	4534.518	h;100.0;0.0	h	100.0	0.0	
16873	43331.771	4535.002	h;95.1;4.9	h	95.1	4.9	
16879	43332.168	4535.484	e;0.0;100.0	e	0.0	100.0	
16886	43332.828	4536.094	e;0.0;100.0	e	0.0	100.0	
16891	43333.277	4536.514	e;0.0;100.0	e	0.0	100.0	
16897	43333.824	4537.060	e;44.7;55.3	e	44.7	55.3	
16903	43334.279	4537.543	e;4.8;95.2	e	4.8	95.2	
16909	43334.780	4538.069	e;0.4;99.6	e	0.4	99.6	
16915	43335.340	4538.572	e;0.0;100.0	e	0.0	100.0	
16921	43335.822	4539.056	e;0.0;100.0	e	0.0	100.0	
16928	43336.440	4539.664	e;0.0;100.0	e	0.0	100.0	
16933	43336.815	4540.085	e;0.0;100.0	e	0.0	100.0	
16939	43337.311	4540.610	e;0.0;100.0	e	0.0	100.0	
16945	43337.853	4541.114	e;1.1;98.9	e	1.1	98.9	
16951	43338.367	4541.597	e;0.0;100.0	e	0.0	100.0	
16957	43338.830	4542.144	e;0.0;100.0	e	0.0	100.0	
16963	43339.280	4542.626	h;93.9;6.1	h	93.9	6.1	
16969	43339.863	4543.152	h;93.1;6.9	h	93.1	6.9	
16976	43340.494	4543.719	h;94.7;5.3	h	94.7	5.3	
16981	43340.913	4544.181	h;95.9;4.1	h	95.9	4.1	
16987	43341.318	4544.685	e;0.0;100.0	e	0.0	100.0	
16993	43341.910	4545.148	e;0.0;100.0	e	0.0	100.0	
16999	43342.423	4545.693	h;99.6;0.4	h	99.6	0.4	
17005	43342.860	4546.177	h;94.3;5.7	h	94.3	5.7	
17011	43343.382	4546.722	e;0.0;100.0	e	0.0	100.0	
17017	43343.943	4547.225	h;50.0;50.0	h	50.0	50.0	
17023	43344.502	4547.751	e;0.0;100.0	e	0.0	100.0	
17030	43345.077	4548.319	e;0.0;100.0	e	0.0	100.0	
17035	43345.406	4548.717	e;0.0;100.0	e	0.0	100.0	
17041	43345.920	4549.264	h;75.4;24.6	h	75.4	24.6	
17047	43346.440	4549.747	h;100.0;0.0	h	100.0	0.0	
17053	43346.947	4550.292	e;0.0;100.0	e	0.0	100.0	
17059	43347.514	4550.776	e;0.0;100.0	e	0.0	100.0	
17065	43347.995	4551.260	h;100.0;0.0	h	100.0	0.0	
17071	43348.522	4551.805	h;100.0;0.0	h	100.0	0.0	
17077	43348.970	4552.289	e;5.2;94.8	e	5.2	94.8	
17083	43349.502	4552.814	h;57.1;42.9	h	57.1	42.9	
17089	43350.022	4553.318	h;100.0;0.0	h	100.0	0.0	
17096	43350.699	4553.927	h;64.6;35.4	h	64.6	35.4	
17101	43351.079	4554.348	h;100.0;0.0	h	100.0	0.0	
17108	43351.681	4554.914	e;0.4;99.6	e	0.4	99.6	
17113	43352.095	4555.356	e;42.0;58.0	e	42.0	58.0	
17119	43352.512	4555.859	e;0.0;100.0	e	0.0	100.0	
17125	43353.108	4556.385	h;100.0;0.0	h	100.0	0.0	
17131	43353.603	4556.888	h;92.9;7.1	h	92.9	7.1	
17137	43354.066	4557.414	e;0.0;100.0	e	0.0	100.0	
17143	43354.563	4557.897	h;100.0;0.0	h	100.0	0.0	
17149	43355.161	4558.402	e;0.0;100.0	e	0.0	100.0	
17155	43355.584	4558.926	h;100.0;0.0	h	100.0	0.0	
17161	43356.062	4559.410	h;100.0;0.0	h	100.0	0.0	
17167	43356.656	4559.956	e;0.0;100.0	e	0.0	100.0	
17173	43357.200	4560.439	h;100.0;0.0	h	100.0	0.0	
17179	43357.651	4560.922	e;41.9;58.1	e	41.9	58.1	
17186	43358.306	4561.552	h;100.0;0.0	h	100.0	0.0	
17191	43358.603	4561.951	e;0.0;100.0	e	0.0	100.0	
17198	43359.288	4562.561	e;0.0;100.0	e	0.0	100.0	
17203	43359.758	4562.980	e;0.0;100.0	e	0.0	100.0	
17209	43360.216	4563.506	e;0.0;100.0	e	0.0	100.0	
17215	43360.732	4564.010	e;0.4;99.6	e	0.4	99.6	
17221	43361.189	4564.492	e;19.3;80.7	e	19.3	80.7	
17227	43361.732	4565.038	h;100.0;0.0	h	100.0	0.0	
17233	43362.310	4565.521	h;100.0;0.0	h	100.0	0.0	
17239	43362.852	4566.047	e;3.5;96.5	e	3.5	96.5	
17245	43363.242	4566.550	e;0.0;100.0	e	0.0	100.0	
17251	43363.835	4567.076	e;0.0;100.0	e	0.0	100.0	
17257	43364.291	4567.579	e;0.0;100.0	e	0.0	100.0	
17263	43364.740	4568.063	e;0.0;100.0	e	0.0	100.0	
17269	43365.253	4568.588	h;100.0;0.0	h	100.0	0.0	
17275	43365.826	4569.092	h;100.0;0.0	h	100.0	0.0	
17281	43366.312	4569.617	h;60.6;39.4	h	60.6	39.4	
17287	43366.820	4570.122	e;0.0;100.0	e	0.0	100.0	
17293	43367.347	4570.646	e;0.0;100.0	e	0.0	100.0	
17299	43367.891	4571.130	e;0.4;99.6	e	0.4	99.6	
17305	43368.369	4571.634	e;0.0;100.0	e	0.0	100.0	
17311	43368.859	4572.159	e;8.7;91.3	e	8.7	91.3	
17317	43369.294	4572.663	h;100.0;0.0	h	100.0	0.0	
17323	43369.902	4573.189	h;99.9;0.1	h	99.9	0.1	
17329	43370.382	4573.671	e;0.0;100.0	e	0.0	100.0	
17335	43370.922	4574.155	e;0.0;100.0	e	0.0	100.0	
17341	43371.413	4574.702	e;43.0;57.0	e	43.0	57.0	
17347	43371.859	4575.184	e;44.3;55.7	e	44.3	55.7	
17353	43372.443	4575.730	h;52.6;47.4	h	52.6	47.4	
17359	43372.893	4576.214	e;0.0;100.0	e	0.0	100.0	
17365	43373.492	4576.738	e;0.0;100.0	e	0.0	100.0	
17372	43374.077	4577.327	h;100.0;0.0	h	100.0	0.0	
17377	43374.405	4577.725	h;100.0;0.0	h	100.0	0.0	
17384	43375.038	4578.335	h;100.0;0.0	h	100.0	0.0	
17389	43375.506	4578.755	h;100.0;0.0	h	100.0	0.0	
17395	43376.083	4579.280	h;99.7;0.3	h	99.7	0.3	
17401	43376.460	4579.784	e;0.0;100.0	e	0.0	100.0	
17407	43377.065	4580.310	e;28.2;71.8	e	28.2	71.8	
17413	43377.556	4580.813	e;0.0;100.0	e	0.0	100.0	
17419	43378.070	4581.297	h;54.4;45.6	h	54.4	45.6	
17425	43378.553	4581.821	e;0.0;100.0	e	0.0	100.0	
17431	43379.111	4582.326	e;0.0;100.0	e	0.0	100.0	
17438	43379.656	4582.934	h;91.8;8.2	h	91.8	8.2	
17443	43380.034	4583.355	e;6.6;93.4	e	6.6	93.4	
17449	43380.596	4583.837	h;53.6;46.4	h	53.6	46.4	
17455	43381.013	4584.363	e;0.0;100.0	e	0.0	100.0	
17461	43381.519	4584.867	h;70.9;29.1	h	70.9	29.1	
17468	43382.199	4585.476	e;0.0;100.0	e	0.0	100.0	
17473	43382.572	4585.896	e;0.0;100.0	e	0.0	100.0	
17479	43383.120	4586.422	h;100.0;0.0	h	100.0	0.0	
17485	43383.555	4586.904	h;100.0;0.0	h	100.0	0.0	
17491	43384.064	4587.388	h;93.2;6.8	h	93.2	6.8	
17497	43384.632	4587.934	h;100.0;0.0	h	100.0	0.0	
17503	43385.149	4588.438	e;0.0;100.0	e	0.0	100.0	
17509	43385.741	4588.963	h;99.9;0.1	h	99.9	0.1	
17515	43386.159	4589.447	e;1.8;98.2	e	1.8	98.2	
17521	43386.670	4589.971	h;100.0;0.0	h	100.0	0.0	
17527	43387.191	4590.476	e;2.2;97.8	e	2.2	97.8	
17533	43387.634	4590.959	e;0.8;99.2	e	0.8	99.2	
17539	43388.233	4591.505	e;0.0;100.0	e	0.0	100.0	
17545	43388.722	4591.988	h;100.0;0.0	h	100.0	0.0	
17551	43389.222	4592.513	e;0.0;100.0	e	0.0	100.0	
17557	43389.707	4593.017	h;72.2;27.8	h	72.2	27.8	
17563	43390.256	4593.501	h;100.0;0.0	h	100.0	0.0	
17569	43390.670	4594.046	e;0.0;100.0	e	0.0	100.0	
17575	43391.228	4594.530	h;88.4;11.6	h	88.4	11.6	
17581	43391.785	4595.055	e;0.0;100.0	e	0.0	100.0	
17587	43392.328	4595.559	e;44.1;55.9	e	44.1	55.9	
17593	43392.780	4596.084	e;0.0;100.0	e	0.0	100.0	
17599	43393.327	4596.589	e;43.8;56.2	e	43.8	56.2	
17605	43393.778	4597.071	e;0.0;100.0	e	0.0	100.0	
17611	43394.310	4597.597	e;0.0;100.0	e	0.0	100.0	
17617	43394.744	4598.101	e;0.0;100.0	e	0.0	100.0	
17623	43395.394	4598.626	h;100.0;0.0	h	100.0	0.0	
17629	43395.835	4599.129	h;100.0;0.0	h	100.0	0.0	
17635	43396.378	4599.655	e;0.0;100.0	e	0.0	100.0	
17641	43396.850	4600.137	h;95.6;4.4	h	95.6	4.4	
17648	43397.465	4600.705	h;100.0;0.0	h	100.0	0.0	
17653	43397.853	4601.167	h;100.0;0.0	h	100.0	0.0	
17659	43398.298	4601.671	e;2.9;97.1	e	2.9	97.1	
17665	43398.869	4602.196	h;87.8;12.2	h	87.8	12.2	
17671	43399.435	4602.680	h;55.1;44.9	h	55.1	44.9	
17677	43399.969	4603.204	e;43.1;56.9	e	43.1	56.9	
17683	43400.488	4603.709	e;43.2;56.8	e	43.2	56.8	
17689	43400.840	4604.213	e;45.8;54.2	e	45.8	54.2	
17701	43401.894	4605.221	h;50.0;50.0	h	50.0	50.0	
17707	43402.444	4605.747	e;0.0;100.0	e	0.0	100.0	
17713	43402.962	4606.250	e;0.0;100.0	e	0.0	100.0	
17719	43403.520	4606.734	e;2.7;97.3	e	2.7	97.3	
17725	43403.920	4607.279	e;0.0;100.0	e	0.0	100.0	
17731	43404.485	4607.763	h;100.0;0.0	h	100.0	0.0	
17737	43405.051	4608.288	h;86.8;13.2	h	86.8	13.2	
17743	43405.515	4608.792	h;94.0;6.0	h	94.0	6.0	
17749	43406.029	4609.317	h;100.0;0.0	h	100.0	0.0	
17755	43406.499	4609.822	e;0.0;100.0	e	0.0	100.0	
17761	43406.959	4610.304	h;100.0;0.0	h	100.0	0.0	
17767	43407.505	4610.830	h;100.0;0.0	h	100.0	0.0	
17773	43408.051	4611.334	h;100.0;0.0	h	100.0	0.0	
17779	43408.611	4611.859	e;0.0;100.0	e	0.0	100.0	
17785	43409.004	4612.363	e;19.8;80.2	e	19.8	80.2	
17791	43409.644	4612.889	e;30.5;69.5	e	30.5	69.5	
17797	43410.097	4613.371	e;41.6;58.4	e	41.6	58.4	
17803	43410.557	4613.876	e;32.2;67.8	e	32.2	67.8	
17809	43411.053	4614.401	e;9.8;90.2	e	9.8	90.2	
17815	43411.606	4614.905	e;0.0;100.0	e	0.0	100.0	
17821	43412.129	4615.430	e;0.0;100.0	e	0.0	100.0	
17827	43412.582	4615.913	h;100.0;0.0	h	100.0	0.0	
17833	43413.111	4616.396	e;0.0;100.0	e	0.0	100.0	
17839	43413.628	4616.942	e;0.0;100.0	e	0.0	100.0	
17845	43414.109	4617.425	h;94.6;5.4	h	94.6	5.4	
17851	43414.657	4617.970	e;0.0;100.0	e	0.0	100.0	
17857	43415.207	4618.454	h;100.0;0.0	h	100.0	0.0	
17863	43415.656	4618.980	e;4.6;95.4	e	4.6	95.4	
17869	43416.174	4619.483	e;0.0;100.0	e	0.0	100.0	
17875	43416.632	4619.967	e;39.0;61.0	e	39.0	61.0	
17881	43417.268	4620.491	h;100.0;0.0	h	100.0	0.0	
17887	43417.634	4620.995	e;0.0;100.0	e	0.0	100.0	
17893	43418.244	4621.521	e;30.4;69.6	e	30.4	69.6	
17900	43418.847	4622.109	e;39.0;61.0	e	39.0	61.0	
17905	43419.191	4622.550	e;39.7;60.3	e	39.7	60.3	
17911	43419.718	4623.055	e;39.9;60.1	e	39.9	60.1	
17917	43420.320	4623.537	e;38.8;61.2	e	38.8	61.2	
17923	43420.772	4624.063	e;39.0;61.0	e	39.0	61.0	
17929	43421.282	4624.567	e;40.1;59.9	e	40.1	59.9	
17936	43421.886	4625.176	h;100.0;0.0	h	100.0	0.0	
17942	43422.365	4625.659	e;38.2;61.8	e	38.2	61.8	
17947	43422.850	4626.080	h;100.0;0.0	h	100.0	0.0	
17953	43423.237	4626.604	h;100.0;0.0	h	100.0	0.0	
17959	43423.821	4627.109	h;100.0;0.0	h	100.0	0.0	
17965	43424.340	4627.634	e;0.0;100.0	e	0.0	100.0	
17971	43424.805	4628.116	e;49.3;50.7	e	49.3	50.7	
17977	43425.432	4628.663	e;0.0;100.0	e	0.0	100.0	
17983	43425.890	4629.145	e;41.0;59.0	e	41.0	59.0	
17989	43426.412	4629.650	h;96.7;3.3	h	96.7	3.3	
17995	43426.871	4630.176	e;0.0;100.0	e	0.0	100.0	
18001	43427.340	4630.658	h;100.0;0.0	h	100.0	0.0	
18007	43427.871	4631.205	h;100.0;0.0	h	100.0	0.0	
18013	43428.432	4631.688	h;100.0;0.0	h	100.0	0.0	
18019	43428.900	4632.212	h;92.6;7.4	h	92.6	7.4	
18025	43429.384	4632.717	h;100.0;0.0	h	100.0	0.0	
18031	43429.938	4633.201	e;5.5;94.5	e	5.5	94.5	
18037	43430.426	4633.746	e;0.0;100.0	e	0.0	100.0	
18043	43430.978	4634.228	e;0.0;100.0	e	0.0	100.0	
18049	43431.442	4634.754	h;100.0;0.0	h	100.0	0.0	
18055	43431.923	4635.257	h;100.0;0.0	h	100.0	0.0	
18061	43432.456	4635.783	e;0.0;100.0	e	0.0	100.0	
18067	43432.919	4636.287	e;0.0;100.0	e	0.0	100.0	
18073	43433.473	4636.770	h;55.5;44.5	h	55.5	44.5	
18079	43434.013	4637.295	e;48.7;51.3	e	48.7	51.3	
18085	43434.527	4637.800	h;55.4;44.6	h	55.4	44.6	
18091	43434.958	4638.324	e;33.1;66.9	e	33.1	66.9	
18097	43435.470	4638.808	e;32.3;67.7	e	32.3	67.7	
18103	43435.994	4639.312	h;100.0;0.0	h	100.0	0.0	
18109	43436.608	4639.837	e;0.0;100.0	e	0.0	100.0	
18115	43437.050	4640.341	h;80.4;19.6	h	80.4	19.6	
18121	43437.606	4640.867	h;100.0;0.0	h	100.0	0.0	
18127	43438.076	4641.349	h;98.5;1.5	h	98.5	1.5	
18133	43438.652	4641.896	h;100.0;0.0	h	100.0	0.0	
18139	43439.096	4642.380	e;0.0;100.0	e	0.0	100.0	
18145	43439.514	4642.883	h;53.8;46.2	h	53.8	46.2	
18151	43440.123	4643.408	e;9.8;90.2	e	9.8	90.2	
18157	43440.556	4643.892	h;56.6;43.4	h	56.6	43.4	
18163	43441.098	4644.416	e;1.0;99.0	e	1.0	99.0	
18169	43441.552	4644.921	h;56.8;43.2	h	56.8	43.2	
18175	43442.093	4645.445	e;0.0;100.0	e	0.0	100.0	
18181	43442.615	4645.950	e;46.9;53.1	e	46.9	53.1	
18187	43443.173	4646.433	h;99.9;0.1	h	99.9	0.1	
18193	43443.655	4646.979	e;0.0;100.0	e	0.0	100.0	
18199	43444.205	4647.462	h;100.0;0.0	h	100.0	0.0	
18205	43444.667	4647.988	h;100.0;0.0	h	100.0	0.0	
18211	43445.164	4648.491	h;100.0;0.0	h	100.0	0.0	
18217	43445.726	4648.975	e;0.0;100.0	e	0.0	100.0	
18223	43446.198	4649.522	e;46.9;53.1	e	46.9	53.1	
18229	43446.650	4650.004	h;60.3;39.7	h	60.3	39.7	
18235	43447.227	4650.529	h;60.3;39.7	h	60.3	39.7	
18241	43447.713	4651.034	h;55.3;44.7	h	55.3	44.7	
18247	43448.219	4651.558	h;98.0;2.0	h	98.0	2.0	
18253	43448.779	4652.041	h;100.0;0.0	h	100.0	0.0	
18259	43449.175	4652.545	h;62.4;37.6	h	62.4	37.6	
18265	43449.838	4653.070	h;99.9;0.1	h	99.9	0.1	
18271	43450.279	4653.574	h;100.0;0.0	h	100.0	0.0	
18277	43450.852	4654.100	e;0.0;100.0	e	0.0	100.0	
18283	43451.303	4654.582	e;2.2;97.8	e	2.2	97.8	
18289	43451.881	4655.129	h;81.6;18.4	h	81.6	18.4	
18295	43452.323	4655.612	h;89.3;10.7	h	89.3	10.7	
18301	43452.744	4656.116	h;62.6;37.4	h	62.6	37.4	
18307	43453.404	4656.641	h;62.1;37.9	h	62.1	37.9	
