S1_mean,S1_slope_polyfit,S2_mean,S2_slope_polyfit,S3_mean,S3_slope_polyfit,S4_mean,S4_slope_polyfit,S5_mean,S5_slope_polyfit,S6_mean,S6_slope_polyfit,S7_mean,S7_slope_polyfit,S8_mean,S8_slope_polyfit,S9_mean,S9_slope_polyfit,S10_mean,S10_slope_polyfit,S11_mean,S11_slope_polyfit,S12_mean,S12_slope_polyfit,S13_mean,S13_slope_polyfit,S14_mean,S14_slope_polyfit,S15_mean,S15_slope_polyfit,S16_mean,S16_slope_polyfit,class
0.32735,0.37147,0.36016,0.36178,-0.10016,-0.038871,-0.030933,0.025221,0.066826,0.1201,0.17824,0.20324,0.30647,0.37849,0.39901,0.37614,0.02464,0.025616,0.027005,0.031544,-0.0019528,0.0001969,0.001819,0.008031,0.0023572,0.006683,0.0093896,0.011317,0.023252,0.029198,0.032332,0.031896,15
-0.61969,-0.61847,-0.76291,-0.93257,-0.53756,-0.51448,-0.58501,-0.67769,-0.4738,-0.47683,-0.47548,-0.43518,-0.27465,-0.39875,-0.49785,-0.59222,-0.048165,-0.047971,-0.058573,-0.072067,-0.036142,-0.032184,-0.036255,-0.044109,-0.039189,-0.037225,-0.035312,-0.029137,-0.038315,-0.047486,-0.052971,-0.057374,15
0.28416,0.27661,0.25894,0.24465,-0.31665,-0.34165,-0.36785,-0.36886,0.072482,0.12757,0.19417,0.17814,0.35851,0.36839,0.36542,0.32393,0.0075038,0.0073895,0.0031395,-0.00065369,-0.026484,-0.026222,-0.030617,-0.034022,-0.0099768,-0.006626,-0.0018005,-0.0015182,0.012713,0.011829,0.011481,0.0082637,15
0.13157,0.083265,0.035592,-0.040668,0.15001,0.2338,0.38091,0.53295,0.35606,0.43074,0.62918,0.71105,0.074885,0.079378,0.089922,0.067534,0.018302,0.017934,0.016713,0.015047,0.0080857,0.013803,0.021834,0.031204,0.018151,0.021261,0.036802,0.044241,0.014644,0.017248,0.023396,0.026402,15
-0.39928,-0.44279,-0.57276,-0.74365,-0.040993,0.044053,0.12832,0.18027,-0.06355,0.0052234,0.021863,0.068191,-0.40882,-0.49054,-0.55454,-0.58654,-0.028121,-0.031179,-0.038916,-0.049487,-0.0033956,0.0021565,0.0082866,0.010294,-0.0099331,-0.0050044,-0.0039443,-0.00060492,-0.03031,-0.034874,-0.03676,-0.038377,15
0.048192,0.012483,-0.0065257,0.020811,-0.1732,-0.19091,-0.25029,-0.29973,-0.068346,0.0076757,-0.020088,-0.012455,0.022433,0.07007,0.05118,0.087962,0.012146,0.0094558,0.0071227,0.006906,0.0042806,0.0044957,0.0045092,0.0063009,0.0047321,0.0093724,0.011814,0.013101,0.011193,0.013747,0.012569,0.012955,17
-0.3912,-0.38869,-0.42489,-0.48306,-0.55276,-0.53717,-0.61819,-0.73911,-0.3186,-0.3163,-0.36904,-0.43625,-0.25979,-0.30224,-0.31418,-0.38514,-0.021825,-0.023613,-0.027558,-0.034142,-0.022835,-0.022559,-0.02516,-0.030009,-0.018822,-0.017051,-0.018655,-0.022209,-0.020533,-0.021898,-0.021733,-0.024388,17
-0.16644,-0.18532,-0.22641,-0.21061,-0.43696,-0.40077,-0.49555,-0.62061,-0.18212,-0.11204,-0.18238,-0.23879,-0.054194,0.0082236,0.032219,0.040951,-0.02003,-0.020221,-0.024132,-0.025028,-0.03161,-0.027576,-0.030263,-0.036013,-0.020789,-0.01574,-0.017234,-0.018425,-0.016245,-0.015144,-0.013376,-0.01181,17
-0.32553,-0.32633,-0.29097,-0.24863,-0.38079,-0.40079,-0.49308,-0.50545,-0.51219,-0.53251,-0.80473,-0.94639,-0.23151,-0.17565,-0.13139,-0.057893,-0.036547,-0.037694,-0.037602,-0.037511,-0.037336,-0.03848,-0.048559,-0.055567,-0.053174,-0.052753,-0.0712,-0.080272,-0.035967,-0.033671,-0.031268,-0.026941,17
-0.3601,-0.35043,-0.35125,-0.32486,-0.58632,-0.68665,-0.75533,-0.76121,-0.70732,-0.66727,-0.7313,-0.72529,-0.49862,-0.55939,-0.58168,-0.57035,-0.0086778,-0.0095411,-0.010565,-0.011811,-0.014278,-0.020309,-0.020452,-0.019332,-0.036397,-0.033541,-0.032725,-0.031037,-0.034055,-0.036004,-0.03316,-0.031092,17
-0.23517,-0.20437,-0.27105,-0.30035,-0.15941,-0.12027,-0.11386,-0.072405,0.043176,0.18034,0.1698,0.17401,-0.042282,-0.058902,-0.14127,-0.20893,-0.014144,-0.011662,-0.015187,-0.017408,-0.0011049,0.0018932,0.0052939,0.0095928,0.0049242,0.013642,0.013066,0.012046,-0.01628,-0.017519,-0.02019,-0.021657,17
-0.40974,-0.4655,-0.5322,-0.57854,-0.24688,-0.23742,-0.25545,-0.23554,-0.0065667,0.068833,0.064738,0.051876,-0.55615,-0.57542,-0.56035,-0.51777,-0.033537,-0.036922,-0.039297,-0.040976,-0.016971,-0.017914,-0.019449,-0.019076,-0.0059894,0.0004074,-0.0015384,-0.0023076,-0.045331,-0.0441,-0.041723,-0.038113,17
0.37053,0.47543,0.55437,0.53143,0.094651,0.13002,0.024208,-0.15598,0.29774,0.17706,0.056905,-0.055448,0.42634,0.47509,0.46688,0.50665,0.015628,0.02231,0.030042,0.032459,0.0030288,0.003873,-0.0062843,-0.018261,0.011851,0.0062373,-0.0027864,-0.01056,0.012035,0.019092,0.024229,0.031422,17
-0.23196,-0.28187,-0.31139,-0.27424,-0.33877,-0.34618,-0.394,-0.4655,-0.025601,0.017777,0.06767,-0.011116,-0.074425,-0.046829,0.021137,0.042128,-0.021784,-0.024328,-0.024999,-0.02255,-0.034507,-0.035926,-0.044761,-0.056847,-0.023581,-0.022915,-0.02536,-0.032785,-0.017174,-0.010681,-0.0045973,-0.0022088,17
0.09912,0.10421,0.13741,0.13862,0.24738,0.20826,0.22941,0.20923,0.28286,0.24216,0.26006,0.23587,0.062113,0.051631,0.038321,0.07147,0.0048222,0.0054052,0.0067666,0.0026008,0.017308,0.015467,0.014938,0.0065872,0.013719,0.011067,0.013507,0.012994,-0.0064294,-0.0044759,-0.0048242,-0.00080927,17
-0.98458,-0.99078,-1.0333,-1.0596,-1.5161,-1.5327,-1.7965,-2.1215,-1.2318,-1.1109,-1.2199,-1.3275,-0.81587,-0.69949,-0.63117,-0.61062,-0.075576,-0.076451,-0.083098,-0.090901,-0.087314,-0.085987,-0.096953,-0.11397,-0.096689,-0.085762,-0.091499,-0.095133,-0.081062,-0.074542,-0.071229,-0.07231,17
-0.050006,-0.12633,-0.16346,-0.20846,-0.21156,-0.20863,-0.18538,-0.15733,0.13108,0.20124,0.18591,0.13033,-0.032762,-0.042771,-0.097883,-0.21284,0.009334,0.0052549,0.0041133,0.0044838,-0.013962,-0.014011,-0.012433,-0.0098684,0.0071812,0.011094,0.012534,0.011574,0.0090655,0.0096779,0.0076754,0.0016051,17
0.46132,0.41532,0.40576,0.40712,0.13462,0.15047,0.14524,0.10327,0.18265,0.12445,0.087981,-0.012033,0.36904,0.39853,0.43396,0.38369,0.052769,0.050906,0.053183,0.05813,0.011802,0.012103,0.0089697,0.0053948,0.014604,0.009192,0.0065566,-0.00083556,0.038818,0.044129,0.049465,0.04809,17
-0.52782,-0.55972,-0.59698,-0.68338,-0.20079,-0.15467,-0.034806,0.092971,-0.20814,-0.147,-0.094492,-0.011961,-0.22452,-0.28552,-0.33058,-0.3555,-0.012583,-0.01331,-0.009993,-0.0077511,-0.0092001,-0.0074509,-0.0029209,0.0026512,0.0047667,0.0068511,0.010693,0.014563,0.0039659,0.0055942,0.0080111,0.0096026,17
0.14247,0.17178,0.18026,0.17244,0.055699,0.017512,-0.021212,-0.091325,0.030288,0.018816,0.0074371,-0.014243,0.11894,0.098184,0.044062,0.014822,0.0052223,0.0061726,0.0055721,0.0038944,0.0020922,0.00058108,-0.00044646,-0.0028404,0.0019142,0.0016689,0.0015289,0.0005213,0.0050985,0.0032859,-0.00048602,-0.0025773,17
