Subject:	S205
Project:	glassroutes
Time:	2015-01-21_11-35-18

NbPoints	Matlab_now	BoxyTime	Stimulus_String	Trial_no	Stimulus_Label	Stimulus_Time
13932	42900.195	4290.623	16;hardstart;1421859299997	16	hardstart	1421859299997	
14291	42930.660	4321.060	16;hard;1421859330516	16	hard	1421859330516	
14298	42931.262	4321.670	10;passed;1421859331017	10	passed	1421859331017	
14445	42943.707	4334.125	15;easystart;1421859343517	15	easystart	1421859343517	
14804	42974.182	4364.583	15;easy;1421859374039	15	easy	1421859374039	
14810	42974.644	4365.107	10;passed;1421859374540	10	passed	1421859374540	
14958	42987.263	4377.626	15;easystart;1421859387040	15	easystart	1421859387040	
15318	43017.725	4408.147	15;easy;1421859417558	15	easy	1421859417558	
15324	43018.297	4408.694	10;passed;1421859418060	10	passed	1421859418060	
15471	43030.737	4421.149	15;easystart;1421859430560	15	easystart	1421859430560	
15832	43061.305	4451.752	15;easy;1421859461082	15	easy	1421859461082	
15837	43061.780	4452.194	10;passed;1421859461583	10	passed	1421859461583	
15985	43074.327	4464.734	16;hardstart;1421859474084	16	hardstart	1421859474084	
16344	43104.787	4495.171	16;hard;1421859504604	16	hard	1421859504604	
16350	43105.300	4495.716	10;passed;1421859505105	10	passed	1421859505105	
16498	43117.742	4508.236	50;startClassifying;1421859517608;	50	startClassifying	1421859517608	
16499	43271.325	4508.341	50;startClassifying;1421859519109;	50	startClassifying	1421859519109	
16500	43271.341	4508.425	50;startClassifying;1421859530107;	50	startClassifying	1421859530107	
16501	43271.341	4508.530	50;startClassifying;1421859531608;	50	startClassifying	1421859531608	
16502	43271.341	4508.614	50;startClassifying;1421859542607;	50	startClassifying	1421859542607	
16503	43271.342	4508.698	50;startClassifying;1421859544108;	50	startClassifying	1421859544108	
16504	43271.342	4508.782	50;startClassifying;1421859555107;	50	startClassifying	1421859555107	
16505	43271.342	4508.866	50;startClassifying;1421859556608;	50	startClassifying	1421859556608	
16506	43271.345	4508.949	50;startClassifying;1421859567608;	50	startClassifying	1421859567608	
16507	43271.376	4509.033	50;startClassifying;1421859569108;	50	startClassifying	1421859569108	
16508	43271.376	4509.096	50;startClassifying;1421859580107;	50	startClassifying	1421859580107	
16509	43271.376	4509.202	50;startClassifying;1421859581608;	50	startClassifying	1421859581608	
16861	43298.978	4689.466	e;76.2;23.8	e	76.2	23.8	
16867	43299.424	4689.949	e;76.5;23.5	e	76.5	23.5	
16873	43299.903	4690.432	h;46.7;53.3	h	46.7	53.3	
16879	43300.478	4690.979	h;46.5;53.5	h	46.5	53.5	
16885	43300.946	4691.461	h;45.6;54.4	h	45.6	54.4	
16891	43301.464	4692.008	e;76.0;24.0	e	76.0	24.0	
16897	43301.931	4692.491	h;6.6;93.4	h	6.6	93.4	
16903	43302.446	4692.974	h;8.0;92.0	h	8.0	92.0	
16909	43302.981	4693.499	e;53.2;46.8	e	53.2	46.8	
16915	43303.512	4694.004	e;80.7;19.3	e	80.7	19.3	
16927	43304.517	4695.033	h;0.0;100.0	h	0.0	100.0	
16933	43305.058	4695.558	h;13.2;86.8	h	13.2	86.8	
16939	43305.526	4696.041	h;0.8;99.2	h	0.8	99.2	
16945	43306.051	4696.545	h;0.5;99.5	h	0.5	99.5	
16951	43306.593	4697.071	h;17.5;82.5	h	17.5	82.5	
16958	43307.150	4697.658	h;0.5;99.5	h	0.5	99.5	
16963	43307.598	4698.100	e;91.8;8.2	e	91.8	8.2	
16969	43308.074	4698.582	h;47.1;52.9	h	47.1	52.9	
16975	43308.564	4699.129	e;99.5;0.5	e	99.5	0.5	
16981	43309.035	4699.612	h;47.1;52.9	h	47.1	52.9	
16987	43309.584	4700.116	e;99.6;0.4	e	99.6	0.4	
16994	43310.263	4700.725	e;100.0;0.0	e	100.0	0.0	
16999	43310.575	4701.125	e;87.6;12.4	e	87.6	12.4	
17005	43311.199	4701.670	h;0.4;99.6	h	0.4	99.6	
17011	43311.601	4702.154	h;0.5;99.5	h	0.5	99.5	
17017	43312.165	4702.658	h;46.7;53.3	h	46.7	53.3	
17023	43312.663	4703.183	e;75.9;24.1	e	75.9	24.1	
17029	43313.164	4703.666	h;46.5;53.5	h	46.5	53.5	
17036	43313.765	4704.276	h;46.8;53.2	h	46.8	53.2	
17041	43314.145	4704.695	h;47.1;52.9	h	47.1	52.9	
17047	43314.651	4705.242	h;9.5;90.5	h	9.5	90.5	
17053	43315.228	4705.725	h;0.4;99.6	h	0.4	99.6	
17059	43315.731	4706.208	h;1.8;98.2	h	1.8	98.2	
17065	43316.203	4706.753	h;3.7;96.3	h	3.7	96.3	
17071	43316.752	4707.237	e;56.4;43.6	e	56.4	43.6	
17077	43317.278	4707.782	h;25.3;74.7	h	25.3	74.7	
17083	43317.763	4708.266	e;56.8;43.2	e	56.8	43.2	
17089	43318.220	4708.791	e;97.3;2.7	e	97.3	2.7	
17101	43319.241	4709.778	e;99.6;0.4	e	99.6	0.4	
17107	43319.751	4710.304	e;98.5;1.5	e	98.5	1.5	
17113	43320.280	4710.786	e;96.6;3.4	e	96.6	3.4	
17119	43320.836	4711.333	e;99.4;0.6	e	99.4	0.6	
17125	43321.319	4711.816	e;55.6;44.4	e	55.6	44.4	
17131	43321.873	4712.320	h;0.4;99.6	h	0.4	99.6	
17137	43322.370	4712.845	h;0.0;100.0	h	0.0	100.0	
17143	43322.793	4713.349	h;45.2;54.8	h	45.2	54.8	
17149	43323.353	4713.874	e;99.6;0.4	e	99.6	0.4	
17155	43323.826	4714.358	e;94.4;5.6	e	94.4	5.6	
17162	43324.474	4714.966	e;96.7;3.3	e	96.7	3.3	
17168	43324.940	4715.471	e;99.6;0.4	e	99.6	0.4	
17173	43325.384	4715.891	e;73.6;26.4	e	73.6	26.4	
17179	43325.857	4716.416	e;99.6;0.4	e	99.6	0.4	
17185	43326.346	4716.899	e;99.6;0.4	e	99.6	0.4	
17191	43326.923	4717.446	e;99.9;0.1	e	99.9	0.1	
17197	43327.453	4717.928	h;14.7;85.3	h	14.7	85.3	
17203	43327.955	4718.454	e;99.6;0.4	e	99.6	0.4	
17209	43328.511	4718.958	e;84.2;15.8	e	84.2	15.8	
17215	43328.960	4719.441	e;99.3;0.7	e	99.3	0.7	
17221	43329.480	4719.987	e;81.4;18.6	e	81.4	18.6	
17227	43329.930	4720.471	e;98.4;1.6	e	98.4	1.6	
17233	43330.461	4721.016	e;100.0;0.0	e	100.0	0.0	
17239	43331.053	4721.500	e;99.4;0.6	e	99.4	0.6	
17245	43331.486	4722.024	e;99.9;0.1	e	99.9	0.1	
17251	43331.963	4722.508	h;15.0;85.0	h	15.0	85.0	
17257	43332.491	4723.012	e;99.6;0.4	e	99.6	0.4	
17263	43332.980	4723.537	e;99.6;0.4	e	99.6	0.4	
17269	43333.494	4724.019	h;46.8;53.2	h	46.8	53.2	
17275	43334.062	4724.566	h;46.7;53.3	h	46.7	53.3	
17281	43334.461	4725.049	h;46.6;53.4	h	46.6	53.4	
17287	43335.119	4725.552	h;0.4;99.6	h	0.4	99.6	
17293	43335.594	4726.078	h;0.5;99.5	h	0.5	99.5	
17299	43336.001	4726.562	h;0.5;99.5	h	0.5	99.5	
17305	43336.577	4727.107	h;0.8;99.2	h	0.8	99.2	
17311	43337.100	4727.591	h;0.7;99.3	h	0.7	99.3	
17317	43337.539	4728.136	h;0.8;99.2	h	0.8	99.2	
17323	43338.128	4728.620	e;99.7;0.3	e	99.7	0.3	
17329	43338.622	4729.103	e;58.4;41.6	e	58.4	41.6	
17336	43339.264	4729.733	e;99.9;0.1	e	99.9	0.1	
17342	43339.704	4730.216	e;99.7;0.3	e	99.7	0.3	
17348	43340.245	4730.742	e;99.6;0.4	e	99.6	0.4	
17353	43340.657	4731.161	e;99.6;0.4	e	99.6	0.4	
17359	43341.195	4731.687	h;30.5;69.5	h	30.5	69.5	
17365	43341.637	4732.191	e;84.2;15.8	e	84.2	15.8	
17371	43342.181	4732.673	h;0.4;99.6	h	0.4	99.6	
17377	43342.676	4733.220	h;0.3;99.7	h	0.3	99.7	
17383	43343.172	4733.704	h;3.2;96.8	h	3.2	96.8	
17389	43343.680	4734.228	e;90.2;9.8	e	90.2	9.8	
17395	43344.199	4734.733	h;5.7;94.3	h	5.7	94.3	
17401	43344.745	4735.216	h;6.2;93.8	h	6.2	93.8	
17407	43345.265	4735.762	e;73.8;26.2	e	73.8	26.2	
17413	43345.685	4736.245	h;4.3;95.7	h	4.3	95.7	
17419	43346.290	4736.769	e;93.9;6.1	e	93.9	6.1	
17425	43346.768	4737.274	h;2.9;97.1	h	2.9	97.1	
17431	43347.316	4737.800	h;9.1;90.9	h	9.1	90.9	
17437	43347.761	4738.282	e;57.4;42.6	e	57.4	42.6	
17443	43348.293	4738.787	h;7.2;92.8	h	7.2	92.8	
17449	43348.781	4739.312	e;57.7;42.3	e	57.7	42.3	
17455	43349.247	4739.794	h;0.8;99.2	h	0.8	99.2	
17461	43349.886	4740.341	e;57.5;42.5	e	57.5	42.5	
17467	43350.245	4740.825	h;0.9;99.1	h	0.9	99.1	
17473	43350.821	4741.370	e;55.9;44.1	e	55.9	44.1	
17479	43351.342	4741.852	h;0.9;99.1	h	0.9	99.1	
17485	43351.851	4742.336	h;1.3;98.7	h	1.3	98.7	
17491	43352.430	4742.881	h;14.5;85.5	h	14.5	85.5	
17497	43352.770	4743.365	e;85.6;14.4	e	85.6	14.4	
17503	43353.363	4743.912	h;4.7;95.3	h	4.7	95.3	
17509	43353.913	4744.394	h;38.6;61.4	h	38.6	61.4	
17515	43354.435	4744.877	h;7.2;92.8	h	7.2	92.8	
17521	43354.844	4745.424	h;26.5;73.5	h	26.5	73.5	
17527	43355.346	4745.906	e;90.5;9.5	e	90.5	9.5	
17533	43355.923	4746.453	h;25.0;75.0	h	25.0	75.0	
17539	43356.482	4746.937	h;24.3;75.7	h	24.3	75.7	
17545	43356.950	4747.461	e;58.2;41.8	e	58.2	41.8	
17551	43357.478	4747.965	h;11.1;88.9	h	11.1	88.9	
17557	43357.975	4748.449	h;0.0;100.0	h	0.0	100.0	
17563	43358.464	4748.994	e;70.5;29.5	e	70.5	29.5	
17569	43358.949	4749.478	h;0.0;100.0	h	0.0	100.0	
17575	43359.536	4750.002	e;56.7;43.3	e	56.7	43.3	
17581	43359.965	4750.486	h;0.0;100.0	h	0.0	100.0	
17587	43360.507	4751.033	e;56.8;43.2	e	56.8	43.2	
17593	43360.975	4751.536	h;11.2;88.8	h	11.2	88.8	
17599	43361.421	4752.019	h;43.7;56.3	h	43.7	56.3	
17605	43362.015	4752.545	e;83.0;17.0	e	83.0	17.0	
17611	43362.511	4753.027	h;45.7;54.3	h	45.7	54.3	
17617	43363.073	4753.574	h;3.7;96.3	h	3.7	96.3	
17623	43363.578	4754.058	h;45.8;54.2	h	45.8	54.2	
17629	43364.112	4754.603	e;99.3;0.7	e	99.3	0.7	
17636	43364.654	4755.171	h;46.0;54.0	h	46.0	54.0	
17647	43365.569	4756.115	e;86.6;13.4	e	86.6	13.4	
17653	43366.110	4756.599	h;45.7;54.3	h	45.7	54.3	
17659	43366.583	4757.146	e;99.6;0.4	e	99.6	0.4	
17665	43367.139	4757.628	h;46.7;53.3	h	46.7	53.3	
17671	43367.594	4758.111	e;99.6;0.4	e	99.6	0.4	
17677	43368.123	4758.658	e;99.8;0.2	e	99.8	0.2	
17683	43368.603	4759.139	e;94.0;6.0	e	94.0	6.0	
17689	43369.090	4759.686	e;99.6;0.4	e	99.6	0.4	
17695	43369.620	4760.169	e;99.1;0.9	e	99.1	0.9	
17701	43370.157	4760.694	e;80.1;19.9	e	80.1	19.9	
17707	43370.705	4761.198	h;45.6;54.4	h	45.6	54.4	
17713	43371.153	4761.682	e;99.6;0.4	e	99.6	0.4	
17719	43371.631	4762.227	h;46.1;53.9	h	46.1	53.9	
17725	43372.173	4762.711	e;80.3;19.7	e	80.3	19.7	
17731	43372.706	4763.236	h;46.3;53.7	h	46.3	53.7	
17737	43373.159	4763.740	h;46.4;53.6	h	46.4	53.6	
17743	43373.778	4764.265	h;31.6;68.4	h	31.6	68.4	
17749	43374.259	4764.769	h;40.2;59.8	h	40.2	59.8	
17756	43374.798	4765.336	e;98.2;1.8	e	98.2	1.8	
17761	43375.208	4765.778	e;99.6;0.4	e	99.6	0.4	
17767	43375.686	4766.260	e;99.6;0.4	e	99.6	0.4	
17773	43376.252	4766.807	e;99.6;0.4	e	99.6	0.4	
17779	43376.795	4767.311	h;46.8;53.2	h	46.8	53.2	
17785	43377.262	4767.794	h;45.7;54.3	h	45.7	54.3	
17791	43377.831	4768.319	h;44.0;56.0	h	44.0	56.0	
17797	43378.232	4768.803	h;0.5;99.5	h	0.5	99.5	
17803	43378.809	4769.348	h;15.7;84.3	h	15.7	84.3	
17809	43379.359	4769.832	h;2.0;98.0	h	2.0	98.0	
17815	43379.898	4770.378	h;1.8;98.2	h	1.8	98.2	
17821	43380.294	4770.861	e;81.6;18.4	e	81.6	18.4	
17827	43380.838	4771.344	h;0.0;100.0	h	0.0	100.0	
17833	43381.318	4771.891	h;0.0;100.0	h	0.0	100.0	
17839	43381.915	4772.373	h;0.5;99.5	h	0.5	99.5	
17845	43382.345	4772.920	h;9.6;90.4	h	9.6	90.4	
17851	43382.914	4773.403	e;57.5;42.5	e	57.5	42.5	
17857	43383.469	4773.928	h;2.1;97.9	h	2.1	97.9	
17863	43383.919	4774.432	e;57.9;42.1	e	57.9	42.1	
17870	43384.514	4774.999	h;0.0;100.0	h	0.0	100.0	
17876	43384.980	4775.524	e;57.8;42.2	e	57.8	42.2	
17881	43385.433	4775.945	e;51.9;48.1	e	51.9	48.1	
17887	43385.944	4776.469	e;54.1;45.9	e	54.1	45.9	
17893	43386.470	4776.973	h;36.0;64.0	h	36.0	64.0	
17899	43387.002	4777.456	e;88.5;11.5	e	88.5	11.5	
17905	43387.434	4777.982	e;59.8;40.2	e	59.8	40.2	
17911	43387.916	4778.485	e;81.1;18.9	e	81.1	18.9	
17917	43388.421	4779.011	h;25.1;74.9	h	25.1	74.9	
17923	43388.978	4779.514	e;67.0;33.0	e	67.0	33.0	
17929	43389.470	4780.040	h;0.8;99.2	h	0.8	99.2	
17935	43389.951	4780.544	e;91.8;8.2	e	91.8	8.2	
17941	43390.566	4781.027	h;3.7;96.3	h	3.7	96.3	
17947	43391.050	4781.552	e;55.1;44.9	e	55.1	44.9	
17953	43391.500	4782.036	h;16.8;83.2	h	16.8	83.2	
17959	43392.090	4782.581	e;56.9;43.1	e	56.9	43.1	
17965	43392.464	4783.065	e;84.9;15.1	e	84.9	15.1	
17971	43393.083	4783.611	e;57.5;42.5	e	57.5	42.5	
17977	43393.549	4784.094	h;0.4;99.6	h	0.4	99.6	
17983	43394.054	4784.577	e;57.3;42.7	e	57.3	42.7	
17989	43394.611	4785.124	e;89.9;10.1	e	89.9	10.1	
17995	43395.125	4785.606	e;57.5;42.5	e	57.5	42.5	
18001	43395.647	4786.153	h;3.9;96.1	h	3.9	96.1	
18007	43396.143	4786.636	e;57.5;42.5	e	57.5	42.5	
18013	43396.681	4787.161	h;42.9;57.1	h	42.9	57.1	
18019	43397.126	4787.665	h;5.8;94.2	h	5.8	94.2	
18025	43397.654	4788.149	h;4.6;95.4	h	4.6	95.4	
18031	43398.179	4788.694	h;30.4;69.6	h	30.4	69.6	
18037	43398.660	4789.178	e;58.8;41.2	e	58.8	41.2	
18043	43399.204	4789.702	e;50.8;49.2	e	50.8	49.2	
18049	43399.638	4790.207	e;69.5;30.5	e	69.5	30.5	
18055	43400.158	4790.690	h;5.2;94.8	h	5.2	94.8	
18062	43400.766	4791.299	h;26.4;73.6	h	26.4	73.6	
18067	43401.192	4791.719	h;45.2;54.8	h	45.2	54.8	
18073	43401.640	4792.245	h;12.4;87.6	h	12.4	87.6	
18079	43402.157	4792.748	h;3.1;96.9	h	3.1	96.9	
18085	43402.732	4793.274	e;70.5;29.5	e	70.5	29.5	
18092	43403.308	4793.841	h;31.0;69.0	h	31.0	69.0	
18097	43403.727	4794.259	h;6.2;93.8	h	6.2	93.8	
18103	43404.252	4794.785	e;51.0;49.0	e	51.0	49.0	
18109	43404.742	4795.290	e;74.2;25.8	e	74.2	25.8	
18115	43405.318	4795.814	e;74.5;25.5	e	74.5	25.5	
18121	43405.832	4796.298	h;46.1;53.9	h	46.1	53.9	
18127	43406.278	4796.844	e;52.2;47.8	e	52.2	47.8	
18133	43406.748	4797.326	e;67.0;33.0	e	67.0	33.0	
18139	43407.214	4797.810	h;47.3;52.7	h	47.3	52.7	
18145	43407.794	4798.357	h;47.3;52.7	h	47.3	52.7	
18151	43408.247	4798.839	h;47.8;52.2	h	47.8	52.2	
18157	43408.789	4799.365	h;48.2;51.8	h	48.2	51.8	
18163	43409.345	4799.869	e;50.0;50.0	e	50.0	50.0	
18169	43409.798	4800.351	e;97.8;2.2	e	97.8	2.2	
18175	43410.412	4800.898	e;99.0;1.0	e	99.0	1.0	
18181	43410.872	4801.382	e;99.3;0.7	e	99.3	0.7	
18187	43411.352	4801.927	h;47.9;52.1	h	47.9	52.1	
18193	43411.873	4802.411	h;48.5;51.5	h	48.5	51.5	
18199	43412.385	4802.935	h;47.3;52.7	h	47.3	52.7	
18205	43412.913	4803.440	h;3.1;96.9	h	3.1	96.9	
18211	43413.390	4803.923	h;46.7;53.3	h	46.7	53.3	
18218	43414.047	4804.532	h;47.4;52.6	h	47.4	52.6	
18224	43414.548	4805.036	h;47.0;53.0	h	47.0	53.0	
18229	43414.926	4805.478	h;47.7;52.3	h	47.7	52.3	
18235	43415.437	4805.981	h;46.5;53.5	h	46.5	53.5	
18241	43416.019	4806.507	h;46.7;53.3	h	46.7	53.3	
18247	43416.492	4806.990	h;0.4;99.6	h	0.4	99.6	
18253	43416.973	4807.494	h;46.6;53.4	h	46.6	53.4	
18259	43417.502	4808.019	h;46.5;53.5	h	46.5	53.5	
18265	43417.965	4808.524	h;46.6;53.4	h	46.6	53.4	
18271	43418.521	4809.048	e;99.9;0.1	e	99.9	0.1	
18278	43419.011	4809.616	h;47.0;53.0	h	47.0	53.0	
18283	43419.525	4810.015	e;99.6;0.4	e	99.6	0.4	
18289	43420.060	4810.561	h;47.2;52.8	h	47.2	52.8	
18295	43420.491	4811.044	e;79.2;20.8	e	79.2	20.8	
18301	43421.028	4811.590	h;18.2;81.8	h	18.2	81.8	
18307	43421.495	4812.072	h;0.4;99.6	h	0.4	99.6	
18313	43422.058	4812.597	h;0.4;99.6	h	0.4	99.6	
18319	43422.580	4813.102	h;0.4;99.6	h	0.4	99.6	
18325	43423.129	4813.584	h;46.2;53.8	h	46.2	53.8	
18331	43423.649	4814.131	h;46.5;53.5	h	46.5	53.5	
18337	43424.090	4814.615	h;46.1;53.9	h	46.1	53.9	
18343	43424.536	4815.139	h;45.9;54.1	h	45.9	54.1	
18349	43425.049	4815.643	e;61.8;38.2	e	61.8	38.2	
18355	43425.622	4816.169	e;98.1;1.9	e	98.1	1.9	
18361	43426.074	4816.672	e;99.6;0.4	e	99.6	0.4	
18367	43426.686	4817.156	h;0.4;99.6	h	0.4	99.6	
18373	43427.105	4817.680	h;46.5;53.5	h	46.5	53.5	
18379	43427.665	4818.185	e;63.1;36.9	e	63.1	36.9	
18385	43428.161	4818.711	e;99.6;0.4	e	99.6	0.4	
18391	43428.635	4819.214	e;100.0;0.0	e	100.0	0.0	
18397	43429.163	4819.739	e;99.8;0.2	e	99.8	0.2	
18403	43429.643	4820.223	h;0.4;99.6	h	0.4	99.6	
18410	43430.284	4820.810	h;0.6;99.4	h	0.6	99.4	
18415	43430.780	4821.252	h;0.4;99.6	h	0.4	99.6	
18421	43431.196	4821.757	e;62.8;37.2	e	62.8	37.2	
18427	43431.664	4822.281	h;0.3;99.7	h	0.3	99.7	
18433	43432.264	4822.764	h;0.8;99.2	h	0.8	99.2	
18439	43432.736	4823.248	e;79.2;20.8	e	79.2	20.8	
18445	43433.243	4823.793	h;4.2;95.8	h	4.2	95.8	
18451	43433.757	4824.298	e;60.4;39.6	e	60.4	39.6	
18457	43434.287	4824.824	e;89.6;10.4	e	89.6	10.4	
18463	43434.805	4825.306	e;99.9;0.1	e	99.9	0.1	
18469	43435.257	4825.832	e;99.5;0.5	e	99.5	0.5	
18475	43435.810	4826.335	e;99.6;0.4	e	99.6	0.4	
18481	43436.241	4826.818	h;31.1;68.9	h	31.1	68.9	
18487	43436.839	4827.365	e;99.7;0.3	e	99.7	0.3	
18493	43437.308	4827.847	e;99.6;0.4	e	99.6	0.4	
18499	43437.848	4828.373	e;99.6;0.4	e	99.6	0.4	
18505	43438.403	4828.876	e;95.6;4.4	e	95.6	4.4	
18512	43438.920	4829.486	h;0.5;99.5	h	0.5	99.5	
18517	43439.356	4829.905	h;47.4;52.6	h	47.4	52.6	
18523	43439.805	4830.389	h;47.4;52.6	h	47.4	52.6	
18529	43440.381	4830.914	h;47.1;52.9	h	47.1	52.9	
18535	43440.820	4831.418	h;47.2;52.8	h	47.2	52.8	
18541	43441.386	4831.943	h;47.3;52.7	h	47.3	52.7	
18547	43441.878	4832.447	h;42.9;57.1	h	42.9	57.1	
18553	43442.352	4832.930	h;0.4;99.6	h	0.4	99.6	
18559	43442.949	4833.456	e;57.6;42.4	e	57.6	42.4	
18566	43443.548	4834.043	h;0.4;99.6	h	0.4	99.6	
18571	43443.930	4834.485	e;57.6;42.4	e	57.6	42.4	
18577	43444.390	4834.989	h;0.5;99.5	h	0.5	99.5	
18583	43444.971	4835.514	e;57.9;42.1	e	57.9	42.1	
18589	43445.377	4835.997	h;17.0;83.0	h	17.0	83.0	
18595	43446.060	4836.502	e;56.5;43.5	e	56.5	43.5	
18601	43446.485	4837.026	h;12.6;87.4	h	12.6	87.4	
18607	43446.913	4837.510	e;96.0;4.0	e	96.0	4.0	
18613	43447.521	4838.056	e;99.6;0.4	e	99.6	0.4	
18619	43448.008	4838.539	h;19.5;80.5	h	19.5	80.5	
