Subject:	S201
Project:	glassroutes
Time:	2015-01-19_13-39-46

NbPoints	Matlab_now	BoxyTime	Stimulus_String	Trial_no	Stimulus_Label	Stimulus_Time
15793	50525.824	3283.783	16;hardstart;1421694125761	16	hardstart	1421694125761	
16152	50556.327	3314.218	16;hard;1421694156280	16	hard	1421694156280	
16158	50556.795	3314.744	10;passed;1421694156781	10	passed	1421694156781	
16306	50569.342	3327.284	16;hardstart;1421694169282	16	hardstart	1421694169282	
16666	50599.812	3357.804	16;hard;1421694199805	16	hard	1421694199805	
16671	50600.363	3358.265	10;passed;1421694200306	10	passed	1421694200306	
16819	50612.790	3370.786	50;startClassifying;1421694212809;	50	startClassifying	1421694212809	
16820	50699.292	3370.891	50;startClassifying;1421694214309;	50	startClassifying	1421694214309	
16821	50699.324	3370.954	50;startClassifying;1421694225310;	50	startClassifying	1421694225310	
16822	50699.325	3371.038	50;startClassifying;1421694226811;	50	startClassifying	1421694226811	
16823	50699.327	3371.122	50;startClassifying;1421694237808;	50	startClassifying	1421694237808	
16824	50699.342	3371.205	50;startClassifying;1421694239309;	50	startClassifying	1421694239309	
17185	50727.157	3485.136	e;4.6;95.4	e	4.6	95.4	
17191	50727.628	3485.641	h;51.6;48.4	h	51.6	48.4	
17198	50728.269	3486.249	e;46.0;54.0	e	46.0	54.0	
17204	50728.775	3486.733	e;3.0;97.0	e	3.0	97.0	
17209	50729.129	3487.153	e;11.9;88.1	e	11.9	88.1	
17215	50729.642	3487.677	e;11.9;88.1	e	11.9	88.1	
17221	50730.138	3488.182	e;0.0;100.0	e	0.0	100.0	
17227	50730.729	3488.708	h;99.9;0.1	h	99.9	0.1	
17234	50731.293	3489.274	h;95.7;4.3	h	95.7	4.3	
17239	50731.757	3489.737	h;99.9;0.1	h	99.9	0.1	
17245	50732.167	3490.220	h;90.3;9.7	h	90.3	9.7	
17251	50732.679	3490.723	h;54.4;45.6	h	54.4	45.6	
17257	50733.224	3491.249	h;58.8;41.2	h	58.8	41.2	
17263	50733.714	3491.733	e;0.0;100.0	e	0.0	100.0	
17269	50734.311	3492.278	h;98.7;1.3	h	98.7	1.3	
17275	50734.830	3492.762	e;0.0;100.0	e	0.0	100.0	
17281	50735.235	3493.307	e;0.4;99.6	e	0.4	99.6	
17288	50735.892	3493.875	e;0.0;100.0	e	0.0	100.0	
17293	50736.258	3494.274	h;97.2;2.8	h	97.2	2.8	
17300	50736.923	3494.883	e;11.8;88.2	e	11.8	88.2	
17305	50737.252	3495.303	e;11.4;88.6	e	11.4	88.6	
17311	50737.770	3495.829	e;11.1;88.9	e	11.1	88.9	
17317	50738.307	3496.332	h;73.2;26.8	h	73.2	26.8	
17323	50738.857	3496.814	h;64.2;35.8	h	64.2	35.8	
17330	50739.463	3497.424	h;100.0;0.0	h	100.0	0.0	
17336	50739.952	3497.927	h;86.1;13.9	h	86.1	13.9	
17342	50740.499	3498.453	h;100.0;0.0	h	100.0	0.0	
17347	50740.906	3498.852	e;26.1;73.9	e	26.1	73.9	
17353	50741.412	3499.398	h;99.8;0.2	h	99.8	0.2	
17359	50741.826	3499.881	h;62.9;37.1	h	62.9	37.1	
17365	50742.456	3500.386	h;89.2;10.8	h	89.2	10.8	
17371	50742.880	3500.910	h;88.7;11.3	h	88.7	11.3	
17378	50743.520	3501.499	h;100.0;0.0	h	100.0	0.0	
17383	50743.957	3501.940	h;97.6;2.4	h	97.6	2.4	
17389	50744.460	3502.423	h;96.1;3.9	h	96.1	3.9	
17396	50745.038	3503.032	e;8.7;91.3	e	8.7	91.3	
17401	50745.414	3503.453	e;0.0;100.0	e	0.0	100.0	
17407	50746.001	3503.935	e;11.5;88.5	e	11.5	88.5	
17413	50746.431	3504.482	e;0.0;100.0	e	0.0	100.0	
17419	50746.934	3504.965	e;13.6;86.4	e	13.6	86.4	
17425	50747.542	3505.511	h;100.0;0.0	h	100.0	0.0	
17432	50748.093	3506.078	e;0.0;100.0	e	0.0	100.0	
17437	50748.498	3506.478	e;0.0;100.0	e	0.0	100.0	
17443	50748.963	3507.023	h;89.0;11.0	h	89.0	11.0	
17449	50749.474	3507.507	h;79.9;20.1	h	79.9	20.1	
17455	50749.999	3508.052	h;100.0;0.0	h	100.0	0.0	
17462	50750.634	3508.620	h;100.0;0.0	h	100.0	0.0	
17467	50751.070	3509.061	h;99.8;0.2	h	99.8	0.2	
17473	50751.595	3509.544	h;100.0;0.0	h	100.0	0.0	
17479	50752.120	3510.048	e;0.0;100.0	e	0.0	100.0	
17485	50752.578	3510.574	e;2.1;97.9	e	2.1	97.9	
17491	50753.104	3511.077	h;100.0;0.0	h	100.0	0.0	
17497	50753.553	3511.603	h;100.0;0.0	h	100.0	0.0	
17504	50754.196	3512.192	h;88.6;11.4	h	88.6	11.4	
17509	50754.656	3512.632	h;56.1;43.9	h	56.1	43.9	
17515	50755.062	3513.115	h;100.0;0.0	h	100.0	0.0	
17522	50755.758	3513.704	h;100.0;0.0	h	100.0	0.0	
17527	50756.192	3514.143	h;100.0;0.0	h	100.0	0.0	
17533	50756.597	3514.627	e;21.8;78.2	e	21.8	78.2	
17539	50757.223	3515.173	h;88.7;11.3	h	88.7	11.3	
17545	50757.704	3515.656	h;100.0;0.0	h	100.0	0.0	
17551	50758.204	3516.202	h;99.5;0.5	h	99.5	0.5	
17557	50758.706	3516.686	h;94.8;5.2	h	94.8	5.2	
17563	50759.147	3517.168	h;90.6;9.4	h	90.6	9.4	
17569	50759.720	3517.715	h;91.3;8.7	h	91.3	8.7	
17576	50760.342	3518.282	h;90.3;9.7	h	90.3	9.7	
17581	50760.677	3518.744	h;95.7;4.3	h	95.7	4.3	
17587	50761.254	3519.227	h;100.0;0.0	h	100.0	0.0	
17593	50761.781	3519.711	h;97.2;2.8	h	97.2	2.8	
17599	50762.252	3520.256	h;89.6;10.4	h	89.6	10.4	
17605	50762.680	3520.740	h;90.3;9.7	h	90.3	9.7	
17611	50763.268	3521.285	h;88.8;11.2	h	88.8	11.2	
17617	50763.709	3521.769	h;100.0;0.0	h	100.0	0.0	
17623	50764.306	3522.294	h;90.7;9.3	h	90.7	9.3	
17629	50764.765	3522.798	h;96.6;3.4	h	96.6	3.4	
17635	50765.261	3523.281	h;100.0;0.0	h	100.0	0.0	
17641	50765.854	3523.828	h;100.0;0.0	h	100.0	0.0	
17654	50766.931	3524.920	h;87.1;12.9	h	87.1	12.9	
17659	50767.264	3525.319	h;88.1;11.9	h	88.1	11.9	
17665	50767.876	3525.865	h;99.4;0.6	h	99.4	0.6	
17671	50768.349	3526.348	e;0.0;100.0	e	0.0	100.0	
17678	50768.936	3526.937	e;0.0;100.0	e	0.0	100.0	
17683	50769.384	3527.377	h;75.9;24.1	h	75.9	24.1	
17689	50769.885	3527.861	e;0.7;99.3	e	0.7	99.3	
17695	50770.430	3528.407	e;11.9;88.1	e	11.9	88.1	
17701	50770.852	3528.890	h;99.9;0.1	h	99.9	0.1	
17708	50771.510	3529.499	h;99.4;0.6	h	99.4	0.6	
17714	50772.013	3530.003	e;41.7;58.3	e	41.7	58.3	
17719	50772.427	3530.402	e;0.0;100.0	e	0.0	100.0	
17726	50773.043	3531.033	h;99.9;0.1	h	99.9	0.1	
17732	50773.524	3531.515	h;98.7;1.3	h	98.7	1.3	
17738	50774.098	3532.040	h;99.9;0.1	h	99.9	0.1	
17743	50774.465	3532.460	h;95.9;4.1	h	95.9	4.1	
17749	50775.016	3532.944	e;8.5;91.5	e	8.5	91.5	
17755	50775.461	3533.489	h;99.9;0.1	h	99.9	0.1	
17762	50776.049	3534.057	h;89.8;10.2	h	89.8	10.2	
17767	50776.506	3534.519	h;94.5;5.5	h	94.5	5.5	
17773	50777.006	3535.002	h;99.9;0.1	h	99.9	0.1	
17779	50777.487	3535.527	e;18.8;81.2	e	18.8	81.2	
17786	50778.107	3536.094	h;89.7;10.3	h	89.7	10.3	
17792	50778.642	3536.598	h;89.7;10.3	h	89.7	10.3	
17797	50778.998	3537.061	h;89.5;10.5	h	89.5	10.5	
17803	50779.587	3537.543	h;92.3;7.7	h	92.3	7.7	
17809	50780.081	3538.069	e;0.0;100.0	e	0.0	100.0	
17815	50780.515	3538.552	e;0.0;100.0	e	0.0	100.0	
17821	50781.106	3539.056	e;26.9;73.1	e	26.9	73.1	
17828	50781.672	3539.665	h;100.0;0.0	h	100.0	0.0	
17834	50782.163	3540.170	h;93.9;6.1	h	93.9	6.1	
17839	50782.562	3540.610	h;99.6;0.4	h	99.6	0.4	
17846	50783.195	3541.178	e;4.6;95.4	e	4.6	95.4	
17851	50783.645	3541.640	e;11.3;88.7	e	11.3	88.7	
17857	50784.065	3542.123	h;99.9;0.1	h	99.9	0.1	
17863	50784.657	3542.627	h;99.9;0.1	h	99.9	0.1	
17870	50785.242	3543.236	h;99.9;0.1	h	99.9	0.1	
17876	50785.725	3543.719	h;99.5;0.5	h	99.5	0.5	
17882	50786.271	3544.245	e;0.6;99.4	e	0.6	99.4	
17888	50786.755	3544.748	e;24.8;75.2	e	24.8	75.2	
17893	50787.187	3545.211	e;0.7;99.3	e	0.7	99.3	
17899	50787.713	3545.694	h;95.8;4.2	h	95.8	4.2	
17906	50788.292	3546.261	h;94.9;5.1	h	94.9	5.1	
17911	50788.743	3546.723	h;99.9;0.1	h	99.9	0.1	
17917	50789.225	3547.207	e;0.0;100.0	e	0.0	100.0	
17923	50789.742	3547.752	e;0.0;100.0	e	0.0	100.0	
17929	50790.171	3548.236	e;12.3;87.7	e	12.3	87.7	
17935	50790.762	3548.761	e;12.9;87.1	e	12.9	87.1	
17941	50791.269	3549.265	e;12.7;87.3	e	12.7	87.3	
17947	50791.746	3549.747	e;12.5;87.5	e	12.5	87.5	
17960	50792.865	3550.860	e;13.1;86.9	e	13.1	86.9	
17965	50793.326	3551.301	e;12.6;87.4	e	12.6	87.4	
17971	50793.825	3551.806	e;12.0;88.0	e	12.0	88.0	
17977	50794.346	3552.288	e;12.3;87.7	e	12.3	87.7	
17983	50794.775	3552.814	e;0.0;100.0	e	0.0	100.0	
17990	50795.421	3553.403	e;0.0;100.0	e	0.0	100.0	
17995	50795.867	3553.843	e;0.0;100.0	e	0.0	100.0	
18002	50796.414	3554.411	e;0.0;100.0	e	0.0	100.0	
18007	50796.829	3554.873	e;4.2;95.8	e	4.2	95.8	
18014	50797.444	3555.440	e;13.0;87.0	e	13.0	87.0	
18019	50797.826	3555.839	e;11.4;88.6	e	11.4	88.6	
18025	50798.333	3556.386	e;4.0;96.0	e	4.0	96.0	
18032	50798.977	3556.952	e;1.9;98.1	e	1.9	98.1	
18038	50799.549	3557.499	e;12.2;87.8	e	12.2	87.8	
18043	50799.825	3557.898	e;12.3;87.7	e	12.3	87.7	
18049	50800.445	3558.443	e;12.0;88.0	e	12.0	88.0	
18055	50800.934	3558.927	e;49.0;51.0	e	49.0	51.0	
18061	50801.461	3559.409	e;1.6;98.4	e	1.6	98.4	
18067	50801.902	3559.956	e;0.0;100.0	e	0.0	100.0	
18073	50802.394	3560.440	e;0.0;100.0	e	0.0	100.0	
18079	50802.923	3560.985	e;4.6;95.4	e	4.6	95.4	
18086	50803.555	3561.553	e;2.5;97.5	e	2.5	97.5	
18091	50803.925	3561.952	e;5.0;95.0	e	5.0	95.0	
18097	50804.410	3562.497	e;0.0;100.0	e	0.0	100.0	
18103	50804.983	3562.981	e;0.0;100.0	e	0.0	100.0	
18110	50805.591	3563.591	e;0.0;100.0	e	0.0	100.0	
18115	50806.025	3564.010	e;0.0;100.0	e	0.0	100.0	
18121	50806.489	3564.536	h;99.7;0.3	h	99.7	0.3	
18128	50807.108	3565.103	e;0.0;100.0	e	0.0	100.0	
18133	50807.519	3565.522	e;8.7;91.3	e	8.7	91.3	
18139	50808.023	3566.069	e;5.5;94.5	e	5.5	94.5	
18145	50808.509	3566.551	h;78.8;21.2	h	78.8	21.2	
18151	50809.065	3567.076	e;14.2;85.8	e	14.2	85.8	
18157	50809.560	3567.580	e;12.0;88.0	e	12.0	88.0	
18163	50810.036	3568.106	h;99.9;0.1	h	99.9	0.1	
18169	50810.625	3568.609	h;98.4;1.6	h	98.4	1.6	
18176	50811.135	3569.177	e;5.4;94.6	e	5.4	94.6	
18182	50811.709	3569.703	h;99.9;0.1	h	99.9	0.1	
18188	50812.207	3570.185	h;95.1;4.9	h	95.1	4.9	
18193	50812.666	3570.647	e;12.2;87.8	e	12.2	87.8	
18199	50813.120	3571.152	h;99.9;0.1	h	99.9	0.1	
18205	50813.660	3571.634	e;12.9;87.1	e	12.9	87.1	
18211	50814.091	3572.160	h;93.6;6.4	h	93.6	6.4	
18218	50814.726	3572.726	h;95.1;4.9	h	95.1	4.9	
18224	50815.272	3573.252	h;88.2;11.8	h	88.2	11.8	
18230	50815.755	3573.756	h;77.4;22.6	h	77.4	22.6	
18235	50816.191	3574.218	h;93.2;6.8	h	93.2	6.8	
18241	50816.701	3574.701	h;70.1;29.9	h	70.1	29.9	
18247	50817.149	3575.185	h;84.5;15.5	h	84.5	15.5	
18254	50817.793	3575.793	h;97.1;2.9	h	97.1	2.9	
18260	50818.297	3576.298	h;88.5;11.5	h	88.5	11.5	
18265	50818.739	3576.760	h;100.0;0.0	h	100.0	0.0	
18271	50819.177	3577.243	h;99.9;0.1	h	99.9	0.1	
18277	50819.698	3577.768	h;100.0;0.0	h	100.0	0.0	
18283	50820.201	3578.273	e;10.0;90.0	e	10.0	90.0	
18289	50820.704	3578.755	h;79.0;21.0	h	79.0	21.0	
18295	50821.264	3579.281	e;20.2;79.8	e	20.2	79.8	
18301	50821.713	3579.785	e;45.3;54.7	e	45.3	54.7	
18307	50822.308	3580.310	e;46.2;53.8	e	46.2	53.8	
18313	50822.743	3580.814	e;0.3;99.7	e	0.3	99.7	
18319	50823.332	3581.340	e;1.7;98.3	e	1.7	98.3	
18326	50823.951	3581.906	e;0.0;100.0	e	0.0	100.0	
18331	50824.324	3582.306	e;1.6;98.4	e	1.6	98.4	
18337	50824.844	3582.851	h;74.7;25.3	h	74.7	25.3	
18343	50825.329	3583.335	h;99.9;0.1	h	99.9	0.1	
18350	50825.947	3583.964	h;78.0;22.0	h	78.0	22.0	
18355	50826.337	3584.364	h;90.4;9.6	h	90.4	9.6	
18361	50826.921	3584.846	h;89.4;10.6	h	89.4	10.6	
18367	50827.389	3585.393	h;99.8;0.2	h	99.8	0.2	
18373	50827.862	3585.876	e;0.0;100.0	e	0.0	100.0	
18385	50828.846	3586.905	e;0.0;100.0	e	0.0	100.0	
18391	50829.431	3587.451	e;12.4;87.6	e	12.4	87.6	
18398	50830.014	3588.018	e;11.2;88.8	e	11.2	88.8	
18403	50830.463	3588.418	e;11.8;88.2	e	11.8	88.2	
18409	50830.953	3588.963	e;0.7;99.3	e	0.7	99.3	
18415	50831.426	3589.447	e;4.8;95.2	e	4.8	95.2	
18421	50831.923	3589.993	e;8.7;91.3	e	8.7	91.3	
18428	50832.523	3590.560	e;4.9;95.1	e	4.9	95.1	
18433	50833.005	3591.001	h;100.0;0.0	h	100.0	0.0	
18445	50833.935	3591.988	h;89.8;10.2	h	89.8	10.2	
18451	50834.439	3592.514	e;2.2;97.8	e	2.2	97.8	
18457	50835.028	3593.018	e;0.0;100.0	e	0.0	100.0	
18463	50835.488	3593.543	h;84.5;15.5	h	84.5	15.5	
18470	50836.103	3594.110	e;0.0;100.0	e	0.0	100.0	
18475	50836.497	3594.531	e;2.3;97.7	e	2.3	97.7	
18481	50836.973	3595.055	h;99.8;0.2	h	99.8	0.2	
18487	50837.489	3595.539	e;0.0;100.0	e	0.0	100.0	
18493	50838.090	3596.085	h;91.4;8.6	h	91.4	8.6	
18499	50838.534	3596.589	e;11.9;88.1	e	11.9	88.1	
18506	50839.197	3597.198	h;99.8;0.2	h	99.8	0.2	
18511	50839.597	3597.597	h;88.4;11.6	h	88.4	11.6	
18517	50840.066	3598.080	h;93.6;6.4	h	93.6	6.4	
18524	50840.710	3598.711	e;11.9;88.1	e	11.9	88.1	
18529	50841.038	3599.109	e;11.9;88.1	e	11.9	88.1	
18535	50841.605	3599.656	e;11.7;88.3	e	11.7	88.3	
18541	50842.060	3600.139	e;11.8;88.2	e	11.8	88.2	
18547	50842.675	3600.664	e;11.6;88.4	e	11.6	88.4	
18554	50843.293	3601.252	h;100.0;0.0	h	100.0	0.0	
18559	50843.567	3601.651	e;0.4;99.6	e	0.4	99.6	
18566	50844.274	3602.280	e;14.0;86.0	e	14.0	86.0	
18572	50844.755	3602.764	e;4.0;96.0	e	4.0	96.0	
18577	50845.121	3603.205	h;96.0;4.0	h	96.0	4.0	
18583	50845.655	3603.708	h;100.0;0.0	h	100.0	0.0	
18589	50846.226	3604.192	h;100.0;0.0	h	100.0	0.0	
18596	50846.807	3604.802	h;100.0;0.0	h	100.0	0.0	
18602	50847.297	3605.305	h;89.5;10.5	h	89.5	10.5	
18607	50847.774	3605.747	h;89.8;10.2	h	89.8	10.2	
18614	50848.263	3606.314	h;100.0;0.0	h	100.0	0.0	
18619	50848.781	3606.776	e;9.8;90.2	e	9.8	90.2	
18625	50849.198	3607.280	h;99.9;0.1	h	99.9	0.1	
18631	50849.781	3607.764	h;99.9;0.1	h	99.9	0.1	
18637	50850.222	3608.288	h;100.0;0.0	h	100.0	0.0	
18644	50850.820	3608.856	e;17.9;82.1	e	17.9	82.1	
18649	50851.263	3609.318	e;0.0;100.0	e	0.0	100.0	
18655	50851.764	3609.822	h;100.0;0.0	h	100.0	0.0	
18661	50852.334	3610.347	h;99.9;0.1	h	99.9	0.1	
18667	50852.748	3610.831	h;100.0;0.0	h	100.0	0.0	
18674	50853.411	3611.397	e;0.0;100.0	e	0.0	100.0	
18680	50853.940	3611.944	h;89.3;10.7	h	89.3	10.7	
18685	50854.367	3612.363	h;93.4;6.6	h	93.4	6.6	
18691	50854.847	3612.889	h;100.0;0.0	h	100.0	0.0	
18697	50855.305	3613.372	e;4.3;95.7	e	4.3	95.7	
18703	50855.906	3613.897	e;0.0;100.0	e	0.0	100.0	
18709	50856.410	3614.401	h;54.4;45.6	h	54.4	45.6	
18715	50856.824	3614.885	h;98.8;1.2	h	98.8	1.2	
18721	50857.469	3615.430	e;2.0;98.0	e	2.0	98.0	
18727	50857.837	3615.914	e;19.8;80.2	e	19.8	80.2	
18733	50858.358	3616.439	e;34.5;65.5	e	34.5	65.5	
18740	50859.063	3617.027	h;96.9;3.1	h	96.9	3.1	
18745	50859.429	3617.426	h;89.8;10.2	h	89.8	10.2	
18751	50859.990	3617.973	h;89.7;10.3	h	89.7	10.3	
18758	50860.528	3618.539	h;90.1;9.9	h	90.1	9.9	
18763	50860.911	3618.979	h;90.2;9.8	h	90.2	9.8	
18770	50861.492	3619.547	e;2.9;97.1	e	2.9	97.1	
18775	50861.993	3620.008	e;2.1;97.9	e	2.1	97.9	
18781	50862.476	3620.513	e;0.0;100.0	e	0.0	100.0	
18787	50862.938	3620.997	e;0.0;100.0	e	0.0	100.0	
18793	50863.433	3621.521	e;0.0;100.0	e	0.0	100.0	
18799	50864.028	3622.025	h;84.7;15.3	h	84.7	15.3	
18805	50864.531	3622.551	h;94.1;5.9	h	94.1	5.9	
18812	50865.152	3623.117	h;94.7;5.3	h	94.7	5.3	
18817	50865.497	3623.580	e;15.1;84.9	e	15.1	84.9	
18824	50866.134	3624.146	e;12.6;87.4	e	12.6	87.4	
18829	50866.460	3624.567	e;12.5;87.5	e	12.5	87.5	
18835	50867.075	3625.093	h;93.6;6.4	h	93.6	6.4	
18842	50867.696	3625.659	h;91.6;8.4	h	91.6	8.4	
18847	50868.093	3626.121	h;70.6;29.4	h	70.6	29.4	
18853	50868.516	3626.605	e;6.9;93.1	e	6.9	93.1	
18859	50869.046	3627.087	e;12.0;88.0	e	12.0	88.0	
18865	50869.631	3627.634	e;11.9;88.1	e	11.9	88.1	
18871	50870.055	3628.118	e;0.0;100.0	e	0.0	100.0	
18877	50870.648	3628.663	h;100.0;0.0	h	100.0	0.0	
18884	50871.267	3629.231	e;0.0;100.0	e	0.0	100.0	
18889	50871.663	3629.672	e;1.2;98.8	e	1.2	98.8	
18895	50872.126	3630.175	e;11.9;88.1	e	11.9	88.1	
18901	50872.656	3630.659	e;13.5;86.5	e	13.5	86.5	
18907	50873.172	3631.206	e;12.0;88.0	e	12.0	88.0	
18913	50873.666	3631.688	e;12.0;88.0	e	12.0	88.0	
18919	50874.211	3632.214	e;12.0;88.0	e	12.0	88.0	
18925	50874.761	3632.718	e;12.0;88.0	e	12.0	88.0	
18931	50875.164	3633.242	h;97.7;2.3	h	97.7	2.3	
18937	50875.791	3633.747	e;3.5;96.5	e	3.5	96.5	
18943	50876.199	3634.229	e;3.3;96.7	e	3.3	96.7	
18949	50876.686	3634.755	e;0.6;99.4	e	0.6	99.4	
18956	50877.306	3635.323	h;97.7;2.3	h	97.7	2.3	
18962	50877.900	3635.868	e;1.6;98.4	e	1.6	98.4	
18967	50878.240	3636.289	h;93.8;6.2	h	93.8	6.2	
18973	50878.797	3636.771	h;100.0;0.0	h	100.0	0.0	
18979	50879.235	3637.296	e;9.8;90.2	e	9.8	90.2	
18986	50879.852	3637.863	e;38.2;61.8	e	38.2	61.8	
18991	50880.302	3638.325	e;8.7;91.3	e	8.7	91.3	
18997	50880.721	3638.830	e;0.0;100.0	e	0.0	100.0	
