S1_mean,S1_slope_polyfit,S2_mean,S2_slope_polyfit,S3_mean,S3_slope_polyfit,S4_mean,S4_slope_polyfit,S5_mean,S5_slope_polyfit,S6_mean,S6_slope_polyfit,S7_mean,S7_slope_polyfit,S8_mean,S8_slope_polyfit,S9_mean,S9_slope_polyfit,S10_mean,S10_slope_polyfit,S11_mean,S11_slope_polyfit,S12_mean,S12_slope_polyfit,S13_mean,S13_slope_polyfit,S14_mean,S14_slope_polyfit,S15_mean,S15_slope_polyfit,S16_mean,S16_slope_polyfit,class
0.066915,0.081536,0.11196,0.15541,0.057781,0.07621,0.058445,0.033461,0.070793,0.099832,0.094361,0.085948,0.035337,0.072526,0.042157,0.035984,0.0048448,0.0067404,0.0093437,0.013116,0.0029171,0.0071804,0.0018936,-0.0014648,0.0014181,0.0017438,-0.0020314,-0.0061521,0.0029146,0.0059349,0.0064921,0.0081263,17
0.054173,0.029596,0.018893,0.023695,0.055317,-0.017255,0.058698,0.073752,0.23576,0.22873,0.30015,0.36036,0.027098,0.04165,0.0059423,-0.0043144,0.0021509,0.002737,0.0046014,0.0080715,0.002539,-0.0018128,-0.00033348,-0.0024997,0.0091916,0.0072562,0.0058736,0.006533,0.00024995,0.0034818,0.0027415,0.0038159,17
0.033276,0.038638,0.079375,0.13187,0.13663,0.19508,0.051277,-0.011559,0.026407,-0.0061072,-0.098961,-0.17601,0.0079425,-0.027694,-0.0034378,0.022363,0.0077425,0.0092896,0.0097435,0.01325,0.011057,0.010396,0.0049759,0.0012506,0.0056691,0.001547,-0.0026345,-0.0056014,0.0030123,0.0028214,0.0028852,0.0047298,17
-0.19108,-0.1575,-0.057748,-0.032947,0.078995,0.13626,0.057602,0.0095781,0.14754,0.097287,0.05227,0.0015399,-0.1832,-0.1962,-0.098322,-0.045942,-0.0077043,-0.0043878,0.00098303,0.0036442,0.0072903,0.010301,0.0053115,0.0019436,0.012817,0.0056917,0.0021709,-0.0028569,-0.0037902,-0.0029797,0.0013649,0.0055069,17
-0.030137,-0.061248,-0.067968,-0.11586,0.077249,0.073472,0.059832,0.07127,-0.084187,-0.0018269,0.0082553,0.075219,-0.22642,-0.20779,-0.12624,-0.14879,-0.0059794,-0.0067935,-0.007228,-0.010729,0.0038743,0.0044843,0.0037397,0.0045381,-0.011455,-0.0021826,-0.001425,0.0029116,-0.020573,-0.01981,-0.011859,-0.012151,17
-0.029637,-0.06846,-0.029089,-0.026747,0.048582,0.010931,0.013122,-0.027484,-0.022436,-0.0039074,0.0025435,0.0031839,-0.10555,-0.078456,-0.029178,-0.016769,-0.0051858,-0.0052752,-0.0026945,-0.0032122,0.00069595,-0.00031038,0.00024852,-0.0019855,-0.0061315,-0.0036031,-0.0044676,-0.0054136,-0.011013,-0.0086135,-0.0025198,-4.4317e-005,17
0.19768,0.17849,0.16722,0.19015,0.15101,0.12773,0.077037,0.035932,0.31803,0.127,0.13946,0.17593,0.27583,0.31072,0.18225,0.17221,0.0075552,0.0076179,0.0073946,0.008644,0.0024199,0.0023411,0.00013423,-0.0034948,0.0067954,0.00033069,-0.00022908,0.0016261,0.0077013,0.01147,0.0089977,0.0099717,17
0.00054161,0.022171,0.071785,0.12582,0.05254,0.043743,0.0057974,-0.0032775,-0.041595,-0.0066157,-0.047337,-0.082865,-0.11195,-0.095056,-0.068796,-0.04786,0.0020712,0.0046059,0.0069774,0.011572,0.0045991,0.004982,0.0014344,-3.1817e-005,1.404e-005,0.00093863,-0.0031359,-0.0050159,-0.0054937,-0.0042776,-0.0019828,0.00035506,17
-0.0087816,-0.0087071,0.070032,0.13205,0.044574,0.023201,-0.002593,-0.042283,-0.086047,-0.033611,-0.14063,-0.18615,-0.10874,-0.035578,0.014948,0.053271,-0.00048811,0.0011143,0.0078596,0.014803,0.0046884,0.0037953,-0.00057458,-0.0060394,-0.0072322,-0.0036931,-0.011497,-0.015039,-0.0099667,-0.0048346,0.00054408,0.0039374,17
0.057268,0.044472,0.037667,0.036235,-0.087187,-0.087779,-0.02965,0.01749,0.046466,-0.024099,-0.016382,-0.028143,0.11868,0.1179,0.11454,0.12278,0.00219,0.0016992,0.0026373,0.0041401,-0.0052616,-0.0044399,-0.0026952,-0.0011467,-0.0049421,-0.0061938,-0.0084064,-0.011224,0.0052903,0.0070155,0.0090156,0.010807,17
