Subject:	S215
Project:	glassroutes
Time:	2015-02-06_15-35-10

NbPoints	Matlab_now	BoxyTime	Stimulus_String	Trial_no	Stimulus_Label	Stimulus_Time
6679	56677.293	17753.720	16;hard;1423255476212	16	hard	1423255476212	
6685	56677.774	17754.200	10;passed;1423255476713	10	passed	1423255476713	
6831	56690.188	17766.640	16;hardstart;1423255489214	16	hardstart	1423255489214	
7192	56720.760	17797.220	16;hard;1423255519740	16	hard	1423255519740	
7199	56721.354	17797.790	10;passed;1423255520241	10	passed	1423255520241	
7346	56733.817	17810.280	15;easystart;1423255532742	15	easystart	1423255532742	
7705	56764.251	17840.740	15;easy;1423255563268	15	easy	1423255563268	
7711	56764.766	17841.220	10;passed;1423255563769	10	passed	1423255563769	
7859	56777.333	17853.810	15;easystart;1423255576270	15	easystart	1423255576270	
8219	56807.849	17884.330	15;easy;1423255606797	15	easy	1423255606797	
8225	56808.392	17884.850	10;passed;1423255607299	10	passed	1423255607299	
8372	56820.787	17897.310	16;hardstart;1423255619800	16	hardstart	1423255619800	
8732	56851.384	17927.830	16;hard;1423255650326	16	hard	1423255650326	
8738	56851.873	17928.370	10;passed;1423255650828	10	passed	1423255650828	
8885	56864.356	17940.810	16;hardstart;1423255663329	16	hardstart	1423255663329	
9246	56894.929	17971.430	16;hard;1423255693856	16	hard	1423255693856	
9251	56895.354	17971.880	10;passed;1423255694357	10	passed	1423255694357	
9399	56907.937	17984.420	16;hardstart;1423255706858	16	hardstart	1423255706858	
9759	56938.415	18014.930	16;hard;1423255737382	16	hard	1423255737382	
9765	56938.943	18015.460	10;passed;1423255737884	10	passed	1423255737884	
9912	56951.428	18027.920	16;hardstart;1423255750385	16	hardstart	1423255750385	
10272	56981.921	18058.480	16;hard;1423255780907	16	hard	1423255780907	
10278	56982.472	18058.980	10;passed;1423255781408	10	passed	1423255781408	
10425	56994.923	18071.440	16;hardstart;1423255793909	16	hardstart	1423255793909	
10785	57025.460	18102.000	16;hard;1423255824434	16	hard	1423255824434	
10791	57025.891	18102.480	10;passed;1423255824936	10	passed	1423255824936	
10939	57038.533	18115.020	16;hardstart;1423255837437	16	hardstart	1423255837437	
11298	57068.975	18145.500	16;hard;1423255867964	16	hard	1423255867964	
11305	57069.522	18146.070	10;passed;1423255868466	10	passed	1423255868466	
11599	57094.509	18171.020	15;easystart;1423255893466	15	easystart	1423255893466	
11960	57125.069	18201.630	15;easy;1423255923990	15	easy	1423255923990	
11965	57125.530	18202.090	10;passed;1423255924491	10	passed	1423255924491	
12113	57138.052	18214.610	16;hardstart;1423255936992	16	hardstart	1423255936992	
12473	57168.561	18245.130	16;hard;1423255967516	16	hard	1423255967516	
12478	57169.045	18245.590	10;passed;1423255968017	10	passed	1423255968017	
12626	57181.608	18258.130	16;hardstart;1423255980518	16	hardstart	1423255980518	
12986	57212.072	18288.650	16;hard;1423256011044	16	hard	1423256011044	
12992	57212.625	18289.180	10;passed;1423256011545	10	passed	1423256011545	
13139	57225.050	18301.630	16;hardstart;1423256024046	16	hardstart	1423256024046	
13499	57255.579	18332.170	16;hard;1423256054572	16	hard	1423256054572	
13506	57256.192	18332.780	10;passed;1423256055073	10	passed	1423256055073	
13652	57268.573	18345.160	15;easystart;1423256067574	15	easystart	1423256067574	
14013	57299.180	18375.780	15;easy;1423256098097	15	easy	1423256098097	
14019	57299.686	18376.280	10;passed;1423256098598	10	passed	1423256098598	
14166	57312.128	18388.740	16;hardstart;1423256111099	16	hardstart	1423256111099	
14526	57342.687	18419.300	16;hard;1423256141625	16	hard	1423256141625	
14532	57343.142	18419.790	10;passed;1423256142127	10	passed	1423256142127	
14680	57355.717	18432.330	15;easystart;1423256154628	15	easystart	1423256154628	
15039	57386.171	18462.800	15;easy;1423256185156	15	easy	1423256185156	
15046	57386.658	18463.390	10;passed;1423256185657	10	passed	1423256185657	
15192	57399.188	18475.760	15;easystart;1423256198158	15	easystart	1423256198158	
15552	57429.717	18506.310	15;easy;1423256228684	15	easy	1423256228684	
15559	57430.229	18506.900	10;passed;1423256229185	10	passed	1423256229185	
15706	57442.693	18519.390	15;easystart;1423256241686	15	easystart	1423256241686	
16065	57473.201	18549.830	15;easy;1423256272211	15	easy	1423256272211	
16072	57473.780	18550.400	10;passed;1423256272712	10	passed	1423256272712	
16218	57486.188	18562.810	50;startClassifying;1423256285217;	50	startClassifying	1423256285217	
16219	57528.047	18562.890	50;startClassifying;1423256286718;	50	startClassifying	1423256286718	
16220	57528.078	18562.980	50;startClassifying;1423256297716;	50	startClassifying	1423256297716	
16221	57528.078	18563.060	50;startClassifying;1423256299217;	50	startClassifying	1423256299217	
16222	57528.079	18563.150	50;startClassifying;1423256310217;	50	startClassifying	1423256310217	
16223	57528.079	18563.230	50;startClassifying;1423256311718;	50	startClassifying	1423256311718	
16224	57528.079	18563.310	50;startClassifying;1423256322716;	50	startClassifying	1423256322716	
16225	57528.081	18563.400	50;startClassifying;1423256324217;	50	startClassifying	1423256324217	
16351	57536.264	18612.930	50;startClassifying;1423256335217;	50	startClassifying	1423256335217	
16369	57537.782	18614.440	50;startClassifying;1423256336717;	50	startClassifying	1423256336717	
16579	57555.573	18632.270	h;100.0;0.0	h	100.0	0.0	
16585	57556.130	18632.800	e;0.0;100.0	e	0.0	100.0	
16591	57556.667	18633.280	e;0.0;100.0	e	0.0	100.0	
16597	57557.080	18633.760	h;100.0;0.0	h	100.0	0.0	
16603	57557.586	18634.310	h;100.0;0.0	h	100.0	0.0	
16609	57558.066	18634.790	h;62.1;37.9	h	62.1	37.9	
16615	57558.648	18635.340	e;0.0;100.0	e	0.0	100.0	
16621	57559.099	18635.820	h;100.0;0.0	h	100.0	0.0	
16627	57559.684	18636.350	h;100.0;0.0	h	100.0	0.0	
16633	57560.129	18636.850	e;0.0;100.0	e	0.0	100.0	
16639	57560.609	18637.340	e;0.0;100.0	e	0.0	100.0	
16645	57561.144	18637.880	e;2.1;97.9	e	2.1	97.9	
16651	57561.636	18638.360	h;100.0;0.0	h	100.0	0.0	
16657	57562.242	18638.890	e;0.0;100.0	e	0.0	100.0	
16663	57562.710	18639.390	h;100.0;0.0	h	100.0	0.0	
16669	57563.179	18639.920	e;0.0;100.0	e	0.0	100.0	
16675	57563.694	18640.420	e;9.7;90.3	e	9.7	90.3	
16687	57564.786	18641.430	h;100.0;0.0	h	100.0	0.0	
16693	57565.168	18641.930	e;0.0;100.0	e	0.0	100.0	
16699	57565.796	18642.460	e;0.0;100.0	e	0.0	100.0	
16705	57566.326	18642.960	e;0.0;100.0	e	0.0	100.0	
16711	57566.850	18643.450	e;0.0;100.0	e	0.0	100.0	
16717	57567.210	18643.970	e;0.0;100.0	e	0.0	100.0	
16723	57567.734	18644.480	e;0.0;100.0	e	0.0	100.0	
16729	57568.340	18645.000	e;0.0;100.0	e	0.0	100.0	
16735	57568.837	18645.480	e;0.0;100.0	e	0.0	100.0	
16741	57569.373	18646.030	e;0.0;100.0	e	0.0	100.0	
16747	57569.752	18646.510	e;0.0;100.0	e	0.0	100.0	
16753	57570.252	18647.000	e;1.5;98.5	e	1.5	98.5	
16759	57570.870	18647.540	e;0.0;100.0	e	0.0	100.0	
16765	57571.288	18648.050	e;0.0;100.0	e	0.0	100.0	
16771	57571.827	18648.570	e;0.0;100.0	e	0.0	100.0	
16777	57572.312	18649.060	e;0.0;100.0	e	0.0	100.0	
16783	57572.858	18649.580	e;0.9;99.1	e	0.9	99.1	
16789	57573.406	18650.080	e;1.3;98.7	e	1.3	98.7	
16795	57573.895	18650.570	h;100.0;0.0	h	100.0	0.0	
16801	57574.354	18651.110	h;82.7;17.3	h	82.7	17.3	
16807	57574.978	18651.600	e;0.0;100.0	e	0.0	100.0	
16813	57575.443	18652.120	e;0.0;100.0	e	0.0	100.0	
16820	57576.034	18652.710	h;100.0;0.0	h	100.0	0.0	
16825	57576.413	18653.110	h;100.0;0.0	h	100.0	0.0	
16832	57577.015	18653.720	e;0.0;100.0	e	0.0	100.0	
16837	57577.425	18654.140	e;1.6;98.4	e	1.6	98.4	
16844	57578.066	18654.750	e;1.7;98.3	e	1.7	98.3	
16849	57578.489	18655.170	e;1.4;98.6	e	1.4	98.6	
16855	57578.935	18655.690	e;1.1;98.9	e	1.1	98.9	
16861	57579.431	18656.180	e;1.0;99.0	e	1.0	99.0	
16867	57580.006	18656.680	e;0.9;99.1	e	0.9	99.1	
16873	57580.531	18657.210	e;1.2;98.8	e	1.2	98.8	
16879	57580.989	18657.710	e;1.4;98.6	e	1.4	98.6	
16885	57581.589	18658.230	h;100.0;0.0	h	100.0	0.0	
16891	57582.012	18658.720	h;100.0;0.0	h	100.0	0.0	
16897	57582.637	18659.260	h;100.0;0.0	h	100.0	0.0	
16903	57582.998	18659.750	h;100.0;0.0	h	100.0	0.0	
16916	57584.216	18660.860	h;100.0;0.0	h	100.0	0.0	
16921	57584.557	18661.260	e;0.0;100.0	e	0.0	100.0	
16927	57585.105	18661.810	e;0.0;100.0	e	0.0	100.0	
16933	57585.611	18662.290	e;0.0;100.0	e	0.0	100.0	
16939	57586.094	18662.810	e;0.0;100.0	e	0.0	100.0	
16945	57586.569	18663.320	h;100.0;0.0	h	100.0	0.0	
16951	57587.101	18663.800	e;1.5;98.5	e	1.5	98.5	
16957	57587.641	18664.350	e;1.3;98.7	e	1.3	98.7	
16964	57588.272	18664.910	e;1.3;98.7	e	1.3	98.7	
16969	57588.648	18665.360	e;1.3;98.7	e	1.3	98.7	
16975	57589.175	18665.860	e;1.6;98.4	e	1.6	98.4	
16981	57589.735	18666.340	e;1.1;98.9	e	1.1	98.9	
16987	57590.125	18666.890	e;0.0;100.0	e	0.0	100.0	
16994	57590.749	18667.460	e;0.0;100.0	e	0.0	100.0	
16999	57591.210	18667.900	e;0.0;100.0	e	0.0	100.0	
17011	57592.204	18668.930	e;1.7;98.3	e	1.7	98.3	
17017	57592.668	18669.430	e;1.3;98.7	e	1.3	98.7	
17023	57593.144	18669.910	e;1.3;98.7	e	1.3	98.7	
17029	57593.784	18670.440	h;99.2;0.8	h	99.2	0.8	
17035	57594.269	18670.940	h;100.0;0.0	h	100.0	0.0	
17041	57594.810	18671.470	e;0.0;100.0	e	0.0	100.0	
17047	57595.272	18671.950	h;100.0;0.0	h	100.0	0.0	
17053	57595.852	18672.500	h;100.0;0.0	h	100.0	0.0	
17059	57596.327	18672.980	e;0.0;100.0	e	0.0	100.0	
17065	57596.747	18673.480	e;0.0;100.0	e	0.0	100.0	
17071	57597.330	18674.010	h;99.8;0.2	h	99.8	0.2	
17077	57597.853	18674.490	h;100.0;0.0	h	100.0	0.0	
17083	57598.409	18675.040	h;100.0;0.0	h	100.0	0.0	
17089	57598.764	18675.520	h;100.0;0.0	h	100.0	0.0	
17095	57599.316	18676.000	h;100.0;0.0	h	100.0	0.0	
17101	57599.849	18676.550	h;100.0;0.0	h	100.0	0.0	
17107	57600.311	18677.030	e;1.9;98.1	e	1.9	98.1	
17113	57600.858	18677.560	e;1.5;98.5	e	1.5	98.5	
17119	57601.374	18678.060	h;99.9;0.1	h	99.9	0.1	
17125	57601.898	18678.590	h;100.0;0.0	h	100.0	0.0	
17131	57602.467	18679.090	e;0.0;100.0	e	0.0	100.0	
17137	57602.865	18679.580	e;0.0;100.0	e	0.0	100.0	
17143	57603.366	18680.100	e;0.0;100.0	e	0.0	100.0	
17149	57603.895	18680.600	e;0.0;100.0	e	0.0	100.0	
17155	57604.431	18681.130	e;0.0;100.0	e	0.0	100.0	
17161	57604.918	18681.630	e;0.0;100.0	e	0.0	100.0	
17167	57605.424	18682.160	e;0.0;100.0	e	0.0	100.0	
17173	57605.881	18682.640	h;100.0;0.0	h	100.0	0.0	
17179	57606.455	18683.150	h;96.8;3.2	h	96.8	3.2	
17185	57606.936	18683.670	h;99.6;0.4	h	99.6	0.4	
17191	57607.465	18684.180	e;0.6;99.4	e	0.6	99.4	
17197	57607.985	18684.700	h;99.5;0.5	h	99.5	0.5	
17203	57608.459	18685.180	e;0.0;100.0	e	0.0	100.0	
17209	57609.018	18685.690	e;0.0;100.0	e	0.0	100.0	
17215	57609.533	18686.210	e;0.0;100.0	e	0.0	100.0	
17221	57610.030	18686.720	e;0.0;100.0	e	0.0	100.0	
17227	57610.614	18687.240	h;100.0;0.0	h	100.0	0.0	
17233	57611.015	18687.730	h;100.0;0.0	h	100.0	0.0	
17239	57611.537	18688.250	h;100.0;0.0	h	100.0	0.0	
17245	57612.049	18688.760	h;99.7;0.3	h	99.7	0.3	
17251	57612.523	18689.260	e;0.0;100.0	e	0.0	100.0	
17257	57613.016	18689.780	h;100.0;0.0	h	100.0	0.0	
17263	57613.640	18690.270	e;0.0;100.0	e	0.0	100.0	
17269	57614.181	18690.810	h;100.0;0.0	h	100.0	0.0	
17275	57614.530	18691.300	h;100.0;0.0	h	100.0	0.0	
17281	57615.134	18691.820	h;100.0;0.0	h	100.0	0.0	
17287	57615.634	18692.330	h;100.0;0.0	h	100.0	0.0	
17293	57616.142	18692.810	h;100.0;0.0	h	100.0	0.0	
17299	57616.638	18693.330	e;0.0;100.0	e	0.0	100.0	
17305	57617.120	18693.840	h;100.0;0.0	h	100.0	0.0	
17311	57617.597	18694.360	h;100.0;0.0	h	100.0	0.0	
17317	57618.101	18694.870	h;100.0;0.0	h	100.0	0.0	
17323	57618.727	18695.390	h;100.0;0.0	h	100.0	0.0	
17329	57619.194	18695.880	h;100.0;0.0	h	100.0	0.0	
17335	57619.674	18696.380	h;100.0;0.0	h	100.0	0.0	
17341	57620.235	18696.900	h;100.0;0.0	h	100.0	0.0	
17347	57620.696	18697.410	h;100.0;0.0	h	100.0	0.0	
17353	57621.256	18697.930	h;100.0;0.0	h	100.0	0.0	
17359	57621.788	18698.420	e;6.0;94.0	e	6.0	94.0	
17365	57622.251	18698.920	e;0.0;100.0	e	0.0	100.0	
17371	57622.704	18699.450	e;0.0;100.0	e	0.0	100.0	
17383	57623.818	18700.480	h;100.0;0.0	h	100.0	0.0	
17389	57624.185	18700.960	e;0.0;100.0	e	0.0	100.0	
17395	57624.875	18701.480	h;100.0;0.0	h	100.0	0.0	
17401	57625.250	18701.990	h;100.0;0.0	h	100.0	0.0	
17407	57625.739	18702.490	e;0.0;100.0	e	0.0	100.0	
17413	57626.299	18703.020	e;0.0;100.0	e	0.0	100.0	
17419	57626.846	18703.500	e;0.0;100.0	e	0.0	100.0	
17425	57627.309	18704.030	e;0.0;100.0	e	0.0	100.0	
17431	57627.864	18704.530	e;0.0;100.0	e	0.0	100.0	
17437	57628.342	18705.060	e;0.0;100.0	e	0.0	100.0	
17443	57628.824	18705.560	e;0.0;100.0	e	0.0	100.0	
17449	57629.347	18706.040	e;0.0;100.0	e	0.0	100.0	
17455	57629.867	18706.570	e;0.0;100.0	e	0.0	100.0	
17461	57630.363	18707.070	e;0.0;100.0	e	0.0	100.0	
17467	57630.857	18707.600	e;0.0;100.0	e	0.0	100.0	
17473	57631.441	18708.100	e;4.3;95.7	e	4.3	95.7	
17479	57631.884	18708.580	e;0.0;100.0	e	0.0	100.0	
17485	57632.374	18709.110	e;0.0;100.0	e	0.0	100.0	
17491	57632.876	18709.610	e;1.0;99.0	e	1.0	99.0	
17497	57633.429	18710.140	e;1.7;98.3	e	1.7	98.3	
17503	57633.873	18710.640	h;99.8;0.2	h	99.8	0.2	
17509	57634.448	18711.170	e;0.0;100.0	e	0.0	100.0	
17515	57634.941	18711.650	e;0.0;100.0	e	0.0	100.0	
17521	57635.447	18712.150	h;99.8;0.2	h	99.8	0.2	
17527	57635.972	18712.680	h;99.9;0.1	h	99.9	0.1	
17533	57636.412	18713.180	e;0.0;100.0	e	0.0	100.0	
17539	57637.013	18713.710	e;0.0;100.0	e	0.0	100.0	
17545	57637.494	18714.190	e;0.0;100.0	e	0.0	100.0	
17551	57637.990	18714.720	e;0.0;100.0	e	0.0	100.0	
17557	57638.537	18715.220	e;0.0;100.0	e	0.0	100.0	
17563	57639.065	18715.720	e;0.0;100.0	e	0.0	100.0	
17569	57639.533	18716.250	e;0.0;100.0	e	0.0	100.0	
17575	57640.090	18716.730	e;1.1;98.9	e	1.1	98.9	
17581	57640.554	18717.260	h;100.0;0.0	h	100.0	0.0	
17587	57641.061	18717.760	h;100.0;0.0	h	100.0	0.0	
17593	57641.595	18718.270	e;1.5;98.5	e	1.5	98.5	
17599	57642.080	18718.790	e;1.4;98.6	e	1.4	98.6	
17605	57642.509	18719.280	e;1.4;98.6	e	1.4	98.6	
17611	57643.182	18719.800	e;1.5;98.5	e	1.5	98.5	
17617	57643.594	18720.310	e;1.6;98.4	e	1.6	98.4	
17623	57644.197	18720.830	e;1.0;99.0	e	1.0	99.0	
17629	57644.630	18721.330	h;96.6;3.4	h	96.6	3.4	
17635	57645.161	18721.820	h;99.8;0.2	h	99.8	0.2	
17641	57645.613	18722.340	e;0.0;100.0	e	0.0	100.0	
17647	57646.119	18722.850	e;15.3;84.7	e	15.3	84.7	
17653	57646.669	18723.370	e;0.0;100.0	e	0.0	100.0	
17659	57647.156	18723.880	e;0.0;100.0	e	0.0	100.0	
17665	57647.667	18724.400	e;0.0;100.0	e	0.0	100.0	
17671	57648.240	18724.880	h;100.0;0.0	h	100.0	0.0	
17677	57648.726	18725.390	h;100.0;0.0	h	100.0	0.0	
17683	57649.231	18725.910	h;100.0;0.0	h	100.0	0.0	
17689	57649.734	18726.420	h;100.0;0.0	h	100.0	0.0	
17695	57650.213	18726.940	h;100.0;0.0	h	100.0	0.0	
17701	57650.764	18727.430	h;100.0;0.0	h	100.0	0.0	
17707	57651.238	18727.950	e;0.8;99.2	e	0.8	99.2	
17713	57651.768	18728.460	e;0.0;100.0	e	0.0	100.0	
17719	57652.278	18728.960	e;1.1;98.9	e	1.1	98.9	
17725	57652.820	18729.480	e;1.1;98.9	e	1.1	98.9	
17731	57653.244	18729.970	e;0.0;100.0	e	0.0	100.0	
17737	57653.791	18730.490	h;100.0;0.0	h	100.0	0.0	
17743	57654.361	18731.000	h;100.0;0.0	h	100.0	0.0	
17749	57654.806	18731.480	e;0.0;100.0	e	0.0	100.0	
17755	57655.347	18732.020	h;100.0;0.0	h	100.0	0.0	
17761	57655.873	18732.510	h;100.0;0.0	h	100.0	0.0	
17767	57656.323	18733.030	e;0.0;100.0	e	0.0	100.0	
17773	57656.872	18733.540	h;100.0;0.0	h	100.0	0.0	
17779	57657.315	18734.060	h;100.0;0.0	h	100.0	0.0	
17785	57657.863	18734.570	e;0.0;100.0	e	0.0	100.0	
17791	57658.291	18735.050	h;51.7;48.3	h	51.7	48.3	
17797	57658.828	18735.570	e;0.0;100.0	e	0.0	100.0	
17803	57659.390	18736.080	e;0.0;100.0	e	0.0	100.0	
17809	57659.904	18736.600	e;0.0;100.0	e	0.0	100.0	
17815	57660.405	18737.090	e;13.0;87.0	e	13.0	87.0	
17821	57660.908	18737.630	h;100.0;0.0	h	100.0	0.0	
17827	57661.411	18738.120	h;99.4;0.6	h	99.4	0.6	
17833	57661.858	18738.620	h;75.9;24.1	h	75.9	24.1	
17839	57662.423	18739.150	e;0.0;100.0	e	0.0	100.0	
17845	57662.889	18739.630	e;0.0;100.0	e	0.0	100.0	
17851	57663.422	18740.180	h;100.0;0.0	h	100.0	0.0	
17857	57663.939	18740.660	e;0.0;100.0	e	0.0	100.0	
17863	57664.432	18741.160	h;100.0;0.0	h	100.0	0.0	
17869	57665.006	18741.690	h;100.0;0.0	h	100.0	0.0	
17875	57665.481	18742.170	h;100.0;0.0	h	100.0	0.0	
17881	57666.006	18742.720	e;0.0;100.0	e	0.0	100.0	
17887	57666.516	18743.200	e;0.0;100.0	e	0.0	100.0	
17893	57666.998	18743.720	h;94.0;6.0	h	94.0	6.0	
17899	57667.536	18744.230	h;100.0;0.0	h	100.0	0.0	
17905	57668.021	18744.730	e;0.0;100.0	e	0.0	100.0	
17911	57668.517	18745.260	e;0.0;100.0	e	0.0	100.0	
17917	57668.965	18745.740	e;0.0;100.0	e	0.0	100.0	
17924	57669.649	18746.350	e;0.0;100.0	e	0.0	100.0	
17929	57670.052	18746.770	h;100.0;0.0	h	100.0	0.0	
17935	57670.657	18747.300	e;0.5;99.5	e	0.5	99.5	
17941	57671.104	18747.780	e;1.1;98.9	e	1.1	98.9	
17948	57671.662	18748.370	h;100.0;0.0	h	100.0	0.0	
17953	57672.058	18748.810	h;100.0;0.0	h	100.0	0.0	
17959	57672.653	18749.310	h;100.0;0.0	h	100.0	0.0	
17965	57673.186	18749.840	h;100.0;0.0	h	100.0	0.0	
17971	57673.625	18750.340	e;0.0;100.0	e	0.0	100.0	
17977	57674.123	18750.820	e;0.3;99.7	e	0.3	99.7	
17983	57674.605	18751.350	e;0.0;100.0	e	0.0	100.0	
17989	57675.227	18751.850	e;0.0;100.0	e	0.0	100.0	
17995	57675.685	18752.380	e;0.0;100.0	e	0.0	100.0	
18001	57676.136	18752.880	h;100.0;0.0	h	100.0	0.0	
18007	57676.685	18753.410	e;0.0;100.0	e	0.0	100.0	
18013	57677.149	18753.890	e;0.0;100.0	e	0.0	100.0	
18019	57677.757	18754.400	e;0.0;100.0	e	0.0	100.0	
18025	57678.223	18754.920	e;0.0;100.0	e	0.0	100.0	
18031	57678.717	18755.400	e;0.0;100.0	e	0.0	100.0	
18037	57679.262	18755.950	h;99.9;0.1	h	99.9	0.1	
18043	57679.730	18756.430	h;100.0;0.0	h	100.0	0.0	
18049	57680.187	18756.980	e;0.0;100.0	e	0.0	100.0	
18055	57680.768	18757.460	e;0.0;100.0	e	0.0	100.0	
18061	57681.253	18757.950	e;0.0;100.0	e	0.0	100.0	
18067	57681.747	18758.490	e;0.0;100.0	e	0.0	100.0	
18073	57682.336	18758.970	e;0.0;100.0	e	0.0	100.0	
18079	57682.821	18759.500	h;100.0;0.0	h	100.0	0.0	
18085	57683.253	18760.000	e;0.0;100.0	e	0.0	100.0	
18091	57683.750	18760.530	h;100.0;0.0	h	100.0	0.0	
18097	57684.295	18761.030	e;0.0;100.0	e	0.0	100.0	
18103	57684.736	18761.520	h;100.0;0.0	h	100.0	0.0	
18109	57685.338	18762.040	h;92.3;7.7	h	92.3	7.7	
18121	57686.317	18763.070	e;0.0;100.0	e	0.0	100.0	
18127	57686.788	18763.560	h;100.0;0.0	h	100.0	0.0	
18133	57687.413	18764.060	h;100.0;0.0	h	100.0	0.0	
18139	57687.869	18764.580	e;0.0;100.0	e	0.0	100.0	
18145	57688.379	18765.090	h;99.9;0.1	h	99.9	0.1	
18151	57688.863	18765.610	h;100.0;0.0	h	100.0	0.0	
18157	57689.422	18766.090	h;100.0;0.0	h	100.0	0.0	
18163	57689.947	18766.640	h;100.0;0.0	h	100.0	0.0	
18169	57690.483	18767.120	h;100.0;0.0	h	100.0	0.0	
18175	57690.908	18767.630	e;0.0;100.0	e	0.0	100.0	
18181	57691.415	18768.150	e;0.0;100.0	e	0.0	100.0	
18187	57691.909	18768.640	e;0.0;100.0	e	0.0	100.0	
18193	57692.477	18769.180	h;100.0;0.0	h	100.0	0.0	
18199	57692.915	18769.670	e;5.2;94.8	e	5.2	94.8	
18205	57693.496	18770.210	h;99.2;0.8	h	99.2	0.8	
18211	57693.948	18770.700	h;99.4;0.6	h	99.4	0.6	
18217	57694.458	18771.180	e;0.0;100.0	e	0.0	100.0	
18223	57695.001	18771.720	h;94.2;5.8	h	94.2	5.8	
18229	57695.531	18772.210	h;100.0;0.0	h	100.0	0.0	
18235	57696.030	18772.750	h;100.0;0.0	h	100.0	0.0	
18241	57696.543	18773.240	h;65.9;34.1	h	65.9	34.1	
18247	57697.065	18773.720	h;99.9;0.1	h	99.9	0.1	
18253	57697.559	18774.270	h;100.0;0.0	h	100.0	0.0	
18259	57697.993	18774.750	e;0.0;100.0	e	0.0	100.0	
18265	57698.525	18775.270	e;0.0;100.0	e	0.0	100.0	
18272	57699.153	18775.860	h;100.0;0.0	h	100.0	0.0	
18277	57699.578	18776.300	e;0.0;100.0	e	0.0	100.0	
18283	57700.091	18776.790	e;0.3;99.7	e	0.3	99.7	
18289	57700.552	18777.290	h;99.4;0.6	h	99.4	0.6	
18295	57701.049	18777.820	e;0.0;100.0	e	0.0	100.0	
18301	57701.649	18778.320	h;99.6;0.4	h	99.6	0.4	
18307	57702.189	18778.850	e;0.0;100.0	e	0.0	100.0	
18313	57702.644	18779.330	h;100.0;0.0	h	100.0	0.0	
18319	57703.198	18779.880	e;0.0;100.0	e	0.0	100.0	
18325	57703.609	18780.360	e;0.0;100.0	e	0.0	100.0	
18331	57704.141	18780.860	e;0.0;100.0	e	0.0	100.0	
18337	57704.618	18781.390	e;0.0;100.0	e	0.0	100.0	
18343	57705.147	18781.870	h;99.0;1.0	h	99.0	1.0	
18349	57705.633	18782.420	e;0.0;100.0	e	0.0	100.0	
18355	57706.142	18782.900	e;0.0;100.0	e	0.0	100.0	
18361	57706.712	18783.400	e;1.5;98.5	e	1.5	98.5	
