S1_mean,S1_slope_polyfit,S2_mean,S2_slope_polyfit,S3_mean,S3_slope_polyfit,S4_mean,S4_slope_polyfit,S5_mean,S5_slope_polyfit,S6_mean,S6_slope_polyfit,S7_mean,S7_slope_polyfit,S8_mean,S8_slope_polyfit,S9_mean,S9_slope_polyfit,S10_mean,S10_slope_polyfit,S11_mean,S11_slope_polyfit,S12_mean,S12_slope_polyfit,S13_mean,S13_slope_polyfit,S14_mean,S14_slope_polyfit,S15_mean,S15_slope_polyfit,S16_mean,S16_slope_polyfit,class
-0.14367,-0.16224,-0.25927,-0.42377,-0.15602,-0.20672,-0.061285,0.066041,-0.14054,-0.13285,-0.10728,-0.093477,-0.045733,-0.085479,-0.12396,-0.13189,-0.013884,-0.014978,-0.018058,-0.022536,-0.0049632,-0.0075387,-0.0051237,-0.0056124,-0.0036294,-0.002268,-0.0034411,-0.0081454,-0.014007,-0.018823,-0.017592,-0.016511,15
0.066683,0.056059,0.00016386,-0.079936,-0.0062901,-0.013099,0.06073,0.22256,-0.019084,-0.019612,0.013676,0.067188,0.11602,0.14316,0.11904,0.10223,0.00068172,0.0010924,0.00056587,6.6549e-006,0.0015633,-0.0012401,-0.0030499,-0.0029223,0.0018517,0.0024057,0.0016094,-0.0011893,-0.0008943,-0.0010965,0.00023454,0.00035369,15
0.18146,0.19611,0.20622,0.18644,0.054518,0.037573,0.095382,0.15124,-0.057028,-0.059682,-0.015432,0.034336,0.10743,0.11725,0.08682,0.095923,0.013725,0.016172,0.021771,0.02809,0.0032967,-0.0013114,-0.0043832,-0.011272,-0.0061492,-0.0099484,-0.010867,-0.012685,0.0072138,0.0087888,0.010706,0.013834,15
-0.077186,-0.13356,-0.24303,-0.37621,0.032345,0.11971,0.25727,0.46558,0.063979,0.099546,0.16543,0.24924,0.024212,0.0042807,-0.055979,-0.10547,-0.0042883,-0.0079205,-0.015411,-0.024822,0.0020265,0.0073904,0.016788,0.031713,0.0036038,0.0062295,0.011088,0.017517,0.001554,0.00011188,-0.0042534,-0.0077404,15
0.28453,0.33832,0.39062,0.43804,0.1509,0.16772,0.10805,-0.036398,0.18949,0.17413,0.089375,0.026529,0.27084,0.31624,0.26301,0.26614,0.021742,0.027589,0.035943,0.044375,0.0092084,0.0074787,-0.0035471,-0.024794,0.013699,0.010756,0.00036593,-0.010056,0.018025,0.021752,0.020344,0.02306,17
0.023005,0.02717,-0.0072003,-0.044522,0.019798,0.0093079,0.054799,0.18107,0.074919,0.055926,0.069432,0.072166,0.076441,0.069622,0.061259,0.035838,0.0061036,0.0096629,0.014213,0.02137,0.0027525,0.00034359,-0.0064819,-0.014208,0.0084293,0.0053303,-0.00081294,-0.009927,0.0060836,0.00733,0.0094531,0.009785,17
0.34014,0.3752,0.46397,0.66442,0.18775,0.12413,-0.14375,-0.52438,0.19375,0.10397,-0.041735,-0.19726,0.2113,0.2631,0.29639,0.36211,0.023833,0.02606,0.033176,0.045061,0.0095705,0.002113,-0.017524,-0.048477,0.0073013,0.0019476,-0.0079296,-0.018673,0.013379,0.016771,0.019968,0.025362,17
0.39974,0.2634,0.25194,0.30419,0.47786,0.49521,0.42682,0.29234,0.38107,0.369,0.35432,0.32647,0.29027,0.30773,0.29027,0.30998,0.014856,0.0031673,-0.0025834,-0.0061202,0.022739,0.017333,0.0073695,-0.0078991,0.021367,0.022555,0.019316,0.01541,0.0066378,0.0057024,0.0053762,0.0059052,17
0.21369,0.2129,0.20116,0.19412,-0.064234,-0.19982,-0.24778,-0.33267,0.043229,0.003386,-0.012267,0.033838,0.26829,0.2733,0.21248,0.19032,0.0084724,0.0070385,0.0047598,0.00051759,-0.0086069,-0.019166,-0.022112,-0.027365,-0.0064122,-0.0085504,-0.010016,-0.0074166,0.01199,0.011621,0.0080865,0.0066748,17
0.16389,0.20044,0.25369,0.34167,0.056349,0.021329,-0.015762,-0.052519,0.012363,-0.016305,-0.032589,-0.041048,0.1521,0.18735,0.18055,0.21365,0.0091295,0.014573,0.023945,0.038664,0.0036707,-0.00057188,-0.012577,-0.030128,0.0051938,0.00097621,-0.0068183,-0.016659,0.0086568,0.013004,0.016327,0.022796,17
0.27292,0.2215,0.21652,0.2175,0.078374,0.03986,0.080963,0.18876,0.097622,0.099845,0.1632,0.24511,0.2113,0.21797,0.14402,0.10783,0.01741,0.018412,0.026735,0.038923,0.0024086,-0.0037258,-0.012387,-0.023047,0.0049554,-1.3103e-005,-0.0046836,-0.010081,0.017561,0.022367,0.021964,0.024893,17
0.031429,0.01169,-0.046065,-0.15135,0.043531,0.097703,0.2374,0.43196,0.10185,0.15966,0.23765,0.35965,0.032983,-0.028568,-0.076907,-0.14418,0.0054082,0.0059119,0.0068342,0.0063218,0.0015426,0.0018372,0.0023305,0.0013822,0.0098354,0.012197,0.012982,0.014158,0.0032658,0.00099966,0.0002056,-0.0012546,17
0.07091,0.085917,0.095278,0.091862,0.09411,0.090674,0.0070918,-0.075698,-0.035688,-0.031984,-0.0065037,0.00044029,-0.011361,-0.031247,-0.029877,-0.069116,0.0087037,0.012103,0.018393,0.023265,0.0048267,0.0012339,-0.010614,-0.027566,-0.0025016,-0.0038176,-0.0061268,-0.010801,-0.0020695,-0.0018685,0.0018941,0.0023449,17
0.13395,0.1199,0.14956,0.24646,0.14137,0.15868,0.1449,0.1823,0.21596,0.22319,0.20859,0.19393,0.21002,0.2605,0.23855,0.24665,0.010738,0.011488,0.018191,0.029642,0.0072636,0.0048239,-0.0052815,-0.019498,0.015213,0.015445,0.0090027,0.0017701,0.013198,0.018057,0.019288,0.022635,17
0.02934,0.017468,-0.032918,-0.11153,0.034063,0.028727,0.090776,0.21052,-0.040088,-0.02025,0.046487,0.10463,0.10288,0.077751,-0.00060107,-0.049679,0.0036918,0.0041208,0.005714,0.0047099,-0.0013912,-0.0086173,-0.016462,-0.027017,-0.0090834,-0.0096997,-0.011311,-0.014176,0.0030111,0.0018774,-0.00022261,-0.00035445,17
0.39087,0.3638,0.34568,0.31639,0.13665,0.022229,-0.14427,-0.31569,-0.074447,-0.1336,-0.13163,-0.14082,0.087777,0.063071,0.055171,0.051994,0.026938,0.026918,0.031089,0.036967,0.0078603,-0.0030922,-0.020666,-0.042567,0.0011927,-0.0046892,-0.010939,-0.016856,0.010585,0.011297,0.010934,0.013672,17
-0.17709,-0.23175,-0.3307,-0.41542,0.1309,0.2398,0.42111,0.69428,0.019558,0.066098,0.12962,0.18568,-0.1044,-0.16124,-0.18619,-0.20311,-0.0096435,-0.012246,-0.014268,-0.011747,0.014807,0.019631,0.021588,0.02602,0.010056,0.011703,0.010867,0.0079902,-0.0073055,-0.0099735,-0.0099944,-0.0087507,17
0.21119,0.1761,0.089943,-0.042769,0.078034,0.084504,0.13185,0.2536,-0.15301,-0.1316,0.016776,0.16369,-0.11089,-0.1753,-0.19758,-0.2565,0.027264,0.028025,0.031631,0.036102,0.0092916,0.005377,-0.0011015,-0.006062,-0.0050305,-0.0072197,-0.0037531,-0.0010973,0.0021364,0.0017047,0.0019592,0.0020202,17
-0.11991,-0.15029,-0.22117,-0.31029,0.098641,0.13242,0.19457,0.29727,-0.0081359,0.013973,0.11686,0.21096,-0.099928,-0.19437,-0.25518,-0.31705,-0.0027119,-0.0030869,-0.0025064,0.00038589,0.0058099,0.0037543,-0.0021685,-0.0075272,-0.0021227,-0.0030637,0.00022643,0.00038676,-0.0097888,-0.014633,-0.014956,-0.016693,17
