mean,standard_deviation,root_mean_square,condition
82.50819672131148,3.233279814778754,82.57048653060995,hard
78.16666666666667,1.0854312136382616,78.17395133077684,easy
85.12903225806451,1.0244327042765657,85.13499716294987,hard
79.3,1.149212624004981,79.30804919216376,easy
88.5,4.7324995218317705,88.62223197369833,hard
83.53333333333333,3.329422993742964,83.59744812692152,easy
79.35483870967742,2.1220805372208695,79.38229265457615,hard
81.51612903225806,2.1582549701388465,81.54377411411734,hard
80.43333333333334,1.2507469032909715,80.44273325374601,easy
76.0,1.1547005383792515,76.0084884903038,hard
78.13333333333334,1.2521246311585854,78.1430312525265,easy
89.5,7.929647554893445,89.83892994316737,easy
76.86666666666666,1.5916448515084431,76.88259447581964,hard
74.54838709677419,1.2066126049791726,74.55783639391593,easy
75.8,2.0068847019439238,75.82567726920304,hard
77.41935483870968,3.2122078964308134,77.48381724904802,easy
80.93548387096774,0.8138584590688047,80.93944371187077,hard
81.48387096774194,2.1736446772174376,81.51192273764063,hard
82.35483870967742,1.9416210941165324,82.37698551133978,easy
82.16129032258064,0.582910753234626,82.16329138741281,hard
82.74193548387096,1.5484990998917603,82.75595680733063,hard
88.63333333333334,2.709922168793697,88.6733706738763,easy
81.93548387096774,0.9978471449732079,81.94136377174956,easy
82.63333333333334,3.3164515034465136,82.69764204619138,hard
80.90322580645162,0.9782582722940953,80.9089492239031,hard
81.33333333333333,4.4048040649471245,81.448552268697,easy
78.51612903225806,0.9263177187817544,78.52141684423306,easy
81.33333333333333,2.6695386832951495,81.37567204023571,hard
81.48387096774194,3.4916182279084245,81.55623431006798,easy
83.13333333333334,0.507416263404925,83.13483024581213,easy
