mean,standard_deviation,root_mean_square,triangular_index,condition
766.8474576271186,68.40064870617014,769.8404853483323,0.07717146944614756,neutral
775.4,33.67397870916449,776.0943241642732,0.026478010839435687,negative
779.4,40.42458866112372,780.395284455256,0.026768162616587897,positive
776.8421052631579,75.13636725454943,780.2768739364252,0.024444176416194268,positive
824.8888888888889,46.233281733717334,826.1116416347396,0.023198678964114542,neutral
823.1111111111111,53.37645315711776,824.7440006854652,0.022867124538489023,negative
819.7777777777778,45.30622026577854,820.9593304313084,0.02220080940450954,neutral
839.1111111111111,56.727303197883245,840.9201309676602,0.022872572767343047,neutral
823.7894736842105,56.10266278822979,825.5973276170539,0.02379740890054405,neutral
850.1176470588235,48.37597848227617,851.4121142169015,0.020854897450642132,neutral
820.8888888888889,52.30778694576362,822.4613466094723,0.023446086213212848,negative
810.7368421052631,45.62752836862018,811.9522931279827,0.022262092197283145,positive
825.3333333333334,57.86800396033149,827.2471080504166,0.02242204834754175,positive
820.8888888888889,53.51732967145687,822.5348354662892,0.02080248474123298,negative
816.4444444444445,45.64598071632984,817.6486613046789,0.022872572767343047,negative
780.8421052631579,60.008576385097506,783.02355950306,0.025979575268128018,positive
823.1111111111111,47.696206396055885,824.4152136177768,0.02310747382356481,negative
791.1578947368421,49.28969145988364,792.611141135823,0.02516035588661287,positive
825.3333333333334,54.9138362506637,827.0568971425794,0.02264239946538779,neutral
810.9473684210526,58.664274273388834,812.9551033113698,0.025033968789887593,positive
828.0,66.4262331044328,830.5204455799483,0.024038271458506306,neutral
820.6666666666666,92.09969023387902,825.5330937575361,0.01927388321900619,negative
825.5555555555555,75.01076175513063,828.7677599906984,0.022679844076071976,positive
862.2222222222222,66.78107829543225,864.6612695796609,0.020885456325465027,neutral
847.1111111111111,55.026078190670205,848.7973190867705,0.022740731967310197,positive
786.1052631578947,68.86209628012763,788.9574733386091,0.02532594659890865,neutral
828.2222222222222,65.8050199726037,830.687533178257,0.02299492993732285,positive
829.5555555555555,50.858768949758975,831.0266742610212,0.023101913127180844,negative
836.8888888888889,58.23369641962298,838.8002013458138,0.022978417840188295,negative
835.1111111111111,47.57766268878816,836.3901269410374,0.020513551052387904,positive
795.1578947368421,85.29768992436284,799.4803575481159,0.024957924551537294,positive
829.7777777777778,69.61030650156506,832.5308135772246,0.023586257729003725,neutral
832.2222222222222,43.78497668158036,833.3093329877235,0.022518472184213614,negative
839.3333333333334,46.430213287065065,840.5453256335702,0.022740731967310197,negative
848.4444444444445,38.851485280446255,849.284143002538,0.021562535095271965,neutral
817.5555555555555,42.0227140571861,818.5749134250872,0.02252904134235538,negative
798.7368421052631,33.28136299503098,799.3934542744531,0.024760741193239667,positive
789.0526315789474,43.61125451609752,790.1935805464647,0.024908845098119546,positive
805.6842105263158,38.74281672714591,806.5662109409116,0.024626351816598484,negative
799.1578947368421,35.5422489720094,799.9063103033741,0.022467758028158605,neutral
809.2631578947369,53.89788916219587,810.96174223475,0.024772847655135884,neutral
817.2631578947369,40.70604938016401,818.222978231034,0.021564107111189928,neutral
819.1111111111111,55.67224346845075,820.8959874565244,0.02222136491647699,positive
826.0,77.75981118350352,829.4496167137982,0.023129743404409108,neutral
815.3333333333334,48.99459754131362,816.72244707462,0.020531099625735162,positive
818.0,37.92872572726531,818.8300596989992,0.020793473159813725,negative
797.7777777777778,48.5696050627109,799.1729057803032,0.02383020975549212,positive
789.2631578947369,33.4677989603658,789.9351072614829,0.02514162841665633,negative
812.0,42.79148409568323,813.0674860318209,0.024505259763814437,negative
800.421052631579,41.072180081025486,801.4187419819929,0.024511187260632936,negative
797.2631578947369,46.34273538330487,798.5381380339556,0.02463832718725939,negative
781.8947368421053,33.872136593768346,782.5894937893516,0.02528171649548838,positive
778.0,39.693563047028434,778.9613597605468,0.026912240864555736,positive
798.9473684210526,58.29948892877814,800.9599503753375,0.02653978785630102,positive
812.0,44.64178411408855,813.161730530895,0.024026872159652244,neutral
810.3157894736842,41.618709243131605,811.327696790235,0.024505259763814437,negative
798.3157894736842,44.14754634125453,799.4714043139938,0.025027785781912486,neutral
809.4736842105264,47.10669735475535,810.7711728575715,0.023566804914919182,neutral
815.1111111111111,37.487078383779576,815.9248331392625,0.021081140431138602,neutral
792.0,21.166010488516726,792.188529749495,0.0038466161798293066,classifying
