A-DC1,A-DC2,A-DC3,A-DC4,A-DC5,A-DC6,A-DC7,A-DC8,B-DC1,B-DC2,B-DC3,B-DC4,B-DC5,B-DC6,B-DC7,B-DC8,condition
1163.000,332.400,132.700,64.290,854.400,196.400,62.370,27.330,175.600,42.260,14.120,6.292,342.700,112.000,40.970,20.270,baseline
1165.000,331.300,133.000,64.390,855.200,197.600,62.160,27.380,175.000,42.390,14.050,6.322,344.700,112.800,40.960,20.380,baseline
1175.000,333.900,133.400,64.540,859.800,198.500,62.330,27.340,176.000,42.430,14.160,6.318,346.100,112.900,41.150,20.380,baseline
1164.000,331.200,133.000,64.290,855.800,198.200,61.950,27.240,176.000,42.410,14.120,6.314,343.500,111.700,40.430,20.150,baseline
1161.000,330.000,132.500,63.990,856.000,197.600,62.260,27.250,174.200,42.420,14.050,6.312,341.500,111.100,40.510,20.140,baseline
1156.000,331.400,132.000,63.910,856.200,196.900,62.050,27.270,173.800,42.240,14.050,6.269,341.300,111.700,40.590,20.040,baseline
1160.000,331.100,131.900,64.040,858.100,197.500,62.260,27.280,173.600,42.220,14.110,6.316,341.500,111.500,40.540,20.070,baseline
1156.000,329.700,131.700,64.000,853.800,197.800,62.520,27.290,174.900,42.330,14.160,6.331,340.400,110.800,40.240,20.080,baseline
1158.000,330.100,132.000,63.800,858.000,197.600,62.190,27.250,175.200,42.200,14.080,6.344,341.100,110.800,40.400,20.070,baseline
1159.000,328.900,132.200,64.000,857.000,198.700,62.430,27.210,173.500,42.420,14.100,6.362,341.400,111.700,40.680,20.190,baseline
1163.000,331.300,133.100,64.080,856.800,198.400,62.590,27.280,174.700,42.500,14.170,6.309,342.700,111.800,40.940,20.220,baseline
1160.000,332.700,132.600,64.350,860.300,197.900,62.670,27.390,173.600,42.430,14.200,6.340,345.100,111.800,40.980,20.280,baseline
1166.000,333.100,133.200,64.670,861.700,198.600,62.490,27.390,173.400,42.430,14.140,6.374,343.900,111.900,40.960,20.300,baseline
1164.000,331.000,133.100,64.450,853.600,198.100,62.350,27.330,176.600,42.690,14.140,6.329,343.000,111.400,40.450,20.150,baseline
1160.000,329.600,132.100,63.860,855.000,198.400,62.240,27.300,173.300,42.260,14.100,6.298,341.200,110.800,40.270,19.920,baseline
1158.000,331.200,131.600,63.710,854.500,197.300,62.100,27.210,173.500,42.320,14.100,6.321,339.500,110.800,40.130,19.950,baseline
1159.000,327.300,131.900,63.670,859.500,197.600,62.510,27.310,174.200,42.240,14.140,6.313,339.000,110.200,40.200,19.960,baseline
1151.000,329.100,131.500,63.540,852.700,197.900,62.110,27.310,172.200,42.300,14.070,6.323,340.500,110.400,40.240,19.940,baseline
1155.000,329.000,131.500,63.830,856.800,198.600,62.580,27.400,174.400,42.320,14.180,6.285,339.700,110.600,40.320,19.970,baseline
1157.000,327.900,131.500,63.920,859.800,197.800,62.660,27.330,174.400,42.430,14.120,6.322,339.900,110.900,40.510,20.030,baseline
1163.000,331.900,131.500,64.120,857.900,198.000,62.720,27.340,173.800,42.320,14.130,6.348,340.500,111.300,40.750,20.030,baseline
1165.000,331.100,132.300,64.060,861.400,199.400,62.560,27.430,173.200,42.440,14.190,6.325,341.500,111.900,40.590,20.150,baseline
1161.000,329.800,132.500,64.360,860.300,199.800,62.530,27.390,175.000,42.420,14.260,6.356,342.300,112.000,40.770,20.190,baseline
1160.000,331.300,132.600,64.600,856.700,198.900,62.710,27.350,174.700,42.460,14.170,6.314,342.800,111.600,40.520,20.100,baseline
1156.000,329.800,131.900,63.510,860.000,198.300,62.760,27.280,174.500,42.210,14.120,6.328,339.700,109.700,40.110,19.860,baseline
1154.000,327.900,130.800,63.460,854.200,196.800,61.880,27.200,174.200,42.330,14.080,6.281,338.400,109.700,39.980,19.720,baseline
1156.000,328.400,131.000,63.220,859.000,197.600,62.330,27.200,173.100,42.070,14.070,6.292,337.400,109.600,39.940,19.790,baseline
1150.000,328.900,130.400,63.110,855.200,196.900,62.480,27.340,174.200,42.060,14.110,6.280,337.400,110.000,39.920,19.800,baseline
1152.000,325.700,130.800,63.110,860.200,197.300,62.350,27.280,175.200,42.090,14.140,6.362,337.300,110.000,40.030,19.840,baseline
1154.000,328.400,131.000,63.340,855.500,197.500,61.950,27.360,173.400,42.140,14.180,6.315,337.300,110.100,40.150,19.890,baseline
1154.000,328.500,130.400,63.450,861.000,198.500,62.390,27.320,173.800,42.240,14.130,6.321,339.000,110.700,40.250,19.990,baseline
1149.000,328.400,130.900,63.600,859.800,197.400,62.640,27.270,173.300,42.380,14.160,6.364,338.900,110.400,40.240,20.050,baseline
1154.000,327.400,131.300,63.710,858.800,198.800,62.430,27.480,172.400,42.370,14.240,6.373,339.500,110.900,40.440,20.040,baseline
1154.000,329.500,131.600,64.080,860.000,198.700,62.570,27.370,174.300,42.290,14.170,6.369,341.000,110.700,40.480,20.200,baseline
1164.000,330.800,131.800,64.150,864.600,198.400,62.550,27.410,172.700,42.480,14.260,6.374,342.300,112.200,40.740,20.220,baseline
1163.000,329.300,132.000,63.780,863.500,198.600,62.740,27.340,175.100,42.520,14.290,6.343,340.500,110.500,40.320,20.070,baseline
1147.000,328.900,131.200,63.200,864.600,196.900,62.570,27.340,174.600,42.290,14.140,6.340,338.000,109.800,40.100,19.810,baseline
1144.000,327.700,130.400,63.150,858.700,197.400,62.490,27.320,174.900,42.190,14.120,6.344,336.400,109.500,39.800,19.800,baseline
1152.000,325.800,130.300,62.930,857.700,197.700,62.480,27.270,173.900,42.180,14.140,6.360,336.700,109.800,39.990,19.760,baseline
1145.000,325.200,130.600,63.160,858.800,196.800,62.390,27.340,172.700,42.070,14.160,6.313,336.500,109.300,40.040,19.880,baseline
1143.000,327.400,130.600,63.170,860.000,198.000,62.010,27.280,173.300,42.190,14.120,6.338,336.500,109.900,39.900,19.890,baseline
1154.000,325.200,130.800,63.300,855.500,198.100,62.920,27.380,171.800,42.190,14.170,6.338,337.200,110.100,39.980,19.970,baseline
1147.000,327.200,130.500,63.360,863.000,198.800,62.600,27.440,172.200,42.370,14.250,6.336,337.000,110.500,40.290,20.020,baseline
1148.000,326.800,130.900,63.500,857.800,198.000,62.710,27.420,175.000,42.300,14.160,6.413,339.700,110.500,40.360,20.060,baseline
1151.000,326.800,130.800,63.600,863.600,198.100,62.510,27.430,175.400,42.350,14.170,6.355,339.700,110.600,40.460,20.060,baseline
1151.000,328.600,131.900,63.820,861.900,198.300,62.690,27.370,175.200,42.310,14.180,6.380,340.700,110.900,40.610,20.190,baseline
1162.000,328.000,132.500,64.240,859.700,199.000,62.870,27.520,175.600,42.560,14.240,6.397,342.900,111.600,40.730,20.270,baseline
1158.000,330.100,132.200,64.240,867.800,199.500,63.110,27.470,176.000,42.550,14.340,6.416,342.200,112.000,40.710,20.240,baseline
1161.000,329.100,131.900,63.650,862.100,198.200,62.590,27.350,175.500,42.270,14.190,6.360,339.600,110.500,40.270,19.990,baseline
1154.000,328.600,131.200,63.360,859.600,199.500,62.770,27.310,174.400,42.140,14.120,6.324,339.000,110.600,40.170,19.890,baseline
1155.000,326.100,130.200,63.090,860.700,199.400,62.710,27.410,171.100,42.310,14.170,6.330,337.600,110.200,40.120,20.000,baseline
1148.000,326.600,130.600,63.270,864.600,199.200,62.470,27.420,175.100,42.090,14.190,6.319,338.200,110.000,40.240,19.930,baseline
1151.000,328.500,130.100,63.310,861.200,198.500,62.680,27.420,174.200,42.150,14.100,6.309,337.900,110.400,40.160,19.960,baseline
1149.000,327.200,131.100,63.320,859.800,198.700,62.620,27.440,173.200,42.180,14.130,6.369,339.200,110.300,40.240,20.090,baseline
1154.000,326.300,130.900,63.430,860.700,198.900,62.810,27.440,173.900,42.180,14.240,6.358,339.700,110.900,40.490,20.110,baseline
1159.000,328.700,131.500,63.770,863.100,199.800,62.790,27.340,174.500,42.240,14.150,6.355,339.900,110.400,40.560,20.160,baseline
1156.000,329.600,131.700,63.600,861.800,199.200,62.850,27.470,173.900,42.300,14.180,6.344,340.900,111.300,40.520,20.240,baseline
1163.000,328.500,131.500,63.990,861.000,199.000,63.080,27.560,173.300,42.400,14.210,6.354,342.500,112.400,40.780,20.250,baseline
1162.000,328.500,132.700,63.990,867.600,198.900,62.770,27.470,175.100,42.540,14.160,6.368,343.400,112.100,40.930,20.360,baseline
1151.000,329.500,132.100,63.810,867.000,199.100,62.790,27.310,173.500,42.380,14.190,6.312,341.500,110.600,40.380,20.010,baseline
1158.000,328.900,130.800,63.290,862.300,199.000,62.820,27.390,174.500,42.210,14.070,6.301,339.900,111.100,40.290,20.050,baseline
1154.000,327.300,130.200,63.320,859.100,198.300,62.890,27.460,173.100,42.130,14.110,6.291,339.700,111.000,40.230,20.060,baseline
1156.000,327.500,130.700,63.240,861.600,198.700,62.670,27.420,171.100,42.190,14.120,6.322,339.000,110.300,40.340,20.070,baseline
1153.000,326.300,131.100,63.220,863.300,198.700,62.960,27.390,172.300,42.130,14.130,6.314,339.200,110.800,40.360,20.130,baseline
1157.000,326.800,130.800,63.280,863.400,199.300,62.720,27.400,174.200,42.280,14.120,6.331,340.800,111.200,40.410,20.100,baseline
1160.000,328.100,131.400,63.290,862.400,198.800,62.770,27.470,173.500,42.310,14.140,6.311,341.600,111.100,40.540,20.160,baseline
1155.000,329.300,131.200,63.580,867.600,199.900,62.880,27.600,175.500,42.180,14.110,6.349,341.600,110.900,40.680,20.220,baseline
1161.000,329.900,132.200,63.600,865.000,200.000,63.200,27.540,174.500,42.350,14.140,6.356,343.100,111.700,40.760,20.330,baseline
1160.000,328.600,131.900,63.890,868.500,199.000,63.000,27.520,173.800,42.300,14.170,6.299,342.700,112.200,40.850,20.380,baseline
1166.000,330.500,131.700,64.170,868.000,198.800,62.920,27.420,176.300,42.310,14.200,6.363,344.200,112.000,40.850,20.300,baseline
1163.000,329.100,131.100,63.120,865.500,199.500,62.960,27.430,173.400,42.350,14.100,6.288,339.700,110.500,40.230,19.990,baseline
1152.000,327.200,130.500,62.990,864.700,199.300,62.740,27.330,173.600,42.160,14.080,6.286,340.700,110.100,40.230,19.970,baseline
1153.000,327.400,130.200,63.090,862.500,198.700,63.240,27.460,173.600,42.030,14.080,6.249,339.800,110.100,40.360,20.040,baseline
1147.000,327.000,130.800,62.920,863.800,199.900,62.840,27.430,175.100,42.020,14.090,6.264,339.200,110.600,40.270,20.010,baseline
1150.000,328.000,130.400,63.070,864.800,198.600,62.880,27.440,174.000,42.000,14.050,6.269,340.200,110.900,40.480,20.000,baseline
1149.000,329.000,130.800,63.320,868.400,199.400,63.300,27.530,173.800,42.220,14.030,6.289,340.500,111.200,40.430,20.090,baseline
1151.000,327.400,131.100,63.400,861.100,200.100,62.990,27.600,174.800,42.070,14.130,6.284,341.300,111.300,40.650,20.070,baseline
1160.000,329.300,130.800,63.160,866.000,199.600,63.470,27.620,174.600,42.210,14.070,6.304,342.900,111.700,40.730,20.230,baseline
1154.000,327.500,130.700,63.450,866.900,200.300,63.530,27.630,173.800,42.270,14.070,6.282,341.100,111.900,40.630,20.290,baseline
1158.000,329.700,131.400,63.700,864.000,200.500,63.620,27.740,173.800,42.200,14.120,6.303,342.400,112.200,41.100,20.320,baseline
1158.000,329.300,131.600,63.860,866.400,200.300,63.620,27.730,174.700,42.280,14.150,6.308,343.900,112.500,40.990,20.290,baseline
1164.000,329.300,131.700,63.350,864.500,199.900,63.200,27.660,174.700,42.360,14.110,6.299,341.500,111.400,40.510,20.140,baseline
1150.000,329.500,130.300,63.020,865.600,200.000,62.950,27.670,173.300,42.040,14.080,6.241,339.600,110.500,40.480,20.030,baseline
1149.000,325.300,130.100,62.700,862.700,200.000,63.100,27.560,170.500,42.120,13.990,6.221,339.400,110.400,40.170,19.970,baseline
1151.000,328.600,129.500,62.980,866.900,199.900,63.160,27.630,173.000,42.150,14.010,6.244,338.700,111.200,40.290,19.970,baseline
1148.000,327.300,129.200,62.580,856.900,200.100,63.300,27.700,173.000,42.000,14.070,6.251,338.700,110.800,40.300,20.030,baseline
1154.000,326.400,129.900,62.610,867.900,200.000,63.030,27.700,174.100,42.210,14.140,6.291,339.500,110.400,40.450,20.110,baseline
1151.000,327.700,130.200,63.140,865.800,199.400,63.090,27.730,174.700,42.210,14.080,6.272,341.500,110.800,40.470,20.120,baseline
1156.000,326.800,130.200,63.120,866.300,199.300,63.150,27.690,173.800,42.170,14.100,6.288,341.100,111.500,40.680,20.220,baseline
1148.000,326.200,131.200,63.220,864.400,199.700,63.210,27.790,172.700,42.080,14.100,6.334,341.300,111.500,40.660,20.280,baseline
1154.000,329.000,131.100,63.200,864.900,199.700,63.200,27.760,173.900,42.290,14.120,6.324,343.200,111.400,40.730,20.210,baseline
1153.000,328.700,131.000,63.220,869.300,199.600,63.380,27.790,174.000,42.100,14.140,6.301,343.300,111.900,40.910,20.320,baseline
1158.000,329.200,131.500,63.850,864.900,199.900,63.600,27.880,175.500,42.470,14.150,6.297,344.400,112.400,40.800,20.450,baseline
1164.000,330.300,132.300,63.910,869.100,200.700,63.440,27.780,174.300,42.340,14.200,6.310,345.800,112.800,41.070,20.470,baseline
1168.000,331.100,132.200,63.840,868.300,200.800,63.750,27.870,175.700,42.560,14.170,6.319,346.700,113.200,41.320,20.500,baseline
1166.000,332.700,132.800,64.360,868.200,201.400,63.870,27.860,175.000,42.590,14.210,6.333,347.800,113.500,41.340,20.590,baseline
1171.000,333.900,132.800,64.620,871.300,201.500,63.660,27.880,175.600,42.580,14.210,6.320,347.000,112.900,41.130,20.390,baseline
1166.000,329.900,131.700,63.510,865.900,201.200,63.130,27.740,176.300,42.280,14.150,6.275,343.500,112.100,40.670,20.170,baseline
1158.000,328.300,130.900,63.060,868.700,199.600,63.190,27.690,173.300,42.350,14.140,6.244,342.200,111.500,40.380,20.040,baseline
1167.000,326.600,130.400,63.020,861.000,199.300,63.430,27.660,173.400,42.080,14.080,6.253,340.600,111.200,40.330,20.070,baseline
1151.000,329.000,130.600,63.150,859.300,199.200,62.860,27.560,173.700,42.440,14.030,6.272,342.100,111.100,40.580,20.040,baseline
1153.000,328.900,130.400,63.330,863.500,199.500,63.290,27.720,175.800,42.220,14.150,6.243,341.000,111.300,40.570,20.130,baseline
1162.000,329.000,131.000,63.270,867.400,200.200,63.300,27.780,176.400,42.290,14.150,6.304,340.800,111.500,40.650,20.140,baseline
1153.000,329.300,131.000,63.530,868.500,199.600,63.380,27.700,173.000,42.350,14.140,6.282,342.600,111.100,40.760,20.170,baseline
1158.000,327.400,131.200,63.620,866.200,199.600,63.350,27.700,176.400,42.420,14.030,6.330,343.800,111.900,40.570,20.170,baseline
1169.000,331.500,131.100,63.690,864.400,200.600,63.390,27.810,174.700,42.370,14.140,6.305,342.700,112.400,40.830,20.300,baseline
1162.000,328.100,131.900,63.790,867.500,200.100,63.130,27.770,175.400,42.340,14.120,6.306,345.100,112.700,40.970,20.350,baseline
1164.000,331.400,132.400,64.100,864.800,200.200,63.330,27.720,174.500,42.460,14.140,6.303,345.200,112.800,40.870,20.380,baseline
1166.000,332.300,132.100,63.920,865.100,199.700,63.460,27.720,175.100,42.400,14.170,6.288,346.200,113.400,41.030,20.360,baseline
1168.000,331.700,132.400,64.300,867.000,200.000,63.920,27.790,175.500,42.560,14.150,6.318,347.100,113.000,41.380,20.480,baseline
1173.000,334.200,132.300,64.400,866.000,201.200,63.450,27.840,175.800,42.530,14.260,6.362,347.700,113.400,41.530,20.580,baseline
1176.000,332.900,132.900,64.780,868.600,200.500,62.970,27.820,176.400,42.600,14.220,6.295,347.700,113.100,41.140,20.460,baseline
1164.000,329.900,133.000,63.660,870.200,199.300,63.070,27.550,175.400,42.390,14.120,6.305,344.800,111.800,40.870,20.220,baseline
1171.000,330.100,131.700,63.570,865.900,199.300,63.260,27.560,175.100,42.490,14.120,6.268,344.100,111.400,40.650,20.260,baseline
1162.000,330.700,131.700,63.490,863.800,199.900,63.350,27.650,174.600,42.270,14.110,6.282,344.100,111.800,40.720,20.250,baseline
1157.000,329.700,131.400,63.540,863.300,199.600,63.570,27.530,173.800,42.350,14.070,6.280,343.600,111.800,40.720,20.180,baseline
1158.000,328.500,131.400,63.350,867.200,200.100,63.240,27.640,173.900,42.250,14.100,6.266,343.800,111.900,40.680,20.260,baseline
1166.000,330.000,131.200,63.810,872.300,199.900,63.360,27.670,174.100,42.210,14.230,6.312,343.600,111.900,40.750,20.370,baseline
1159.000,331.300,132.100,63.760,867.100,199.500,63.480,27.640,176.600,42.440,14.180,6.308,344.000,112.100,40.710,20.210,baseline
1163.000,331.500,132.500,63.850,866.400,199.700,63.230,27.620,174.400,42.550,14.180,6.301,344.800,112.400,40.810,20.270,baseline
1166.000,331.100,132.400,63.840,866.800,200.300,63.230,27.590,175.800,42.510,14.190,6.290,344.800,112.300,40.940,20.300,baseline
1174.000,332.000,132.400,64.060,869.100,200.200,63.320,27.700,175.600,42.400,14.170,6.359,346.500,113.100,41.190,20.450,baseline
1164.000,332.600,132.700,64.380,864.000,200.700,63.180,27.630,175.000,42.460,14.290,6.294,346.300,112.800,41.070,20.270,baseline
1166.000,330.300,131.700,63.560,868.400,199.500,63.120,27.460,171.200,42.410,14.160,6.285,343.000,112.000,40.590,20.130,baseline
1156.000,329.900,131.000,63.660,865.400,199.400,62.840,27.480,173.800,42.310,14.110,6.275,343.000,112.100,40.590,19.930,baseline
1163.000,330.200,131.200,63.250,866.600,199.400,62.960,27.590,174.000,42.050,14.060,6.305,344.000,111.600,40.480,20.060,baseline
1160.000,327.700,131.200,63.230,863.500,199.100,63.280,27.570,175.200,42.160,14.120,6.289,342.700,111.400,40.410,20.080,baseline
1160.000,329.300,131.100,63.540,863.000,199.400,62.680,27.490,174.700,42.290,14.100,6.291,342.200,111.300,40.540,20.080,baseline
1161.000,329.200,131.000,63.580,861.800,199.500,62.910,27.590,174.100,42.220,14.100,6.286,342.600,111.800,40.730,20.080,baseline
1160.000,328.700,131.500,63.490,862.500,199.000,63.220,27.560,174.600,42.390,14.110,6.305,343.400,111.800,40.610,20.160,baseline
1159.000,329.300,131.700,63.740,867.700,198.800,63.260,27.590,176.000,42.550,14.160,6.281,342.900,112.000,40.730,20.190,baseline
1163.000,329.800,131.100,63.890,870.000,198.100,63.100,27.560,175.000,42.320,14.200,6.332,344.200,112.200,40.720,20.270,baseline
1170.000,329.700,132.400,63.970,864.200,198.900,62.990,27.720,176.000,42.390,14.200,6.339,343.900,112.000,40.980,20.260,baseline
1166.000,329.600,132.100,63.880,867.700,198.500,63.010,27.560,174.100,42.270,14.150,6.348,343.800,111.900,40.650,20.080,baseline
1154.000,327.200,131.000,63.130,862.800,199.500,63.140,27.530,174.000,42.200,14.120,6.303,341.700,110.800,40.290,19.880,baseline
1160.000,326.700,130.400,63.010,865.400,198.300,62.710,27.590,174.300,42.150,14.070,6.278,340.200,110.400,40.200,19.860,baseline
1158.000,327.100,130.400,62.840,864.400,197.800,62.830,27.510,172.400,42.090,14.100,6.292,340.700,110.400,40.050,19.870,baseline
1154.000,326.800,130.600,62.810,861.600,197.600,62.790,27.630,172.500,42.130,14.100,6.326,339.800,110.600,40.110,19.860,baseline
1154.000,326.500,129.800,62.920,866.900,197.800,62.800,27.500,174.100,42.080,14.110,6.311,340.200,110.900,40.120,19.930,baseline
1148.000,326.000,130.300,62.820,858.600,198.000,62.830,27.640,174.000,42.210,14.170,6.338,339.900,110.600,40.140,19.950,baseline
1159.000,326.000,130.400,63.020,862.100,198.700,63.250,27.640,174.000,42.110,14.310,6.330,340.200,110.900,40.490,19.980,baseline
1162.000,329.100,130.700,62.800,864.300,199.200,63.160,27.670,174.400,42.300,14.210,6.341,341.200,110.900,40.410,19.930,baseline
1160.000,327.200,130.300,63.320,862.100,197.800,62.980,27.640,175.200,42.370,14.180,6.354,342.100,111.300,40.360,20.020,baseline
1160.000,328.000,130.400,63.400,861.800,198.100,63.390,27.670,174.200,42.270,14.210,6.356,341.700,111.800,40.570,19.980,baseline
1157.000,327.500,131.400,63.750,862.900,198.200,63.340,27.660,173.900,42.470,14.180,6.359,343.400,112.500,40.700,20.060,baseline
1165.000,329.400,131.800,63.740,869.200,198.700,63.340,27.640,176.900,42.560,14.250,6.333,343.500,111.600,40.740,20.020,baseline
1158.000,327.600,130.400,63.320,863.500,197.500,63.010,27.550,172.300,42.380,14.150,6.316,340.100,111.300,40.100,19.750,baseline
1152.000,327.200,129.800,62.640,860.400,196.600,62.460,27.470,173.600,42.140,14.170,6.309,338.200,109.900,39.960,19.580,baseline
1146.000,325.900,129.300,62.450,864.300,197.100,62.850,27.540,172.500,42.140,14.170,6.268,338.000,110.200,39.750,19.690,baseline
1143.000,325.600,129.600,62.310,857.900,197.200,62.660,27.560,174.100,42.190,14.140,6.302,337.700,110.000,39.800,19.720,baseline
1150.000,322.700,129.000,62.390,861.500,197.100,62.960,27.560,172.100,42.200,14.110,6.336,338.200,109.800,39.840,19.690,baseline
1145.000,325.200,129.400,62.690,862.500,195.700,62.660,27.440,175.600,42.130,14.190,6.321,338.500,109.700,39.940,19.690,baseline
1143.000,327.300,129.800,62.550,862.500,196.600,62.740,27.680,173.600,42.230,14.170,6.343,338.200,110.500,39.810,19.750,baseline
1148.000,324.700,129.300,62.670,860.000,195.900,62.720,27.610,173.200,42.300,14.210,6.346,338.300,110.800,39.990,19.710,baseline
1149.000,324.700,129.500,62.680,859.900,196.800,62.840,27.550,173.600,42.160,14.170,6.338,339.900,110.200,40.020,19.840,baseline
1153.000,324.400,129.900,63.170,863.700,196.300,62.900,27.620,172.200,42.400,14.160,6.353,339.700,110.700,40.020,19.880,baseline
1148.000,326.700,130.100,62.970,865.200,196.900,62.660,27.660,174.800,42.350,14.200,6.384,341.100,110.100,40.150,19.930,baseline
1153.000,325.400,130.000,63.160,862.300,196.700,62.890,27.560,175.700,42.410,14.240,6.366,340.900,111.200,40.430,19.950,baseline
1156.000,327.200,130.400,63.410,858.300,196.700,62.970,27.560,177.200,42.270,14.230,6.359,342.900,111.200,40.470,20.010,baseline
1165.000,327.500,130.800,63.900,862.700,196.700,62.940,27.760,174.400,42.500,14.240,6.362,343.800,111.800,40.660,20.110,baseline
1168.000,329.600,131.100,63.880,868.300,197.900,63.210,27.680,175.700,42.670,14.300,6.411,345.300,112.300,40.710,20.130,baseline
1160.000,326.900,131.300,63.440,861.600,196.300,62.520,27.460,175.600,42.570,14.320,6.365,343.700,111.500,40.400,19.900,baseline
1163.000,324.600,129.700,62.670,860.800,197.600,62.370,27.370,175.600,42.550,14.220,6.341,341.200,110.200,40.020,19.770,baseline
1151.000,322.700,129.800,62.810,860.000,196.500,62.760,27.550,171.900,42.150,14.120,6.320,338.600,109.900,39.820,19.660,baseline
1153.000,324.400,129.800,62.460,861.000,195.900,62.340,27.500,175.500,42.140,14.170,6.335,339.100,109.900,39.800,19.710,baseline
1149.000,324.400,129.500,62.510,861.900,197.400,62.400,27.400,172.500,42.150,14.160,6.355,338.000,109.600,39.860,19.620,baseline
1153.000,324.900,129.700,62.690,857.100,195.800,62.340,27.400,174.500,42.140,14.210,6.361,338.600,109.600,39.940,19.710,baseline
1153.000,323.900,129.000,62.730,860.000,196.000,62.410,27.440,171.900,42.330,14.210,6.350,339.300,110.200,39.920,19.720,baseline
1157.000,325.300,130.100,62.780,861.900,195.800,62.580,27.530,174.700,42.240,14.230,6.374,339.500,110.200,39.960,19.770,baseline
1156.000,324.700,130.400,62.860,866.000,195.200,62.330,27.470,173.800,42.350,14.200,6.366,340.300,110.500,40.120,19.790,baseline
1152.000,324.000,129.700,62.910,863.000,198.100,62.500,27.480,175.600,42.180,14.210,6.370,340.700,110.400,40.150,19.800,baseline
1149.000,325.400,130.500,63.180,859.500,195.800,62.560,27.550,174.400,42.510,14.290,6.338,341.300,111.300,40.220,19.910,baseline
1159.000,324.900,130.600,63.150,864.500,196.200,62.600,27.430,176.200,42.370,14.220,6.405,342.100,111.500,40.330,19.940,baseline
1159.000,325.600,130.700,63.340,863.000,196.400,62.750,27.380,174.000,42.490,14.240,6.367,343.300,110.700,40.210,19.850,baseline
1154.000,323.400,129.400,62.830,861.100,196.600,62.280,27.380,173.500,42.310,14.180,6.332,339.500,110.300,39.890,19.780,baseline
1154.000,324.300,128.800,62.710,864.600,196.200,62.580,27.420,173.300,42.380,14.150,6.363,339.000,110.200,39.840,19.700,baseline
1152.000,322.800,129.900,62.580,858.100,195.300,62.550,27.410,173.200,42.340,14.200,6.350,339.000,110.200,39.800,19.770,baseline
