Subject:	S214
Project:	glassroutes
Time:	2015-02-06_11-39-23

NbPoints	Matlab_now	BoxyTime	Stimulus_String	Trial_no	Stimulus_Label	Stimulus_Time
14234	43171.410	4244.819	16;hard;1423241970305	16	hard	1423241970305	
14240	43171.902	4245.345	10;passed;1423241970805	10	passed	1423241970805	
14388	43184.459	4257.884	16;hardstart;1423241983306	16	hardstart	1423241983306	
14747	43214.909	4288.363	16;hard;1423242013823	16	hard	1423242013823	
14753	43215.428	4288.866	10;passed;1423242014324	10	passed	1423242014324	
14901	43227.930	4301.385	16;hardstart;1423242026825	16	hardstart	1423242026825	
15260	43258.470	4331.885	16;hard;1423242057344	16	hard	1423242057344	
15267	43259.039	4332.452	10;passed;1423242057845	10	passed	1423242057845	
15414	43271.495	4344.908	15;easystart;1423242070346	15	easystart	1423242070346	
15773	43301.983	4375.385	15;easy;1423242100865	15	easy	1423242100865	
15780	43302.530	4375.953	10;passed;1423242101365	10	passed	1423242101365	
15928	43315.062	4388.535	50;startClassifying;1423242113869;	50	startClassifying	1423242113869	
15929	43428.239	4388.619	50;startClassifying;1423242115370;	50	startClassifying	1423242115370	
15930	43428.255	4388.704	50;startClassifying;1423242126368;	50	startClassifying	1423242126368	
15931	43428.255	4388.788	50;startClassifying;1423242127869;	50	startClassifying	1423242127869	
15932	43428.255	4388.872	50;startClassifying;1423242138869;	50	startClassifying	1423242138869	
15933	43428.271	4388.956	50;startClassifying;1423242140370;	50	startClassifying	1423242140370	
15934	43428.271	4389.040	50;startClassifying;1423242151368;	50	startClassifying	1423242151368	
15935	43428.271	4389.103	50;startClassifying;1423242152869;	50	startClassifying	1423242152869	
15936	43428.272	4389.187	50;startClassifying;1423242163868;	50	startClassifying	1423242163868	
15937	43428.272	4389.270	50;startClassifying;1423242165369;	50	startClassifying	1423242165369	
16291	43455.832	4529.311	e;0.0;100.0	e	0.0	100.0	
16297	43456.277	4529.835	e;0.0;100.0	e	0.0	100.0	
16303	43456.900	4530.340	e;0.0;100.0	e	0.0	100.0	
16309	43457.357	4530.864	e;0.0;100.0	e	0.0	100.0	
16315	43457.885	4531.347	e;35.2;64.8	e	35.2	64.8	
16322	43458.433	4531.936	e;0.0;100.0	e	0.0	100.0	
16327	43458.859	4532.376	e;0.7;99.3	e	0.7	99.3	
16333	43459.336	4532.881	e;23.2;76.8	e	23.2	76.8	
16339	43459.888	4533.407	e;41.9;58.1	e	41.9	58.1	
16345	43460.382	4533.889	e;17.2;82.8	e	17.2	82.8	
16351	43460.947	4534.393	e;21.7;78.3	e	21.7	78.3	
16357	43461.392	4534.919	e;17.0;83.0	e	17.0	83.0	
16363	43461.926	4535.422	h;100.0;0.0	h	100.0	0.0	
16369	43462.388	4535.948	h;98.8;1.2	h	98.8	1.2	
16375	43462.885	4536.432	h;100.0;0.0	h	100.0	0.0	
16381	43463.452	4536.956	h;97.8;2.2	h	97.8	2.2	
16387	43463.915	4537.461	h;96.2;3.8	h	96.2	3.8	
16393	43464.515	4537.965	e;45.6;54.4	e	45.6	54.4	
16399	43464.996	4538.489	h;100.0;0.0	h	100.0	0.0	
16405	43465.404	4538.973	h;100.0;0.0	h	100.0	0.0	
16411	43466.039	4539.497	h;99.7;0.3	h	99.7	0.3	
16417	43466.456	4540.002	h;100.0;0.0	h	100.0	0.0	
16423	43467.038	4540.528	h;73.3;26.7	h	73.3	26.7	
16429	43467.532	4541.031	h;74.5;25.5	h	74.5	25.5	
16435	43468.020	4541.515	e;1.5;98.5	e	1.5	98.5	
16441	43468.520	4542.040	h;98.8;1.2	h	98.8	1.2	
16447	43469.096	4542.543	e;0.0;100.0	e	0.0	100.0	
16453	43469.561	4543.069	h;100.0;0.0	h	100.0	0.0	
16459	43470.002	4543.574	h;100.0;0.0	h	100.0	0.0	
16465	43470.548	4544.056	h;98.0;2.0	h	98.0	2.0	
16471	43471.032	4544.582	h;100.0;0.0	h	100.0	0.0	
16477	43471.528	4545.086	h;99.5;0.5	h	99.5	0.5	
16483	43472.085	4545.611	e;1.3;98.7	e	1.3	98.7	
16489	43472.569	4546.115	h;99.8;0.2	h	99.8	0.2	
16495	43473.202	4546.641	e;1.2;98.8	e	1.2	98.8	
16501	43473.630	4547.122	h;100.0;0.0	h	100.0	0.0	
16507	43474.138	4547.626	h;99.3;0.7	h	99.3	0.7	
16513	43474.586	4548.152	h;99.3;0.7	h	99.3	0.7	
16519	43475.125	4548.655	e;47.0;53.0	e	47.0	53.0	
16525	43475.641	4549.181	h;91.5;8.5	h	91.5	8.5	
16531	43476.151	4549.664	e;0.0;100.0	e	0.0	100.0	
16537	43476.761	4550.189	h;74.9;25.1	h	74.9	25.1	
16543	43477.188	4550.693	h;75.2;24.8	h	75.2	24.8	
16549	43477.603	4551.177	h;75.0;25.0	h	75.0	25.0	
16555	43478.201	4551.722	h;72.1;27.9	h	72.1	27.9	
16561	43478.672	4552.206	e;23.0;77.0	e	23.0	77.0	
16567	43479.223	4552.732	h;65.4;34.6	h	65.4	34.6	
16573	43479.745	4553.235	e;0.0;100.0	e	0.0	100.0	
16579	43480.181	4553.760	e;1.4;98.6	e	1.4	98.6	
16585	43480.702	4554.264	e;0.0;100.0	e	0.0	100.0	
16591	43481.261	4554.747	e;20.7;79.3	e	20.7	79.3	
16597	43481.765	4555.273	e;25.2;74.8	e	25.2	74.8	
16603	43482.217	4555.776	h;84.1;15.9	h	84.1	15.9	
16609	43482.864	4556.302	h;69.7;30.3	h	69.7	30.3	
16615	43483.230	4556.806	h;100.0;0.0	h	100.0	0.0	
16621	43483.809	4557.289	h;69.1;30.9	h	69.1	30.9	
16627	43484.238	4557.814	e;0.0;100.0	e	0.0	100.0	
16633	43484.772	4558.319	h;73.7;26.3	h	73.7	26.3	
16639	43485.404	4558.843	e;0.3;99.7	e	0.3	99.7	
16645	43485.769	4559.348	e;0.0;100.0	e	0.0	100.0	
16651	43486.382	4559.874	e;0.7;99.3	e	0.7	99.3	
16657	43486.837	4560.356	e;15.9;84.1	e	15.9	84.1	
16663	43487.359	4560.860	h;99.8;0.2	h	99.8	0.2	
16669	43487.864	4561.386	e;0.0;100.0	e	0.0	100.0	
16675	43488.332	4561.868	e;0.0;100.0	e	0.0	100.0	
16681	43488.974	4562.415	h;99.7;0.3	h	99.7	0.3	
16687	43489.315	4562.899	h;98.9;1.1	h	98.9	1.1	
16693	43489.982	4563.423	h;100.0;0.0	h	100.0	0.0	
16699	43490.418	4563.927	h;61.4;38.6	h	61.4	38.6	
16705	43490.929	4564.431	h;99.9;0.1	h	99.9	0.1	
16711	43491.425	4564.955	h;71.9;28.1	h	71.9	28.1	
16717	43491.917	4565.439	h;74.3;25.7	h	74.3	25.7	
16723	43492.419	4565.964	h;74.0;26.0	h	74.0	26.0	
16729	43492.949	4566.468	h;98.8;1.2	h	98.8	1.2	
16735	43493.484	4566.951	h;98.9;1.1	h	98.9	1.1	
16741	43493.980	4567.497	h;69.3;30.7	h	69.3	30.7	
16747	43494.503	4567.980	h;100.0;0.0	h	100.0	0.0	
16753	43495.010	4568.506	h;74.0;26.0	h	74.0	26.0	
16759	43495.477	4569.009	h;78.8;21.2	h	78.8	21.2	
16765	43495.952	4569.535	e;0.0;100.0	e	0.0	100.0	
16771	43496.542	4570.039	h;100.0;0.0	h	100.0	0.0	
16777	43496.985	4570.522	e;0.0;100.0	e	0.0	100.0	
16783	43497.537	4571.047	h;59.8;40.2	h	59.8	40.2	
16789	43498.001	4571.552	h;98.7;1.3	h	98.7	1.3	
16801	43499.031	4572.581	h;66.3;33.7	h	66.3	33.7	
16807	43499.633	4573.106	h;80.0;20.0	h	80.0	20.0	
16819	43500.544	4574.093	h;73.6;26.4	h	73.6	26.4	
16825	43501.121	4574.619	h;78.0;22.0	h	78.0	22.0	
16831	43501.651	4575.122	h;98.9;1.1	h	98.9	1.1	
16837	43502.149	4575.648	h;85.9;14.1	h	85.9	14.1	
16843	43502.636	4576.131	e;0.0;100.0	e	0.0	100.0	
16849	43503.204	4576.635	e;0.0;100.0	e	0.0	100.0	
16855	43503.678	4577.160	h;73.6;26.4	h	73.6	26.4	
16861	43504.126	4577.643	h;100.0;0.0	h	100.0	0.0	
16867	43504.712	4578.189	h;100.0;0.0	h	100.0	0.0	
16873	43505.177	4578.673	h;94.4;5.6	h	94.4	5.6	
16879	43505.725	4579.197	h;72.6;27.4	h	72.6	27.4	
16885	43506.216	4579.702	h;74.1;25.9	h	74.1	25.9	
16891	43506.652	4580.185	h;99.8;0.2	h	99.8	0.2	
16897	43507.236	4580.731	h;96.7;3.3	h	96.7	3.3	
16903	43507.770	4581.214	h;72.2;27.8	h	72.2	27.8	
16909	43508.236	4581.739	h;98.5;1.5	h	98.5	1.5	
16915	43508.748	4582.243	e;9.3;90.7	e	9.3	90.7	
16921	43509.214	4582.768	h;76.7;23.3	h	76.7	23.3	
16927	43509.747	4583.272	h;72.2;27.8	h	72.2	27.8	
16933	43510.204	4583.755	h;99.3;0.7	h	99.3	0.7	
16939	43510.783	4584.280	h;99.5;0.5	h	99.5	0.5	
16945	43511.279	4584.785	h;75.2;24.8	h	75.2	24.8	
16951	43511.752	4585.309	h;100.0;0.0	h	100.0	0.0	
16957	43512.283	4585.793	h;100.0;0.0	h	100.0	0.0	
16963	43512.757	4586.339	e;25.4;74.6	e	25.4	74.6	
16969	43513.265	4586.822	h;65.0;35.0	h	65.0	35.0	
16975	43513.773	4587.326	h;78.3;21.7	h	78.3	21.7	
16981	43514.366	4587.852	h;52.1;47.9	h	52.1	47.9	
16987	43514.839	4588.355	h;98.5;1.5	h	98.5	1.5	
16993	43515.296	4588.881	e;0.0;100.0	e	0.0	100.0	
16999	43515.883	4589.364	h;100.0;0.0	h	100.0	0.0	
17005	43516.392	4589.868	h;99.9;0.1	h	99.9	0.1	
17011	43516.823	4590.393	e;1.2;98.8	e	1.2	98.8	
17017	43517.323	4590.877	e;5.4;94.6	e	5.4	94.6	
17023	43517.921	4591.422	e;0.0;100.0	e	0.0	100.0	
17029	43518.391	4591.906	h;100.0;0.0	h	100.0	0.0	
17035	43518.934	4592.451	h;100.0;0.0	h	100.0	0.0	
17041	43519.426	4592.935	e;14.6;85.4	e	14.6	85.4	
17048	43519.965	4593.502	e;0.0;100.0	e	0.0	100.0	
17053	43520.519	4593.964	h;99.7;0.3	h	99.7	0.3	
17059	43520.971	4594.447	h;96.9;3.1	h	96.9	3.1	
17065	43521.441	4594.973	h;77.4;22.6	h	77.4	22.6	
17071	43521.922	4595.476	h;76.4;23.6	h	76.4	23.6	
17083	43522.939	4596.485	h;77.1;22.9	h	77.1	22.9	
17089	43523.481	4596.989	h;100.0;0.0	h	100.0	0.0	
17095	43523.983	4597.514	e;0.0;100.0	e	0.0	100.0	
17101	43524.484	4598.019	h;78.1;21.9	h	78.1	21.9	
17107	43524.997	4598.543	h;100.0;0.0	h	100.0	0.0	
17113	43525.495	4599.027	e;0.3;99.7	e	0.3	99.7	
17119	43526.056	4599.530	e;26.2;73.8	e	26.2	73.8	
17125	43526.538	4600.054	e;27.0;73.0	e	27.0	73.0	
17131	43527.042	4600.559	e;26.2;73.8	e	26.2	73.8	
17137	43527.624	4601.085	e;29.8;70.2	e	29.8	70.2	
17143	43528.016	4601.567	e;17.0;83.0	e	17.0	83.0	
17149	43528.559	4602.114	e;5.1;94.9	e	5.1	94.9	
17155	43529.042	4602.597	e;0.0;100.0	e	0.0	100.0	
17161	43529.564	4603.100	e;15.0;85.0	e	15.0	85.0	
17173	43530.557	4604.110	h;81.7;18.3	h	81.7	18.3	
17179	43531.166	4604.655	e;0.0;100.0	e	0.0	100.0	
17185	43531.649	4605.139	h;72.0;28.0	h	72.0	28.0	
17191	43532.111	4605.685	h;99.9;0.1	h	99.9	0.1	
17197	43532.640	4606.167	e;0.0;100.0	e	0.0	100.0	
17203	43533.063	4606.651	h;74.1;25.9	h	74.1	25.9	
17209	43533.658	4607.175	h;100.0;0.0	h	100.0	0.0	
17215	43534.147	4607.680	h;87.7;12.3	h	87.7	12.3	
17221	43534.743	4608.227	h;96.3;3.7	h	96.3	3.7	
17227	43535.206	4608.709	e;42.3;57.7	e	42.3	57.7	
17233	43535.717	4609.192	h;74.5;25.5	h	74.5	25.5	
17239	43536.157	4609.718	h;100.0;0.0	h	100.0	0.0	
17245	43536.749	4610.221	h;61.1;38.9	h	61.1	38.9	
17251	43537.213	4610.747	e;0.0;100.0	e	0.0	100.0	
17257	43537.697	4611.252	e;0.0;100.0	e	0.0	100.0	
17263	43538.258	4611.776	e;7.1;92.9	e	7.1	92.9	
17269	43538.770	4612.260	h;100.0;0.0	h	100.0	0.0	
17275	43539.328	4612.764	h;99.7;0.3	h	99.7	0.3	
17281	43539.782	4613.288	h;99.8;0.2	h	99.8	0.2	
17287	43540.277	4613.793	e;0.0;100.0	e	0.0	100.0	
17293	43540.748	4614.317	h;100.0;0.0	h	100.0	0.0	
17299	43541.234	4614.801	e;0.7;99.3	e	0.7	99.3	
17305	43541.817	4615.348	h;97.6;2.4	h	97.6	2.4	
17311	43542.310	4615.830	h;65.3;34.7	h	65.3	34.7	
17317	43542.793	4616.335	e;8.2;91.8	e	8.2	91.8	
17323	43543.349	4616.859	h;84.7;15.3	h	84.7	15.3	
17329	43543.838	4617.342	h;100.0;0.0	h	100.0	0.0	
17335	43544.436	4617.888	e;0.9;99.1	e	0.9	99.1	
17341	43544.876	4618.371	h;58.1;41.9	h	58.1	41.9	
17347	43545.361	4618.918	e;1.0;99.0	e	1.0	99.0	
17353	43545.895	4619.400	h;99.8;0.2	h	99.8	0.2	
17359	43546.291	4619.884	h;99.9;0.1	h	99.9	0.1	
17365	43546.888	4620.429	h;99.8;0.2	h	99.8	0.2	
17371	43547.369	4620.913	h;100.0;0.0	h	100.0	0.0	
17383	43548.364	4621.942	h;68.3;31.7	h	68.3	31.7	
17389	43548.885	4622.425	h;89.3;10.7	h	89.3	10.7	
17395	43549.386	4622.951	h;92.9;7.1	h	92.9	7.1	
17401	43549.986	4623.454	h;99.5;0.5	h	99.5	0.5	
17407	43550.473	4624.001	e;4.8;95.2	e	4.8	95.2	
17413	43550.908	4624.484	h;63.5;36.5	h	63.5	36.5	
17419	43551.445	4625.009	e;0.0;100.0	e	0.0	100.0	
17425	43551.930	4625.492	e;10.7;89.3	e	10.7	89.3	
17431	43552.476	4625.997	e;0.0;100.0	e	0.0	100.0	
17437	43552.989	4626.521	h;86.8;13.2	h	86.8	13.2	
17449	43554.025	4627.552	h;98.6;1.4	h	98.6	1.4	
17455	43554.471	4628.034	h;100.0;0.0	h	100.0	0.0	
17461	43555.106	4628.580	h;89.8;10.2	h	89.8	10.2	
17467	43555.467	4629.064	e;37.7;62.3	e	37.7	62.3	
17473	43555.976	4629.567	e;1.4;98.6	e	1.4	98.6	
17479	43556.610	4630.093	h;99.6;0.4	h	99.6	0.4	
17485	43557.070	4630.575	h;98.2;1.8	h	98.2	1.8	
17491	43557.648	4631.122	h;100.0;0.0	h	100.0	0.0	
17497	43558.090	4631.605	h;100.0;0.0	h	100.0	0.0	
17503	43558.608	4632.088	h;89.0;11.0	h	89.0	11.0	
17509	43559.126	4632.634	h;100.0;0.0	h	100.0	0.0	
17515	43559.571	4633.118	h;100.0;0.0	h	100.0	0.0	
17522	43560.209	4633.726	h;100.0;0.0	h	100.0	0.0	
17527	43560.643	4634.146	h;74.2;25.8	h	74.2	25.8	
17533	43561.107	4634.692	h;86.5;13.5	h	86.5	13.5	
17539	43561.660	4635.175	e;0.0;100.0	e	0.0	100.0	
17545	43562.102	4635.658	h;76.8;23.2	h	76.8	23.2	
17551	43562.675	4636.205	e;2.9;97.1	e	2.9	97.1	
17557	43563.147	4636.687	h;100.0;0.0	h	100.0	0.0	
17564	43563.781	4637.297	e;23.7;76.3	e	23.7	76.3	
17569	43564.170	4637.717	h;100.0;0.0	h	100.0	0.0	
17575	43564.698	4638.242	h;100.0;0.0	h	100.0	0.0	
17581	43565.162	4638.725	h;100.0;0.0	h	100.0	0.0	
17587	43565.667	4639.230	h;99.3;0.7	h	99.3	0.7	
17593	43566.270	4639.754	h;94.8;5.2	h	94.8	5.2	
17599	43566.741	4640.259	h;94.2;5.8	h	94.2	5.8	
17605	43567.307	4640.784	h;75.0;25.0	h	75.0	25.0	
17611	43567.757	4641.267	e;0.0;100.0	e	0.0	100.0	
17617	43568.284	4641.771	h;100.0;0.0	h	100.0	0.0	
17624	43568.887	4642.381	e;0.0;100.0	e	0.0	100.0	
17629	43569.263	4642.779	e;27.8;72.2	e	27.8	72.2	
17635	43569.824	4643.326	h;99.9;0.1	h	99.9	0.1	
17641	43570.229	4643.809	h;68.8;31.2	h	68.8	31.2	
17647	43570.785	4644.355	e;0.0;100.0	e	0.0	100.0	
17653	43571.362	4644.838	h;95.7;4.3	h	95.7	4.3	
17659	43571.839	4645.321	e;25.0;75.0	e	25.0	75.0	
17665	43572.286	4645.867	h;99.4;0.6	h	99.4	0.6	
17671	43572.798	4646.351	e;32.5;67.5	e	32.5	67.5	
17677	43573.395	4646.896	e;23.0;77.0	e	23.0	77.0	
17683	43573.837	4647.380	e;14.3;85.7	e	14.3	85.7	
17689	43574.340	4647.926	e;8.5;91.5	e	8.5	91.5	
17695	43574.858	4648.409	e;0.3;99.7	e	0.3	99.7	
17701	43575.375	4648.892	e;0.0;100.0	e	0.0	100.0	
17707	43575.857	4649.439	h;100.0;0.0	h	100.0	0.0	
17713	43576.395	4649.921	e;22.7;77.3	e	22.7	77.3	
17719	43576.949	4650.468	h;100.0;0.0	h	100.0	0.0	
17725	43577.400	4650.951	e;34.8;65.2	e	34.8	65.2	
17731	43577.897	4651.476	h;81.2;18.8	h	81.2	18.8	
17737	43578.446	4651.979	e;0.0;100.0	e	0.0	100.0	
17743	43578.914	4652.463	e;23.0;77.0	e	23.0	77.0	
17749	43579.422	4652.987	e;8.1;91.9	e	8.1	91.9	
17755	43579.921	4653.471	h;56.8;43.2	h	56.8	43.2	
17761	43580.486	4654.017	h;96.4;3.6	h	96.4	3.6	
17767	43580.956	4654.500	e;2.3;97.7	e	2.3	97.7	
17773	43581.477	4655.004	h;99.9;0.1	h	99.9	0.1	
17779	43582.008	4655.530	h;99.7;0.3	h	99.7	0.3	
17785	43582.478	4656.012	e;0.0;100.0	e	0.0	100.0	
17791	43583.051	4656.559	h;100.0;0.0	h	100.0	0.0	
17797	43583.528	4657.042	h;91.5;8.5	h	91.5	8.5	
17803	43583.990	4657.588	h;73.7;26.3	h	73.7	26.3	
17809	43584.577	4658.071	e;0.0;100.0	e	0.0	100.0	
17815	43584.980	4658.555	e;0.0;100.0	e	0.0	100.0	
17821	43585.641	4659.100	e;21.3;78.7	e	21.3	78.7	
17827	43586.027	4659.584	h;52.3;47.7	h	52.3	47.7	
17833	43586.625	4660.129	e;4.3;95.7	e	4.3	95.7	
17839	43587.144	4660.613	h;99.3;0.7	h	99.3	0.7	
17845	43587.557	4661.138	e;0.4;99.6	e	0.4	99.6	
17851	43588.092	4661.642	h;100.0;0.0	h	100.0	0.0	
17857	43588.582	4662.125	h;71.4;28.6	h	71.4	28.6	
17869	43589.554	4663.154	h;79.9;20.1	h	79.9	20.1	
17875	43590.180	4663.701	h;75.1;24.9	h	75.1	24.9	
17881	43590.709	4664.163	h;100.0;0.0	h	100.0	0.0	
17887	43591.165	4664.667	h;83.5;16.5	h	83.5	16.5	
17893	43591.678	4665.213	h;84.3;15.7	h	84.3	15.7	
17899	43592.096	4665.697	h;91.3;8.7	h	91.3	8.7	
17905	43592.692	4666.221	h;69.1;30.9	h	69.1	30.9	
17911	43593.130	4666.726	h;80.2;19.8	h	80.2	19.8	
17917	43593.721	4667.250	h;100.0;0.0	h	100.0	0.0	
17923	43594.202	4667.734	h;100.0;0.0	h	100.0	0.0	
17929	43594.727	4668.238	h;99.9;0.1	h	99.9	0.1	
17935	43595.207	4668.763	e;1.9;98.1	e	1.9	98.1	
17941	43595.750	4669.245	e;0.7;99.3	e	0.7	99.3	
17947	43596.329	4669.792	h;96.3;3.7	h	96.3	3.7	
17953	43596.727	4670.275	h;74.0;26.0	h	74.0	26.0	
17959	43597.231	4670.820	h;100.0;0.0	h	100.0	0.0	
17965	43597.792	4671.304	h;99.8;0.2	h	99.8	0.2	
17971	43598.263	4671.788	h;85.6;14.4	h	85.6	14.4	
17977	43598.745	4672.333	e;47.3;52.7	e	47.3	52.7	
17983	43599.278	4672.817	h;60.6;39.4	h	60.6	39.4	
17989	43599.839	4673.362	h;69.4;30.6	h	69.4	30.6	
17995	43600.327	4673.845	h;100.0;0.0	h	100.0	0.0	
18001	43600.814	4674.329	h;99.2;0.8	h	99.2	0.8	
18007	43601.392	4674.874	h;99.0;1.0	h	99.0	1.0	
18014	43601.924	4675.442	e;0.0;100.0	e	0.0	100.0	
18019	43602.367	4675.905	h;100.0;0.0	h	100.0	0.0	
18025	43602.883	4676.387	h;97.5;2.5	h	97.5	2.5	
18031	43603.391	4676.913	e;0.0;100.0	e	0.0	100.0	
18037	43603.839	4677.417	e;0.0;100.0	e	0.0	100.0	
18043	43604.367	4677.899	h;81.4;18.6	h	81.4	18.6	
18050	43605.007	4678.509	h;98.2;1.8	h	98.2	1.8	
18055	43605.387	4678.930	h;68.6;31.4	h	68.6	31.4	
18061	43605.898	4679.454	e;8.2;91.8	e	8.2	91.8	
18067	43606.342	4679.938	e;1.8;98.2	e	1.8	98.2	
18073	43606.958	4680.484	h;99.0;1.0	h	99.0	1.0	
18079	43607.417	4680.988	h;89.2;10.8	h	89.2	10.8	
18085	43607.967	4681.471	e;2.0;98.0	e	2.0	98.0	
