S1_mean,S1_slope_polyfit,S2_mean,S2_slope_polyfit,S3_mean,S3_slope_polyfit,S4_mean,S4_slope_polyfit,S5_mean,S5_slope_polyfit,S6_mean,S6_slope_polyfit,S7_mean,S7_slope_polyfit,S8_mean,S8_slope_polyfit,S9_mean,S9_slope_polyfit,S10_mean,S10_slope_polyfit,S11_mean,S11_slope_polyfit,S12_mean,S12_slope_polyfit,S13_mean,S13_slope_polyfit,S14_mean,S14_slope_polyfit,S15_mean,S15_slope_polyfit,S16_mean,S16_slope_polyfit,class
0.42156,0.22282,0.18498,0.31419,0.03525,-0.044584,-0.013357,0.064655,0.4831,0.48665,0.54223,0.53294,0.42754,0.41006,0.36926,0.31356,0.0069308,-0.0036961,-0.0004556,0.0076786,-0.016266,-0.021723,-0.01507,-0.021321,0.017147,0.019044,0.013573,0.0090801,0.023769,0.021978,0.016961,0.013146,15
0.2835,0.24809,0.29402,0.57639,-0.90591,-1.0362,-0.77517,-1.1869,-0.30068,-0.33683,-0.51337,-0.59074,0.19809,0.22453,0.30574,0.37584,0.0056717,0.016957,0.023635,0.042697,-0.086156,-0.083601,-0.061507,-0.097571,-0.042452,-0.051542,-0.071001,-0.078252,-0.0029589,0.002073,0.011701,0.019028,15
0.41823,0.29485,0.2175,0.19417,0.60051,0.51217,0.27306,0.31065,0.35493,0.29282,0.41372,0.40096,0.25599,0.25238,0.23207,0.16778,0.0015525,-0.0058598,-0.0073503,-0.0085347,0.021303,0.02088,0.010418,0.0094012,-0.0023694,-0.0018993,-0.0024109,-0.0035664,0.0021052,0.0012764,-0.0019009,-0.0054222,15
-0.49355,-0.5964,-0.46757,-0.33776,-0.41133,-0.5762,-0.42447,-0.53832,0.11389,0.15006,0.088316,0.083348,0.1647,0.089097,0.022539,0.033538,-0.04959,-0.048553,-0.035513,-0.028064,-0.030011,-0.034127,-0.026758,-0.040773,-0.0048782,-0.010473,-0.013217,-0.012159,-0.01002,-0.0096122,-0.0075799,-0.0039625,15
0.16379,0.16603,0.14524,0.17166,0.18738,0.06796,0.015542,0.081924,0.12444,0.25418,0.33694,0.39847,0.1259,0.09754,0.059651,-0.013144,0.015366,0.014893,0.014083,0.017882,0.0085887,-5.9789e-005,-0.0025035,-0.00094437,0.0083074,0.014612,0.019151,0.021927,0.0086928,0.0076537,0.0058655,0.0020957,15
0.28479,0.2106,0.20673,0.31721,-0.10062,-0.20731,-0.19377,-0.31573,0.034115,0.025571,-0.011511,-0.0369,0.16767,0.20316,0.27182,0.25806,0.0064428,0.0031327,0.0070197,0.015239,-0.020602,-0.026741,-0.023166,-0.042664,-0.0025559,-0.0082275,-0.018863,-0.028313,0.0060777,0.0075497,0.011145,0.010539,17
0.93125,0.96002,0.99565,1.3763,0.26798,0.098222,-0.018661,-0.0026706,0.36021,0.26461,0.43156,0.4586,0.37164,0.40982,0.54339,0.58448,0.049769,0.054609,0.060302,0.085596,-0.0026997,-0.0085132,-0.011343,-0.022619,0.010866,0.0018526,0.0016139,-0.0048076,0.021742,0.023495,0.031468,0.032901,17
0.33739,0.2083,0.20987,0.42227,0.096406,0.018381,-0.11923,-0.35743,0.094898,-0.009108,-0.095261,-0.20199,0.08426,0.11897,0.254,0.34056,-0.0041475,-0.0067998,-0.0034728,0.0060629,-0.010775,-0.008615,-0.012859,-0.031841,-0.01065,-0.017698,-0.033101,-0.043764,-0.0049216,-0.0035924,0.0026238,0.0091958,17
0.8923,1.0208,1.0955,1.5675,-0.38292,-0.38056,-0.27818,-0.40476,0.28198,0.18806,0.25133,0.24353,0.43849,0.46856,0.58949,0.6032,0.030321,0.042952,0.050383,0.075838,-0.020782,-0.019518,-0.019621,-0.038723,0.0021575,-0.0038136,-0.0067513,-0.01309,0.011771,0.014221,0.024956,0.030933,17
0.027752,0.040638,0.060012,0.11116,-0.50888,-0.46854,-0.31653,-0.43587,-0.24808,-0.2544,-0.37211,-0.32055,-0.087541,-0.061714,-0.129,-0.14678,-0.011011,-0.010933,-0.010329,-0.010191,-0.029913,-0.029965,-0.023998,-0.038474,-0.023651,-0.02481,-0.036809,-0.036359,-0.010448,-0.0092612,-0.010964,-0.011313,17
0.98473,0.88283,0.78684,1.0126,0.80151,0.45206,0.03713,-0.23821,1.1133,0.83783,1.2054,1.0684,0.55169,0.56459,0.73638,0.90516,0.0067938,0.00077838,0.0012801,0.007613,-0.013973,-0.023967,-0.026593,-0.05089,0.036292,0.020167,0.026901,0.013889,0.018763,0.016593,0.021579,0.027023,17
0.58541,0.56312,0.45504,0.66963,-0.4431,-0.64951,-0.54345,-0.81385,-0.031603,-0.010588,-0.025744,0.040414,0.19415,0.20967,0.21735,0.23455,0.043852,0.044472,0.040956,0.05941,-0.031969,-0.038573,-0.034025,-0.057517,-0.0048902,-0.011817,-0.020764,-0.024183,0.010417,0.011836,0.014486,0.014844,17
0.9131,0.77226,0.70612,0.97631,0.17505,-0.025636,-0.12454,-0.1705,0.59243,0.52787,0.74845,0.78682,0.51399,0.51396,0.58019,0.60353,0.054896,0.052082,0.055987,0.08171,-0.021777,-0.029075,-0.028742,-0.050065,0.019045,0.0086328,0.011044,0.0069318,0.027112,0.029797,0.038445,0.043236,17
0.082911,-0.036531,-0.048315,-0.11697,0.070389,-0.12951,-0.17472,-0.26575,-0.026684,-0.0083295,0.12515,0.13538,-0.16703,-0.12718,-0.099797,-0.12462,0.0078073,-0.00081207,-0.0052541,-0.011284,-0.0026924,-0.0091577,-0.011391,-0.017371,-0.0046782,-0.0037017,0.0016722,0.00063767,-0.0095112,-0.0090324,-0.0089014,-0.01154,17
0.16666,0.1125,0.23879,0.48234,-0.12331,-0.20476,-0.1661,-0.1832,0.13534,-0.0065592,-0.063826,-0.07482,0.18618,0.21666,0.29311,0.34327,0.0040944,0.0079022,0.01592,0.027575,-0.017042,-0.015693,-0.013818,-0.022626,-0.01507,-0.025095,-0.037884,-0.044797,-0.0021316,-0.00021288,0.0037619,0.0097641,17
0.077207,0.058686,0.1698,0.36782,-0.38178,-0.49341,-0.43805,-0.689,-0.0013941,-0.014592,-0.066203,-0.12026,0.066426,0.11501,0.087688,0.12683,-0.030737,-0.024483,-0.014801,-0.012621,-0.025798,-0.025821,-0.022832,-0.041205,-0.020267,-0.023128,-0.032136,-0.038398,-0.018148,-0.014373,-0.015783,-0.011274,17
0.74547,0.6475,0.56285,0.68927,0.11682,0.047496,-0.01403,-0.0059677,0.29058,0.15464,0.29524,0.3618,0.25105,0.27911,0.36119,0.35653,0.044878,0.047954,0.046383,0.054581,-0.0099164,-0.011934,-0.01355,-0.027874,0.0027152,-0.010499,-0.015748,-0.018506,0.011584,0.014732,0.02296,0.030454,17
-0.72231,-0.70567,-0.64793,-0.69098,-0.26619,-0.17689,-0.041234,0.094657,-0.2411,-0.2053,-0.24358,-0.21957,-0.099738,-0.14046,-0.18478,-0.21607,-0.04914,-0.04768,-0.045223,-0.05278,0.0036403,0.0044962,0.0076592,0.018164,-0.014535,-0.012546,-0.011216,-0.008623,-0.011094,-0.014997,-0.018162,-0.02194,17
0.39755,0.22091,0.25027,0.42659,0.26099,0.17131,0.083028,0.095731,0.46152,0.36155,0.40901,0.37137,0.33812,0.3523,0.40884,0.414,0.027444,0.025417,0.025331,0.030102,-0.0020055,0.00088555,-0.0017395,-0.010868,0.011332,0.0012541,-0.0026665,-0.008219,0.015099,0.01806,0.025094,0.026915,17
0.80434,0.65718,0.60538,0.78085,0.19603,0.12733,0.078192,0.10819,0.38656,0.29452,0.35919,0.30818,0.32085,0.38194,0.4143,0.45039,0.02975,0.017827,0.016634,0.027536,0.0079975,0.0076262,0.0054973,0.0084184,0.022691,0.01889,0.018191,0.012932,0.023908,0.024985,0.025948,0.029075,17
