Subject:	S204
Project:	glassroutes
Time:	2015-01-20_15-18-47

NbPoints	Matlab_now	BoxyTime	Stimulus_String	Trial_no	Stimulus_Label	Stimulus_Time
5652	55607.331	9291.978	16;hardstart;1421785607214	16	hardstart	1421785607214	
6011	55637.759	9322.413	16;hard;1421785637734	16	hard	1421785637734	
6018	55638.314	9323.002	10;passed;1421785638235	10	passed	1421785638235	
6313	55663.308	9348.018	15;easystart;1421785663236	15	easystart	1421785663236	
6673	55693.856	9378.560	15;easy;1421785693758	15	easy	1421785693758	
6678	55694.333	9379.002	10;passed;1421785694259	10	passed	1421785694259	
6826	55706.833	9391.541	16;hardstart;1421785706760	16	hardstart	1421785706760	
7185	55737.307	9421.978	16;hard;1421785737278	16	hard	1421785737278	
7192	55737.855	9422.586	10;passed;1421785737779	10	passed	1421785737779	
7339	55750.310	9435.042	16;hardstart;1421785750279	16	hardstart	1421785750279	
7699	55780.880	9465.605	16;hard;1421785780794	16	hard	1421785780794	
7704	55781.332	9466.026	10;passed;1421785781295	10	passed	1421785781295	
7853	55793.905	9478.628	15;easystart;1421785793796	15	easystart	1421785793796	
8212	55824.345	9509.126	15;easy;1421785824314	15	easy	1421785824314	
8218	55824.883	9509.610	10;passed;1421785824815	10	passed	1421785824815	
8365	55837.330	9522.066	16;hardstart;1421785837316	16	hardstart	1421785837316	
8725	55867.870	9552.629	16;hard;1421785867836	16	hard	1421785867836	
8732	55868.443	9553.195	10;passed;1421785868337	10	passed	1421785868337	
8878	55880.862	9565.568	16;hardstart;1421785880838	16	hardstart	1421785880838	
9239	55911.453	9596.213	16;hard;1421785911357	16	hard	1421785911357	
9244	55911.909	9596.634	10;passed;1421785911857	10	passed	1421785911857	
9392	55924.424	9609.195	16;hardstart;1421785924358	16	hardstart	1421785924358	
9751	55954.881	9639.652	16;hard;1421785954877	16	hard	1421785954877	
9758	55955.487	9640.219	10;passed;1421785955379	10	passed	1421785955379	
9905	55967.931	9652.718	16;hardstart;1421785967879	16	hardstart	1421785967879	
10265	55998.454	9683.237	16;hard;1421785998400	16	hard	1421785998400	
10272	55998.977	9683.825	10;passed;1421785998901	10	passed	1421785998901	
10418	56011.448	9696.240	15;easystart;1421786011401	15	easystart	1421786011401	
10778	56041.987	9726.739	15;easy;1421786041918	15	easy	1421786041918	
10784	56042.519	9727.243	10;passed;1421786042418	10	passed	1421786042418	
10931	56054.937	9739.740	16;hardstart;1421786054919	16	hardstart	1421786054919	
11291	56085.468	9770.261	16;hard;1421786085436	16	hard	1421786085436	
11297	56085.988	9770.786	10;passed;1421786085937	10	passed	1421786085937	
11593	56111.020	9795.866	15;easystart;1421786110937	15	easystart	1421786110937	
11952	56141.518	9826.344	15;easy;1421786141457	15	easy	1421786141457	
11958	56141.988	9826.848	10;passed;1421786141959	10	passed	1421786141959	
12106	56154.552	9839.368	15;easystart;1421786154459	15	easystart	1421786154459	
12465	56184.999	9869.846	15;easy;1421786184982	15	easy	1421786184982	
12471	56185.495	9870.350	10;passed;1421786185482	10	passed	1421786185482	
12619	56198.036	9882.890	15;easystart;1421786197984	15	easystart	1421786197984	
12978	56228.503	9913.368	15;easy;1421786228505	15	easy	1421786228505	
12984	56229.028	9913.851	10;passed;1421786229006	10	passed	1421786229006	
13132	56241.605	9926.432	15;easystart;1421786241507	15	easystart	1421786241507	
13491	56272.062	9956.870	15;easy;1421786272024	15	easy	1421786272024	
13498	56272.585	9957.437	10;passed;1421786272525	10	passed	1421786272525	
13645	56285.072	9969.935	15;easystart;1421786285026	15	easystart	1421786285026	
14005	56315.589	10000.450	15;easy;1421786315543	15	easy	1421786315543	
14012	56316.175	10001.040	10;passed;1421786316043	10	passed	1421786316043	
14158	56328.566	10013.460	16;hardstart;1421786328544	16	hardstart	1421786328544	
14518	56359.080	10043.980	16;hard;1421786359067	16	hard	1421786359067	
14525	56359.655	10044.550	10;passed;1421786359567	10	passed	1421786359567	
14671	56372.032	10056.960	15;easystart;1421786372069	15	easystart	1421786372069	
15031	56402.620	10087.480	15;easy;1421786402586	15	easy	1421786402586	
15038	56403.195	10088.090	10;passed;1421786403087	10	passed	1421786403087	
15185	56415.647	10100.540	16;hardstart;1421786415587	16	hardstart	1421786415587	
15545	56446.178	10131.060	16;hard;1421786446104	16	hard	1421786446104	
15550	56446.624	10131.530	10;passed;1421786446606	10	passed	1421786446606	
15698	56459.191	10144.070	15;easystart;1421786459106	15	easystart	1421786459106	
16058	56489.650	10174.590	15;easy;1421786489625	15	easy	1421786489625	
16063	56490.138	10175.030	10;passed;1421786490126	10	passed	1421786490126	
16211	56502.634	10187.570	50;startClassifying;1421786502628;	50	startClassifying	1421786502628	
16212	56618.686	10187.650	50;startClassifying;1421786504129;	50	startClassifying	1421786504129	
16213	56618.686	10187.740	50;startClassifying;1421786515128;	50	startClassifying	1421786515128	
16214	56618.702	10187.820	50;startClassifying;1421786516628;	50	startClassifying	1421786516628	
16573	56646.432	10331.330	h;40.7;59.3	h	40.7	59.3	
16579	56646.972	10331.850	h;12.3;87.7	h	12.3	87.7	
16585	56647.354	10332.350	h;17.6;82.4	h	17.6	82.4	
16591	56647.856	10332.840	h;12.1;87.9	h	12.1	87.9	
16597	56648.412	10333.380	h;17.5;82.5	h	17.5	82.5	
16603	56648.945	10333.870	h;27.1;72.9	h	27.1	72.9	
16609	56649.412	10334.410	h;4.3;95.7	h	4.3	95.7	
16615	56649.934	10334.900	h;4.2;95.8	h	4.2	95.8	
16621	56650.396	10335.420	h;4.2;95.8	h	4.2	95.8	
16628	56651.059	10335.990	h;4.2;95.8	h	4.2	95.8	
16633	56651.498	10336.410	h;0.0;100.0	h	0.0	100.0	
16639	56652.017	10336.950	e;82.0;18.0	e	82.0	18.0	
16645	56652.496	10337.440	h;7.4;92.6	h	7.4	92.6	
16651	56653.058	10337.960	e;90.6;9.4	e	90.6	9.4	
16658	56653.552	10338.530	e;90.4;9.6	e	90.4	9.6	
16663	56653.958	10338.990	e;80.2;19.8	e	80.2	19.8	
16669	56654.494	10339.500	h;7.3;92.7	h	7.3	92.7	
16675	56654.977	10339.980	e;80.2;19.8	e	80.2	19.8	
16681	56655.541	10340.500	e;80.3;19.7	e	80.3	19.7	
16687	56656.003	10341.010	e;91.1;8.9	e	91.1	8.9	
16693	56656.572	10341.530	e;91.2;8.8	e	91.2	8.8	
16699	56657.017	10342.020	e;85.5;14.5	e	85.5	14.5	
16705	56657.597	10342.560	e;81.1;18.9	e	81.1	18.9	
16711	56658.038	10343.050	e;90.7;9.3	e	90.7	9.3	
16718	56658.666	10343.610	e;72.9;27.1	e	72.9	27.1	
16723	56659.066	10344.080	e;99.8;0.2	e	99.8	0.2	
16729	56659.527	10344.560	h;4.6;95.4	h	4.6	95.4	
16735	56660.125	10345.080	h;15.5;84.5	h	15.5	84.5	
16741	56660.651	10345.590	e;84.3;15.7	e	84.3	15.7	
16747	56661.168	10346.090	e;95.1;4.9	e	95.1	4.9	
16753	56661.639	10346.620	h;27.9;72.1	h	27.9	72.1	
16759	56662.138	10347.100	e;94.9;5.1	e	94.9	5.1	
16765	56662.657	10347.630	h;0.9;99.1	h	0.9	99.1	
16771	56663.118	10348.130	h;17.7;82.3	h	17.7	82.3	
16777	56663.620	10348.650	h;4.5;95.5	h	4.5	95.5	
16783	56664.164	10349.160	h;0.0;100.0	h	0.0	100.0	
16789	56664.680	10349.640	h;18.1;81.9	h	18.1	81.9	
16795	56665.241	10350.190	e;94.9;5.1	e	94.9	5.1	
16801	56665.709	10350.670	e;81.3;18.7	e	81.3	18.7	
16807	56666.299	10351.200	e;99.8;0.2	e	99.8	0.2	
16813	56666.682	10351.700	h;4.5;95.5	h	4.5	95.5	
16819	56667.290	10352.230	h;3.9;96.1	h	3.9	96.1	
16825	56667.739	10352.710	e;80.4;19.6	e	80.4	19.6	
16831	56668.233	10353.210	h;0.0;100.0	h	0.0	100.0	
16837	56668.772	10353.740	h;23.4;76.6	h	23.4	76.6	
16844	56669.324	10354.310	h;0.0;100.0	h	0.0	100.0	
16849	56669.817	10354.770	e;82.9;17.1	e	82.9	17.1	
16855	56670.289	10355.250	h;25.0;75.0	h	25.0	75.0	
16861	56670.781	10355.750	h;12.7;87.3	h	12.7	87.3	
16867	56671.243	10356.280	h;25.1;74.9	h	25.1	74.9	
16873	56671.824	10356.780	h;20.7;79.3	h	20.7	79.3	
16879	56672.355	10357.310	e;70.8;29.2	e	70.8	29.2	
16891	56673.418	10358.320	h;0.0;100.0	h	0.0	100.0	
16897	56673.802	10358.820	e;85.6;14.4	e	85.6	14.4	
16904	56674.447	10359.390	e;94.6;5.4	e	94.6	5.4	
16909	56674.849	10359.850	h;42.7;57.3	h	42.7	57.3	
16915	56675.408	10360.330	h;15.8;84.2	h	15.8	84.2	
16921	56675.905	10360.860	e;100.0;0.0	e	100.0	0.0	
16927	56676.362	10361.360	e;97.2;2.8	e	97.2	2.8	
16933	56676.886	10361.890	e;91.2;8.8	e	91.2	8.8	
16939	56677.513	10362.390	e;91.8;8.2	e	91.8	8.2	
16945	56677.900	10362.870	h;17.4;82.6	h	17.4	82.6	
16951	56678.390	10363.400	h;18.8;81.2	h	18.8	81.2	
16957	56678.938	10363.900	h;0.0;100.0	h	0.0	100.0	
16963	56679.530	10364.430	h;17.5;82.5	h	17.5	82.5	
16969	56679.978	10364.930	h;17.6;82.4	h	17.6	82.4	
16975	56680.527	10365.420	h;17.5;82.5	h	17.5	82.5	
16981	56680.903	10365.940	h;17.2;82.8	h	17.2	82.8	
16987	56681.419	10366.450	h;0.0;100.0	h	0.0	100.0	
16993	56682.016	10366.970	e;93.7;6.3	e	93.7	6.3	
16999	56682.471	10367.480	e;82.6;17.4	e	82.6	17.4	
17005	56682.989	10368.000	e;58.1;41.9	e	58.1	41.9	
17011	56683.495	10368.480	e;66.9;33.1	e	66.9	33.1	
17017	56684.033	10368.990	h;12.3;87.7	h	12.3	87.7	
17023	56684.613	10369.510	h;1.9;98.1	h	1.9	98.1	
17029	56685.066	10370.020	h;17.3;82.7	h	17.3	82.7	
17035	56685.636	10370.540	h;17.3;82.7	h	17.3	82.7	
17041	56686.017	10371.030	h;17.3;82.7	h	17.3	82.7	
17047	56686.616	10371.550	h;21.4;78.6	h	21.4	78.6	
17053	56687.085	10372.050	e;91.5;8.5	e	91.5	8.5	
17059	56687.538	10372.560	e;80.4;19.6	e	80.4	19.6	
17065	56688.129	10373.080	e;80.4;19.6	e	80.4	19.6	
17071	56688.632	10373.570	e;81.0;19.0	e	81.0	19.0	
17077	56689.129	10374.090	e;80.5;19.5	e	80.5	19.5	
17083	56689.694	10374.600	h;29.0;71.0	h	29.0	71.0	
17089	56690.115	10375.120	e;78.9;21.1	e	78.9	21.1	
17095	56690.643	10375.630	h;11.8;88.2	h	11.8	88.2	
17101	56691.082	10376.110	h;15.6;84.4	h	15.6	84.4	
17107	56691.626	10376.630	h;17.4;82.6	h	17.4	82.6	
17113	56692.161	10377.140	h;17.2;82.8	h	17.2	82.8	
17119	56692.681	10377.660	h;17.5;82.5	h	17.5	82.5	
17125	56693.245	10378.170	h;17.4;82.6	h	17.4	82.6	
17131	56693.699	10378.650	h;17.4;82.6	h	17.4	82.6	
17137	56694.185	10379.170	h;17.2;82.8	h	17.2	82.8	
17143	56694.727	10379.680	h;17.4;82.6	h	17.4	82.6	
17149	56695.219	10380.200	h;17.2;82.8	h	17.2	82.8	
17155	56695.776	10380.710	h;17.0;83.0	h	17.0	83.0	
17161	56696.309	10381.230	h;17.1;82.9	h	17.1	82.9	
17167	56696.784	10381.720	h;9.2;90.8	h	9.2	90.8	
17173	56697.289	10382.220	h;17.1;82.9	h	17.1	82.9	
17180	56697.873	10382.830	e;90.2;9.8	e	90.2	9.8	
17186	56698.341	10383.310	h;16.8;83.2	h	16.8	83.2	
17191	56698.812	10383.770	e;98.1;1.9	e	98.1	1.9	
17197	56699.294	10384.260	h;17.6;82.4	h	17.6	82.4	
17203	56699.812	10384.780	h;29.4;70.6	h	29.4	70.6	
17209	56700.318	10385.290	h;6.8;93.2	h	6.8	93.2	
17215	56700.810	10385.770	e;100.0;0.0	e	100.0	0.0	
17221	56701.335	10386.320	e;71.0;29.0	e	71.0	29.0	
17227	56701.762	10386.800	e;84.4;15.6	e	84.4	15.6	
17233	56702.334	10387.330	e;66.7;33.3	e	66.7	33.3	
17239	56702.780	10387.830	e;80.2;19.8	e	80.2	19.8	
17245	56703.363	10388.330	e;69.4;30.6	e	69.4	30.6	
17251	56703.879	10388.860	h;10.7;89.3	h	10.7	89.3	
17257	56704.369	10389.340	h;4.3;95.7	h	4.3	95.7	
17263	56704.844	10389.870	e;87.1;12.9	e	87.1	12.9	
17269	56705.401	10390.370	h;4.8;95.2	h	4.8	95.2	
17275	56705.957	10390.900	h;4.4;95.6	h	4.4	95.6	
17281	56706.373	10391.400	e;99.9;0.1	e	99.9	0.1	
17287	56706.883	10391.880	e;79.4;20.6	e	79.4	20.6	
17293	56707.415	10392.410	e;89.8;10.2	e	89.8	10.2	
17299	56707.884	10392.910	e;79.6;20.4	e	79.6	20.4	
17305	56708.464	10393.440	e;90.9;9.1	e	90.9	9.1	
17311	56708.964	10393.940	e;79.5;20.5	e	79.5	20.5	
17317	56709.489	10394.470	e;75.8;24.2	e	75.8	24.2	
17323	56709.974	10394.950	e;79.6;20.4	e	79.6	20.4	
17329	56710.490	10395.450	e;91.1;8.9	e	91.1	8.9	
17335	56710.976	10395.980	h;7.4;92.6	h	7.4	92.6	
17341	56711.454	10396.480	e;92.6;7.4	e	92.6	7.4	
17347	56712.091	10397.010	h;2.4;97.6	h	2.4	97.6	
17353	56712.476	10397.490	e;85.3;14.7	e	85.3	14.7	
17359	56713.048	10397.990	h;11.2;88.8	h	11.2	88.8	
17365	56713.536	10398.520	e;84.0;16.0	e	84.0	16.0	
17371	56713.980	10399.020	e;93.5;6.5	e	93.5	6.5	
17377	56714.625	10399.550	e;66.9;33.1	e	66.9	33.1	
17383	56715.086	10400.030	e;100.0;0.0	e	100.0	0.0	
17389	56715.588	10400.560	e;91.4;8.6	e	91.4	8.6	
17395	56716.046	10401.060	e;99.9;0.1	e	99.9	0.1	
17401	56716.598	10401.550	e;69.1;30.9	e	69.1	30.9	
17407	56717.179	10402.090	h;19.7;80.3	h	19.7	80.3	
17413	56717.530	10402.570	e;79.9;20.1	e	79.9	20.1	
17419	56718.167	10403.100	e;99.1;0.9	e	99.1	0.9	
17425	56718.644	10403.600	e;90.3;9.7	e	90.3	9.7	
17431	56719.127	10404.130	e;73.5;26.5	e	73.5	26.5	
17437	56719.623	10404.610	h;10.1;89.9	h	10.1	89.9	
17443	56720.098	10405.120	e;84.3;15.7	e	84.3	15.7	
17449	56720.701	10405.640	e;81.6;18.4	e	81.6	18.4	
17455	56721.127	10406.150	e;66.2;33.8	e	66.2	33.8	
17461	56721.717	10406.670	e;68.0;32.0	e	68.0	32.0	
17467	56722.172	10407.170	e;80.1;19.9	e	80.1	19.9	
17473	56722.692	10407.700	e;79.8;20.2	e	79.8	20.2	
17479	56723.191	10408.180	e;80.2;19.8	e	80.2	19.8	
17485	56723.691	10408.690	e;84.4;15.6	e	84.4	15.6	
17491	56724.250	10409.210	e;69.0;31.0	e	69.0	31.0	
17497	56724.714	10409.720	e;97.2;2.8	e	97.2	2.8	
17503	56725.307	10410.240	e;83.8;16.2	e	83.8	16.2	
17509	56725.723	10410.730	h;17.2;82.8	h	17.2	82.8	
17515	56726.337	10411.230	e;72.7;27.3	e	72.7	27.3	
17521	56726.834	10411.750	h;18.2;81.8	h	18.2	81.8	
17527	56727.299	10412.240	e;84.3;15.7	e	84.3	15.7	
17533	56727.780	10412.780	e;97.8;2.2	e	97.8	2.2	
17539	56728.304	10413.270	e;91.2;8.8	e	91.2	8.8	
17545	56728.883	10413.810	e;80.2;19.8	e	80.2	19.8	
17552	56729.407	10414.380	e;83.0;17.0	e	83.0	17.0	
17557	56729.817	10414.780	e;99.8;0.2	e	99.8	0.2	
17563	56730.337	10415.320	e;95.9;4.1	e	95.9	4.1	
17569	56730.870	10415.810	e;91.3;8.7	e	91.3	8.7	
17575	56731.337	10416.330	e;96.4;3.6	e	96.4	3.6	
17581	56731.842	10416.840	e;83.9;16.1	e	83.9	16.1	
17587	56732.315	10417.360	e;99.9;0.1	e	99.9	0.1	
17593	56732.873	10417.850	h;0.0;100.0	h	0.0	100.0	
17599	56733.377	10418.350	e;57.1;42.9	e	57.1	42.9	
17605	56733.854	10418.870	h;18.9;81.1	h	18.9	81.1	
17611	56734.430	10419.380	e;95.6;4.4	e	95.6	4.4	
17617	56734.965	10419.900	e;97.5;2.5	e	97.5	2.5	
17623	56735.415	10420.390	e;96.6;3.4	e	96.6	3.4	
17629	56736.002	10420.890	h;29.6;70.4	h	29.6	70.4	
17635	56736.464	10421.420	e;66.6;33.4	e	66.6	33.4	
17641	56736.946	10421.920	e;99.8;0.2	e	99.8	0.2	
17647	56737.482	10422.450	e;74.8;25.2	e	74.8	25.2	
17653	56738.019	10422.930	h;18.0;82.0	h	18.0	82.0	
17659	56738.457	10423.470	h;17.9;82.1	h	17.9	82.1	
17665	56738.962	10423.960	h;8.0;92.0	h	8.0	92.0	
17671	56739.465	10424.460	h;7.8;92.2	h	7.8	92.2	
17677	56740.000	10424.990	h;29.5;70.5	h	29.5	70.5	
17683	56740.453	10425.470	h;22.6;77.4	h	22.6	77.4	
17689	56740.992	10426.000	h;17.8;82.2	h	17.8	82.2	
17695	56741.556	10426.500	h;16.4;83.6	h	16.4	83.6	
17701	56742.033	10427.050	h;8.1;91.9	h	8.1	91.9	
17707	56742.528	10427.530	h;4.5;95.5	h	4.5	95.5	
17713	56742.960	10428.010	h;17.4;82.6	h	17.4	82.6	
17719	56743.580	10428.560	e;52.3;47.7	e	52.3	47.7	
17725	56744.039	10429.040	h;18.6;81.4	h	18.6	81.4	
17731	56744.543	10429.570	h;13.3;86.7	h	13.3	86.7	
17738	56745.179	10430.150	h;9.4;90.6	h	9.4	90.6	
17743	56745.568	10430.550	h;30.0;70.0	h	30.0	70.0	
17755	56746.566	10431.580	h;12.9;87.1	h	12.9	87.1	
17761	56747.083	10432.110	h;26.2;73.8	h	26.2	73.8	
17767	56747.577	10432.610	h;12.9;87.1	h	12.9	87.1	
17773	56748.130	10433.140	e;72.7;27.3	e	72.7	27.3	
17779	56748.638	10433.620	h;9.2;90.8	h	9.2	90.8	
17785	56749.170	10434.120	e;63.8;36.2	e	63.8	36.2	
17791	56749.626	10434.650	e;66.0;34.0	e	66.0	34.0	
17797	56750.104	10435.150	e;99.9;0.1	e	99.9	0.1	
17803	56750.720	10435.680	e;99.8;0.2	e	99.8	0.2	
17809	56751.186	10436.160	h;10.8;89.2	h	10.8	89.2	
17815	56751.761	10436.710	e;95.5;4.5	e	95.5	4.5	
17821	56752.202	10437.190	h;9.2;90.8	h	9.2	90.8	
17827	56752.767	10437.690	h;7.0;93.0	h	7.0	93.0	
17833	56753.264	10438.220	h;9.4;90.6	h	9.4	90.6	
17839	56753.755	10438.700	e;83.7;16.3	e	83.7	16.3	
17845	56754.325	10439.250	h;11.2;88.8	h	11.2	88.8	
17851	56754.709	10439.730	h;25.8;74.2	h	25.8	74.2	
17857	56755.227	10440.280	h;15.3;84.7	h	15.3	84.7	
17863	56755.751	10440.760	e;60.4;39.6	e	60.4	39.6	
17869	56756.320	10441.250	h;9.1;90.9	h	9.1	90.9	
17875	56756.810	10441.770	e;94.5;5.5	e	94.5	5.5	
17881	56757.362	10442.270	e;76.7;23.3	e	76.7	23.3	
17887	56757.803	10442.820	e;65.8;34.2	e	65.8	34.2	
17893	56758.268	10443.300	h;3.5;96.5	h	3.5	96.5	
17899	56758.808	10443.790	h;49.1;50.9	h	49.1	50.9	
17905	56759.312	10444.310	e;63.3;36.7	e	63.3	36.7	
17911	56759.797	10444.820	e;79.6;20.4	e	79.6	20.4	
17917	56760.300	10445.340	h;19.8;80.2	h	19.8	80.2	
17923	56760.827	10445.850	h;8.3;91.7	h	8.3	91.7	
17929	56761.325	10446.370	h;5.4;94.6	h	5.4	94.6	
17935	56761.841	10446.850	h;12.3;87.7	h	12.3	87.7	
17941	56762.393	10447.360	h;22.9;77.1	h	22.9	77.1	
17947	56762.894	10447.880	h;26.6;73.4	h	26.6	73.4	
17953	56763.421	10448.390	e;80.4;19.6	e	80.4	19.6	
17959	56763.920	10448.910	h;3.6;96.4	h	3.6	96.4	
17965	56764.395	10449.400	e;80.6;19.4	e	80.6	19.4	
17971	56764.897	10449.940	e;99.8;0.2	e	99.8	0.2	
17977	56765.428	10450.420	e;80.6;19.4	e	80.6	19.4	
17983	56765.893	10450.930	h;0.0;100.0	h	0.0	100.0	
17989	56766.462	10451.450	e;80.5;19.5	e	80.5	19.5	
17995	56766.951	10451.940	h;8.2;91.8	h	8.2	91.8	
18001	56767.499	10452.480	e;80.4;19.6	e	80.4	19.6	
18007	56768.022	10452.970	h;0.0;100.0	h	0.0	100.0	
18013	56768.468	10453.470	h;5.1;94.9	h	5.1	94.9	
18020	56769.094	10454.080	h;0.0;100.0	h	0.0	100.0	
18025	56769.454	10454.480	e;92.8;7.2	e	92.8	7.2	
18031	56770.024	10455.020	h;8.8;91.2	h	8.8	91.2	
18037	56770.565	10455.510	e;83.2;16.8	e	83.2	16.8	
18043	56771.078	10456.050	e;82.6;17.4	e	82.6	17.4	
18049	56771.595	10456.540	e;82.3;17.7	e	82.3	17.7	
18055	56772.044	10457.020	e;81.4;18.6	e	81.4	18.6	
18061	56772.543	10457.550	e;59.6;40.4	e	59.6	40.4	
18067	56773.022	10458.050	e;75.6;24.4	e	75.6	24.4	
18073	56773.658	10458.600	h;18.0;82.0	h	18.0	82.0	
18079	56774.056	10459.080	h;8.5;91.5	h	8.5	91.5	
18085	56774.688	10459.600	h;18.1;81.9	h	18.1	81.9	
18091	56775.064	10460.090	e;51.8;48.2	e	51.8	48.2	
18098	56775.734	10460.680	h;16.8;83.2	h	16.8	83.2	
18103	56776.201	10461.120	h;0.0;100.0	h	0.0	100.0	
18115	56777.136	10462.150	h;7.9;92.1	h	7.9	92.1	
18121	56777.622	10462.630	h;6.6;93.4	h	6.6	93.4	
18127	56778.140	10463.130	e;92.6;7.4	e	92.6	7.4	
18133	56778.705	10463.660	e;68.6;31.4	e	68.6	31.4	
18139	56779.201	10464.160	e;94.7;5.3	e	94.7	5.3	
18145	56779.706	10464.690	h;0.0;100.0	h	0.0	100.0	
18151	56780.184	10465.170	h;17.5;82.5	h	17.5	82.5	
18158	56780.737	10465.780	h;17.3;82.7	h	17.3	82.7	
18163	56781.220	10466.200	h;17.4;82.6	h	17.4	82.6	
18169	56781.706	10466.680	h;17.8;82.2	h	17.8	82.2	
18175	56782.233	10467.230	h;17.4;82.6	h	17.4	82.6	
18181	56782.740	10467.710	h;26.1;73.9	h	26.1	73.9	
18187	56783.233	10468.260	h;17.3;82.7	h	17.3	82.7	
18193	56783.715	10468.740	e;93.1;6.9	e	93.1	6.9	
18199	56784.266	10469.270	h;8.6;91.4	h	8.6	91.4	
18205	56784.741	10469.770	e;85.4;14.6	e	85.4	14.6	
18211	56785.239	10470.250	h;7.3;92.7	h	7.3	92.7	
18217	56785.777	10470.800	e;79.1;20.9	e	79.1	20.9	
18223	56786.222	10471.280	e;99.1;0.9	e	99.1	0.9	
18229	56786.889	10471.830	e;79.8;20.2	e	79.8	20.2	
18235	56787.322	10472.310	e;98.1;1.9	e	98.1	1.9	
18241	56787.852	10472.840	e;58.3;41.7	e	58.3	41.7	
18247	56788.325	10473.320	e;79.4;20.6	e	79.4	20.6	
18253	56788.815	10473.820	e;85.3;14.7	e	85.3	14.7	
18259	56789.350	10474.350	e;80.8;19.2	e	80.8	19.2	
18265	56789.867	10474.850	e;55.4;44.6	e	55.4	44.6	
18271	56790.394	10475.380	e;80.2;19.8	e	80.2	19.8	
18277	56790.832	10475.860	h;5.5;94.5	h	5.5	94.5	
18283	56791.399	10476.370	h;44.4;55.6	h	44.4	55.6	
18289	56791.896	10476.890	h;17.3;82.7	h	17.3	82.7	
18295	56792.367	10477.370	h;12.6;87.4	h	12.6	87.4	
18301	56792.927	10477.920	h;28.9;71.1	h	28.9	71.1	
18307	56793.398	10478.400	e;80.1;19.9	e	80.1	19.9	
18313	56793.871	10478.950	h;9.7;90.3	h	9.7	90.3	
18319	56794.402	10479.430	e;78.4;21.6	e	78.4	21.6	
18325	56794.892	10479.940	e;77.3;22.7	e	77.3	22.7	
18331	56795.407	10480.460	e;81.3;18.7	e	81.3	18.7	
18337	56795.930	10480.940	e;99.1;0.9	e	99.1	0.9	
18344	56796.607	10481.550	e;87.1;12.9	e	87.1	12.9	
18349	56797.025	10481.970	h;5.7;94.3	h	5.7	94.3	
18355	56797.504	10482.500	h;2.0;98.0	h	2.0	98.0	
18361	56798.055	10483.000	h;2.0;98.0	h	2.0	98.0	
18367	56798.454	10483.490	h;31.5;68.5	h	31.5	68.5	
18373	56799.057	10484.030	e;95.6;4.4	e	95.6	4.4	
18379	56799.548	10484.520	e;99.9;0.1	e	99.9	0.1	
18385	56799.980	10485.040	h;11.4;88.6	h	11.4	88.6	
18391	56800.496	10485.540	e;80.4;19.6	e	80.4	19.6	
