heart_rate,condition
89,easy
89,easy
88,easy
88,easy
88,easy
87,easy
87,easy
87,easy
86,easy
86,easy
86,easy
83,easy
84,easy
84,easy
84,easy
84,easy
84,easy
83,easy
82,easy
82,easy
82,easy
83,easy
84,easy
85,easy
84,easy
84,easy
84,easy
83,easy
83,easy
83,easy
83,easy
83,easy
84,easy
84,easy
84,easy
83,easy
83,easy
83,easy
83,easy
83,easy
83,easy
84,easy
91,hard
91,hard
91,hard
92,hard
92,hard
93,hard
92,hard
91,hard
91,hard
90,hard
89,hard
87,hard
86,hard
86,hard
86,hard
86,hard
86,hard
85,hard
84,hard
84,hard
83,hard
84,hard
84,hard
84,hard
84,hard
83,hard
82,hard
83,hard
83,hard
82,hard
88,hard
88,hard
87,hard
86,hard
86,hard
85,hard
84,hard
84,hard
84,hard
83,hard
82,hard
82,hard
82,hard
82,hard
82,hard
83,hard
83,hard
83,hard
84,hard
85,hard
85,hard
86,hard
86,hard
86,hard
86,hard
86,hard
86,hard
85,hard
85,hard
84,hard
84,hard
84,easy
84,easy
83,easy
84,easy
84,easy
85,easy
86,easy
86,easy
85,easy
85,easy
83,easy
82,easy
81,easy
81,easy
82,easy
83,easy
83,easy
83,easy
84,easy
83,easy
83,easy
82,easy
82,easy
82,easy
81,easy
81,easy
81,easy
81,easy
81,easy
81,easy
83,easy
83,easy
82,easy
83,easy
84,easy
84,easy
84,easy
84,easy
84,easy
84,easy
85,easy
85,easy
85,easy
85,easy
85,easy
85,easy
85,easy
84,easy
85,easy
85,easy
85,easy
85,easy
84,easy
84,easy
83,easy
83,easy
83,easy
82,easy
82,easy
83,easy
84,easy
88,hard
88,hard
88,hard
88,hard
88,hard
88,hard
87,hard
85,hard
85,hard
85,hard
85,hard
84,hard
84,hard
84,hard
84,hard
83,hard
83,hard
83,hard
82,hard
81,hard
82,hard
83,hard
83,hard
83,hard
82,hard
83,hard
82,hard
82,hard
82,hard
81,hard
83,easy
83,easy
84,easy
85,easy
86,easy
87,easy
86,easy
85,easy
85,easy
85,easy
84,easy
84,easy
84,easy
84,easy
85,easy
84,easy
84,easy
84,easy
83,easy
83,easy
83,easy
83,easy
82,easy
82,easy
84,easy
85,easy
87,easy
88,easy
88,easy
88,easy
88,easy
92,easy
92,easy
93,easy
94,easy
93,easy
93,easy
93,easy
93,easy
92,easy
92,easy
92,easy
91,easy
91,easy
90,easy
91,easy
91,easy
90,easy
90,easy
91,easy
92,easy
93,easy
93,easy
94,easy
93,easy
92,easy
91,easy
90,easy
90,easy
90,easy
91,easy
92,easy
92,easy
92,easy
92,easy
92,easy
92,easy
90,easy
90,easy
90,easy
90,easy
91,easy
90,easy
90,easy
90,easy
89,easy
89,easy
88,easy
88,easy
88,easy
87,easy
87,easy
87,easy
86,easy
86,easy
86,easy
85,easy
85,easy
85,easy
85,easy
85,easy
86,easy
89,hard
88,hard
87,hard
87,hard
87,hard
86,hard
87,hard
88,hard
89,hard
90,hard
89,hard
88,hard
88,hard
88,hard
87,hard
85,hard
85,hard
85,hard
84,hard
84,hard
85,hard
85,hard
84,hard
85,hard
85,hard
84,hard
84,hard
84,hard
84,hard
84,hard
84,hard
88,easy
88,easy
87,easy
88,easy
89,easy
90,easy
90,easy
90,easy
89,easy
88,easy
87,easy
87,easy
86,easy
85,easy
85,easy
85,easy
85,easy
85,easy
86,easy
86,easy
87,easy
88,easy
89,easy
88,easy
88,easy
89,easy
89,easy
89,easy
89,easy
88,easy
88,easy
96,hard
95,hard
96,hard
95,hard
95,hard
94,hard
94,hard
94,hard
93,hard
92,hard
92,hard
91,hard
90,hard
89,hard
89,hard
89,hard
89,hard
88,hard
89,hard
89,hard
88,hard
87,hard
87,hard
86,hard
85,hard
86,hard
86,hard
85,hard
84,hard
84,hard
86,hard
85,hard
85,hard
86,hard
87,hard
89,hard
90,hard
91,hard
92,hard
92,hard
92,hard
91,hard
90,hard
89,hard
90,hard
91,hard
93,hard
93,hard
93,hard
92,hard
91,hard
89,hard
87,hard
86,hard
85,hard
84,hard
84,hard
85,hard
85,hard
85,hard
84,hard
85,hard
85,hard
87,hard
88,hard
89,hard
89,hard
90,hard
90,hard
89,hard
88,hard
87,hard
87,hard
86,hard
86,hard
86,hard
86,hard
86,hard
86,hard
86,hard
86,hard
87,hard
88,hard
89,hard
88,hard
87,hard
87,hard
87,hard
86,hard
86,hard
91,hard
90,hard
89,hard
87,hard
87,hard
88,hard
88,hard
87,hard
87,hard
89,hard
90,hard
91,hard
92,hard
92,hard
92,hard
91,hard
91,hard
90,hard
89,hard
88,hard
87,hard
86,hard
85,hard
85,hard
85,hard
85,hard
85,hard
86,hard
87,hard
87,hard
87,hard
93,hard
94,hard
94,hard
94,hard
95,hard
96,hard
96,hard
96,hard
96,hard
96,hard
95,hard
94,hard
94,hard
94,hard
93,hard
93,hard
94,hard
93,hard
92,hard
92,hard
93,hard
92,hard
91,hard
90,hard
89,hard
89,hard
88,hard
89,hard
90,hard
90,hard
93,hard
92,hard
91,hard
91,hard
92,hard
92,hard
92,hard
92,hard
93,hard
92,hard
91,hard
91,hard
91,hard
92,hard
93,hard
94,hard
94,hard
93,hard
91,hard
90,hard
89,hard
89,hard
89,hard
88,hard
88,hard
89,hard
90,hard
90,hard
89,hard
90,hard
91,hard
91,hard
91,hard
90,hard
91,hard
92,hard
93,hard
94,hard
94,hard
94,hard
93,hard
91,hard
91,hard
90,hard
88,hard
87,hard
87,hard
88,hard
88,hard
89,hard
89,hard
89,hard
89,hard
89,hard
89,hard
89,hard
90,hard
89,hard
88,hard
87,hard
85,hard
96,easy
94,easy
94,easy
93,easy
92,easy
92,easy
92,easy
93,easy
95,easy
95,easy
95,easy
94,easy
93,easy
92,easy
90,easy
89,easy
88,easy
87,easy
88,easy
88,easy
90,easy
92,easy
93,easy
93,easy
92,easy
91,easy
90,easy
88,easy
86,easy
85,easy
85,easy
86,easy
85,easy
85,easy
84,easy
84,easy
84,easy
85,easy
85,easy
86,easy
87,easy
87,easy
87,easy
87,easy
87,easy
87,easy
88,easy
88,easy
87,easy
86,easy
86,easy
86,easy
86,easy
87,easy
87,easy
86,easy
87,easy
88,easy
90,easy
92,easy
92,easy
