A-DC1,A-DC2,A-DC3,A-DC4,A-DC5,A-DC6,A-DC7,A-DC8,B-DC1,B-DC2,B-DC3,B-DC4,B-DC5,B-DC6,B-DC7,B-DC8,condition
1614.000,383.500,100.900,32.900,1336.000,322.600,80.100,22.120,175.100,45.560,13.310,4.075,340.400,88.250,24.510,7.750,baseline
1630.000,388.600,102.500,33.510,1352.000,325.100,81.910,22.270,174.800,45.740,13.370,4.101,342.700,88.780,24.720,7.847,baseline
1662.000,396.100,103.900,34.050,1353.000,326.100,82.330,22.170,174.000,45.830,13.380,4.120,345.100,89.850,24.830,7.814,baseline
1661.000,387.800,102.400,32.870,1328.000,321.600,80.660,21.780,175.700,45.650,13.230,4.071,338.800,87.550,24.090,7.605,baseline
1586.000,373.700,98.560,32.080,1323.000,319.200,80.060,21.800,172.500,45.270,13.170,4.026,337.800,87.270,24.060,7.640,baseline
1580.000,375.800,98.800,31.970,1331.000,318.400,80.360,21.900,172.800,45.300,13.230,4.061,337.400,87.550,24.200,7.631,baseline
1594.000,378.100,99.430,32.610,1328.000,320.600,80.120,21.820,173.400,45.590,13.180,4.066,339.200,87.820,24.260,7.642,baseline
1602.000,380.900,100.700,32.660,1340.000,319.100,79.940,21.980,174.000,45.480,13.250,4.065,340.000,87.880,24.400,7.700,baseline
1617.000,385.400,101.700,33.180,1348.000,322.400,80.780,21.990,174.600,45.480,13.260,4.071,341.700,88.680,24.650,7.787,baseline
1635.000,391.900,103.400,33.690,1347.000,326.400,81.280,22.120,175.000,45.750,13.270,4.108,344.600,89.250,24.690,7.826,baseline
1679.000,398.000,105.400,34.460,1353.000,327.500,81.750,22.140,175.300,45.810,13.390,4.116,345.800,89.580,24.780,7.847,baseline
1664.000,387.100,102.400,32.870,1340.000,321.200,79.910,21.680,174.700,45.520,13.240,4.061,339.300,87.350,24.080,7.589,baseline
1592.000,378.000,99.160,32.150,1330.000,317.100,79.250,21.750,174.000,45.270,13.100,4.025,337.200,86.940,24.130,7.604,baseline
1572.000,374.400,98.640,32.040,1325.000,318.500,79.630,21.590,172.500,45.220,13.160,4.060,337.700,87.180,24.080,7.588,baseline
1580.000,378.400,99.030,32.320,1324.000,319.000,79.620,21.710,173.300,45.360,13.230,4.049,338.400,87.470,24.140,7.590,baseline
1592.000,377.400,100.300,32.530,1332.000,318.800,80.450,21.830,172.900,45.270,13.240,4.054,338.700,87.780,24.350,7.663,baseline
1611.000,384.100,101.200,33.250,1353.000,318.600,80.520,21.890,174.600,45.470,13.250,4.070,341.100,88.160,24.480,7.732,baseline
1649.000,386.700,102.700,33.530,1349.000,319.400,80.240,22.190,172.500,45.570,13.320,4.061,343.100,89.040,24.690,7.807,baseline
1662.000,397.500,104.600,34.540,1355.000,324.700,81.570,22.380,174.600,45.990,13.300,4.094,344.800,89.690,24.880,7.904,baseline
1678.000,398.400,104.200,34.030,1347.000,320.200,80.010,21.810,174.900,45.650,13.280,4.070,341.300,87.620,24.180,7.599,baseline
1599.000,380.400,99.870,32.280,1328.000,318.000,80.020,21.440,172.500,45.220,13.180,4.001,337.100,87.070,24.030,7.550,baseline
1583.000,374.700,99.190,32.060,1317.000,318.300,79.640,21.620,171.200,45.310,13.090,4.023,336.500,86.960,24.020,7.568,baseline
1586.000,377.400,98.850,32.220,1337.000,317.500,79.400,21.610,172.400,45.130,13.160,4.030,338.000,87.530,24.130,7.587,baseline
1598.000,376.800,99.370,32.550,1331.000,316.900,79.690,21.710,172.800,45.330,13.140,4.046,338.600,87.220,24.140,7.645,baseline
1598.000,378.800,101.000,32.920,1328.000,320.900,80.330,22.090,173.000,45.320,13.200,4.054,340.200,87.960,24.260,7.685,baseline
1622.000,388.700,102.800,33.390,1350.000,323.800,80.470,22.130,174.000,45.580,13.280,4.052,341.700,88.740,24.650,7.762,baseline
1658.000,391.200,104.700,34.220,1353.000,327.400,81.350,22.210,174.700,45.590,13.300,4.074,344.100,89.400,24.700,7.863,baseline
1678.000,402.100,106.600,34.780,1354.000,325.900,81.480,22.180,175.200,45.640,13.340,4.081,345.600,89.910,24.780,7.801,baseline
1662.000,392.100,102.800,33.250,1325.000,318.100,79.760,21.500,174.700,45.600,13.170,4.024,338.800,87.300,24.040,7.565,baseline
1607.000,378.400,99.110,32.200,1325.000,316.100,79.360,21.570,173.000,45.220,13.070,4.005,336.600,87.170,23.950,7.561,baseline
1596.000,381.200,99.110,32.260,1335.000,317.800,80.220,21.560,173.300,45.190,13.100,4.010,338.200,87.210,24.090,7.605,baseline
1597.000,375.800,99.540,32.640,1325.000,318.300,80.100,21.750,172.800,45.400,13.210,4.029,338.500,87.430,24.080,7.611,baseline
1611.000,381.500,100.600,32.670,1347.000,321.000,79.890,21.820,173.300,45.240,13.210,4.041,339.400,87.910,24.150,7.643,baseline
1615.000,382.100,102.100,33.030,1348.000,322.100,80.280,21.990,173.700,45.390,13.180,4.055,340.400,88.240,24.330,7.704,baseline
1646.000,390.500,103.200,33.860,1342.000,323.600,81.640,22.140,173.800,45.550,13.240,4.076,343.000,88.940,24.580,7.784,baseline
1647.000,399.200,105.300,34.660,1351.000,327.700,81.450,22.360,175.200,45.570,13.380,4.067,345.200,89.650,24.830,7.860,baseline
1706.000,403.300,106.600,34.680,1363.000,325.200,81.450,21.860,175.100,45.840,13.340,4.099,346.200,89.440,24.460,7.719,baseline
1645.000,388.000,101.800,33.150,1328.000,315.500,80.040,21.600,173.700,45.370,13.150,4.027,339.400,87.670,24.080,7.587,baseline
1615.000,378.200,99.870,32.610,1340.000,317.800,80.500,21.730,172.200,45.170,13.070,4.009,338.900,87.760,24.090,7.606,baseline
1604.000,380.100,100.700,32.690,1337.000,321.300,79.640,21.810,172.800,45.380,13.140,4.043,340.200,87.860,24.250,7.654,baseline
1604.000,383.700,100.700,32.970,1340.000,320.500,80.780,21.740,173.900,45.390,13.160,4.031,340.300,88.110,24.140,7.628,baseline
1616.000,387.200,101.500,33.180,1346.000,322.800,80.190,21.820,173.100,45.510,13.230,4.048,341.800,88.400,24.310,7.671,baseline
1630.000,393.400,103.200,33.450,1339.000,320.500,80.800,22.120,174.100,45.400,13.200,4.055,343.100,88.870,24.450,7.729,baseline
1663.000,392.800,104.500,34.070,1354.000,325.300,81.520,22.170,173.800,45.630,13.280,4.060,345.000,89.770,24.850,7.804,baseline
1682.000,400.600,106.900,34.910,1367.000,327.300,81.470,22.150,175.500,45.680,13.240,4.080,346.700,89.550,24.710,7.771,baseline
1669.000,391.900,102.800,33.330,1357.000,316.500,79.760,21.620,174.300,45.530,13.220,4.018,340.200,87.840,24.100,7.607,baseline
1597.000,381.900,101.000,32.880,1320.000,317.200,79.270,21.550,173.500,45.260,13.100,4.004,338.400,87.270,23.960,7.595,baseline
1599.000,382.500,101.000,32.510,1329.000,319.300,79.700,21.680,173.100,45.310,13.080,4.007,338.900,87.640,24.060,7.600,baseline
1611.000,385.100,101.000,32.650,1331.000,318.300,79.710,21.600,172.900,45.360,13.150,4.011,339.200,87.860,24.050,7.602,baseline
1622.000,380.700,101.500,33.220,1331.000,322.000,80.520,21.860,173.800,45.330,13.160,4.023,339.900,88.090,24.140,7.636,baseline
1631.000,385.200,102.500,33.470,1336.000,321.300,81.140,21.820,174.400,45.420,13.200,4.031,342.300,88.530,24.420,7.742,baseline
1661.000,396.000,104.700,34.200,1348.000,325.100,80.700,22.100,174.400,45.580,13.220,4.062,344.000,89.330,24.670,7.807,baseline
1678.000,400.100,106.500,34.650,1360.000,325.700,82.540,22.150,174.200,45.610,13.280,4.069,345.800,89.850,24.880,7.865,baseline
1695.000,398.600,104.700,33.880,1343.000,320.000,79.260,21.720,174.000,45.520,13.180,4.030,341.300,88.310,24.010,7.571,baseline
1609.000,382.100,99.820,32.570,1324.000,320.500,79.080,21.500,173.200,44.900,13.100,4.014,337.000,87.240,23.840,7.530,baseline
1604.000,378.000,99.090,32.440,1300.000,318.800,79.290,21.500,171.900,45.130,13.030,4.010,336.800,86.710,23.860,7.552,baseline
1596.000,378.900,100.400,32.620,1328.000,317.700,79.670,21.570,173.700,44.980,13.070,4.010,338.900,87.670,23.990,7.547,baseline
1608.000,382.700,100.400,32.590,1330.000,317.700,79.520,21.580,172.700,45.240,13.110,4.014,338.700,87.500,24.080,7.549,baseline
1615.000,381.700,101.000,33.100,1332.000,321.100,79.370,21.900,173.000,45.090,13.140,4.016,339.600,87.700,24.210,7.645,baseline
1647.000,389.200,103.300,33.880,1336.000,321.000,81.070,21.970,174.400,45.280,13.190,4.055,343.200,88.740,24.430,7.734,baseline
1659.000,397.100,104.300,34.060,1347.000,324.500,81.170,22.310,174.500,45.530,13.150,4.048,344.300,89.280,24.760,7.749,baseline
1676.000,403.400,106.700,34.780,1378.000,325.900,80.490,22.070,174.700,45.680,13.300,4.046,345.900,89.570,24.550,7.720,baseline
1668.000,390.200,102.100,33.200,1332.000,317.500,79.030,21.540,173.700,45.440,13.170,3.987,338.700,87.240,23.850,7.509,baseline
1613.000,376.000,98.470,32.250,1331.000,315.600,79.160,21.540,173.100,45.120,13.100,4.004,337.500,87.020,23.830,7.498,baseline
1597.000,376.200,99.550,32.420,1318.000,315.900,79.910,21.720,173.400,45.120,13.020,3.993,336.400,87.120,23.850,7.553,baseline
1596.000,378.700,100.300,32.520,1331.000,317.400,79.360,21.710,172.900,45.050,13.040,4.012,337.500,87.190,23.980,7.508,baseline
1609.000,382.800,99.450,32.830,1327.000,317.200,79.930,21.750,174.400,45.070,13.120,4.019,337.900,87.460,24.030,7.574,baseline
1617.000,384.500,102.300,33.480,1330.000,320.500,80.900,21.960,173.100,45.210,13.150,4.026,340.000,88.170,24.130,7.603,baseline
1633.000,392.700,103.000,34.250,1363.000,323.500,81.250,22.050,173.300,45.400,13.160,4.046,342.000,88.680,24.300,7.722,baseline
1673.000,395.600,105.000,34.620,1347.000,324.800,81.550,22.320,174.800,45.680,13.240,4.055,345.000,89.310,24.640,7.774,baseline
1697.000,404.200,106.400,34.860,1355.000,323.800,80.980,21.910,174.300,45.570,13.210,4.055,343.100,88.580,24.300,7.615,baseline
1643.000,390.800,101.200,32.840,1319.000,317.800,80.020,21.600,172.900,45.060,13.050,4.002,338.000,86.720,23.830,7.447,baseline
1592.000,374.600,100.400,32.470,1335.000,317.900,79.440,21.520,172.800,45.100,13.030,3.993,337.200,86.690,23.750,7.489,baseline
1602.000,375.400,99.780,32.990,1333.000,319.300,80.010,21.660,173.900,44.940,13.020,4.028,338.100,87.120,23.850,7.490,baseline
1600.000,380.300,100.300,32.910,1335.000,317.200,79.760,21.760,172.600,44.970,13.090,4.008,337.900,87.150,23.900,7.530,baseline
1610.000,382.300,101.400,32.910,1326.000,319.800,80.240,21.850,172.100,44.960,13.070,3.997,338.600,87.680,24.150,7.562,baseline
1626.000,385.800,102.500,33.430,1341.000,320.500,80.550,22.090,173.600,45.280,13.090,4.025,341.400,88.130,24.240,7.641,baseline
1662.000,395.100,104.400,34.130,1343.000,323.200,81.880,22.130,172.500,45.440,13.160,4.040,342.700,88.630,24.500,7.718,baseline
1688.000,399.700,106.300,34.780,1367.000,324.900,81.660,22.050,173.500,45.560,13.210,4.070,344.100,89.330,24.500,7.663,baseline
1682.000,390.600,103.000,33.380,1335.000,320.200,79.950,21.670,173.400,45.280,13.080,4.006,339.000,87.310,23.810,7.506,baseline
1617.000,383.000,100.400,32.820,1337.000,318.400,80.060,21.580,171.600,45.060,13.010,3.980,337.200,87.010,23.790,7.520,baseline
1607.000,381.500,100.600,33.260,1339.000,320.700,80.160,21.740,173.800,45.040,13.070,4.014,337.900,87.240,23.960,7.534,baseline
1612.000,380.600,101.800,33.020,1333.000,318.900,80.680,21.800,172.500,45.100,13.140,3.990,339.000,87.500,23.920,7.534,baseline
1611.000,382.800,101.500,33.090,1348.000,321.900,80.510,21.810,173.500,45.200,13.100,4.011,338.900,87.970,24.050,7.551,baseline
1630.000,389.400,102.900,33.550,1368.000,322.100,80.460,22.090,174.200,45.240,13.120,4.033,341.300,88.310,24.180,7.645,baseline
1663.000,393.800,104.400,34.230,1355.000,324.800,81.440,22.070,174.000,45.480,13.220,4.038,343.200,88.690,24.480,7.732,baseline
1699.000,399.700,106.300,34.750,1362.000,324.300,81.500,22.040,174.500,45.520,13.240,4.039,344.800,89.550,24.380,7.645,baseline
1659.000,389.800,101.800,33.260,1337.000,320.000,79.890,21.680,173.400,45.330,13.080,4.012,338.500,87.060,23.810,7.476,baseline
1627.000,381.200,100.200,32.830,1337.000,318.200,79.860,21.620,172.100,44.970,13.030,3.991,337.700,86.900,23.840,7.436,baseline
1600.000,378.200,100.100,32.700,1328.000,316.900,80.280,21.800,171.000,45.090,13.050,4.010,337.200,87.140,23.850,7.514,baseline
1616.000,379.300,100.500,32.790,1315.000,318.900,79.860,21.630,172.700,45.070,13.080,4.021,338.000,87.170,23.830,7.504,baseline
1619.000,384.500,101.500,33.030,1336.000,320.200,80.980,21.830,173.200,45.040,13.090,4.004,338.700,87.340,23.880,7.535,baseline
1634.000,387.300,103.000,33.600,1336.000,321.100,81.300,22.030,173.400,45.280,13.070,4.039,341.100,88.140,24.250,7.629,baseline
1654.000,392.500,104.100,34.150,1357.000,323.100,80.350,22.140,174.700,45.290,13.150,4.029,343.400,88.900,24.480,7.741,baseline
1689.000,401.000,106.200,34.960,1358.000,326.100,81.380,22.210,174.700,45.640,13.250,4.044,344.200,89.130,24.440,7.669,baseline
1690.000,393.500,102.800,33.540,1337.000,318.200,79.530,21.810,173.600,45.280,13.090,4.012,339.100,87.130,23.790,7.391,baseline
1614.000,381.400,100.000,32.660,1326.000,316.200,79.280,21.440,172.200,44.900,12.960,4.008,336.000,86.330,23.630,7.411,baseline
1595.000,375.200,98.880,32.240,1320.000,319.500,78.830,21.610,172.600,44.790,12.950,3.983,335.700,86.480,23.720,7.427,baseline
1606.000,376.400,100.000,32.380,1325.000,316.300,79.770,21.520,172.200,44.900,13.040,3.992,336.700,86.820,23.760,7.445,baseline
1600.000,379.400,100.100,32.610,1345.000,316.700,79.420,21.790,173.600,45.010,13.000,3.998,337.400,87.060,23.680,7.421,baseline
1629.000,383.100,100.800,33.110,1346.000,319.300,79.800,21.860,173.900,45.050,13.060,4.005,339.400,87.420,24.040,7.526,baseline
1647.000,388.700,103.100,33.800,1353.000,322.800,80.480,21.940,174.500,45.150,13.120,4.021,341.500,88.250,24.190,7.622,baseline
1668.000,398.700,104.900,34.250,1366.000,325.000,81.450,22.340,173.600,45.260,13.150,4.046,344.300,89.180,24.410,7.712,baseline
1690.000,397.600,105.900,34.340,1352.000,324.100,80.050,21.760,174.200,45.460,13.240,4.033,342.800,88.120,23.880,7.461,baseline
1639.000,384.400,101.100,32.550,1330.000,316.800,79.650,21.590,171.900,44.970,13.000,3.978,336.200,86.240,23.570,7.377,baseline
1605.000,374.400,99.380,32.230,1339.000,315.700,80.140,21.460,172.600,44.940,12.980,3.966,335.100,86.450,23.510,7.368,baseline
1591.000,377.800,99.470,32.180,1333.000,316.800,79.340,21.700,172.300,44.950,13.010,3.982,336.200,86.550,23.510,7.390,baseline
1597.000,376.700,98.830,32.580,1333.000,317.700,79.450,21.570,171.800,44.900,13.020,3.987,336.500,86.180,23.610,7.398,baseline
1597.000,378.700,99.520,32.550,1331.000,318.500,79.680,21.880,172.300,45.000,13.060,3.970,336.900,87.020,23.680,7.472,baseline
1618.000,384.300,101.400,33.110,1350.000,320.400,81.290,21.940,173.100,45.220,13.020,4.018,339.700,87.850,24.110,7.547,baseline
1650.000,388.900,103.500,33.750,1350.000,323.800,81.540,22.210,172.800,45.280,13.110,4.041,342.000,88.360,24.250,7.615,baseline
1684.000,398.500,106.200,34.790,1352.000,327.500,81.620,22.420,174.000,45.420,13.190,4.037,344.400,89.390,24.360,7.657,baseline
1693.000,399.100,105.000,33.980,1352.000,322.000,80.320,21.710,174.800,45.620,13.170,4.018,341.800,87.720,23.800,7.456,baseline
1638.000,383.200,100.900,32.430,1327.000,318.700,79.910,21.550,173.200,45.140,12.990,3.982,336.600,86.640,23.560,7.339,baseline
1597.000,379.600,98.720,31.830,1329.000,317.900,79.350,21.670,172.200,44.920,12.990,3.986,336.600,86.550,23.520,7.371,baseline
1621.000,379.900,99.810,32.430,1329.000,317.600,80.100,21.780,173.200,45.070,13.030,3.985,336.600,86.560,23.560,7.415,baseline
1597.000,378.800,99.870,32.550,1338.000,318.800,80.530,21.820,172.000,45.070,13.010,3.998,337.400,86.600,23.630,7.393,baseline
1624.000,382.700,100.100,32.780,1336.000,317.500,80.080,22.070,172.400,45.210,13.020,4.014,337.900,87.140,23.780,7.434,baseline
1648.000,385.700,101.800,33.190,1336.000,324.100,80.840,22.140,173.400,45.290,13.070,4.031,340.300,87.550,24.000,7.562,baseline
1662.000,390.500,104.200,33.980,1362.000,325.000,81.080,22.310,174.200,45.270,13.160,4.034,342.200,88.750,24.210,7.602,baseline
1670.000,396.800,104.100,34.310,1364.000,324.000,81.220,21.890,175.000,45.600,13.210,4.062,342.800,88.220,24.020,7.506,baseline
1638.000,387.600,101.300,32.840,1339.000,318.000,80.250,21.650,172.600,45.020,13.000,3.978,337.300,86.840,23.600,7.380,baseline
1619.000,377.700,99.550,32.330,1341.000,319.200,79.750,21.830,172.600,44.930,12.970,3.986,337.300,86.580,23.550,7.424,baseline
1607.000,381.200,100.300,32.510,1336.000,321.100,80.700,21.920,172.800,45.070,12.990,3.995,337.100,86.920,23.780,7.386,baseline
1619.000,383.000,100.600,32.690,1353.000,319.500,80.600,21.850,172.400,45.130,13.050,3.978,337.000,86.570,23.680,7.455,baseline
1625.000,383.600,101.800,33.130,1333.000,320.800,80.290,21.950,173.400,45.080,13.070,4.007,338.200,87.730,23.760,7.479,baseline
1633.000,386.800,102.600,33.720,1353.000,322.400,82.040,22.170,173.800,45.320,13.090,4.014,340.800,87.820,24.010,7.551,baseline
1662.000,394.100,103.900,34.090,1367.000,327.100,82.220,22.230,173.300,45.360,13.170,4.023,342.200,88.550,24.220,7.605,baseline
1698.000,397.800,106.000,34.350,1362.000,324.000,81.540,22.090,174.100,45.490,13.170,4.034,342.800,88.220,24.060,7.508,baseline
1645.000,384.800,101.500,32.710,1328.000,320.100,80.640,21.590,172.600,45.070,12.980,3.968,337.500,86.480,23.520,7.376,baseline
1613.000,380.300,99.470,32.160,1343.000,317.300,79.390,21.790,171.900,44.960,12.960,3.963,336.600,85.970,23.490,7.380,baseline
1610.000,379.200,100.400,32.200,1341.000,319.500,80.310,21.780,172.800,44.910,13.010,3.984,336.200,86.890,23.620,7.343,baseline
1615.000,381.500,100.900,32.310,1335.000,318.800,79.860,21.890,172.700,45.150,12.960,3.995,337.200,86.760,23.640,7.374,baseline
1626.000,377.700,100.900,32.650,1337.000,319.400,80.510,21.970,171.900,44.840,12.980,3.971,338.600,87.080,23.680,7.444,baseline
1635.000,385.000,102.000,33.190,1350.000,322.500,81.350,22.170,174.000,45.100,13.020,4.000,340.000,87.750,24.090,7.495,baseline
1653.000,392.100,103.600,34.010,1348.000,325.400,81.970,22.280,172.500,45.350,13.090,4.006,341.600,88.180,24.000,7.562,baseline
1676.000,397.800,104.500,34.380,1358.000,326.400,81.170,22.110,174.600,45.400,13.140,4.012,341.600,88.000,23.950,7.449,baseline
1634.000,383.300,100.900,32.470,1343.000,320.200,79.480,21.600,172.300,45.040,13.030,3.972,335.400,86.490,23.350,7.267,baseline
1602.000,375.000,98.770,31.960,1322.000,315.700,79.510,21.670,172.400,44.900,12.910,3.955,334.000,85.920,23.240,7.267,baseline
1591.000,373.900,98.950,31.660,1330.000,318.100,80.150,21.710,171.300,44.670,12.950,3.957,333.300,86.230,23.330,7.315,baseline
1587.000,375.100,98.940,32.010,1320.000,317.700,80.570,21.890,172.900,44.750,12.980,3.972,334.900,86.230,23.380,7.310,baseline
1597.000,379.300,99.220,32.170,1324.000,321.800,79.830,21.850,172.700,44.910,13.020,3.992,335.400,86.560,23.520,7.387,baseline
1617.000,378.200,100.100,32.930,1347.000,321.400,80.700,22.160,173.500,45.070,13.060,3.995,337.500,87.170,23.730,7.391,baseline
1634.000,387.000,101.400,33.210,1354.000,322.600,80.970,22.360,173.300,45.150,13.130,4.002,339.300,87.570,23.900,7.494,baseline
1667.000,393.900,103.800,34.220,1360.000,324.700,81.730,22.280,173.700,45.430,13.150,4.007,342.100,88.040,23.970,7.483,baseline
1661.000,384.200,101.600,32.760,1337.000,319.300,80.100,21.720,172.400,45.060,13.020,3.970,335.600,85.840,23.280,7.258,baseline
1606.000,375.700,98.070,32.140,1319.000,317.600,79.740,21.580,172.500,44.730,12.940,3.972,334.000,85.670,23.180,7.249,baseline
1581.000,371.800,97.200,31.550,1324.000,316.700,79.180,21.750,171.300,44.880,12.970,3.944,333.200,85.290,23.140,7.252,baseline
1590.000,374.600,98.030,31.690,1327.000,318.700,80.400,21.750,172.200,45.010,13.030,3.961,333.900,85.780,23.310,7.266,baseline
1592.000,373.600,98.660,31.990,1337.000,317.800,80.430,21.880,171.400,44.930,12.930,3.980,335.000,86.250,23.380,7.296,baseline
1610.000,379.100,99.070,32.550,1341.000,319.100,80.950,22.220,173.200,45.150,13.010,3.992,336.100,86.340,23.480,7.341,baseline
1634.000,385.900,100.400,32.920,1335.000,321.400,81.690,22.130,172.800,45.200,13.090,3.992,337.300,86.980,23.700,7.415,baseline
1654.000,387.300,102.500,33.390,1358.000,324.500,82.180,22.400,173.200,45.420,13.130,3.996,340.200,87.930,23.920,7.432,baseline
1672.000,393.700,103.700,33.350,1354.000,323.100,80.420,21.980,173.500,45.240,13.080,4.017,338.600,86.690,23.500,7.301,baseline
1611.000,378.000,98.060,31.670,1331.000,319.200,79.780,21.660,173.300,45.040,12.980,3.963,333.200,85.850,23.150,7.211,baseline
1591.000,370.500,97.430,31.740,1314.000,316.900,79.640,21.720,172.700,45.040,13.000,3.958,333.100,85.440,23.150,7.237,baseline
1583.000,379.400,98.340,31.810,1334.000,316.100,79.480,21.920,172.000,44.850,12.920,3.987,334.800,86.140,23.350,7.224,baseline
1596.000,373.200,98.910,31.720,1340.000,321.200,80.210,22.050,173.400,44.910,12.960,3.966,334.300,86.010,23.240,7.283,baseline
1600.000,381.900,99.850,32.180,1339.000,320.100,80.790,22.180,172.300,45.050,13.010,3.991,335.000,86.750,23.480,7.341,baseline
1623.000,384.500,100.700,32.560,1343.000,321.700,81.670,22.260,173.500,45.160,13.100,3.999,337.400,87.030,23.680,7.421,baseline
1644.000,387.200,102.300,33.210,1357.000,325.500,82.300,22.240,172.400,45.330,13.080,4.028,339.300,87.810,23.900,7.487,baseline
1658.000,389.800,101.300,33.190,1362.000,321.800,80.020,21.960,173.600,45.350,13.080,3.985,337.200,86.360,23.380,7.263,baseline
1602.000,375.700,98.050,31.910,1321.000,315.200,79.950,21.920,172.000,45.010,12.970,3.953,333.200,85.320,23.140,7.279,baseline
1590.000,372.600,98.230,31.820,1335.000,320.500,79.910,21.960,171.800,45.030,13.030,3.982,333.900,85.370,23.300,7.220,baseline
1590.000,373.300,99.050,31.840,1322.000,324.000,80.930,22.030,172.000,45.020,12.990,3.987,334.500,86.030,23.370,7.261,baseline
1605.000,374.100,98.850,32.130,1340.000,319.500,80.720,22.110,172.400,45.090,13.020,3.981,334.500,86.100,23.390,7.315,baseline
1601.000,378.700,99.260,32.600,1332.000,320.300,81.380,22.270,172.800,45.060,13.090,3.999,336.100,87.010,23.570,7.383,baseline
