A-DC1,A-DC2,A-DC3,A-DC4,A-DC5,A-DC6,A-DC7,A-DC8,B-DC1,B-DC2,B-DC3,B-DC4,B-DC5,B-DC6,B-DC7,B-DC8,condition
1542.0,362.7,94.11,30.28,1333.0,323.7,82.37,22.35,174.7,45.5,13.11,4.023,330.1,84.49,22.94,7.197,hard
1538.0,359.9,93.36,30.06,1350.0,322.9,81.97,22.59,172.3,45.59,13.17,4.008,329.1,84.38,22.9,7.18,hard
1529.0,357.9,93.45,30.0,1325.0,326.2,81.95,22.41,174.5,45.46,13.19,4.019,330.1,84.83,23.04,7.236,hard
1545.0,361.1,94.27,30.3,1334.0,324.2,82.78,22.63,173.5,45.65,13.18,4.05,331.2,84.93,23.06,7.25,hard
1545.0,362.2,95.17,30.51,1348.0,327.2,83.41,22.9,174.9,45.71,13.22,4.037,332.0,85.12,23.24,7.312,hard
1563.0,368.2,96.54,31.28,1358.0,330.4,83.53,22.91,174.0,45.78,13.26,4.048,334.7,85.96,23.47,7.394,hard
1595.0,372.9,98.38,32.23,1369.0,333.9,84.63,23.05,174.8,46.0,13.31,4.067,336.5,86.67,23.72,7.474,hard
1634.0,384.1,100.2,32.53,1370.0,334.6,84.18,23.24,175.1,46.06,13.33,4.106,337.8,87.39,23.88,7.47,hard
1617.0,377.3,98.24,31.59,1354.0,326.7,83.29,22.64,176.4,46.08,13.3,4.052,332.9,85.34,23.15,7.265,hard
1558.0,362.4,94.21,30.08,1355.0,324.2,82.56,22.57,174.7,45.59,13.15,4.012,329.5,84.7,22.96,7.213,hard
1537.0,358.7,94.4,30.32,1335.0,325.2,82.09,22.6,174.0,45.49,13.12,4.005,330.6,84.91,23.03,7.242,hard
1533.0,362.0,94.41,30.56,1334.0,327.0,82.76,22.67,173.8,45.58,13.15,4.036,331.6,85.17,23.06,7.281,hard
1545.0,362.6,94.42,30.73,1349.0,326.4,83.36,22.69,173.7,45.62,13.13,4.041,331.5,85.05,23.21,7.333,hard
1556.0,366.2,96.05,30.98,1342.0,327.8,83.63,22.82,173.4,45.68,13.19,4.045,333.3,85.7,23.44,7.34,hard
1583.0,371.4,97.64,31.56,1352.0,329.9,84.0,23.1,175.0,45.77,13.25,4.071,336.0,86.21,23.63,7.47,hard
1600.0,377.8,98.96,32.49,1364.0,332.4,84.62,23.15,175.1,46.02,13.28,4.082,337.9,87.1,23.81,7.458,hard
1608.0,382.2,100.4,31.92,1359.0,329.6,83.36,22.71,175.7,46.09,13.29,4.075,335.0,86.12,23.32,7.303,hard
1561.0,363.1,95.37,30.42,1353.0,325.0,82.41,22.65,173.9,45.77,13.16,4.003,330.7,85.1,23.05,7.243,hard
1536.0,360.1,94.03,30.68,1342.0,327.0,82.67,22.68,174.0,45.49,13.16,4.037,330.4,84.8,23.21,7.302,hard
1553.0,365.0,94.73,30.82,1345.0,325.6,83.05,22.74,175.1,45.86,13.17,4.023,332.6,85.5,23.31,7.316,hard
1560.0,365.9,95.88,31.09,1359.0,326.9,83.52,22.76,173.8,45.82,13.16,4.017,332.1,85.46,23.23,7.3,hard
1558.0,370.2,96.82,31.27,1354.0,328.6,83.78,22.96,174.5,45.81,13.23,4.056,334.4,85.94,23.51,7.395,hard
1580.0,372.7,98.62,31.83,1353.0,332.1,84.17,23.03,174.7,45.93,13.29,4.046,335.3,86.53,23.59,7.469,hard
1596.0,379.2,99.79,32.31,1368.0,333.7,84.39,23.2,175.2,46.2,13.29,4.077,338.2,87.13,23.87,7.525,hard
1635.0,380.2,99.43,32.11,1358.0,328.6,83.21,22.78,176.6,46.08,13.26,4.042,334.6,85.83,23.26,7.263,hard
1562.0,364.3,95.07,30.68,1347.0,328.0,82.84,22.5,173.3,45.59,13.13,4.019,331.0,84.87,23.05,7.243,hard
1554.0,363.3,94.23,30.54,1342.0,325.8,83.03,22.43,174.0,45.55,13.13,3.999,330.6,84.67,23.1,7.257,hard
1546.0,365.0,95.8,30.59,1340.0,324.4,82.58,22.59,174.9,45.71,13.12,4.01,331.6,85.3,23.23,7.262,hard
1550.0,367.3,95.27,30.96,1356.0,328.9,83.35,22.96,173.4,45.84,13.17,4.037,332.9,85.49,23.36,7.305,hard
1568.0,367.9,96.57,31.16,1365.0,329.5,83.19,22.89,175.5,45.75,13.21,4.032,334.5,86.28,23.4,7.392,hard
1592.0,372.0,98.77,31.94,1350.0,331.5,84.98,23.21,174.9,45.87,13.21,4.042,335.8,86.84,23.74,7.463,hard
1623.0,383.8,100.3,32.57,1374.0,336.1,85.26,23.29,176.0,45.88,13.27,4.067,338.5,87.16,23.86,7.489,hard
1639.0,382.6,99.07,31.95,1370.0,327.9,83.03,22.69,175.4,46.2,13.3,4.055,335.8,85.78,23.36,7.279,hard
1555.0,364.1,94.47,30.35,1355.0,327.7,81.46,22.45,173.1,45.6,13.07,4.011,331.1,84.7,22.95,7.272,hard
1529.0,358.0,93.62,30.19,1341.0,324.9,83.45,22.66,173.4,45.37,13.12,4.008,329.5,84.8,22.94,7.207,hard
1534.0,363.8,94.3,30.39,1346.0,327.1,82.68,22.69,174.9,45.63,13.14,4.012,331.8,85.07,23.06,7.27,hard
1543.0,363.2,94.85,30.96,1339.0,324.9,83.38,22.59,174.0,45.67,13.17,4.015,332.0,85.06,23.23,7.272,hard
1561.0,363.9,95.82,31.0,1351.0,328.5,83.1,22.93,175.4,45.8,13.12,4.028,333.1,85.88,23.4,7.336,hard
1582.0,371.2,97.16,31.69,1366.0,332.2,83.92,23.13,174.7,45.84,13.19,4.056,335.5,86.55,23.67,7.423,hard
1598.0,379.5,99.28,32.25,1370.0,332.8,84.79,23.27,175.5,45.93,13.29,4.079,338.4,87.19,23.74,7.49,hard
1624.0,383.3,99.92,32.27,1351.0,331.9,83.69,22.92,176.0,46.06,13.31,4.061,336.0,86.21,23.31,7.327,hard
1567.0,367.0,95.26,30.7,1347.0,327.0,82.64,22.4,172.5,45.66,13.15,4.011,330.8,84.93,22.95,7.204,hard
1540.0,361.4,93.46,30.45,1344.0,325.3,81.5,22.58,174.4,45.59,13.05,3.998,329.8,84.52,23.05,7.216,hard
1529.0,362.3,94.2,30.4,1344.0,325.8,82.3,22.67,174.7,45.7,13.1,4.008,331.5,85.04,23.08,7.231,hard
1546.0,366.7,95.13,30.61,1350.0,328.5,82.73,22.58,174.5,45.6,13.18,4.017,331.5,85.19,23.05,7.28,hard
1548.0,365.4,96.23,30.96,1343.0,329.4,83.39,22.83,175.9,45.63,13.21,4.041,332.9,85.42,23.25,7.337,hard
1579.0,371.6,97.45,31.53,1358.0,329.2,84.22,23.03,173.8,45.92,13.24,4.039,335.3,86.13,23.42,7.369,hard
1600.0,378.5,98.81,32.0,1359.0,333.6,85.23,23.42,176.0,45.91,13.26,4.059,337.4,87.17,23.71,7.467,hard
1635.0,382.4,99.92,32.66,1378.0,334.8,84.48,23.0,176.2,46.14,13.34,4.086,338.9,87.23,23.72,7.439,hard
1615.0,375.9,96.78,31.27,1358.0,325.6,83.25,22.69,176.0,45.95,13.18,4.042,333.2,85.05,23.17,7.24,hard
1542.0,365.2,95.19,30.48,1347.0,326.9,82.74,22.53,174.7,45.53,13.11,4.001,331.6,84.93,23.08,7.197,hard
1550.0,363.9,95.0,30.57,1354.0,328.4,83.22,22.8,173.3,45.52,13.13,4.033,332.1,85.06,23.06,7.256,hard
1559.0,368.3,95.01,30.5,1357.0,326.9,83.2,22.7,174.4,45.72,13.19,4.032,332.3,85.32,23.22,7.286,hard
1553.0,366.8,94.79,30.98,1362.0,330.9,83.65,22.97,174.7,45.69,13.18,4.041,333.7,85.41,23.32,7.284,hard
1573.0,367.3,97.24,31.61,1361.0,332.5,84.66,23.0,174.5,45.87,13.24,4.047,335.0,86.11,23.53,7.414,hard
1606.0,375.3,98.62,31.93,1370.0,334.1,84.78,23.22,175.6,46.06,13.3,4.068,336.7,86.82,23.88,7.443,hard
1625.0,383.0,100.2,32.65,1382.0,333.3,85.09,23.2,176.1,46.06,13.33,4.067,339.9,87.67,23.87,7.507,hard
1615.0,377.2,97.91,31.44,1357.0,328.8,83.46,22.74,175.5,46.09,13.23,4.04,333.2,85.51,23.17,7.28,hard
1562.0,363.9,95.17,30.74,1352.0,326.7,83.82,22.68,174.4,45.69,13.16,4.011,331.7,84.95,23.04,7.245,hard
1557.0,362.9,95.01,30.63,1345.0,324.8,83.18,22.86,173.5,45.67,13.18,4.038,331.3,85.13,23.14,7.301,hard
1557.0,367.9,95.02,30.66,1357.0,328.4,83.11,22.85,174.0,45.76,13.16,4.053,331.9,85.29,23.19,7.302,hard
1558.0,366.7,95.52,30.97,1357.0,330.8,83.72,22.74,175.1,45.74,13.2,4.026,332.6,85.63,23.33,7.3,hard
1576.0,367.9,96.95,31.39,1365.0,332.6,84.7,23.04,175.9,45.83,13.19,4.034,334.7,85.89,23.52,7.4,hard
1593.0,377.6,98.14,31.93,1373.0,332.0,84.3,23.18,176.2,46.15,13.25,4.069,336.6,86.8,23.71,7.448,hard
1618.0,381.7,99.96,32.65,1378.0,335.8,85.48,23.34,176.0,46.13,13.37,4.083,338.3,87.32,23.87,7.512,hard
1620.0,379.8,97.94,31.59,1358.0,328.7,83.31,22.67,175.7,46.11,13.3,4.047,334.0,85.54,23.23,7.294,hard
1555.0,364.5,94.6,30.82,1341.0,329.6,82.85,22.5,174.9,45.69,13.11,4.025,330.8,84.78,22.92,7.198,hard
1539.0,361.3,93.68,30.31,1332.0,326.5,82.41,22.45,173.5,45.61,13.15,4.021,330.2,84.5,22.96,7.241,hard
1543.0,361.7,94.61,30.58,1341.0,327.4,82.65,22.76,173.7,45.67,13.18,4.032,331.3,85.01,23.0,7.233,hard
1550.0,364.8,95.18,30.69,1356.0,327.3,83.11,22.78,175.3,45.71,13.15,4.035,332.1,85.48,23.19,7.284,hard
1560.0,364.0,95.75,31.11,1364.0,329.0,84.78,22.89,173.8,45.79,13.24,4.045,333.6,85.79,23.28,7.335,hard
1588.0,369.5,97.65,31.72,1357.0,331.4,84.79,23.17,174.6,46.05,13.26,4.058,335.7,86.25,23.55,7.387,hard
1618.0,376.8,99.31,32.28,1363.0,336.1,84.9,23.44,175.6,45.98,13.35,4.059,337.3,86.78,23.79,7.48,hard
1634.0,383.0,99.81,32.44,1373.0,332.5,85.07,22.74,176.8,46.35,13.36,4.084,336.6,86.45,23.31,7.297,hard
1559.0,367.2,94.69,30.68,1351.0,325.4,82.84,22.76,174.1,45.78,13.16,4.018,330.9,85.08,22.97,7.216,hard
1542.0,361.5,93.96,30.25,1352.0,327.3,82.65,22.5,174.2,45.63,13.16,4.024,331.2,84.21,22.91,7.231,hard
1535.0,359.9,94.04,30.53,1338.0,326.8,83.28,22.75,175.0,45.82,13.14,4.026,331.9,84.97,23.09,7.218,hard
1545.0,362.2,94.96,30.5,1343.0,326.5,83.43,22.82,175.0,45.72,13.15,4.039,332.2,85.07,23.05,7.248,hard
1558.0,365.5,94.8,30.76,1356.0,328.7,84.5,23.05,173.6,45.82,13.22,4.07,332.8,85.65,23.2,7.296,hard
1571.0,372.3,97.89,31.24,1363.0,329.7,84.58,23.18,175.3,46.03,13.27,4.055,334.5,86.16,23.51,7.366,hard
1594.0,377.0,98.28,31.98,1376.0,334.3,85.35,23.37,175.8,46.08,13.35,4.099,337.7,86.87,23.69,7.453,hard
1621.0,379.4,99.39,32.55,1372.0,334.5,85.39,23.18,175.9,46.34,13.41,4.099,338.6,86.58,23.64,7.385,hard
1588.0,372.2,95.74,30.91,1346.0,330.0,83.09,22.71,174.9,45.98,13.2,4.056,331.8,84.8,23.02,7.236,hard
1543.0,365.3,94.69,30.5,1351.0,328.9,83.67,22.8,173.9,45.84,13.16,4.014,331.8,84.85,22.99,7.235,hard
1549.0,362.7,94.78,30.52,1342.0,325.9,83.72,22.92,172.8,45.78,13.21,4.045,332.4,85.02,23.17,7.259,hard
1562.0,361.4,95.1,30.75,1354.0,328.5,83.94,22.95,175.5,45.81,13.21,4.031,332.2,85.28,23.09,7.252,hard
1561.0,363.5,95.04,30.66,1356.0,331.7,83.51,23.02,174.1,45.97,13.27,4.056,333.5,85.69,23.3,7.268,hard
1580.0,367.2,96.83,31.51,1377.0,333.1,84.16,23.14,173.9,45.98,13.25,4.086,334.2,85.72,23.32,7.354,hard
1601.0,373.9,98.42,31.84,1374.0,335.9,85.4,23.35,176.7,46.13,13.31,4.068,337.0,86.99,23.66,7.444,hard
1616.0,380.5,100.4,32.67,1375.0,335.6,84.95,23.41,176.1,46.26,13.39,4.102,338.5,86.97,23.62,7.394,hard
1607.0,371.2,96.6,31.11,1361.0,329.6,83.56,22.76,174.5,46.11,13.21,4.051,332.4,85.01,23.01,7.204,hard
1551.0,364.5,95.0,30.66,1339.0,329.5,83.57,22.67,173.7,45.69,13.11,4.018,331.1,84.92,23.07,7.231,hard
1541.0,362.6,94.77,30.58,1358.0,330.3,83.61,22.75,173.9,45.66,13.21,4.056,331.5,85.16,23.1,7.217,hard
1557.0,365.6,95.75,30.79,1362.0,330.6,84.38,22.88,175.1,45.68,13.28,4.043,331.7,85.09,23.09,7.233,hard
1565.0,363.1,95.82,30.97,1364.0,330.3,83.85,23.06,174.8,45.86,13.26,4.071,333.2,85.42,23.17,7.3,hard
1581.0,367.2,96.94,31.4,1368.0,334.7,83.99,23.25,175.8,46.0,13.24,4.053,334.2,86.08,23.35,7.331,hard
1587.0,374.9,98.54,31.82,1371.0,333.4,85.18,23.4,176.1,46.24,13.36,4.087,337.6,86.61,23.6,7.422,hard
1612.0,377.9,99.83,32.48,1383.0,338.8,86.11,23.39,175.2,46.33,13.35,4.081,339.5,87.3,23.8,7.438,hard
1621.0,375.5,96.83,31.18,1362.0,329.7,83.46,22.85,175.8,46.09,13.28,4.08,331.2,84.94,23.05,7.209,hard
1553.0,364.3,94.32,30.21,1342.0,328.7,83.61,22.68,174.0,45.73,13.18,4.041,330.5,84.27,22.89,7.157,hard
1546.0,360.5,93.58,30.16,1348.0,327.2,82.8,22.69,174.4,45.75,13.13,4.031,329.9,84.5,22.9,7.157,hard
1538.0,358.5,93.25,30.46,1350.0,329.5,83.27,22.86,173.9,45.73,13.17,4.047,330.4,84.84,23.0,7.193,hard
1543.0,363.9,94.61,30.42,1364.0,330.1,83.99,22.93,173.9,45.72,13.19,4.04,331.9,84.71,23.0,7.218,hard
1553.0,363.1,94.99,30.78,1355.0,330.6,84.89,23.19,175.9,45.88,13.25,4.066,333.0,85.35,23.27,7.282,hard
1573.0,371.8,97.17,31.22,1366.0,334.8,84.38,23.32,175.2,45.97,13.24,4.065,336.0,86.13,23.48,7.346,hard
1600.0,377.8,98.48,31.97,1380.0,335.0,86.08,23.52,176.2,46.19,13.37,4.086,337.4,86.85,23.63,7.42,hard
1621.0,382.1,99.34,32.26,1377.0,333.4,85.57,23.01,175.9,46.26,13.39,4.081,338.0,86.19,23.31,7.261,hard
1569.0,363.7,94.27,30.56,1362.0,329.1,83.93,22.78,175.2,45.74,13.22,4.043,331.0,84.33,22.91,7.136,hard
1536.0,359.8,93.12,29.92,1351.0,326.4,83.18,22.87,174.5,45.72,13.18,4.039,329.8,84.01,22.79,7.117,hard
1525.0,356.9,93.72,30.05,1341.0,329.0,83.34,22.96,173.9,45.76,13.18,4.04,330.0,84.31,22.86,7.125,hard
1528.0,359.7,93.96,30.43,1349.0,328.9,83.85,22.93,174.8,45.7,13.22,4.06,331.0,84.38,22.9,7.159,hard
1522.0,362.1,94.71,30.52,1358.0,331.2,84.49,23.04,175.8,45.82,13.17,4.044,331.9,85.01,23.03,7.213,hard
1559.0,368.9,95.33,30.99,1363.0,331.7,84.56,23.28,175.9,45.83,13.31,4.059,333.8,85.46,23.35,7.277,hard
1583.0,373.8,97.66,31.69,1375.0,333.9,86.23,23.48,175.3,46.2,13.34,4.087,335.5,86.26,23.48,7.347,hard
1605.0,378.4,98.71,32.15,1383.0,338.7,85.93,23.56,175.1,46.22,13.37,4.106,337.6,87.08,23.7,7.378,hard
1618.0,376.8,98.35,31.32,1367.0,331.4,84.05,23.15,176.5,46.29,13.31,4.079,333.2,85.05,22.86,7.169,hard
1546.0,364.4,94.78,30.22,1342.0,328.0,83.33,22.94,175.2,45.57,13.18,4.034,330.3,84.29,22.84,7.131,hard
1535.0,359.0,93.69,30.29,1364.0,329.1,83.54,23.11,175.6,45.61,13.12,4.062,330.7,84.35,22.74,7.154,hard
1551.0,363.7,94.7,30.55,1360.0,329.1,84.06,22.92,174.0,45.7,13.24,4.058,332.0,84.65,22.9,7.131,hard
1548.0,363.9,94.43,30.67,1356.0,332.6,84.05,23.19,174.7,45.81,13.24,4.038,332.1,84.82,22.92,7.182,hard
1558.0,364.2,95.67,31.06,1352.0,335.1,85.4,23.25,174.3,45.82,13.25,4.049,333.0,85.39,23.02,7.25,hard
1563.0,369.6,96.86,31.41,1365.0,334.1,84.36,23.56,174.9,46.04,13.29,4.073,334.4,86.01,23.27,7.282,hard
1602.0,374.0,98.68,32.06,1383.0,335.8,86.14,23.61,176.0,46.22,13.38,4.072,337.1,86.59,23.45,7.365,hard
1596.0,373.8,97.77,31.24,1362.0,329.7,84.42,23.2,176.2,46.08,13.34,4.086,333.0,85.3,23.0,7.141,hard
1552.0,363.3,94.22,30.23,1359.0,329.2,83.83,22.93,174.9,45.74,13.17,4.034,330.2,84.62,22.77,7.11,hard
1539.0,361.2,93.7,30.12,1360.0,329.2,83.85,23.15,173.7,45.69,13.17,4.03,330.2,84.56,22.7,7.104,hard
1533.0,359.5,94.32,30.39,1354.0,332.1,84.4,23.1,175.4,45.92,13.22,4.053,331.0,84.26,22.73,7.151,hard
1546.0,362.8,94.62,30.46,1351.0,329.4,83.87,23.23,174.2,45.79,13.22,4.066,330.7,84.96,22.78,7.139,hard
1539.0,363.9,95.42,30.85,1356.0,334.7,84.87,23.42,175.2,45.85,13.27,4.072,332.7,85.31,22.97,7.227,hard
1562.0,371.8,96.71,31.24,1364.0,332.4,85.66,23.6,176.4,46.1,13.32,4.11,334.4,86.11,23.2,7.254,hard
1588.0,372.9,98.11,31.75,1372.0,336.3,86.11,23.67,175.6,46.16,13.33,4.099,336.2,86.4,23.4,7.334,hard
1600.0,377.2,97.57,31.41,1352.0,331.1,84.06,23.11,176.5,46.21,13.28,4.091,333.3,84.94,22.89,7.124,hard
1548.0,360.8,94.38,30.09,1356.0,327.7,84.22,22.94,173.2,45.67,13.22,4.049,328.6,83.9,22.57,7.05,hard
1518.0,356.5,92.97,29.69,1345.0,328.6,82.99,22.89,173.8,45.68,13.18,4.037,329.4,83.66,22.52,6.991,hard
1503.0,356.7,93.0,30.0,1345.0,328.0,83.89,23.18,175.5,45.64,13.16,4.044,329.8,84.22,22.56,7.087,hard
1523.0,357.5,92.44,29.91,1349.0,329.0,84.11,23.04,173.3,45.7,13.17,4.058,329.2,84.04,22.63,7.062,hard
1534.0,359.6,94.39,30.39,1348.0,329.7,85.61,23.27,174.3,45.95,13.19,4.067,330.9,84.52,22.78,7.127,hard
1561.0,367.2,94.91,31.02,1376.0,335.9,85.19,23.52,174.9,45.97,13.27,4.088,333.0,85.27,23.12,7.223,hard
1590.0,369.4,97.42,31.47,1365.0,337.4,85.92,23.65,175.6,46.23,13.42,4.1,334.6,86.04,23.21,7.261,hard
1614.0,376.0,98.67,32.13,1362.0,334.8,85.56,23.45,175.5,46.37,13.4,4.107,336.4,85.95,23.13,7.196,hard
1555.0,363.4,94.54,30.32,1346.0,330.6,85.22,23.13,175.1,45.83,13.2,4.055,330.0,83.75,22.51,7.038,hard
1531.0,356.6,92.86,29.77,1351.0,328.8,84.1,23.06,174.8,45.74,13.15,4.037,328.2,83.75,22.37,7.018,hard
1518.0,356.9,91.86,29.58,1337.0,329.7,83.96,23.22,174.6,45.57,13.17,4.029,328.4,83.62,22.51,6.977,hard
1515.0,355.9,93.14,29.74,1357.0,332.7,84.6,23.24,174.4,45.77,13.21,4.077,329.5,84.04,22.57,7.019,hard
1539.0,359.4,92.73,30.15,1353.0,330.8,84.09,23.29,174.4,45.74,13.2,4.055,330.7,84.26,22.71,7.075,hard
1538.0,364.1,94.92,30.4,1362.0,333.3,86.51,23.47,175.1,45.9,13.3,4.083,332.0,84.95,22.99,7.108,hard
1578.0,366.9,96.71,31.09,1357.0,334.5,86.19,23.65,176.3,46.13,13.39,4.103,333.6,85.15,23.06,7.179,hard
1583.0,373.6,97.29,31.69,1384.0,337.0,86.54,23.89,176.3,46.23,13.41,4.114,335.7,86.04,23.28,7.273,hard
1607.0,379.1,98.86,31.84,1374.0,334.7,85.02,23.37,177.0,46.36,13.34,4.122,335.7,85.38,22.84,7.118,hard
1557.0,360.8,93.86,30.32,1354.0,330.4,85.27,23.15,175.1,45.88,13.21,4.041,329.4,84.12,22.49,7.015,hard
1525.0,357.2,93.26,29.74,1359.0,333.8,83.78,23.13,174.0,45.65,13.22,4.043,328.9,83.84,22.61,6.989,hard
1536.0,357.6,93.14,30.11,1358.0,332.6,84.99,23.19,175.0,45.64,13.25,4.065,329.2,84.3,22.56,7.039,hard
1528.0,359.8,94.1,29.89,1348.0,334.5,84.1,23.41,175.0,45.86,13.23,4.087,330.7,83.86,22.61,7.036,hard
1545.0,365.0,94.54,30.7,1372.0,335.7,85.71,23.53,173.9,45.97,13.26,4.073,331.2,84.59,22.75,7.066,hard
1553.0,369.2,96.3,30.85,1367.0,337.1,85.11,23.7,176.1,46.01,13.32,4.105,333.3,85.22,22.97,7.149,hard
1588.0,373.1,97.54,31.49,1379.0,338.5,85.95,23.76,174.8,46.21,13.35,4.11,334.5,85.57,23.18,7.225,hard
1600.0,381.2,98.68,31.86,1403.0,338.3,86.2,23.81,176.0,46.32,13.38,4.12,336.7,86.11,23.2,7.21,hard
1588.0,368.5,95.92,31.01,1366.0,334.2,85.55,23.44,174.9,46.01,13.26,4.075,330.7,84.24,22.53,7.025,hard
1534.0,360.0,94.31,30.43,1360.0,332.6,84.75,23.43,174.5,45.72,13.2,4.058,328.9,84.21,22.54,6.984,hard
1543.0,361.0,93.49,30.31,1366.0,333.6,84.95,23.42,174.6,45.77,13.19,4.067,331.3,84.48,22.69,7.054,hard
1555.0,368.1,94.81,30.49,1353.0,332.8,84.77,23.6,174.6,45.89,13.22,4.083,330.4,84.43,22.69,7.055,hard
1558.0,365.4,95.06,30.7,1365.0,332.9,85.27,23.49,176.3,45.94,13.26,4.082,331.7,84.61,22.74,7.108,hard
1566.0,367.1,96.27,31.36,1380.0,337.4,86.85,23.56,175.6,46.1,13.33,4.067,332.7,85.38,22.92,7.167,hard
1578.0,375.9,98.65,31.56,1370.0,338.7,87.23,23.87,174.2,46.23,13.37,4.111,335.4,85.79,23.21,7.195,hard
1614.0,379.0,99.88,32.15,1402.0,337.7,86.46,23.91,176.7,46.45,13.41,4.118,337.3,85.98,23.23,7.218,hard
1596.0,374.3,96.03,30.82,1370.0,334.8,85.5,23.35,175.9,46.07,13.3,4.07,330.2,84.19,22.49,6.99,hard
1544.0,361.5,94.74,30.1,1363.0,331.6,84.19,23.33,174.3,45.81,13.15,4.014,328.7,83.69,22.45,6.974,hard
1536.0,360.9,93.25,30.2,1352.0,332.7,84.51,23.37,174.4,45.62,13.2,4.05,328.8,83.96,22.5,6.99,hard
1553.0,362.5,95.36,30.31,1374.0,334.5,86.35,23.42,175.2,45.9,13.2,4.065,330.1,84.38,22.46,7.0,hard
1541.0,365.7,94.44,30.64,1359.0,336.2,85.16,23.62,176.3,45.83,13.21,4.06,330.9,84.4,22.66,7.094,hard
1559.0,366.3,96.76,31.06,1364.0,336.8,86.51,23.74,174.9,45.84,13.27,4.094,332.2,85.0,22.86,7.123,hard
