Subject:	S208
Project:	glassroutes
Time:	2015-01-22_15-34-00

NbPoints	Matlab_now	BoxyTime	Stimulus_String	Trial_no	Stimulus_Label	Stimulus_Time
10513	56933.098	3978.830	10;passed;1421959731650	10	passed	1421959731650	
10660	56945.543	3991.285	15;easystart;1421959744150	15	easystart	1421959744150	
11020	56976.105	4021.869	15;easy;1421959774673	15	easy	1421959774673	
11025	56976.495	4022.267	10;passed;1421959775175	10	passed	1421959775175	
11173	56989.109	4034.807	16;hardstart;1421959787675	16	hardstart	1421959787675	
11533	57019.634	4065.370	16;hard;1421959818193	16	hard	1421959818193	
11538	57020.011	4065.768	10;passed;1421959818693	10	passed	1421959818693	
11687	57032.632	4078.393	15;easystart;1421959831194	15	easystart	1421959831194	
12046	57063.094	4108.872	15;easy;1421959861713	15	easy	1421959861713	
12200	57076.156	4121.957	15;easystart;1421959874715	15	easystart	1421959874715	
12559	57106.608	4152.393	15;easy;1421959905235	15	easy	1421959905235	
12566	57107.191	4152.961	10;passed;1421959905736	10	passed	1421959905736	
12713	57119.688	4165.459	16;hardstart;1421959918236	16	hardstart	1421959918236	
13072	57150.127	4195.896	16;hard;1421959948757	16	hard	1421959948757	
13079	57150.712	4196.462	10;passed;1421959949257	10	passed	1421959949257	
13225	57163.147	4208.876	15;easystart;1421959961757	15	easystart	1421959961757	
13586	57193.726	4239.480	15;easy;1421959992278	15	easy	1421959992278	
13592	57194.201	4239.984	10;passed;1421959992780	10	passed	1421959992780	
13887	57219.261	4265.023	16;hardstart;1421960017780	16	hardstart	1421960017780	
14247	57249.767	4295.522	16;hard;1421960048299	16	hard	1421960048299	
14253	57250.250	4296.068	10;passed;1421960048800	10	passed	1421960048800	
14399	57262.665	4308.439	16;hardstart;1421960061301	16	hardstart	1421960061301	
14760	57293.277	4339.086	16;hard;1421960091817	16	hard	1421960091817	
14766	57293.742	4339.568	10;passed;1421960092318	10	passed	1421960092318	
14913	57306.245	4352.026	15;easystart;1421960104819	15	easystart	1421960104819	
15273	57336.751	4382.588	15;easy;1421960135340	15	easy	1421960135340	
15279	57337.317	4383.091	10;passed;1421960135841	10	passed	1421960135841	
15787	57380.320	4426.172	16;hard;1421960178857	16	hard	1421960178857	
15939	57393.241	4439.049	16;hardstart;1421960191858	16	hardstart	1421960191858	
16299	57423.751	4469.612	16;hard;1421960222380	16	hard	1421960222380	
16306	57424.337	4470.178	10;passed;1421960222881	10	passed	1421960222881	
16453	57436.863	4482.676	16;hardstart;1421960235382	16	hardstart	1421960235382	
16813	57467.377	4513.196	16;hard;1421960265903	16	hard	1421960265903	
16819	57467.863	4513.700	10;passed;1421960266404	10	passed	1421960266404	
17326	57510.860	4556.718	16;hard;1421960309425	16	hard	1421960309425	
17332	57511.354	4557.202	10;passed;1421960309926	10	passed	1421960309926	
17479	57523.817	4569.700	15;easystart;1421960322426	15	easystart	1421960322426	
17840	57554.399	4600.304	15;easy;1421960352946	15	easy	1421960352946	
17845	57554.866	4600.702	10;passed;1421960353446	10	passed	1421960353446	
17993	57567.409	4613.286	15;easystart;1421960365947	15	easystart	1421960365947	
18353	57597.922	4643.805	15;easy;1421960396468	15	easy	1421960396468	
18358	57598.399	4644.268	10;passed;1421960396969	10	passed	1421960396969	
18506	57610.919	4656.807	50;startClassifying;1421960409473;	50	startClassifying	1421960409473	
18507	57643.928	4656.891	50;startClassifying;1421960410974;	50	startClassifying	1421960410974	
18508	57643.944	4656.975	50;startClassifying;1421960421971;	50	startClassifying	1421960421971	
18509	57643.944	4657.038	50;startClassifying;1421960423472;	50	startClassifying	1421960423472	
18510	57643.945	4657.122	50;startClassifying;1421960434470;	50	startClassifying	1421960434470	
18511	57643.945	4657.206	50;startClassifying;1421960435971;	50	startClassifying	1421960435971	
18596	57648.412	4694.281	50;startClassifying;1421960446971;	50	startClassifying	1421960446971	
18614	57649.926	4695.793	50;startClassifying;1421960448471;	50	startClassifying	1421960448471	
18744	57660.952	4706.820	50;startClassifying;1421960459471;	50	startClassifying	1421960459471	
18761	57662.393	4708.311	50;startClassifying;1421960460971;	50	startClassifying	1421960460971	
18871	57671.765	4717.596	e;0.0;100.0	e	0.0	100.0	
18877	57672.244	4718.121	h;62.5;37.5	h	62.5	37.5	
18883	57672.688	4718.625	h;97.0;3.0	h	97.0	3.0	
18889	57673.161	4719.151	h;55.0;45.0	h	55.0	45.0	
18891	57673.399	4719.319	50;startClassifying;1421960471970;	50	startClassifying	1421960471970	
18895	57673.722	4719.654	e;5.5;94.5	e	5.5	94.5	
18901	57674.252	4720.138	e;8.5;91.5	e	8.5	91.5	
18907	57674.726	4720.663	h;99.8;0.2	h	99.8	0.2	
18919	57675.826	4721.691	h;99.9;0.1	h	99.9	0.1	
18925	57676.269	4722.196	h;93.4;6.6	h	93.4	6.6	
18931	57676.856	4722.720	h;95.7;4.3	h	95.7	4.3	
18937	57677.223	4723.204	e;4.9;95.1	e	4.9	95.1	
18943	57677.825	4723.708	e;4.1;95.9	e	4.1	95.9	
18949	57678.330	4724.233	h;93.7;6.3	h	93.7	6.3	
18961	57679.345	4725.263	h;52.5;47.5	h	52.5	47.5	
18967	57679.833	4725.745	e;30.9;69.1	e	30.9	69.1	
18973	57680.341	4726.271	h;100.0;0.0	h	100.0	0.0	
18979	57680.894	4726.775	e;20.7;79.3	e	20.7	79.3	
18985	57681.350	4727.279	h;66.6;33.4	h	66.6	33.4	
18991	57681.888	4727.804	h;92.2;7.8	h	92.2	7.8	
18997	57682.380	4728.288	h;50.0;50.0	h	50.0	50.0	
19003	57682.816	4728.812	h;63.1;36.9	h	63.1	36.9	
19009	57683.419	4729.317	e;13.8;86.2	e	13.8	86.2	
19015	57683.901	4729.800	e;28.5;71.5	e	28.5	71.5	
19021	57684.450	4730.346	e;0.0;100.0	e	0.0	100.0	
19027	57684.947	4730.829	e;0.0;100.0	e	0.0	100.0	
19033	57685.517	4731.375	e;0.0;100.0	e	0.0	100.0	
19038	57685.853	4731.774	50;startClassifying;1421960484471;	50	startClassifying	1421960484471	
19039	57685.891	4731.858	e;28.4;71.6	e	28.4	71.6	
19045	57686.446	4732.384	e;28.2;71.8	e	28.2	71.8	
19051	57686.982	4732.887	e;28.6;71.4	e	28.6	71.4	
19056	57687.386	4733.287	50;startClassifying;1421960485972;	50	startClassifying	1421960485972	
19057	57687.447	4733.371	h;78.3;21.7	h	78.3	21.7	
19063	57688.026	4733.896	h;93.2;6.8	h	93.2	6.8	
19069	57688.479	4734.400	h;100.0;0.0	h	100.0	0.0	
19075	57689.017	4734.925	h;99.2;0.8	h	99.2	0.8	
19087	57690.049	4735.954	h;94.8;5.2	h	94.8	5.2	
19093	57690.523	4736.438	h;98.9;1.1	h	98.9	1.1	
19099	57691.003	4736.942	h;99.9;0.1	h	99.9	0.1	
19105	57691.535	4737.467	h;65.1;34.9	h	65.1	34.9	
19117	57692.507	4738.497	h;65.9;34.1	h	65.9	34.1	
19123	57692.988	4738.979	h;66.1;33.9	h	66.1	33.9	
19129	57693.577	4739.483	h;66.4;33.6	h	66.4	33.6	
19135	57694.086	4740.008	h;66.6;33.4	h	66.6	33.4	
19141	57694.597	4740.511	h;68.0;32.0	h	68.0	32.0	
19147	57695.117	4741.037	h;83.2;16.8	h	83.2	16.8	
19153	57695.613	4741.521	h;99.6;0.4	h	99.6	0.4	
19159	57696.139	4742.045	h;95.6;4.4	h	95.6	4.4	
19165	57696.554	4742.550	e;20.5;79.5	e	20.5	79.5	
19171	57697.170	4743.054	e;3.0;97.0	e	3.0	97.0	
19177	57697.723	4743.579	e;30.0;70.0	e	30.0	70.0	
19183	57698.082	4744.062	e;28.9;71.1	e	28.9	71.1	
19189	57698.593	4744.588	e;25.7;74.3	e	25.7	74.3	
19195	57699.184	4745.091	h;72.5;27.5	h	72.5	27.5	
19201	57699.722	4745.617	h;66.4;33.6	h	66.4	33.6	
19207	57700.243	4746.120	h;66.7;33.3	h	66.7	33.3	
19213	57700.632	4746.604	h;66.9;33.1	h	66.9	33.1	
19219	57701.183	4747.129	h;67.0;33.0	h	67.0	33.0	
19225	57701.725	4747.632	h;66.1;33.9	h	66.1	33.9	
19231	57702.213	4748.158	h;65.9;34.1	h	65.9	34.1	
19237	57702.752	4748.663	e;15.9;84.1	e	15.9	84.1	
19243	57703.232	4749.187	h;72.8;27.2	h	72.8	27.2	
19249	57703.812	4749.671	e;21.3;78.7	e	21.3	78.7	
19255	57704.258	4750.175	h;77.0;23.0	h	77.0	23.0	
19261	57704.841	4750.700	e;2.6;97.4	e	2.6	97.4	
19267	57705.198	4751.204	h;95.4;4.6	h	95.4	4.6	
19273	57705.763	4751.730	e;1.4;98.6	e	1.4	98.6	
19279	57706.270	4752.212	e;47.6;52.4	e	47.6	52.4	
19285	57706.816	4752.717	h;89.5;10.5	h	89.5	10.5	
19291	57707.384	4753.242	h;99.9;0.1	h	99.9	0.1	
19297	57707.750	4753.746	h;100.0;0.0	h	100.0	0.0	
19303	57708.272	4754.271	h;65.9;34.1	h	65.9	34.1	
19309	57708.791	4754.753	h;65.8;34.2	h	65.8	34.2	
19321	57709.845	4755.784	h;65.6;34.4	h	65.6	34.4	
19327	57710.395	4756.287	h;66.3;33.7	h	66.3	33.7	
19333	57710.833	4756.811	h;66.0;34.0	h	66.0	34.0	
19339	57711.390	4757.295	h;86.9;13.1	h	86.9	13.1	
19345	57711.889	4757.821	e;14.8;85.2	e	14.8	85.2	
19351	57712.382	4758.324	h;98.1;1.9	h	98.1	1.9	
19357	57712.891	4758.849	h;68.3;31.7	h	68.3	31.7	
19363	57713.440	4759.353	e;0.0;100.0	e	0.0	100.0	
19369	57713.942	4759.836	h;78.5;21.5	h	78.5	21.5	
19375	57714.390	4760.362	h;99.4;0.6	h	99.4	0.6	
19382	57715.006	4760.928	h;63.3;36.7	h	63.3	36.7	
19387	57715.461	4761.391	h;86.2;13.8	h	86.2	13.8	
19393	57715.911	4761.895	e;1.3;98.7	e	1.3	98.7	
19399	57716.476	4762.378	e;10.0;90.0	e	10.0	90.0	
19405	57717.043	4762.903	h;87.7;12.3	h	87.7	12.3	
19412	57717.563	4763.471	h;78.9;21.1	h	78.9	21.1	
19417	57718.003	4763.932	h;73.9;26.1	h	73.9	26.1	
19423	57718.452	4764.437	h;67.0;33.0	h	67.0	33.0	
19429	57718.972	4764.963	h;65.2;34.8	h	65.2	34.8	
19435	57719.509	4765.445	h;66.2;33.8	h	66.2	33.8	
19441	57720.023	4765.949	e;29.2;70.8	e	29.2	70.8	
19447	57720.530	4766.475	e;21.1;78.9	e	21.1	78.9	
19453	57721.007	4766.978	e;29.6;70.4	e	29.6	70.4	
19459	57721.641	4767.504	e;29.3;70.7	e	29.3	70.7	
19465	57722.064	4767.988	e;29.3;70.7	e	29.3	70.7	
19471	57722.575	4768.512	e;29.8;70.2	e	29.8	70.2	
19477	57723.046	4769.016	e;22.6;77.4	e	22.6	77.4	
19483	57723.520	4769.521	h;64.4;35.6	h	64.4	35.6	
19489	57724.107	4770.045	e;42.0;58.0	e	42.0	58.0	
19495	57724.665	4770.529	e;7.5;92.5	e	7.5	92.5	
19502	57725.256	4771.137	e;2.6;97.4	e	2.6	97.4	
19513	57726.135	4772.041	e;30.2;69.8	e	30.2	69.8	
19519	57726.635	4772.587	h;59.0;41.0	h	59.0	41.0	
19525	57727.153	4773.070	e;29.7;70.3	e	29.7	70.3	
19531	57727.663	4773.596	h;62.9;37.1	h	62.9	37.1	
19537	57728.123	4774.099	e;1.8;98.2	e	1.8	98.2	
19543	57728.651	4774.624	e;28.7;71.3	e	28.7	71.3	
19549	57729.126	4775.128	e;29.0;71.0	e	29.0	71.0	
19555	57729.705	4775.611	e;28.9;71.1	e	28.9	71.1	
19567	57730.669	4776.641	e;26.9;73.1	e	26.9	73.1	
19574	57731.347	4777.249	e;29.3;70.7	e	29.3	70.7	
19579	57731.695	4777.649	e;0.3;99.7	e	0.3	99.7	
19585	57732.304	4778.195	e;26.7;73.3	e	26.7	73.3	
19591	57732.730	4778.678	h;66.1;33.9	h	66.1	33.9	
19597	57733.225	4779.182	e;0.0;100.0	e	0.0	100.0	
19603	57733.817	4779.708	e;3.8;96.2	e	3.8	96.2	
19609	57734.242	4780.190	e;0.0;100.0	e	0.0	100.0	
19615	57734.861	4780.737	h;79.2;20.8	h	79.2	20.8	
19621	57735.245	4781.220	e;4.6;95.4	e	4.6	95.4	
19633	57736.353	4782.249	e;11.0;89.0	e	11.0	89.0	
19639	57736.784	4782.733	e;13.9;86.1	e	13.9	86.1	
19645	57737.333	4783.278	e;12.9;87.1	e	12.9	87.1	
19651	57737.783	4783.762	e;43.5;56.5	e	43.5	56.5	
19657	57738.338	4784.286	e;15.2;84.8	e	15.2	84.8	
19663	57738.870	4784.791	e;35.8;64.2	e	35.8	64.2	
19669	57739.334	4785.274	h;83.7;16.3	h	83.7	16.3	
19675	57739.895	4785.820	h;66.3;33.7	h	66.3	33.7	
19681	57740.382	4786.303	h;66.6;33.4	h	66.6	33.4	
19687	57740.833	4786.829	h;97.5;2.5	h	97.5	2.5	
19693	57741.376	4787.332	h;68.3;31.7	h	68.3	31.7	
19699	57741.950	4787.858	h;66.5;33.5	h	66.5	33.5	
19705	57742.369	4788.341	h;66.6;33.4	h	66.6	33.4	
19711	57742.853	4788.845	h;86.0;14.0	h	86.0	14.0	
19717	57743.417	4789.370	e;8.1;91.9	e	8.1	91.9	
19723	57743.930	4789.875	e;17.0;83.0	e	17.0	83.0	
19729	57744.472	4790.399	e;27.9;72.1	e	27.9	72.1	
19735	57744.896	4790.904	h;88.7;11.3	h	88.7	11.3	
19741	57745.471	4791.429	e;3.6;96.4	e	3.6	96.4	
19747	57745.975	4791.911	h;65.0;35.0	h	65.0	35.0	
19754	57746.551	4792.478	h;98.5;1.5	h	98.5	1.5	
19759	57747.015	4792.941	h;92.9;7.1	h	92.9	7.1	
19771	57747.993	4793.970	h;68.1;31.9	h	68.1	31.9	
19777	57748.503	4794.453	e;22.5;77.5	e	22.5	77.5	
19783	57749.042	4794.957	h;93.9;6.1	h	93.9	6.1	
19789	57749.602	4795.482	e;43.7;56.3	e	43.7	56.3	
19795	57749.958	4795.966	h;99.8;0.2	h	99.8	0.2	
19801	57750.534	4796.511	e;12.7;87.3	e	12.7	87.3	
19807	57751.014	4796.995	e;0.4;99.6	e	0.4	99.6	
19813	57751.596	4797.520	e;0.4;99.6	e	0.4	99.6	
19819	57752.042	4798.024	h;96.4;3.6	h	96.4	3.6	
19825	57752.624	4798.507	h;77.2;22.8	h	77.2	22.8	
19831	57753.147	4799.032	h;77.7;22.3	h	77.7	22.3	
19837	57753.588	4799.536	e;29.0;71.0	e	29.0	71.0	
19843	57754.090	4800.062	e;29.0;71.0	e	29.0	71.0	
19849	57754.685	4800.565	e;29.0;71.0	e	29.0	71.0	
19855	57755.188	4801.091	e;29.0;71.0	e	29.0	71.0	
19861	57755.633	4801.595	e;28.8;71.2	e	28.8	71.2	
19867	57756.066	4802.078	h;98.5;1.5	h	98.5	1.5	
19873	57756.680	4802.603	h;66.5;33.5	h	66.5	33.5	
19879	57757.182	4803.108	h;100.0;0.0	h	100.0	0.0	
19885	57757.712	4803.632	h;72.1;27.9	h	72.1	27.9	
19891	57758.192	4804.116	h;93.7;6.3	h	93.7	6.3	
19897	57758.685	4804.620	h;96.4;3.6	h	96.4	3.6	
19903	57759.190	4805.145	h;66.6;33.4	h	66.6	33.4	
19909	57759.645	4805.649	e;29.5;70.5	e	29.5	70.5	
19915	57760.235	4806.175	h;87.4;12.6	h	87.4	12.6	
19921	57760.723	4806.657	h;85.3;14.7	h	85.3	14.7	
19927	57761.251	4807.204	e;37.0;63.0	e	37.0	63.0	
19933	57761.765	4807.686	e;31.2;68.8	e	31.2	68.8	
19939	57762.290	4808.191	h;90.7;9.3	h	90.7	9.3	
19945	57762.779	4808.716	e;5.3;94.7	e	5.3	94.7	
19951	57763.232	4809.199	e;6.4;93.6	e	6.4	93.6	
19957	57763.824	4809.744	h;68.2;31.8	h	68.2	31.8	
19963	57764.327	4810.228	e;27.3;72.7	e	27.3	72.7	
19969	57764.801	4810.774	e;28.3;71.7	e	28.3	71.7	
19976	57765.404	4811.341	h;91.6;8.4	h	91.6	8.4	
19981	57765.852	4811.740	e;26.8;73.2	e	26.8	73.2	
19987	57766.401	4812.264	h;99.0;1.0	h	99.0	1.0	
19993	57766.866	4812.769	h;73.0;27.0	h	73.0	27.0	
19999	57767.353	4813.295	h;71.1;28.9	h	71.1	28.9	
20005	57767.860	4813.798	h;82.4;17.6	h	82.4	17.6	
20011	57768.392	4814.324	h;100.0;0.0	h	100.0	0.0	
20017	57768.859	4814.807	h;68.1;31.9	h	68.1	31.9	
20023	57769.438	4815.310	e;12.6;87.4	e	12.6	87.4	
20029	57769.911	4815.836	h;62.8;37.2	h	62.8	37.2	
20035	57770.399	4816.341	e;15.3;84.7	e	15.3	84.7	
20041	57770.915	4816.865	e;0.0;100.0	e	0.0	100.0	
20047	57771.419	4817.349	e;0.5;99.5	e	0.5	99.5	
20053	57771.937	4817.853	h;52.8;47.2	h	52.8	47.2	
20059	57772.494	4818.377	h;74.4;25.6	h	74.4	25.6	
20065	57772.874	4818.882	e;45.9;54.1	e	45.9	54.1	
20071	57773.442	4819.408	e;49.1;50.9	e	49.1	50.9	
20077	57773.881	4819.890	h;89.0;11.0	h	89.0	11.0	
20083	57774.483	4820.437	e;0.4;99.6	e	0.4	99.6	
20089	57775.031	4820.920	h;85.9;14.1	h	85.9	14.1	
20095	57775.394	4821.424	e;1.9;98.1	e	1.9	98.1	
20101	57776.006	4821.949	h;84.9;15.1	h	84.9	15.1	
20107	57776.490	4822.431	h;65.9;34.1	h	65.9	34.1	
20113	57777.091	4822.957	h;65.9;34.1	h	65.9	34.1	
20119	57777.501	4823.462	h;66.2;33.8	h	66.2	33.8	
20125	57777.971	4824.007	h;98.6;1.4	h	98.6	1.4	
20131	57778.554	4824.491	h;66.3;33.7	h	66.3	33.7	
20137	57779.045	4824.974	h;66.3;33.7	h	66.3	33.7	
20143	57779.547	4825.499	h;65.5;34.5	h	65.5	34.5	
20149	57780.002	4826.003	h;66.3;33.7	h	66.3	33.7	
20155	57780.629	4826.548	h;66.6;33.4	h	66.6	33.4	
20161	57781.081	4827.031	h;66.7;33.3	h	66.7	33.3	
20167	57781.575	4827.514	e;32.0;68.0	e	32.0	68.0	
20173	57782.136	4828.040	e;14.5;85.5	e	14.5	85.5	
20179	57782.586	4828.543	e;12.3;87.7	e	12.3	87.7	
20185	57783.076	4829.069	e;38.2;61.8	e	38.2	61.8	
20191	57783.552	4829.573	e;32.6;67.4	e	32.6	67.4	
20197	57784.166	4830.098	e;20.2;79.8	e	20.2	79.8	
20203	57784.617	4830.581	e;0.8;99.2	e	0.8	99.2	
20209	57785.139	4831.086	h;99.1;0.9	h	99.1	0.9	
20215	57785.652	4831.610	e;27.5;72.5	e	27.5	72.5	
20221	57786.169	4832.115	h;67.0;33.0	h	67.0	33.0	
20227	57786.761	4832.641	h;67.0;33.0	h	67.0	33.0	
20233	57787.148	4833.123	h;67.2;32.8	h	67.2	32.8	
20239	57787.652	4833.669	h;67.0;33.0	h	67.0	33.0	
20245	57788.198	4834.153	h;67.0;33.0	h	67.0	33.0	
20251	57788.689	4834.656	h;66.9;33.1	h	66.9	33.1	
20257	57789.188	4835.182	h;93.5;6.5	h	93.5	6.5	
20263	57789.709	4835.666	e;29.9;70.1	e	29.9	70.1	
20269	57790.242	4836.211	e;29.5;70.5	e	29.5	70.5	
20275	57790.766	4836.694	e;29.4;70.6	e	29.4	70.6	
20281	57791.243	4837.198	e;29.5;70.5	e	29.5	70.5	
20287	57791.723	4837.723	e;29.4;70.6	e	29.4	70.6	
20293	57792.328	4838.207	e;31.3;68.7	e	31.3	68.7	
20299	57792.709	4838.731	e;4.5;95.5	e	4.5	95.5	
20305	57793.225	4839.236	h;69.8;30.2	h	69.8	30.2	
20311	57793.859	4839.783	h;99.3;0.7	h	99.3	0.7	
20317	57794.397	4840.265	h;99.2;0.8	h	99.2	0.8	
20323	57794.806	4840.748	h;61.9;38.1	h	61.9	38.1	
20329	57795.340	4841.274	e;41.9;58.1	e	41.9	58.1	
20335	57795.876	4841.777	h;61.2;38.8	h	61.2	38.8	
20341	57796.393	4842.303	h;72.9;27.1	h	72.9	27.1	
20347	57796.879	4842.808	e;47.0;53.0	e	47.0	53.0	
20353	57797.424	4843.332	e;0.0;100.0	e	0.0	100.0	
20359	57797.827	4843.815	e;29.0;71.0	e	29.0	71.0	
20365	57798.368	4844.319	e;29.0;71.0	e	29.0	71.0	
20371	57798.857	4844.843	e;28.9;71.1	e	28.9	71.1	
20377	57799.472	4845.348	e;28.8;71.2	e	28.8	71.2	
20383	57799.894	4845.873	e;28.8;71.2	e	28.8	71.2	
20389	57800.371	4846.356	e;28.3;71.7	e	28.3	71.7	
20395	57800.953	4846.902	e;21.3;78.7	e	21.3	78.7	
20401	57801.422	4847.386	e;28.3;71.7	e	28.3	71.7	
20407	57801.941	4847.868	e;28.5;71.5	e	28.5	71.5	
20413	57802.424	4848.415	e;28.3;71.7	e	28.3	71.7	
20419	57802.910	4848.898	e;27.7;72.3	e	27.7	72.3	
20425	57803.425	4849.444	e;11.9;88.1	e	11.9	88.1	
20431	57804.046	4849.927	e;25.8;74.2	e	25.8	74.2	
20437	57804.521	4850.431	e;3.1;96.9	e	3.1	96.9	
20443	57805.009	4850.956	h;51.4;48.6	h	51.4	48.6	
20449	57805.440	4851.440	e;13.0;87.0	e	13.0	87.0	
20455	57805.995	4851.985	h;73.2;26.8	h	73.2	26.8	
20461	57806.533	4852.469	e;4.5;95.5	e	4.5	95.5	
20467	57807.024	4853.015	h;97.5;2.5	h	97.5	2.5	
20473	57807.537	4853.498	h;50.0;50.0	h	50.0	50.0	
20479	57808.020	4853.981	h;98.4;1.6	h	98.4	1.6	
20485	57808.511	4854.507	e;36.2;63.8	e	36.2	63.8	
20491	57809.059	4855.010	e;0.3;99.7	e	0.3	99.7	
20497	57809.575	4855.536	e;23.8;76.2	e	23.8	76.2	
20503	57810.073	4856.040	h;94.9;5.1	h	94.9	5.1	
20509	57810.542	4856.565	h;62.3;37.7	h	62.3	37.7	
20515	57811.058	4857.048	h;100.0;0.0	h	100.0	0.0	
20521	57811.656	4857.553	h;100.0;0.0	h	100.0	0.0	
20527	57812.057	4858.077	h;64.5;35.5	h	64.5	35.5	
20533	57812.646	4858.582	e;43.3;56.7	e	43.3	56.7	
20539	57813.114	4859.107	e;18.3;81.7	e	18.3	81.7	
20545	57813.592	4859.590	e;35.6;64.4	e	35.6	64.4	
20551	57814.143	4860.094	e;1.7;98.3	e	1.7	98.3	
20557	57814.646	4860.619	e;15.9;84.1	e	15.9	84.1	
20563	57815.148	4861.102	h;97.8;2.2	h	97.8	2.2	
20569	57815.681	4861.648	h;55.1;44.9	h	55.1	44.9	
20575	57816.139	4862.131	h;69.6;30.4	h	69.6	30.4	
20582	57816.798	4862.740	h;64.3;35.7	h	64.3	35.7	
20587	57817.163	4863.160	e;47.2;52.8	e	47.2	52.8	
20593	57817.732	4863.644	h;90.2;9.8	h	90.2	9.8	
20599	57818.241	4864.189	h;88.5;11.5	h	88.5	11.5	
20605	57818.763	4864.673	e;23.6;76.4	e	23.6	76.4	
20611	57819.242	4865.218	e;20.5;79.5	e	20.5	79.5	
20617	57819.751	4865.702	e;32.4;67.6	e	32.4	67.6	
20623	57820.310	4866.227	e;35.5;64.5	e	35.5	64.5	
20629	57820.777	4866.731	e;30.9;69.1	e	30.9	69.1	
20635	57821.205	4867.214	e;30.7;69.3	e	30.7	69.3	
20641	57821.762	4867.761	e;30.1;69.9	e	30.1	69.9	
20647	57822.298	4868.243	e;29.8;70.2	e	29.8	70.2	
20653	57822.882	4868.769	e;29.8;70.2	e	29.8	70.2	
20659	57823.317	4869.273	e;29.8;70.2	e	29.8	70.2	
20665	57823.853	4869.756	e;31.3;68.7	e	31.3	68.7	
20671	57824.260	4870.281	e;29.4;70.6	e	29.4	70.6	
20677	57824.811	4870.786	e;14.1;85.9	e	14.1	85.9	
20683	57825.394	4871.310	e;0.0;100.0	e	0.0	100.0	
20689	57825.843	4871.815	e;39.6;60.4	e	39.6	60.4	
