mean,standard_deviation,root_mean_square,condition
95.66666666666667,3.0075662163042294,95.71288082361515,neutral
98.4,1.3522468075656262,98.40867170461486,neutral
98.0,0.0,98.0,positive
97.46666666666667,1.6846647257229665,97.48025441082928,negative
96.2,2.11119465164699,96.22161919236238,negative
95.46666666666667,1.1872336794093274,95.47355654839721,negative
100.66666666666667,1.5886502207249784,100.67836576610355,positive
97.33333333333333,1.046536236944567,97.33858433324372,positive
101.86666666666666,1.726543477863324,101.8803219468804,negative
105.86666666666666,3.1137177288954914,105.90939523951593,positive
103.53333333333333,1.6417180315870614,103.54548115039432,negative
101.53333333333333,1.1254628677422756,101.53915500928694,neutral
102.26666666666667,1.6676187756655838,102.27935601413742,positive
102.2,2.11119465164699,102.22035022440492,neutral
102.33333333333333,3.0860669992418384,102.37675517420935,positive
94.33333333333333,1.2909944487358054,94.3415779671579,neutral
103.93333333333334,2.374467358818655,103.95864562411343,positive
101.0,1.0690449676496976,101.00528039002054,neutral
105.73333333333333,2.658320271650251,105.76451830993858,neutral
100.4,2.1313979316066587,100.42111331786757,neutral
100.26666666666667,1.3870146083619754,100.27562016761603,negative
102.86666666666666,1.4573295865416047,102.87630112583429,neutral
104.2,1.0141851056742197,104.2046064240924,neutral
98.0,5.11300861947808,98.12441082625668,negative
96.6,1.2421180068162374,96.60745312862771,neutral
99.66666666666667,2.193062655175134,99.68918363259543,negative
103.2,1.1464230084422218,103.20594298133547,neutral
97.46666666666667,3.5830287799702685,97.5281156043391,negative
103.33333333333333,0.7237468644557459,103.33569889765427,neutral
102.73333333333333,1.4375905768565218,102.74272074783045,positive
100.4,1.7647338933351153,100.4144743882408,positive
