Subject:	S213
Project:	glassroutes
Time:	2015-02-03_13-25-57

NbPoints	Matlab_now	BoxyTime	Stimulus_String	Trial_no	Stimulus_Label	Stimulus_Time
13421	49496.388	3195.979	10;passed;1422989096330	10	passed	1422989096330	
13568	49509.002	3208.455	15;easystart;1422989108831	15	easystart	1422989108831	
13928	49539.483	3238.976	15;easy;1422989139353	15	easy	1422989139353	
13933	49539.938	3239.395	10;passed;1422989139854	10	passed	1422989139854	
14081	49552.406	3251.957	16;hardstart;1422989152354	16	hardstart	1422989152354	
14441	49583.002	3282.499	16;hard;1422989182870	16	hard	1422989182870	
14447	49583.480	3282.982	10;passed;1422989183372	10	passed	1422989183372	
14594	49595.982	3295.479	15;easystart;1422989195872	15	easystart	1422989195872	
14955	49626.550	3326.084	15;easy;1422989226389	15	easy	1422989226389	
14960	49626.924	3326.545	10;passed;1422989226890	10	passed	1422989226890	
15108	49639.527	3339.065	15;easystart;1422989239391	15	easystart	1422989239391	
15468	49669.997	3369.586	15;easy;1422989269911	15	easy	1422989269911	
15474	49670.561	3370.110	10;passed;1422989270412	10	passed	1422989270412	
15621	49683.063	3382.587	15;easystart;1422989282912	15	easystart	1422989282912	
15981	49713.599	3413.107	15;easy;1422989313432	15	easy	1422989313432	
15987	49714.096	3413.632	10;passed;1422989313933	10	passed	1422989313933	
16135	49726.614	3426.172	15;easystart;1422989326433	15	easystart	1422989326433	
16494	49757.029	3456.610	15;easy;1422989356951	15	easy	1422989356951	
16500	49757.609	3457.155	10;passed;1422989357452	10	passed	1422989357452	
16647	49770.060	3469.590	50;startClassifying;1422989369956;	50	startClassifying	1422989369956	
16648	49881.747	3469.674	50;startClassifying;1422989371457;	50	startClassifying	1422989371457	
16649	49881.762	3469.758	50;startClassifying;1422989382454;	50	startClassifying	1422989382454	
16650	49881.762	3469.842	50;startClassifying;1422989383955;	50	startClassifying	1422989383955	
16651	49881.762	3469.927	50;startClassifying;1422989394953;	50	startClassifying	1422989394953	
16652	49881.778	3470.053	50;startClassifying;1422989396453;	50	startClassifying	1422989396453	
16653	49881.778	3470.136	50;startClassifying;1422989407454;	50	startClassifying	1422989407454	
16654	49881.778	3470.220	50;startClassifying;1422989408955;	50	startClassifying	1422989408955	
16655	49881.779	3470.304	50;startClassifying;1422989419953;	50	startClassifying	1422989419953	
16656	49881.779	3470.388	50;startClassifying;1422989421454;	50	startClassifying	1422989421454	
16657	49881.779	3470.451	50;startClassifying;1422989432454;	50	startClassifying	1422989432454	
16658	49881.782	3470.535	50;startClassifying;1422989433954;	50	startClassifying	1422989433954	
16659	49881.787	3470.619	50;startClassifying;1422989444953;	50	startClassifying	1422989444953	
16660	49881.806	3470.703	50;startClassifying;1422989446454;	50	startClassifying	1422989446454	
17011	49909.465	3609.063	h;79.4;20.6	h	79.4	20.6	
17017	49909.962	3609.547	h;75.4;24.6	h	75.4	24.6	
17023	49910.452	3610.071	h;95.4;4.6	h	95.4	4.6	
17029	49910.980	3610.576	h;77.3;22.7	h	77.3	22.7	
17035	49911.438	3611.059	h;77.5;22.5	h	77.5	22.5	
17041	49911.998	3611.605	h;77.8;22.2	h	77.8	22.2	
17047	49912.466	3612.088	h;78.8;21.2	h	78.8	21.2	
17053	49912.946	3612.612	h;78.0;22.0	h	78.0	22.0	
17059	49913.455	3613.117	h;77.9;22.1	h	77.9	22.1	
17065	49913.970	3613.643	h;77.8;22.2	h	77.8	22.2	
17071	49914.524	3614.146	h;77.9;22.1	h	77.9	22.1	
17077	49914.956	3614.630	h;78.3;21.7	h	78.3	21.7	
17083	49915.495	3615.155	h;78.0;22.0	h	78.0	22.0	
17089	49916.071	3615.659	h;78.0;22.0	h	78.0	22.0	
17095	49916.638	3616.184	h;78.0;22.0	h	78.0	22.0	
17101	49917.101	3616.687	h;78.0;22.0	h	78.0	22.0	
17107	49917.678	3617.213	h;78.1;21.9	h	78.1	21.9	
17113	49918.050	3617.695	h;78.1;21.9	h	78.1	21.9	
17119	49918.641	3618.200	h;78.2;21.8	h	78.2	21.8	
17126	49919.206	3618.808	h;78.2;21.8	h	78.2	21.8	
17131	49919.640	3619.229	h;78.4;21.6	h	78.4	21.6	
17137	49920.161	3619.755	h;78.6;21.4	h	78.6	21.4	
17143	49920.593	3620.237	h;78.6;21.4	h	78.6	21.4	
17149	49921.147	3620.741	h;78.2;21.8	h	78.2	21.8	
17155	49921.704	3621.267	h;74.8;25.2	h	74.8	25.2	
17161	49922.110	3621.749	h;99.9;0.1	h	99.9	0.1	
17167	49922.705	3622.296	h;61.7;38.3	h	61.7	38.3	
17173	49923.173	3622.780	h;77.6;22.4	h	77.6	22.4	
17179	49923.699	3623.325	h;79.8;20.2	h	79.8	20.2	
17185	49924.243	3623.808	h;78.1;21.9	h	78.1	21.9	
17191	49924.618	3624.292	h;78.5;21.5	h	78.5	21.5	
17197	49925.241	3624.837	h;78.0;22.0	h	78.0	22.0	
17203	49925.720	3625.321	h;78.2;21.8	h	78.2	21.8	
17209	49926.251	3625.847	h;77.5;22.5	h	77.5	22.5	
17215	49926.814	3626.350	e;20.0;80.0	e	20.0	80.0	
17221	49927.205	3626.897	e;20.0;80.0	e	20.0	80.0	
17227	49927.774	3627.358	e;20.0;80.0	e	20.0	80.0	
17233	49928.271	3627.862	e;20.0;80.0	e	20.0	80.0	
17239	49928.725	3628.388	h;79.3;20.7	h	79.3	20.7	
17245	49929.277	3628.891	h;76.9;23.1	h	76.9	23.1	
17251	49929.802	3629.417	h;78.3;21.7	h	78.3	21.7	
17257	49930.315	3629.901	h;77.5;22.5	h	77.5	22.5	
17263	49930.821	3630.404	h;78.4;21.6	h	78.4	21.6	
17269	49931.369	3630.929	h;78.3;21.7	h	78.3	21.7	
17275	49931.821	3631.434	h;98.8;1.2	h	98.8	1.2	
17281	49932.354	3631.958	h;62.0;38.0	h	62.0	38.0	
17287	49932.866	3632.442	e;0.0;100.0	e	0.0	100.0	
17293	49933.400	3632.989	h;99.9;0.1	h	99.9	0.1	
17299	49933.904	3633.471	h;96.6;3.4	h	96.6	3.4	
17305	49934.428	3633.976	e;20.1;79.9	e	20.1	79.9	
17317	49935.305	3634.982	e;20.1;79.9	e	20.1	79.9	
17323	49935.942	3635.529	h;78.4;21.6	h	78.4	21.6	
17329	49936.417	3636.012	e;19.6;80.4	e	19.6	80.4	
17335	49936.904	3636.558	e;20.0;80.0	e	20.0	80.0	
17341	49937.391	3637.041	e;20.0;80.0	e	20.0	80.0	
17347	49937.906	3637.525	e;42.3;57.7	e	42.3	57.7	
17353	49938.450	3638.070	e;5.4;94.6	e	5.4	94.6	
17359	49938.927	3638.554	h;95.6;4.4	h	95.6	4.4	
17365	49939.463	3639.100	h;99.9;0.1	h	99.9	0.1	
17371	49939.966	3639.583	h;96.6;3.4	h	96.6	3.4	
17377	49940.477	3640.066	h;77.6;22.4	h	77.6	22.4	
17383	49941.005	3640.592	h;99.9;0.1	h	99.9	0.1	
17389	49941.475	3641.095	h;97.3;2.7	h	97.3	2.7	
17395	49942.027	3641.621	h;97.6;2.4	h	97.6	2.4	
17401	49942.515	3642.124	e;21.6;78.4	e	21.6	78.4	
17407	49943.084	3642.650	e;20.4;79.6	e	20.4	79.6	
17413	49943.544	3643.132	e;24.7;75.3	e	24.7	75.3	
17419	49944.122	3643.637	e;1.4;98.6	e	1.4	98.6	
17425	49944.565	3644.162	e;19.1;80.9	e	19.1	80.9	
17431	49945.072	3644.666	e;20.1;79.9	e	20.1	79.9	
17438	49945.697	3645.275	h;97.9;2.1	h	97.9	2.1	
17443	49946.065	3645.674	e;26.4;73.6	e	26.4	73.6	
17449	49946.570	3646.220	e;36.1;63.9	e	36.1	63.9	
17455	49947.031	3646.704	h;100.0;0.0	h	100.0	0.0	
17461	49947.558	3647.207	e;7.4;92.6	e	7.4	92.6	
17468	49948.207	3647.817	h;75.6;24.4	h	75.6	24.4	
17473	49948.574	3648.216	e;0.0;100.0	e	0.0	100.0	
17479	49949.191	3648.762	h;81.8;18.2	h	81.8	18.2	
17485	49950.064	3649.245	h;99.9;0.1	h	99.9	0.1	
17491	49950.238	3649.792	h;98.1;1.9	h	98.1	1.9	
17497	49950.680	3650.274	h;99.9;0.1	h	99.9	0.1	
17503	49951.167	3650.758	e;6.0;94.0	e	6.0	94.0	
17509	49951.668	3651.283	e;23.2;76.8	e	23.2	76.8	
17515	49952.231	3651.785	e;21.0;79.0	e	21.0	79.0	
17521	49952.716	3652.332	e;36.1;63.9	e	36.1	63.9	
17527	49953.204	3652.816	h;54.3;45.7	h	54.3	45.7	
17533	49953.729	3653.298	e;0.0;100.0	e	0.0	100.0	
17539	49954.211	3653.824	e;21.7;78.3	e	21.7	78.3	
17545	49954.707	3654.328	e;1.0;99.0	e	1.0	99.0	
17551	49955.254	3654.874	h;82.0;18.0	h	82.0	18.0	
17557	49955.749	3655.357	e;0.9;99.1	e	0.9	99.1	
17563	49956.281	3655.883	h;98.0;2.0	h	98.0	2.0	
17569	49956.710	3656.365	e;1.0;99.0	e	1.0	99.0	
17575	49957.281	3656.870	h;84.1;15.9	h	84.1	15.9	
17581	49957.762	3657.395	e;43.9;56.1	e	43.9	56.1	
17587	49958.211	3657.899	h;81.5;18.5	h	81.5	18.5	
17593	49958.789	3658.424	h;86.1;13.9	h	86.1	13.9	
17599	49959.251	3658.906	h;99.6;0.4	h	99.6	0.4	
17605	49959.840	3659.453	e;0.0;100.0	e	0.0	100.0	
17611	49960.252	3659.937	e;0.0;100.0	e	0.0	100.0	
17618	49960.916	3660.524	h;87.6;12.4	h	87.6	12.4	
17623	49961.313	3660.966	e;20.8;79.2	e	20.8	79.2	
17629	49961.872	3661.449	e;21.4;78.6	e	21.4	78.6	
17635	49962.362	3661.995	e;22.0;78.0	e	22.0	78.0	
17641	49962.860	3662.478	e;21.4;78.6	e	21.4	78.6	
17647	49963.425	3662.983	e;0.0;100.0	e	0.0	100.0	
17653	49963.909	3663.507	e;1.1;98.9	e	1.1	98.9	
17659	49964.393	3663.991	h;80.6;19.4	h	80.6	19.4	
17665	49964.990	3664.537	e;1.3;98.7	e	1.3	98.7	
17671	49965.447	3665.020	e;10.4;89.6	e	10.4	89.6	
17677	49965.989	3665.566	e;0.0;100.0	e	0.0	100.0	
17683	49966.450	3666.050	e;16.6;83.4	e	16.6	83.4	
17689	49966.932	3666.532	e;0.0;100.0	e	0.0	100.0	
17695	49967.458	3667.058	e;3.8;96.2	e	3.8	96.2	
17701	49967.949	3667.562	e;2.2;97.8	e	2.2	97.8	
17707	49968.540	3668.108	e;23.7;76.3	e	23.7	76.3	
17714	49969.060	3668.675	e;19.9;80.1	e	19.9	80.1	
17719	49969.499	3669.116	e;19.6;80.4	e	19.6	80.4	
17725	49969.987	3669.598	e;18.9;81.1	e	18.9	81.1	
17732	49970.574	3670.187	e;9.4;90.6	e	9.4	90.6	
17738	49971.069	3670.712	e;25.5;74.5	e	25.5	74.5	
17743	49971.531	3671.131	e;14.5;85.5	e	14.5	85.5	
17749	49972.001	3671.657	e;0.0;100.0	e	0.0	100.0	
17755	49972.496	3672.141	h;99.2;0.8	h	99.2	0.8	
17761	49973.116	3672.644	e;0.0;100.0	e	0.0	100.0	
17767	49973.539	3673.169	e;19.8;80.2	e	19.8	80.2	
17773	49974.023	3673.674	e;20.2;79.8	e	20.2	79.8	
17779	49974.544	3674.200	e;20.1;79.9	e	20.1	79.9	
17785	49975.009	3674.682	e;45.6;54.4	e	45.6	54.4	
17791	49975.588	3675.229	e;16.8;83.2	e	16.8	83.2	
17797	49976.135	3675.712	e;0.9;99.1	e	0.9	99.1	
17803	49976.576	3676.216	e;0.0;100.0	e	0.0	100.0	
17809	49977.137	3676.741	e;0.0;100.0	e	0.0	100.0	
17815	49977.622	3677.225	e;19.5;80.5	e	19.5	80.5	
17821	49978.146	3677.770	e;0.3;99.7	e	0.3	99.7	
17827	49978.596	3678.254	h;100.0;0.0	h	100.0	0.0	
17833	49979.228	3678.799	e;21.3;78.7	e	21.3	78.7	
17839	49979.680	3679.283	h;96.3;3.7	h	96.3	3.7	
17845	49980.149	3679.766	h;100.0;0.0	h	100.0	0.0	
17852	49980.761	3680.375	h;100.0;0.0	h	100.0	0.0	
17857	49981.156	3680.795	h;77.3;22.7	h	77.3	22.7	
17863	49981.698	3681.342	h;78.1;21.9	h	78.1	21.9	
17869	49982.222	3681.824	h;98.2;1.8	h	98.2	1.8	
17875	49982.661	3682.350	h;77.8;22.2	h	77.8	22.2	
17881	49983.170	3682.833	h;76.7;23.3	h	76.7	23.3	
17887	49983.680	3683.337	h;77.4;22.6	h	77.4	22.6	
17893	49984.311	3683.883	h;78.2;21.8	h	78.2	21.8	
17899	49984.762	3684.367	h;80.7;19.3	h	80.7	19.3	
17905	49985.314	3684.891	h;95.9;4.1	h	95.9	4.1	
17911	49985.738	3685.375	h;74.0;26.0	h	74.0	26.0	
17917	49986.224	3685.879	h;77.6;22.4	h	77.6	22.4	
17923	49986.825	3686.404	e;2.5;97.5	e	2.5	97.5	
17929	49987.302	3686.886	h;99.0;1.0	h	99.0	1.0	
17935	49987.881	3687.433	e;34.1;65.9	e	34.1	65.9	
17941	49988.237	3687.915	e;0.0;100.0	e	0.0	100.0	
17947	49988.801	3688.461	h;55.2;44.8	h	55.2	44.8	
17953	49989.325	3688.945	h;97.7;2.3	h	97.7	2.3	
17959	49989.833	3689.448	e;20.3;79.7	e	20.3	79.7	
17965	49990.334	3689.974	e;19.9;80.1	e	19.9	80.1	
17971	49990.850	3690.458	e;19.8;80.2	e	19.8	80.2	
17977	49991.375	3691.003	e;0.9;99.1	e	0.9	99.1	
17983	49991.844	3691.486	e;22.1;77.9	e	22.1	77.9	
17989	49992.323	3692.033	e;19.2;80.8	e	19.2	80.8	
17995	49992.906	3692.515	e;6.0;94.0	e	6.0	94.0	
18001	49993.392	3692.999	e;23.2;76.8	e	23.2	76.8	
18007	49993.887	3693.546	h;98.2;1.8	h	98.2	1.8	
18013	49994.448	3694.028	h;100.0;0.0	h	100.0	0.0	
18020	49995.019	3694.638	h;76.8;23.2	h	76.8	23.2	
18025	49995.457	3695.057	e;1.0;99.0	e	1.0	99.0	
18031	49995.945	3695.540	e;0.0;100.0	e	0.0	100.0	
18037	49996.457	3696.087	h;100.0;0.0	h	100.0	0.0	
18043	49996.908	3696.569	e;0.0;100.0	e	0.0	100.0	
18049	49997.477	3697.116	h;93.9;6.1	h	93.9	6.1	
18055	49997.993	3697.600	e;18.4;81.6	e	18.4	81.6	
18061	49998.461	3698.124	e;13.5;86.5	e	13.5	86.5	
18067	49998.940	3698.607	e;0.8;99.2	e	0.8	99.2	
18073	49999.530	3699.112	h;77.8;22.2	h	77.8	22.2	
18079	49999.974	3699.636	h;77.8;22.2	h	77.8	22.2	
18085	50000.513	3700.141	h;77.8;22.2	h	77.8	22.2	
18091	50001.086	3700.667	h;77.8;22.2	h	77.8	22.2	
18097	50001.519	3701.149	h;76.8;23.2	h	76.8	23.2	
18103	50002.002	3701.696	h;73.4;26.6	h	73.4	26.6	
18109	50002.599	3702.179	h;100.0;0.0	h	100.0	0.0	
18115	50003.114	3702.661	h;81.4;18.6	h	81.4	18.6	
18121	50003.530	3703.208	h;83.2;16.8	h	83.2	16.8	
18128	50004.150	3703.774	e;1.8;98.2	e	1.8	98.2	
18133	50004.590	3704.236	e;6.0;94.0	e	6.0	94.0	
18139	50005.141	3704.719	e;6.0;94.0	e	6.0	94.0	
18145	50005.627	3705.203	e;0.4;99.6	e	0.4	99.6	
18151	50006.056	3705.748	e;2.2;97.8	e	2.2	97.8	
18157	50006.555	3706.232	h;52.1;47.9	h	52.1	47.9	
18163	50007.145	3706.778	h;98.8;1.2	h	98.8	1.2	
18169	50007.596	3707.261	h;77.5;22.5	h	77.5	22.5	
18175	50008.149	3707.786	h;78.3;21.7	h	78.3	21.7	
18182	50008.749	3708.374	h;77.8;22.2	h	77.8	22.2	
18187	50009.146	3708.773	h;77.4;22.6	h	77.4	22.6	
18193	50009.628	3709.320	h;80.9;19.1	h	80.9	19.1	
18199	50010.111	3709.802	e;0.3;99.7	e	0.3	99.7	
18205	50010.668	3710.328	e;2.9;97.1	e	2.9	97.1	
18211	50011.221	3710.811	e;4.0;96.0	e	4.0	96.0	
18217	50011.785	3711.357	e;2.0;98.0	e	2.0	98.0	
18223	50012.243	3711.861	e;3.2;96.8	e	3.2	96.8	
18229	50012.702	3712.345	h;97.7;2.3	h	97.7	2.3	
18235	50013.260	3712.869	h;99.9;0.1	h	99.9	0.1	
18241	50013.805	3713.353	e;1.1;98.9	e	1.1	98.9	
18247	50014.356	3713.899	e;0.0;100.0	e	0.0	100.0	
18253	50014.722	3714.382	e;0.0;100.0	e	0.0	100.0	
18259	50015.329	3714.928	e;48.7;51.3	e	48.7	51.3	
18265	50015.810	3715.412	e;26.0;74.0	e	26.0	74.0	
18271	50016.267	3715.894	h;99.8;0.2	h	99.8	0.2	
18277	50016.790	3716.441	h;99.8;0.2	h	99.8	0.2	
18283	50017.287	3716.924	h;100.0;0.0	h	100.0	0.0	
18290	50017.905	3717.533	h;67.8;32.2	h	67.8	32.2	
18295	50018.303	3717.953	h;80.4;19.6	h	80.4	19.6	
18301	50018.856	3718.436	h;100.0;0.0	h	100.0	0.0	
18307	50019.329	3718.982	e;0.0;100.0	e	0.0	100.0	
18319	50020.300	3720.011	e;30.7;69.3	e	30.7	69.3	
18325	50020.842	3720.495	e;16.9;83.1	e	16.9	83.1	
18331	50021.329	3721.020	e;18.2;81.8	e	18.2	81.8	
18343	50022.338	3722.006	h;100.0;0.0	h	100.0	0.0	
18350	50022.972	3722.616	e;0.3;99.7	e	0.3	99.7	
18355	50023.445	3723.035	h;92.0;8.0	h	92.0	8.0	
18361	50023.932	3723.561	h;99.7;0.3	h	99.7	0.3	
18367	50024.397	3724.065	e;0.8;99.2	e	0.8	99.2	
18373	50024.942	3724.590	h;70.4;29.6	h	70.4	29.6	
18379	50025.444	3725.094	e;0.5;99.5	e	0.5	99.5	
18385	50025.908	3725.578	h;98.0;2.0	h	98.0	2.0	
18391	50026.477	3726.102	h;79.1;20.9	h	79.1	20.9	
18398	50026.998	3726.670	h;78.3;21.7	h	78.3	21.7	
18403	50027.462	3727.132	h;77.8;22.2	h	77.8	22.2	
18410	50028.073	3727.699	h;78.2;21.8	h	78.2	21.8	
18415	50028.547	3728.119	h;99.9;0.1	h	99.9	0.1	
18422	50029.104	3728.729	e;27.8;72.2	e	27.8	72.2	
18428	50029.588	3729.211	h;93.9;6.1	h	93.9	6.1	
18433	50030.067	3729.674	e;0.0;100.0	e	0.0	100.0	
18439	50030.460	3730.157	e;2.2;97.8	e	2.2	97.8	
18445	50031.031	3730.703	h;81.3;18.7	h	81.3	18.7	
18451	50031.625	3731.186	h;55.2;44.8	h	55.2	44.8	
18457	50032.071	3731.669	e;3.6;96.4	e	3.6	96.4	
18464	50032.679	3732.299	e;7.2;92.8	e	7.2	92.8	
18469	50033.053	3732.699	e;0.0;100.0	e	0.0	100.0	
18475	50033.576	3733.244	e;42.6;57.4	e	42.6	57.4	
18481	50034.164	3733.728	h;58.2;41.8	h	58.2	41.8	
18487	50034.608	3734.253	h;100.0;0.0	h	100.0	0.0	
18493	50035.072	3734.757	e;0.0;100.0	e	0.0	100.0	
18499	50035.537	3735.240	h;53.7;46.3	h	53.7	46.3	
18505	50036.180	3735.787	h;78.5;21.5	h	78.5	21.5	
18511	50036.632	3736.269	h;78.2;21.8	h	78.2	21.8	
18517	50037.178	3736.795	h;78.1;21.9	h	78.1	21.9	
18523	50037.660	3737.299	h;81.1;18.9	h	81.1	18.9	
18529	50038.207	3737.782	h;99.3;0.7	h	99.3	0.7	
18535	50038.661	3738.328	h;55.9;44.1	h	55.9	44.1	
18541	50039.221	3738.812	e;16.9;83.1	e	16.9	83.1	
18547	50039.703	3739.335	e;18.2;81.8	e	18.2	81.8	
18554	50040.276	3739.903	e;4.1;95.9	e	4.1	95.9	
18559	50040.693	3740.365	e;21.2;78.8	e	21.2	78.8	
18565	50041.259	3740.868	h;100.0;0.0	h	100.0	0.0	
18571	50041.737	3741.352	e;19.3;80.7	e	19.3	80.7	
18577	50042.269	3741.878	h;94.9;5.1	h	94.9	5.1	
18583	50042.653	3742.360	e;19.7;80.3	e	19.7	80.3	
18589	50043.272	3742.907	h;97.5;2.5	h	97.5	2.5	
18595	50043.706	3743.411	e;0.4;99.6	e	0.4	99.6	
18601	50044.365	3743.936	h;100.0;0.0	h	100.0	0.0	
18607	50044.718	3744.419	h;97.6;2.4	h	97.6	2.4	
18614	50045.377	3744.986	e;21.8;78.2	e	21.8	78.2	
18619	50045.827	3745.448	h;78.4;21.6	h	78.4	21.6	
18625	50046.345	3745.932	h;79.0;21.0	h	79.0	21.0	
18631	50046.831	3746.477	h;83.6;16.4	h	83.6	16.4	
18637	50047.325	3746.961	h;100.0;0.0	h	100.0	0.0	
18643	50047.908	3747.486	e;20.7;79.3	e	20.7	79.3	
18649	50048.362	3747.989	h;100.0;0.0	h	100.0	0.0	
18655	50048.880	3748.473	e;48.0;52.0	e	48.0	52.0	
18661	50049.361	3749.020	h;90.4;9.6	h	90.4	9.6	
18667	50049.831	3749.502	e;0.0;100.0	e	0.0	100.0	
18673	50050.377	3750.028	e;12.2;87.8	e	12.2	87.8	
18679	50050.874	3750.532	e;4.8;95.2	e	4.8	95.2	
18685	50051.428	3751.015	e;0.0;100.0	e	0.0	100.0	
18691	50051.918	3751.561	h;73.0;27.0	h	73.0	27.0	
18697	50052.388	3752.045	h;83.0;17.0	h	83.0	17.0	
18703	50052.948	3752.569	h;77.4;22.6	h	77.4	22.6	
18710	50053.518	3753.158	h;78.4;21.6	h	78.4	21.6	
18715	50053.999	3753.599	h;78.3;21.7	h	78.3	21.7	
18721	50054.385	3754.103	h;79.2;20.8	h	79.2	20.8	
18728	50055.038	3754.670	h;92.1;7.9	h	92.1	7.9	
18733	50055.542	3755.111	h;99.8;0.2	h	99.8	0.2	
18739	50055.899	3755.594	h;68.1;31.9	h	68.1	31.9	
18745	50056.561	3756.141	h;99.9;0.1	h	99.9	0.1	
18751	50056.935	3756.644	e;19.4;80.6	e	19.4	80.6	
18757	50057.461	3757.168	e;34.7;65.3	e	34.7	65.3	
