S1_mean,S1_slope_polyfit,S2_mean,S2_slope_polyfit,S3_mean,S3_slope_polyfit,S4_mean,S4_slope_polyfit,S5_mean,S5_slope_polyfit,S6_mean,S6_slope_polyfit,S7_mean,S7_slope_polyfit,S8_mean,S8_slope_polyfit,S9_mean,S9_slope_polyfit,S10_mean,S10_slope_polyfit,S11_mean,S11_slope_polyfit,S12_mean,S12_slope_polyfit,S13_mean,S13_slope_polyfit,S14_mean,S14_slope_polyfit,S15_mean,S15_slope_polyfit,S16_mean,S16_slope_polyfit,class
0.017936,0.033084,-0.02662,-0.090748,0.28172,0.34487,0.57549,0.52254,0.16565,0.17161,0.2425,0.2508,-0.097592,-0.16588,-0.23284,-0.21794,-0.0074452,-0.0062307,-0.0090793,-0.012073,0.012628,0.014654,0.026259,0.02467,0.0055231,0.005093,0.0053868,0.0029205,-0.0092681,-0.012936,-0.013258,-0.0098598,15
0.35311,0.35385,0.3298,0.39837,0.059349,0.067968,-0.0039879,0.039025,0.17771,0.12043,0.15115,0.13642,0.3003,0.31406,0.31958,0.27915,0.011676,0.010755,0.0058631,0.0059296,0.00069921,0.0011456,-0.0041257,0.00012747,0.0052391,0.002317,0.00060723,-0.0012545,0.0066046,0.004449,0.0032463,0.0030893,15
0.0027715,0.00609,-0.001568,0.038352,0.18898,0.21617,0.28991,0.23214,0.052424,0.016752,0.01072,0.0020935,-0.011524,0.0097224,0.029845,0.041071,-0.0070045,-0.006694,-0.0095623,-0.0077952,0.0089125,0.010865,0.014488,0.013069,-0.00083163,-0.0028102,-0.0054299,-0.006362,-0.0067841,-0.007643,-0.0084366,-0.0060345,15
0.39612,0.3972,0.45922,0.54703,0.081367,0.02342,-0.062914,-0.040098,0.14852,0.14129,0.17618,0.16351,0.30749,0.38653,0.48102,0.47559,0.022389,0.022059,0.023933,0.027798,0.0014105,-0.0019177,-0.0090262,-0.0053566,0.0055378,0.0045116,0.004294,0.0026047,0.015913,0.018605,0.024379,0.024216,15
0.079597,0.097742,0.11577,0.11331,0.028645,0.05892,0.048266,0.05752,0.043397,0.041853,0.072298,0.08337,0.12223,0.15169,0.13077,0.096821,0.0065855,0.0075496,0.00876,0.0097988,0.0028555,0.0038251,0.0027642,0.0026387,0.0038188,0.0033476,0.00534,0.0056926,0.0090444,0.011317,0.011052,0.0093373,15
0.40235,0.55658,0.79893,0.95397,0.048906,0.054045,-0.0011953,-0.068268,0.1688,0.094403,0.056089,0.061344,0.47819,0.59295,0.72944,0.65648,0.0072559,0.0143,0.021131,0.022161,-0.0055146,-0.0049159,-0.012798,-0.011735,0.0057654,0.0020723,-0.0016906,0.00032563,0.022942,0.027404,0.030018,0.024912,17
0.47226,0.51844,0.53861,0.54907,0.41249,0.40646,0.61119,0.37639,0.32073,0.25292,0.25136,0.20386,0.43788,0.50576,0.52597,0.46166,0.014155,0.013524,0.008724,0.0067011,0.015592,0.01483,0.019253,0.011167,0.014308,0.011436,0.0094604,0.005759,0.018333,0.020383,0.017479,0.011955,17
0.37582,0.42266,0.50721,0.59667,0.092124,0.081724,0.032573,-0.042719,0.12242,0.058766,0.022015,-0.015717,0.28788,0.30145,0.32072,0.30729,0.0131,0.01381,0.013184,0.018365,-0.00102,-0.0023609,-0.014604,-0.015082,0.0021637,-0.0025071,-0.0097276,-0.014017,0.015803,0.016788,0.018393,0.01851,17
0.23166,0.24201,0.25519,0.23114,0.34006,0.36011,0.60399,0.43249,0.26078,0.20898,0.23305,0.16669,0.19643,0.20202,0.2309,0.23266,0.012132,0.011076,0.0087344,0.0084866,0.015648,0.016025,0.022734,0.014752,0.011669,0.0083619,0.0056802,3.8124e-005,0.014759,0.015541,0.01903,0.019998,17
-0.012043,-0.014884,-0.13318,-0.15339,-0.056961,-0.038844,-0.091629,-0.062747,-0.056659,-0.0048829,0.0097972,0.027651,-0.052599,-0.024186,-0.008961,-0.010425,-0.0098972,-0.012708,-0.022565,-0.027725,-0.005676,-0.003913,-0.0050765,-0.0023572,-0.0087741,-0.0054107,-0.0075795,-0.0062661,-0.009592,-0.0087287,-0.0088836,-0.008112,17
0.066831,0.14655,0.17566,0.2881,0.053205,0.021814,-0.096489,-0.17154,0.11229,0.14807,0.20023,0.13557,0.2391,0.32234,0.55422,0.65201,0.022459,0.02757,0.033873,0.042853,0.0072125,0.0057912,0.0015161,-0.0054789,0.0076608,0.0080469,0.0093375,0.0037259,0.031025,0.039037,0.056103,0.061423,17
0.77398,0.81958,0.90346,1.0423,0.7081,0.71888,1.2413,0.9858,0.34815,0.38232,0.40491,0.30187,0.44448,0.37173,0.2003,0.081934,0.020319,0.020376,0.018308,0.022061,0.025186,0.027256,0.051336,0.043495,0.01496,0.017499,0.019298,0.013985,0.0033139,-0.0036991,-0.016434,-0.025501,17
0.3789,0.47026,0.50862,0.64067,0.062411,0.15029,0.22531,0.19548,0.018397,0.037515,0.084651,0.081244,0.21616,0.26742,0.32288,0.30475,0.011928,0.015555,0.016719,0.02228,-0.005106,-0.00023419,-0.0022218,-0.00194,-0.0082501,-0.0078657,-0.010528,-0.012545,0.0009637,0.0059677,0.010304,0.0096113,17
-0.12184,-0.18107,-0.28865,-0.36397,0.14806,0.17943,0.27179,0.22509,0.11019,0.11829,0.14073,0.12682,-0.090827,-0.13167,-0.087107,-0.026259,0.0036875,0.0021259,-0.00034342,-0.00071174,0.013703,0.015675,0.023779,0.018251,0.0065549,0.005375,0.0022706,-0.0017514,0.0057607,0.0048299,0.012269,0.019036,17
-0.13717,-0.16681,-0.22212,-0.30891,-0.076022,-0.061699,-0.14744,-0.10238,-0.0058401,-0.027932,-0.049689,0.016927,-0.07242,-0.097323,-0.15059,-0.13513,-0.0030667,-0.0033043,-0.0040732,-0.0074935,0.0009164,0.002323,-0.00032737,-0.00055368,0.0022324,-0.0024256,-0.0088974,-0.0067156,0.0091553,0.01022,0.013148,0.019552,17
0.24645,0.29217,0.3325,0.36564,0.25368,0.24264,0.31523,0.2695,0.12752,0.10926,0.15486,0.10188,0.11088,0.17408,0.27572,0.30916,0.0088983,0.0098934,0.0094884,0.0087086,0.0067943,0.0056063,0.0010685,0.001889,0.0012574,0.0031564,0.0048789,0.0012969,0.003632,0.0059975,0.012053,0.014857,17
0.3433,0.40886,0.55759,0.72396,0.33634,0.41115,0.71426,0.62284,0.2221,0.20845,0.19438,0.084981,0.16734,0.14495,0.13296,0.15137,0.019858,0.021769,0.02889,0.040352,0.011685,0.012034,0.016659,0.015114,0.014294,0.0064269,0.0024092,-0.0049168,0.017875,0.019248,0.021069,0.022526,17
0.14328,0.16453,0.22266,0.24873,0.11077,0.18612,0.30299,0.26427,0.10453,0.1377,0.17618,0.14727,0.11968,0.18295,0.29613,0.38217,0.0095632,0.010216,0.014037,0.01892,0.0023795,0.0023892,-0.0023371,-0.002238,0.0072177,0.0024191,-0.0015581,-0.0069783,0.020697,0.030089,0.045034,0.054166,17
0.38231,0.43457,0.48232,0.55332,0.29439,0.3348,0.50513,0.44636,0.23721,0.22133,0.25007,0.20061,0.15249,0.15379,0.11382,0.10091,0.021838,0.025495,0.02765,0.03435,0.012099,0.013176,0.016855,0.014805,0.011374,0.0078714,0.0049449,-0.0012586,0.012346,0.014411,0.016076,0.019439,17
0.27227,0.29286,0.33709,0.40591,0.1696,0.18196,0.17024,0.11664,0.10982,0.079915,0.043512,0.016706,0.33509,0.39111,0.39089,0.39139,0.01241,0.013097,0.013156,0.015148,0.0060323,0.005748,0.0007087,0.0010247,0.0014496,-0.00028189,-0.0060508,-0.0091872,0.015063,0.016172,0.01429,0.016316,17
