A1HBO,A1HB,A2HBO,A2HB,A3HBO,A3HB,A4HBO,A4HB,B1HBO,B1HB,B2HBO,B2HB,B3HBO,B3HB,B4HBO,B4HB,feedback1,feedback2,condition
0.0101,-0.001397,0.0101,-0.001795,0.004743,-1.58E-4,0.002287,8.292E-5,0.01055,-5.375E-4,0.001903,2.205E-4,0.001064,-2.166E-4,0.001681,6.812E-5,junk,junk,gaze
0.01153,-0.001363,0.01089,-0.001675,0.006296,-1.002E-4,0.003476,9.276E-5,0.01085,-7.204E-4,0.001665,2.706E-4,8.601E-4,-1.737E-4,0.001399,9.894E-5,junk,junk,gaze
0.01025,-0.001324,0.01031,-0.001681,0.005392,-8.043E-5,0.002869,1.327E-4,0.01029,-6.087E-4,0.001879,2.879E-4,9.996E-4,-1.714E-4,0.00163,1.12E-4,junk,junk,gaze
0.01026,-0.001356,0.01006,-0.001758,0.00463,-1.315E-4,0.00214,8.337E-5,0.009815,-5.638E-4,0.001875,2.555E-4,9.87E-4,-1.832E-4,0.001618,1.034E-4,junk,junk,gaze
0.01176,-0.001296,0.01098,-0.001644,0.00611,-8.629E-5,0.003414,9.459E-5,0.009808,-5.639E-4,0.001611,3.203E-4,8.019E-4,-1.597E-4,0.00132,1.371E-4,junk,junk,gaze
0.01071,-0.001212,0.01074,-0.001659,0.005775,-5.953E-5,0.003241,1.226E-4,0.01045,-5.773E-4,0.001846,3.351E-4,9.844E-4,-1.461E-4,0.001621,1.333E-4,junk,junk,gaze
0.01018,-0.001295,0.009855,-0.001735,0.004181,-1.16E-4,0.001954,7.862E-5,0.009945,-4.776E-4,0.001832,3.279E-4,0.001005,-1.538E-4,0.001644,1.109E-4,junk,junk,gaze
0.01133,-0.001173,0.01087,-0.001676,0.005623,-7.808E-5,0.00313,1.149E-4,0.01022,-4.061E-4,0.001654,3.963E-4,8.049E-4,-1.008E-4,0.00136,1.627E-4,junk,junk,gaze
0.01027,-0.001139,0.01031,-0.00164,0.00512,-2.822E-5,0.002794,1.622E-4,0.01114,-4.608E-4,0.001903,4.039E-4,0.001005,-1.198E-4,0.001656,1.697E-4,junk,junk,gaze
0.009263,-0.001239,0.009393,-0.001739,0.003548,-1.318E-4,0.001524,1.105E-4,0.01237,-6.554E-4,0.001854,4.138E-4,0.001004,-1.288E-4,0.00164,1.683E-4,junk,junk,gaze
0.01025,-0.001044,0.01028,-0.001653,0.00492,-6.495E-5,0.002547,1.437E-4,0.01279,-5.988E-4,0.001665,4.478E-4,7.716E-4,-9.523E-5,0.001373,1.88E-4,junk,junk,gaze
0.009118,-0.001077,0.009664,-0.001627,0.004411,-4.608E-5,0.002169,1.432E-4,0.01368,-6.28E-4,0.001943,4.385E-4,9.621E-4,-9.357E-5,0.001662,1.79E-4,junk,junk,gaze
0.008425,-0.001213,0.00894,-0.001734,0.002994,-1.391E-4,0.001099,8.466E-5,0.0131,-4.569E-4,0.001887,4.273E-4,9.419E-4,-1.221E-4,0.001641,1.612E-4,junk,junk,gaze
0.009117,-0.001118,0.009761,-0.001663,0.004265,-9.314E-5,0.002014,1.156E-4,0.01336,-4.469E-4,0.001585,4.772E-4,7.018E-4,-9.17E-5,0.001325,1.803E-4,junk,junk,gaze
0.007894,-0.001246,0.00882,-0.00166,0.003125,-1.092E-4,0.001133,1.56E-4,0.01373,-3.028E-4,0.001851,4.499E-4,8.586E-4,-1.322E-4,0.001565,1.445E-4,junk,junk,gaze
0.008063,-0.001268,0.008791,-0.001713,0.002677,-1.594E-4,8.785E-4,1.023E-4,0.01304,-2.791E-4,0.001704,4.601E-4,7.577E-4,-1.635E-4,0.00144,1.444E-4,junk,junk,gaze
0.008896,-0.001197,0.009584,-0.001666,0.003935,-9.964E-5,0.001692,1.108E-4,0.01155,1.829E-5,0.001511,4.981E-4,6.079E-4,-1.357E-4,0.001215,1.282E-4,junk,junk,gaze
0.007747,-0.001224,0.008579,-0.001698,0.002373,-1.349E-4,7.366E-4,1.319E-4,0.01167,-5.404E-5,0.001654,4.419E-4,6.712E-4,-1.868E-4,0.0013,9.707E-5,junk,junk,gaze
0.00908,-0.001288,0.009213,-0.001684,0.003155,-1.458E-4,0.001258,1.119E-4,0.01117,3.824E-5,0.001283,5.277E-4,4.86E-4,-1.131E-4,0.001065,1.439E-4,junk,junk,gaze
0.009489,-0.001187,0.009769,-0.001649,0.004038,-9.507E-5,0.001784,1.313E-4,0.0112,5.16E-5,0.001386,4.937E-4,5.364E-4,-1.369E-4,0.001154,1.187E-4,junk,junk,gaze
0.008781,-0.001312,0.008964,-0.0017,0.002629,-1.674E-4,0.001041,8.297E-5,0.01099,3.452E-5,0.001206,5.118E-4,3.771E-4,-1.544E-4,0.001001,9.18E-5,junk,junk,gaze
0.01004,-0.001223,0.01001,-0.00164,0.004199,-1.192E-4,0.002038,1.117E-4,0.01141,-4.323E-5,0.001267,4.927E-4,3.89E-4,-1.875E-4,9.894E-4,7.882E-5,junk,junk,gaze
0.009963,-0.001252,0.01008,-0.001575,0.004598,-6.651E-5,0.002317,1.44E-4,0.01152,-1.19E-4,0.001239,4.559E-4,3.308E-4,-2.256E-4,9.57E-4,3.086E-5,junk,junk,gaze
0.009038,-0.00127,0.009152,-0.001691,0.00288,-1.63E-4,0.001245,1.012E-4,0.0116,-1.012E-4,0.001204,4.445E-4,3.138E-4,-2.532E-4,8.601E-4,3.169E-5,junk,junk,gaze
0.01098,-0.001308,0.01029,-0.001588,0.004646,-1.012E-4,0.002443,1.187E-4,0.01031,1.078E-4,0.001319,3.86E-4,4.543E-4,-2.691E-4,0.00108,-6.518E-6,junk,junk,gaze
0.01144,-0.001237,0.01098,-0.001524,0.005906,-5.917E-5,0.003554,1.726E-4,0.01011,1.607E-5,0.001161,3.452E-4,1.781E-4,-3.437E-4,7.979E-4,-8.611E-5,junk,junk,gaze
0.01007,-0.001316,0.009518,-0.001615,0.003639,-6.741E-5,0.001849,1.477E-4,0.01051,-1.78E-4,0.001481,1.719E-4,2.385E-4,-4.785E-4,9.684E-4,-1.765E-4,junk,junk,gaze
0.01184,-0.001238,0.01031,-0.001535,0.004733,-8.108E-5,0.002602,1.582E-4,0.01009,-3.962E-4,0.001339,8.485E-5,5.508E-5,-5.745E-4,7.484E-4,-2.55E-4,junk,junk,gaze
0.01309,-0.001126,0.01133,-0.00146,0.006374,-1.704E-5,0.004094,1.611E-4,0.01041,-7.054E-4,0.001564,-3.319E-5,4.438E-5,-6.678E-4,8.005E-4,-3.456E-4,junk,junk,gaze
0.01197,-0.001157,0.01035,-0.001501,0.004928,-4.407E-6,0.002917,2.087E-4,0.01064,-9.353E-4,0.001627,-1.039E-4,4.282E-5,-7.446E-4,8.147E-4,-4.485E-4,junk,junk,gaze
0.01281,-0.001135,0.01049,-0.001522,0.004734,-6.504E-5,0.002764,1.31E-4,0.01005,-9.98E-4,0.001709,-1.581E-4,-2.979E-5,-7.687E-4,7.178E-4,-5.09E-4,junk,junk,gaze
0.01438,-9.686E-4,0.01172,-0.001438,0.006551,1.033E-5,0.004231,1.937E-4,0.009968,-0.001064,0.00184,-2.036E-4,8.918E-5,-8.435E-4,8.56E-4,-5.699E-4,junk,junk,gaze
0.01364,-9.551E-4,0.01123,-0.001408,0.006095,5.734E-5,0.003962,2.585E-4,0.01065,-0.001312,0.001932,-3.213E-4,-6.472E-5,-9.454E-4,7.633E-4,-6.891E-4,junk,junk,gaze
0.01326,-9.229E-4,0.01057,-0.001514,0.004597,-1.583E-5,0.00269,1.932E-4,0.01141,-0.001592,0.002094,-4.528E-4,-5.803E-5,-0.001098,8.549E-4,-8.457E-4,junk,junk,gaze
0.0149,-7.098E-4,0.01166,-0.001374,0.006404,7.216E-5,0.004096,2.598E-4,0.01026,-0.001672,0.002099,-6.709E-4,-3.594E-4,-0.001297,5.408E-4,-0.001012,junk,junk,gaze
0.01397,-7.162E-4,0.01119,-0.001351,0.006055,1.205E-4,0.004003,2.903E-4,0.01043,-0.001753,0.002255,-7.491E-4,-3.09E-4,-0.001343,6.679E-4,-0.001096,junk,junk,gaze
0.01296,-7.309E-4,0.01041,-0.001466,0.0044,2.799E-5,0.002571,2.327E-4,0.01048,-0.001952,0.002169,-8.686E-4,-5.485E-4,-0.001492,3.742E-4,-0.001222,junk,junk,gaze
0.01402,-5.827E-4,0.01119,-0.001379,0.005855,5.513E-5,0.00379,2.652E-4,0.0114,-0.002339,0.002533,-0.001326,-8.623E-4,-0.00193,1.343E-4,-0.001671,junk,junk,gaze
0.01236,-6.155E-4,0.01019,-0.001369,0.004496,1.016E-4,0.002758,2.96E-4,0.01198,-0.002312,0.00228,-0.001503,-0.001266,-0.002069,-2.707E-4,-0.001778,junk,junk,gaze
0.01208,-5.783E-4,0.009813,-0.001428,0.003903,8.707E-6,0.002175,2.217E-4,0.01321,-0.002474,0.002602,-0.00133,-8.366E-4,-0.001916,3.572E-4,-0.001601,junk,junk,gaze
0.01167,-5.564E-4,0.009648,-0.001364,0.004146,3.358E-5,0.002295,2.399E-4,0.01204,-0.002193,0.002392,-0.001432,-9.765E-4,-0.00198,2.245E-4,-0.001623,junk,junk,gaze
0.01062,-6.476E-4,0.008638,-0.001507,0.002345,-5.504E-5,0.001077,1.719E-4,0.01257,-0.002362,0.002651,-0.001629,-0.001009,-0.002108,2.558E-4,-0.001761,junk,junk,gaze
0.01112,-5.467E-4,0.009193,-0.001442,0.003393,-2.394E-5,0.001776,1.779E-4,0.0118,-0.002708,0.002333,-0.001955,-0.001564,-0.002396,-4.407E-4,-0.002085,junk,junk,gaze
0.01038,-6.127E-4,0.008234,-0.001515,0.001916,-4.65E-5,7.897E-4,2.091E-4,0.01211,-0.00276,0.002472,-0.002135,-0.001549,-0.002519,-4.649E-4,-0.002206,junk,junk,gaze
0.01144,-5.85E-4,0.008863,-0.00148,0.002803,-3.827E-5,0.001366,2.351E-4,0.01188,-0.002918,0.002157,-0.002152,-0.001775,-0.002577,-6.852E-4,-0.002287,junk,junk,gaze
0.01144,-5.219E-4,0.008638,-0.001465,0.002619,-4.074E-5,0.001279,2.506E-4,0.01084,-0.002907,0.002387,-0.002078,-0.001472,-0.002449,-3.343E-4,-0.002217,junk,junk,gaze
0.01234,-5.194E-4,0.008758,-0.001455,0.0027,-2.714E-5,0.001428,2.248E-4,0.009348,-0.002997,0.002214,-0.002293,-0.001756,-0.002632,-7.26E-4,-0.002399,junk,junk,gaze
0.0129,-4.394E-4,0.009217,-0.001378,0.003417,3.87E-5,0.001894,2.659E-4,0.009267,-0.003267,0.002321,-0.002519,-0.001897,-0.002818,-8.194E-4,-0.002622,junk,junk,gaze
0.0132,-2.647E-4,0.008145,-0.001423,0.001653,4.521E-5,7.222E-4,2.793E-4,0.0086,-0.003292,0.002106,-0.002636,-0.002095,-0.00293,-0.001151,-0.002728,junk,junk,gaze
0.01672,2.076E-4,0.009787,-0.001227,0.003629,1.775E-4,0.002183,3.957E-4,0.00867,-0.003089,0.002322,-0.003035,-0.002348,-0.003251,-0.001398,-0.002999,junk,junk,gaze
0.01708,5.373E-4,0.009311,-0.001062,0.003476,3.074E-4,0.002206,4.806E-4,0.008072,-0.0029,0.002274,-0.003214,-0.002512,-0.003364,-0.001633,-0.003115,junk,junk,gaze
0.01552,5.132E-4,0.007695,-0.001163,0.001728,2.063E-4,8.646E-4,4.02E-4,0.008449,-0.002845,0.002516,-0.003221,-0.002295,-0.00333,-0.001355,-0.00307,junk,junk,gaze
0.01608,4.436E-4,0.008514,-0.001126,0.003055,2.676E-4,0.001624,3.945E-4,0.008667,-0.002608,0.002358,-0.00312,-0.002142,-0.003205,-0.001126,-0.002929,junk,junk,gaze
0.01357,3.151E-4,0.006763,-0.001141,0.001326,2.72E-4,5.092E-4,3.731E-4,0.009436,-0.002334,0.002532,-0.003093,-0.001871,-0.003165,-8.065E-4,-0.002904,junk,junk,gaze
0.01311,1.23E-4,0.006609,-0.001292,0.001042,1.633E-4,2.683E-4,3.022E-4,0.009736,-0.002335,0.002497,-0.003172,-0.001981,-0.003232,-9.616E-4,-0.002955,junk,junk,gaze
0.01302,-6.075E-5,0.007793,-0.001277,0.002397,1.768E-4,0.001021,3.251E-4,0.008383,-0.002179,0.002535,-0.003099,-0.001856,-0.003192,-9.125E-4,-0.002961,junk,junk,gaze
0.01056,-2.555E-4,0.005601,-0.001374,-1.15E-4,1.525E-4,-4.372E-4,2.932E-4,0.007336,-0.0021,0.002358,-0.002929,-0.001885,-0.003107,-8.444E-4,-0.002873,junk,junk,gaze
0.01128,-2.499E-4,0.006407,-0.001394,6.074E-4,1.093E-4,6.034E-5,2.698E-4,0.007474,-0.002227,0.002217,-0.002867,-0.001947,-0.003033,-8.625E-4,-0.002831,junk,junk,gaze
0.01225,-4.292E-4,0.00809,-0.001372,0.002242,1.086E-4,0.00102,2.702E-4,0.00783,-0.002236,0.00208,-0.00284,-0.001845,-0.002916,-6.039E-4,-0.002698,junk,junk,gaze
0.01036,-7.32E-4,0.007727,-0.001522,0.00131,1.951E-5,4.385E-4,2.138E-4,0.006467,-0.001834,0.001971,-0.002826,-0.001901,-0.002828,-5.956E-4,-0.002548,junk,junk,gaze
0.01063,-0.001058,0.009608,-0.001675,0.003671,-4.51E-5,0.001777,1.757E-4,0.0061,-0.001611,0.002147,-0.002304,-0.001413,-0.002332,-2.223E-4,-0.002166,junk,junk,gaze
0.01008,-0.0013,0.01028,-0.001708,0.004962,-5.075E-5,0.002575,1.682E-4,0.006615,-1.137E-4,0.002042,-0.001109,-2.903E-4,-0.001247,7.57E-4,-0.001208,junk,junk,gaze
0.009394,-0.001511,0.00947,-0.001838,0.003463,-1.487E-4,0.001624,1.157E-4,0.006115,-3.248E-4,0.001698,-8.736E-4,3.254E-4,-8.779E-4,0.001237,-8.531E-4,junk,junk,gaze
0.01108,-0.001465,0.0108,-0.001768,0.005476,-1.121E-4,0.00289,1.531E-4,0.005726,-4.65E-4,0.001488,-8.178E-4,5.693E-4,-7.445E-4,0.00126,-7.584E-4,junk,junk,gaze
0.01168,-0.001472,0.01156,-0.001676,0.006753,-5.444E-5,0.003984,2.026E-4,0.006199,-6.303E-4,0.00147,-7.675E-4,6.491E-4,-6.42E-4,0.001267,-7.085E-4,junk,junk,gaze
0.01065,-0.001482,0.01056,-0.001727,0.004974,-7.765E-5,0.002582,1.842E-4,0.006863,-8.461E-4,0.001515,-7.986E-4,7.115E-4,-6.89E-4,0.001349,-7.13E-4,junk,junk,gaze
0.01205,-0.001419,0.01147,-0.001632,0.006365,-6.521E-5,0.003655,1.872E-4,0.005936,-6.255E-4,0.001437,-7.405E-4,7.724E-4,-5.742E-4,0.001348,-6.963E-4,junk,junk,gaze
0.01254,-0.001389,0.01193,-0.001574,0.00712,4.101E-6,0.004459,2.09E-4,0.006203,-6.112E-4,0.001688,-7.16E-4,9.993E-4,-5.739E-4,0.001563,-6.82E-4,junk,junk,gaze
0.0116,-0.001411,0.01081,-0.001634,0.005277,-4.392E-5,0.002873,1.904E-4,0.006536,-6.715E-4,0.00185,-7.581E-4,0.001107,-5.766E-4,0.001694,-7.052E-4,junk,junk,gaze
0.01301,-0.001329,0.01177,-0.001564,0.006713,-1.465E-5,0.003969,2.143E-4,0.00665,-7.003E-4,0.001626,-7.583E-4,9.834E-4,-6.02E-4,0.001434,-6.953E-4,junk,junk,gaze
0.01286,-0.001234,0.01194,-0.001502,0.007121,6.843E-5,0.004447,2.431E-4,0.007321,-7.729E-4,0.001858,-7.784E-4,0.001133,-5.959E-4,0.001625,-6.892E-4,junk,junk,gaze
0.01186,-0.00125,0.01087,-0.001616,0.005208,-3.064E-5,0.002832,2.0E-4,0.007419,-7.029E-4,0.002105,-7.97E-4,0.001351,-6.129E-4,0.001906,-7.229E-4,junk,junk,gaze
0.01341,-0.001119,0.01188,-0.001533,0.0066,1.215E-5,0.004002,2.108E-4,0.007366,-6.829E-4,0.001966,-7.982E-4,0.001302,-6.426E-4,0.001806,-7.289E-4,junk,junk,gaze
0.01264,-0.001076,0.01164,-0.00151,0.006481,5.349E-5,0.003922,2.57E-4,0.008093,-7.172E-4,0.002017,-7.906E-4,0.001321,-6.232E-4,0.001773,-7.198E-4,junk,junk,gaze
0.01164,-0.001136,0.01063,-0.001617,0.004693,-3.185E-5,0.002448,2.101E-4,0.009045,-7.956E-4,0.00227,-7.905E-4,0.001516,-6.298E-4,0.002097,-7.323E-4,junk,junk,gaze
0.01232,-9.034E-4,0.01145,-0.001533,0.005973,3.44E-5,0.003543,2.208E-4,0.009625,-9.502E-4,0.002398,-7.861E-4,0.001623,-6.365E-4,0.002257,-7.407E-4,junk,junk,gaze
0.01072,-9.054E-4,0.01064,-0.00156,0.005036,3.207E-5,0.002778,2.641E-4,0.007876,-5.52E-4,0.002087,-7.448E-4,0.001397,-6.205E-4,0.001878,-7.23E-4,junk,junk,gaze
0.01005,-9.704E-4,0.009983,-0.001643,0.003914,-5.009E-5,0.001863,1.988E-4,0.007926,-4.477E-4,0.002262,-7.127E-4,0.001499,-5.723E-4,0.002074,-7.013E-4,junk,junk,gaze
0.01059,-8.523E-4,0.01069,-0.0016,0.00512,-1.558E-5,0.002748,2.099E-4,0.00834,-4.246E-4,0.002535,-7.352E-4,0.001737,-5.904E-4,0.002361,-7.189E-4,junk,junk,gaze
0.008509,-9.6E-4,0.009526,-0.001639,0.003655,-4.13E-5,0.001617,2.303E-4,0.008565,-5.745E-4,0.002602,-7.483E-4,0.001775,-5.849E-4,0.002489,-7.178E-4,junk,junk,gaze
0.00845,-9.824E-4,0.009552,-0.001719,0.003567,-1.077E-4,0.001445,1.936E-4,0.008308,-6.226E-4,0.002423,-7.187E-4,0.001601,-5.712E-4,0.002235,-6.95E-4,junk,junk,gaze
0.008095,-9.635E-4,0.009733,-0.001669,0.004112,-6.034E-5,0.001874,1.818E-4,0.008722,-8.018E-4,0.002567,-7.364E-4,0.001682,-5.639E-4,0.002381,-7.004E-4,junk,junk,gaze
0.006406,-0.001183,0.008389,-0.001795,0.001974,-1.658E-4,4.687E-4,1.557E-4,0.007048,-5.918E-4,0.002425,-7.342E-4,0.001569,-5.833E-4,0.002223,-6.808E-4,junk,junk,gaze
0.007285,-0.001194,0.009061,-0.001774,0.003051,-1.256E-4,0.001171,1.413E-4,0.006771,-5.12E-4,0.002446,-7.257E-4,0.001529,-5.62E-4,0.002172,-6.747E-4,junk,junk,gaze
0.006707,-0.001249,0.008725,-0.001791,0.00256,-1.455E-4,7.667E-4,1.459E-4,0.007051,-5.973E-4,0.002466,-7.32E-4,0.00159,-5.675E-4,0.002263,-6.93E-4,junk,junk,gaze
0.00679,-0.001272,0.008816,-0.001845,0.002484,-2.153E-4,7.976E-4,1.077E-4,0.007316,-6.513E-4,0.002296,-6.946E-4,0.001391,-5.328E-4,0.002113,-6.859E-4,junk,junk,gaze
0.007681,-0.001267,0.009443,-0.001796,0.003554,-1.464E-4,0.001442,1.397E-4,0.007061,-5.626E-4,0.002416,-7.097E-4,0.001509,-5.457E-4,0.002228,-6.757E-4,junk,junk,gaze
0.00748,-0.001407,0.008951,-0.001832,0.002539,-1.745E-4,9.422E-4,1.158E-4,0.006812,-4.455E-4,0.002268,-7.065E-4,0.00138,-5.353E-4,0.00205,-6.457E-4,junk,junk,gaze
0.008624,-0.001353,0.009867,-0.001788,0.004013,-1.641E-4,0.001879,1.412E-4,0.007066,-3.669E-4,0.002326,-6.81E-4,0.001486,-5.328E-4,0.002186,-6.504E-4,junk,junk,gaze
0.008933,-0.001357,0.01011,-0.001694,0.004568,-8.158E-5,0.002192,1.888E-4,0.007833,-4.046E-4,0.002306,-6.966E-4,0.001431,-5.28E-4,0.00212,-6.485E-4,junk,junk,gaze
0.008469,-0.001485,0.009447,-0.001835,0.003036,-1.756E-4,0.001347,1.351E-4,0.00889,-5.485E-4,0.002212,-6.68E-4,0.001378,-5.214E-4,0.002051,-6.403E-4,junk,junk,gaze
0.01002,-0.001305,0.01057,-0.001741,0.004804,-1.028E-4,0.002553,1.495E-4,0.008722,-4.136E-4,0.002361,-6.883E-4,0.001515,-5.465E-4,0.002257,-6.554E-4,junk,junk,gaze
0.01085,-0.001307,0.01125,-0.001646,0.006004,-2.864E-5,0.00344,2.206E-4,0.007628,-1.752E-4,0.002157,-6.988E-4,0.001348,-5.276E-4,0.002051,-6.619E-4,junk,junk,gaze
0.009602,-0.001419,0.01017,-0.00172,0.004122,-9.743E-5,0.002153,1.813E-4,0.007825,-8.412E-5,0.002198,-6.867E-4,0.001427,-5.36E-4,0.002111,-6.325E-4,junk,junk,gaze
0.01137,-0.001357,0.01111,-0.001679,0.005396,-9.266E-5,0.003029,1.665E-4,0.00823,-2.045E-4,0.002316,-7.167E-4,0.001516,-5.47E-4,0.002248,-6.652E-4,junk,junk,gaze
0.01229,-0.001235,0.01193,-0.001584,0.006707,-8.506E-6,0.004117,2.19E-4,0.00765,-1.166E-4,0.002027,-6.985E-4,0.001322,-5.508E-4,0.001931,-6.455E-4,junk,junk,gaze
0.01078,-0.001307,0.01085,-0.00165,0.004887,-3.504E-6,0.002792,2.133E-4,0.007877,-1.795E-4,0.00216,-7.131E-4,0.001396,-5.579E-4,0.002063,-6.553E-4,junk,junk,gaze
0.01235,-0.001318,0.01147,-0.001613,0.005759,-4.218E-5,0.003322,1.879E-4,0.007752,-2.871E-4,0.002089,-7.393E-4,0.001376,-5.708E-4,0.002013,-6.585E-4,junk,junk,gaze
0.01294,-0.001151,0.0122,-0.00152,0.006985,3.714E-5,0.004391,2.471E-4,0.007543,-3.475E-4,0.00189,-7.132E-4,0.001206,-5.617E-4,0.001799,-6.573E-4,junk,junk,gaze
0.01109,-0.001226,0.01094,-0.001594,0.004972,1.052E-5,0.002868,2.179E-4,0.007393,-3.46E-4,0.002072,-7.344E-4,0.001348,-5.823E-4,0.002002,-6.658E-4,junk,junk,gaze
0.01242,-0.001168,0.01143,-0.001573,0.005565,-8.22E-6,0.003218,2.092E-4,0.006572,-2.891E-4,0.001954,-7.297E-4,0.001239,-5.639E-4,0.001916,-6.708E-4,junk,junk,gaze
0.01344,-0.00105,0.01217,-0.001482,0.006777,6.353E-5,0.004285,2.513E-4,0.006677,-3.878E-4,0.001932,-7.225E-4,0.001194,-5.705E-4,0.001789,-6.529E-4,junk,junk,gaze
0.01115,-0.001118,0.01073,-0.00155,0.004813,9.746E-6,0.002674,2.488E-4,0.007126,-5.295E-4,0.002112,-7.513E-4,0.001327,-5.569E-4,0.002012,-6.69E-4,junk,junk,gaze
0.01216,-0.001096,0.01109,-0.001555,0.005161,-1.599E-5,0.002882,2.248E-4,0.007013,-5.899E-4,0.002024,-7.392E-4,0.001277,-5.811E-4,0.001958,-6.944E-4,junk,junk,gaze
0.0123,-8.923E-4,0.01169,-0.001472,0.006176,3.598E-5,0.003705,2.651E-4,0.00679,-5.761E-4,0.001851,-7.098E-4,0.00115,-5.911E-4,0.001696,-6.608E-4,junk,junk,gaze
0.009929,-9.951E-4,0.01003,-0.001568,0.003875,-4.181E-5,0.001916,2.357E-4,0.006345,-4.742E-4,0.00211,-7.305E-4,0.001291,-5.458E-4,0.00197,-6.763E-4,junk,junk,gaze
0.01067,-8.82E-4,0.01059,-0.001578,0.004519,-5.501E-5,0.002294,2.34E-4,0.006775,-5.405E-4,0.00221,-7.439E-4,0.001393,-5.776E-4,0.002094,-6.782E-4,junk,junk,gaze
0.01056,-8.18E-4,0.01092,-0.001518,0.005246,5.341E-6,0.002818,2.764E-4,0.006857,-5.932E-4,0.001884,-7.196E-4,0.001156,-5.681E-4,0.001764,-6.587E-4,junk,junk,gaze
0.008473,-0.001047,0.009302,-0.001617,0.002975,-9.491E-5,0.001125,2.409E-4,0.006867,-5.022E-4,0.002038,-7.196E-4,0.001212,-5.557E-4,0.00185,-6.512E-4,junk,junk,gaze
0.009265,-9.956E-4,0.01009,-0.001592,0.004121,-9.45E-5,0.001848,2.444E-4,0.007619,-6.203E-4,0.002188,-7.215E-4,0.00135,-5.491E-4,0.002061,-6.483E-4,junk,junk,gaze
0.008095,-9.957E-4,0.009629,-0.001566,0.003798,-3.454E-5,0.001652,2.257E-4,0.007045,-4.706E-4,0.002025,-7.309E-4,0.001203,-5.527E-4,0.001884,-6.642E-4,junk,junk,gaze
0.007248,-0.001179,0.009008,-0.001652,0.002742,-1.644E-4,9.149E-4,1.87E-4,0.006308,-2.447E-4,0.002075,-7.334E-4,0.001249,-5.527E-4,0.001921,-6.442E-4,junk,junk,gaze
0.00813,-0.001112,0.009823,-0.001621,0.003998,-8.241E-5,0.001707,2.101E-4,0.0066,-2.639E-4,0.002101,-7.518E-4,0.001313,-5.802E-4,0.002008,-6.759E-4,junk,junk,gaze
0.006939,-0.001219,0.00898,-0.001652,0.002769,-1.011E-4,9.587E-4,2.148E-4,0.007006,-2.741E-4,0.001986,-7.269E-4,0.001183,-5.606E-4,0.00184,-6.526E-4,junk,junk,gaze
0.008053,-0.001295,0.009581,-0.001638,0.003602,-1.231E-4,0.001508,1.842E-4,0.007583,-3.741E-4,0.002187,-7.475E-4,0.001311,-5.453E-4,0.002004,-6.432E-4,junk,junk,gaze
0.008361,-0.001226,0.009935,-0.001561,0.004262,-6.313E-5,0.001881,2.354E-4,0.006596,-1.282E-4,0.00207,-7.635E-4,0.001283,-5.761E-4,0.001915,-6.665E-4,junk,junk,gaze
0.008133,-0.001353,0.009435,-0.00164,0.003269,-1.251E-4,0.001396,1.851E-4,0.007057,-1.461E-4,0.002138,-7.509E-4,0.00127,-5.717E-4,0.001907,-6.465E-4,junk,junk,gaze
0.009409,-0.001159,0.01044,-0.001531,0.004873,-2.565E-5,0.002421,2.12E-4,0.007551,-2.046E-4,0.002231,-7.471E-4,0.001403,-5.8E-4,0.002067,-6.439E-4,junk,junk,gaze
0.009256,-0.001222,0.01032,-0.001501,0.004837,-9.155E-6,0.002317,2.554E-4,0.00764,-2.788E-4,0.002033,-7.372E-4,0.001281,-5.775E-4,0.001866,-6.545E-4,junk,junk,gaze
0.00948,-0.001305,0.01024,-0.001581,0.004261,-8.79E-5,0.002071,2.141E-4,0.008618,-4.979E-4,0.002204,-7.522E-4,0.001338,-5.723E-4,0.002036,-6.524E-4,junk,junk,gaze
0.01126,-0.001218,0.01125,-0.001441,0.00602,2.037E-5,0.003359,2.394E-4,0.007987,-4.243E-4,0.002286,-7.629E-4,0.001468,-5.954E-4,0.002149,-6.645E-4,junk,junk,gaze
0.01105,-0.001225,0.01127,-0.001373,0.006228,8.603E-5,0.003538,3.146E-4,0.007225,-4.043E-4,0.002036,-7.625E-4,0.00122,-5.733E-4,0.001833,-6.523E-4,junk,junk,gaze
0.009987,-0.00133,0.01027,-0.001541,0.004363,-4.69E-5,0.002151,2.212E-4,0.007662,-4.796E-4,0.00219,-7.6E-4,0.001325,-5.784E-4,0.001995,-6.479E-4,junk,junk,gaze
0.01185,-0.001194,0.01134,-0.001395,0.006167,4.677E-5,0.003359,2.711E-4,0.007733,-5.231E-4,0.00233,-7.766E-4,0.001473,-5.837E-4,0.002189,-6.723E-4,junk,junk,gaze
0.01214,-0.001139,0.0119,-0.001313,0.007193,9.781E-5,0.004347,3.185E-4,0.00745,-6.047E-4,0.002087,-7.585E-4,0.001255,-5.992E-4,0.001886,-6.468E-4,junk,junk,gaze
0.01043,-0.001343,0.01051,-0.001441,0.004966,3.654E-5,0.00256,2.473E-4,0.007519,-5.732E-4,0.002205,-7.676E-4,0.001314,-5.79E-4,0.001969,-6.504E-4,junk,junk,gaze
0.01168,-0.001241,0.01118,-0.001405,0.006014,5.726E-5,0.003263,2.665E-4,0.006942,-4.453E-4,0.002294,-7.783E-4,0.001478,-6.22E-4,0.002124,-6.593E-4,junk,junk,gaze
