A1HBO,A1HB,A2HBO,A2HB,A3HBO,A3HB,A4HBO,A4HB,B1HBO,B1HB,B2HBO,B2HB,B3HBO,B3HB,B4HBO,B4HB,condition,feedback1,feedback2
0.05815,0.007424,0.01296,0.002693,0.01295,0.002758,0.0113,0.002913,0.01594,0.006761,0.00997,-0.002168,0.01164,-2.976E-4,0.009717,9.781E-4,gaze,two,one
0.05791,0.007552,0.01299,0.002687,0.01288,0.002793,0.0113,0.002864,0.01619,0.006463,0.01027,-0.002231,0.01195,-3.7E-4,0.009908,9.502E-4,gaze,two,one
0.0584,0.00722,0.01237,0.002601,0.01241,0.002747,0.01071,0.002879,0.01366,0.006724,0.008284,-0.002319,0.009979,-3.857E-4,0.008193,9.762E-4,gaze,two,one
0.05827,0.007654,0.01318,0.002729,0.01306,0.002809,0.01159,0.002904,0.0167,0.0069,0.01043,-0.002138,0.01197,-2.622E-4,0.01001,0.001011,gaze,two,one
0.0575,0.007557,0.01259,0.002645,0.01257,0.002816,0.01086,0.002871,0.01416,0.006696,0.009365,-0.002287,0.01101,-4.163E-4,0.009151,9.122E-4,gaze,two,one
0.05721,0.007459,0.01256,0.002617,0.01234,0.002738,0.01084,0.002896,0.01343,0.006872,0.008646,-0.002263,0.01016,-3.59E-4,0.008422,9.692E-4,gaze,two,one
0.057,0.007678,0.01292,0.002661,0.0128,0.002797,0.01117,0.002853,0.01501,0.006736,0.009983,-0.002198,0.01162,-3.394E-4,0.0096,9.514E-4,gaze,two,one
0.05608,0.007228,0.01194,0.002558,0.01179,0.002713,0.01015,0.002834,0.01044,0.006687,0.007607,-0.002466,0.009284,-5.577E-4,0.007589,8.349E-4,gaze,two,one
0.05587,0.007407,0.01253,0.002576,0.01213,0.002697,0.01074,0.002818,0.0124,0.00672,0.008707,-0.002315,0.01012,-3.966E-4,0.008425,9.018E-4,gaze,two,one
0.05607,0.007271,0.01223,0.002545,0.01211,0.002704,0.01039,0.002773,0.01129,0.006503,0.008614,-0.002439,0.01029,-5.422E-4,0.008422,8.239E-4,gaze,two,one
0.05518,0.007035,0.01187,0.002468,0.01141,0.002608,0.009949,0.002802,0.009065,0.006548,0.006773,-0.002475,0.008416,-5.652E-4,0.006868,8.592E-4,gaze,two,one
0.05562,0.007245,0.01234,0.002515,0.01207,0.002674,0.01047,0.002754,0.01169,0.006384,0.008395,-0.002372,0.01009,-4.936E-4,0.008172,8.753E-4,gaze,two,one
0.05543,0.006963,0.01164,0.002459,0.01129,0.002638,0.009787,0.002778,0.009014,0.006255,0.006633,-0.002603,0.00834,-6.922E-4,0.006799,7.869E-4,gaze,two,one
0.05566,0.007103,0.01226,0.00249,0.01175,0.00264,0.01036,0.002788,0.0103,0.00647,0.007747,-0.002461,0.009283,-5.367E-4,0.007615,8.778E-4,gaze,two,one
0.0561,0.007088,0.01202,0.002484,0.0118,0.002673,0.01013,0.002775,0.009846,0.006388,0.007549,-0.002501,0.009227,-5.949E-4,0.007579,8.304E-4,gaze,two,one
0.05625,0.006991,0.01211,0.002498,0.01167,0.002616,0.01027,0.002812,0.009838,0.006492,0.007065,-0.002458,0.008703,-5.399E-4,0.007208,8.909E-4,gaze,two,one
0.05695,0.007288,0.01256,0.002534,0.01227,0.002711,0.01071,0.002787,0.01206,0.006463,0.008657,-0.002337,0.01028,-4.483E-4,0.008536,8.91E-4,gaze,two,one
0.05674,0.007033,0.012,0.002504,0.01167,0.002661,0.01013,0.002813,0.009521,0.006509,0.007043,-0.002527,0.008718,-6.211E-4,0.007207,8.447E-4,gaze,two,one
0.05729,0.007276,0.01273,0.002581,0.01234,0.002709,0.01097,0.002824,0.01246,0.006652,0.008688,-0.002322,0.01027,-4.321E-4,0.00855,9.434E-4,gaze,two,one
0.05812,0.007329,0.01276,0.002631,0.01273,0.002761,0.01093,0.002849,0.01339,0.006474,0.00945,-0.002314,0.01112,-4.507E-4,0.009223,9.063E-4,gaze,two,one
0.05726,0.006991,0.0123,0.002537,0.01179,0.002655,0.01045,0.002855,0.01039,0.006551,0.007205,-0.002438,0.008758,-4.998E-4,0.007325,9.168E-4,gaze,two,one
0.0583,0.007321,0.01293,0.002614,0.01273,0.002793,0.01115,0.002846,0.01425,0.006604,0.009371,-0.002205,0.0111,-3.641E-4,0.009228,9.663E-4,gaze,two,one
0.0576,0.007194,0.01254,0.00264,0.01246,0.002711,0.01078,0.002873,0.0125,0.006442,0.008997,-0.002348,0.01061,-4.435E-4,0.008873,8.97E-4,gaze,two,one
0.05686,0.007048,0.0124,0.002537,0.01194,0.002681,0.01058,0.00281,0.01093,0.006631,0.007619,-0.002366,0.009218,-4.473E-4,0.007678,9.306E-4,gaze,two,one
0.05817,0.007261,0.0128,0.00261,0.01286,0.002735,0.01105,0.002824,0.01394,0.006706,0.009507,-0.002216,0.01122,-3.12E-4,0.009305,9.72E-4,gaze,two,one
0.05675,0.00711,0.01249,0.002593,0.01219,0.00266,0.01073,0.002842,0.01147,0.006523,0.008457,-0.002362,0.01015,-4.886E-4,0.008504,8.747E-4,gaze,two,one
0.05748,0.007083,0.01247,0.002511,0.01224,0.002718,0.01074,0.002792,0.01152,0.006783,0.007913,-0.002293,0.009728,-4.09E-4,0.008059,9.308E-4,gaze,two,one
0.05855,0.007154,0.01283,0.002632,0.01286,0.002716,0.01118,0.002864,0.01389,0.006751,0.009525,-0.002205,0.01117,-3.123E-4,0.009315,9.744E-4,gaze,two,one
0.0575,0.007093,0.01254,0.002553,0.01208,0.002719,0.01074,0.002847,0.01168,0.006698,0.008063,-0.002352,0.0098,-4.872E-4,0.008153,8.979E-4,gaze,two,one
0.05891,0.007222,0.01271,0.002607,0.01286,0.002736,0.01111,0.002855,0.01441,0.006796,0.00908,-0.002204,0.01087,-3.181E-4,0.009017,9.844E-4,gaze,two,one
0.05842,0.007341,0.01296,0.002677,0.01275,0.002758,0.01131,0.002901,0.01447,0.006642,0.009684,-0.002252,0.0113,-3.765E-4,0.009416,9.377E-4,gaze,two,one
0.05833,0.007091,0.01241,0.00252,0.01217,0.002746,0.01065,0.002831,0.01095,0.006918,0.007488,-0.002354,0.009247,-4.524E-4,0.007576,9.36E-4,gaze,two,one
0.0594,0.007409,0.01301,0.002654,0.01295,0.002778,0.0113,0.002912,0.01421,0.006909,0.009423,-0.002195,0.0111,-3.521E-4,0.009195,9.583E-4,gaze,two,one
0.0577,0.007394,0.01277,0.002616,0.01233,0.002755,0.01094,0.002874,0.01198,0.006715,0.00856,-0.002359,0.01024,-5.21E-4,0.008353,8.789E-4,gaze,two,one
0.05843,0.007256,0.01245,0.002548,0.01232,0.002736,0.01063,0.002832,0.01087,0.00685,0.007798,-0.002372,0.00952,-4.719E-4,0.007716,8.894E-4,gaze,two,one
0.05789,0.007448,0.01292,0.002626,0.01255,0.00272,0.01103,0.002887,0.01209,0.00662,0.00899,-0.002329,0.01061,-4.58E-4,0.008668,8.76E-4,gaze,two,one
0.05648,0.00709,0.0119,0.002461,0.0114,0.0027,0.009865,0.00281,0.007567,0.006551,0.006298,-0.002588,0.008086,-6.89E-4,0.006391,7.803E-4,gaze,two,one
0.0573,0.007141,0.01235,0.002538,0.01207,0.002671,0.01041,0.002832,0.009466,0.00649,0.007578,-0.002455,0.009318,-5.632E-4,0.007461,8.171E-4,gaze,two,one
0.05526,0.007161,0.01201,0.002484,0.01129,0.002665,0.009889,0.002793,0.007524,0.006247,0.006383,-0.002617,0.008178,-7.518E-4,0.006508,7.292E-4,gaze,two,one
0.05597,0.006939,0.01166,0.0024,0.01127,0.002623,0.009629,0.002765,0.007057,0.006251,0.005618,-0.00264,0.007442,-7.148E-4,0.005841,7.824E-4,gaze,two,one
0.05543,0.00713,0.01206,0.002498,0.01145,0.002615,0.01004,0.002791,0.008089,0.006184,0.006905,-0.0026,0.008533,-6.956E-4,0.006796,7.586E-4,gaze,two,one
0.05519,0.006815,0.01131,0.002373,0.01075,0.002619,0.009265,0.002724,0.005239,0.006304,0.004787,-0.002752,0.006588,-8.349E-4,0.005169,7.548E-4,gaze,two,one
0.05606,0.007036,0.01197,0.002467,0.01153,0.002621,0.00998,0.002782,0.008148,0.006214,0.006705,-0.002595,0.008395,-6.744E-4,0.006665,7.899E-4,gaze,two,one
0.05508,0.007064,0.01182,0.002454,0.01111,0.002623,0.009716,0.002776,0.007064,0.006158,0.005984,-0.002688,0.007735,-8.069E-4,0.006151,7.447E-4,gaze,two,one
0.05669,0.006945,0.01184,0.002423,0.01152,0.002639,0.009864,0.002771,0.007653,0.006344,0.006065,-0.002627,0.007794,-6.624E-4,0.006283,7.901E-4,gaze,two,one
0.0566,0.0072,0.01252,0.00257,0.01206,0.002659,0.01056,0.002818,0.01002,0.006253,0.00807,-0.002501,0.009646,-6.011E-4,0.007829,7.921E-4,gaze,two,one
0.05565,0.006926,0.01162,0.002424,0.01106,0.002672,0.009594,0.002745,0.006622,0.006162,0.005612,-0.002783,0.007364,-8.486E-4,0.00585,7.379E-4,gaze,two,one
0.05677,0.007002,0.01216,0.002504,0.01184,0.002624,0.01021,0.002808,0.009816,0.006201,0.007029,-0.002549,0.008661,-6.054E-4,0.007017,8.119E-4,gaze,two,one
0.05634,0.007197,0.0127,0.002538,0.01219,0.002686,0.01067,0.002779,0.01122,0.006051,0.008524,-0.00251,0.01023,-5.832E-4,0.008178,8.062E-4,gaze,two,one
0.05554,0.006771,0.01143,0.002412,0.01107,0.002607,0.009463,0.002737,0.006658,0.006062,0.005351,-0.002768,0.007106,-7.982E-4,0.005749,7.341E-4,gaze,two,one
0.0559,0.007066,0.01236,0.002513,0.01189,0.002634,0.01044,0.00279,0.0105,0.006116,0.007656,-0.002503,0.009332,-5.764E-4,0.00758,8.333E-4,gaze,two,one
0.05589,0.007106,0.01228,0.002521,0.01203,0.002676,0.01035,0.002731,0.01051,0.005953,0.008131,-0.002548,0.009952,-6.621E-4,0.007941,7.646E-4,gaze,two,one
0.05537,0.006709,0.0116,0.002423,0.01117,0.002563,0.009652,0.00277,0.007104,0.006175,0.005645,-0.002707,0.007378,-7.235E-4,0.005973,8.134E-4,gaze,two,one
0.05627,0.00706,0.01251,0.002531,0.01208,0.002662,0.0106,0.002762,0.01128,0.006146,0.00807,-0.00247,0.009822,-5.343E-4,0.007952,8.531E-4,gaze,two,one
0.05653,0.007017,0.01223,0.002555,0.0121,0.002659,0.01035,0.002771,0.01082,0.006098,0.008019,-0.002542,0.009718,-5.823E-4,0.007991,7.985E-4,gaze,two,one
0.05665,0.006982,0.01244,0.002556,0.01199,0.002643,0.0106,0.002792,0.0111,0.006211,0.00779,-0.002482,0.009502,-5.516E-4,0.007747,8.846E-4,gaze,two,one
0.05763,0.007308,0.01288,0.002602,0.0128,0.002727,0.01097,0.002799,0.01412,0.006136,0.009445,-0.002344,0.01121,-4.103E-4,0.009154,9.187E-4,gaze,two,one
0.05687,0.006994,0.0123,0.002571,0.01193,0.002675,0.01042,0.002826,0.0111,0.005993,0.007691,-0.002539,0.009282,-5.928E-4,0.007695,8.466E-4,gaze,two,one
0.05744,0.007308,0.01281,0.002611,0.01251,0.002716,0.01097,0.002809,0.01309,0.00628,0.00878,-0.002334,0.0105,-4.241E-4,0.008619,9.47E-4,gaze,two,one
0.05812,0.007453,0.01297,0.002698,0.01308,0.00274,0.01121,0.002839,0.01469,0.00622,0.01005,-0.002269,0.01181,-3.776E-4,0.009787,9.281E-4,gaze,two,one
0.05612,0.007199,0.01236,0.002582,0.01186,0.002659,0.01043,0.002814,0.01075,0.006142,0.007765,-0.002506,0.009369,-5.672E-4,0.007736,8.694E-4,gaze,two,one
0.05749,0.00746,0.01276,0.002636,0.01271,0.002744,0.01092,0.002813,0.0135,0.006351,0.009234,-0.002289,0.01095,-3.649E-4,0.009045,9.52E-4,gaze,two,one
0.0566,0.007497,0.01269,0.00271,0.01263,0.002715,0.01094,0.00283,0.01355,0.006207,0.009816,-0.002316,0.01145,-4.125E-4,0.009543,8.902E-4,gaze,two,one
0.05547,0.0072,0.01222,0.002525,0.01186,0.002657,0.01027,0.002766,0.01067,0.006262,0.00766,-0.0024,0.009351,-4.771E-4,0.007616,9.192E-4,gaze,two,one
0.05636,0.007364,0.01253,0.002629,0.0126,0.002689,0.01076,0.002778,0.0138,0.006277,0.009454,-0.002265,0.01111,-3.504E-4,0.009174,9.518E-4,gaze,two,one
0.05448,0.007236,0.01223,0.002599,0.01187,0.002628,0.01035,0.00278,0.01202,0.006111,0.008498,-0.00239,0.01006,-4.959E-4,0.008242,8.974E-4,gaze,two,one
0.05513,0.007296,0.01212,0.002552,0.01216,0.002666,0.01034,0.002747,0.01284,0.006294,0.008537,-0.0023,0.01023,-3.97E-4,0.008303,9.563E-4,gaze,two,one
0.05515,0.007293,0.01237,0.002646,0.01231,0.002645,0.01064,0.002786,0.01412,0.006236,0.009503,-0.002287,0.01113,-4.032E-4,0.009147,9.339E-4,gaze,two,one
0.05479,0.007149,0.01215,0.002507,0.01187,0.002635,0.01029,0.002741,0.01252,0.006374,0.008152,-0.002323,0.009803,-4.354E-4,0.007956,9.535E-4,gaze,two,one
0.05602,0.007338,0.01241,0.002622,0.01257,0.002677,0.01068,0.002791,0.01493,0.006534,0.009704,-0.002196,0.01127,-2.748E-4,0.009234,0.001002,gaze,two,one
0.05504,0.007326,0.01231,0.002625,0.01205,0.002678,0.01057,0.002792,0.01328,0.006526,0.008865,-0.002283,0.01044,-4.192E-4,0.008592,9.455E-4,gaze,two,one
0.05667,0.007358,0.01245,0.002614,0.01258,0.002741,0.01078,0.002782,0.0151,0.006707,0.009391,-0.002165,0.01105,-2.595E-4,0.009063,0.001018,gaze,two,one
0.05626,0.007487,0.01275,0.002711,0.01268,0.002717,0.01106,0.002838,0.01588,0.006622,0.01022,-0.002144,0.01176,-2.972E-4,0.009734,9.89E-4,gaze,two,one
0.05584,0.007319,0.01224,0.00257,0.01197,0.002724,0.01045,0.002792,0.01305,0.006633,0.00819,-0.002237,0.00985,-4.005E-4,0.007973,9.719E-4,gaze,two,one
0.05678,0.007496,0.01256,0.002671,0.01269,0.002737,0.01087,0.002853,0.01556,0.006681,0.009726,-0.002113,0.01132,-2.6E-4,0.009264,0.001008,gaze,two,one
0.05512,0.007409,0.0123,0.002611,0.01192,0.002708,0.01048,0.002824,0.01255,0.006556,0.008586,-0.00229,0.01012,-4.419E-4,0.008257,9.193E-4,gaze,two,one
0.05614,0.007351,0.01222,0.002575,0.0122,0.002732,0.01047,0.002777,0.01299,0.006736,0.008574,-0.002236,0.01017,-3.512E-4,0.008123,9.732E-4,gaze,two,one
0.05543,0.007422,0.01246,0.002647,0.0123,0.002675,0.01061,0.002842,0.01307,0.006519,0.009235,-0.002237,0.01076,-3.974E-4,0.008778,8.997E-4,gaze,two,one
0.05459,0.007092,0.0117,0.002469,0.01126,0.002666,0.00982,0.002744,0.009362,0.006524,0.006621,-0.002394,0.008417,-5.442E-4,0.006656,8.729E-4,gaze,two,one
0.05561,0.00722,0.01211,0.002578,0.01208,0.002675,0.01027,0.002799,0.012,0.006563,0.008306,-0.002263,0.009966,-3.962E-4,0.008004,9.258E-4,gaze,two,one
0.05445,0.007171,0.01189,0.002545,0.01142,0.00266,0.00999,0.002785,0.01016,0.00645,0.007499,-0.002401,0.009037,-5.471E-4,0.00728,8.856E-4,gaze,two,one
0.05561,0.007194,0.01189,0.002508,0.01182,0.002671,0.01004,0.00277,0.01118,0.006574,0.007476,-0.002299,0.009238,-4.497E-4,0.007363,9.273E-4,gaze,two,one
0.05503,0.007349,0.01215,0.002604,0.01188,0.00267,0.01035,0.002822,0.01225,0.006412,0.008424,-0.002313,0.01004,-4.725E-4,0.008055,9.098E-4,gaze,two,one
0.05483,0.007212,0.01175,0.002502,0.0114,0.002676,0.009904,0.002771,0.009753,0.006604,0.006802,-0.002413,0.008414,-5.068E-4,0.006711,9.099E-4,gaze,two,one
0.05602,0.007425,0.01224,0.002601,0.01219,0.002692,0.01044,0.002837,0.01282,0.006607,0.00861,-0.002252,0.0102,-3.747E-4,0.008308,9.394E-4,gaze,two,one
0.05467,0.007405,0.01205,0.002574,0.01164,0.002682,0.01018,0.002806,0.01136,0.006393,0.007918,-0.002366,0.009521,-5.15E-4,0.007701,8.807E-4,gaze,two,one
0.05551,0.007294,0.01183,0.002518,0.01168,0.0027,0.01001,0.002764,0.01057,0.006642,0.007347,-0.002372,0.009012,-4.794E-4,0.007161,9.08E-4,gaze,two,one
0.05507,0.007445,0.01235,0.002618,0.0121,0.002678,0.01056,0.002805,0.0125,0.006514,0.008884,-0.002283,0.01046,-4.014E-4,0.008473,9.257E-4,gaze,two,one
0.05373,0.007205,0.01151,0.002492,0.0111,0.002675,0.009637,0.002736,0.008525,0.006418,0.006651,-0.002501,0.008389,-6.262E-4,0.006632,8.28E-4,gaze,two,one
0.0545,0.007268,0.01185,0.002511,0.01171,0.002635,0.01004,0.002761,0.01087,0.00641,0.007611,-0.002349,0.009295,-4.818E-4,0.007449,8.845E-4,gaze,two,one
0.05363,0.007288,0.01206,0.00255,0.01159,0.002673,0.01016,0.002751,0.01117,0.006131,0.008156,-0.00239,0.009795,-5.561E-4,0.007837,8.388E-4,gaze,two,one
0.05372,0.0069,0.01109,0.002398,0.01075,0.002624,0.009197,0.002723,0.007169,0.006359,0.005362,-0.002551,0.007163,-6.596E-4,0.00565,8.535E-4,gaze,two,one
0.05396,0.007169,0.01186,0.002529,0.01149,0.002625,0.01006,0.002763,0.01053,0.006288,0.007539,-0.002373,0.009103,-5.083E-4,0.007377,9.018E-4,gaze,two,one
0.05364,0.007162,0.01167,0.002479,0.01128,0.002662,0.009767,0.002736,0.009781,0.006205,0.007131,-0.00247,0.008801,-6.025E-4,0.007099,8.395E-4,gaze,two,one
0.0543,0.007024,0.01158,0.002478,0.0114,0.002615,0.009845,0.002746,0.009875,0.006394,0.007024,-0.002395,0.008755,-5.252E-4,0.00702,8.997E-4,gaze,two,one
0.05397,0.007301,0.01214,0.002543,0.01177,0.002644,0.01031,0.002747,0.01153,0.006306,0.008483,-0.002334,0.01003,-4.632E-4,0.008132,9.2E-4,gaze,two,one
0.05405,0.007009,0.01126,0.002453,0.01102,0.002639,0.00945,0.002739,0.008074,0.006376,0.006096,-0.002547,0.007817,-6.411E-4,0.006311,8.557E-4,gaze,two,one
0.0549,0.007218,0.01206,0.002566,0.01174,0.002648,0.01034,0.002783,0.01154,0.006505,0.007953,-0.002325,0.009523,-4.442E-4,0.007763,9.706E-4,gaze,two,one
0.05512,0.007455,0.01234,0.002593,0.01221,0.002715,0.01057,0.002766,0.01354,0.006256,0.009115,-0.00225,0.01081,-4.09E-4,0.008805,9.424E-4,gaze,two,one
0.05449,0.007061,0.01144,0.002514,0.01121,0.002633,0.009694,0.002791,0.009536,0.006332,0.006608,-0.00249,0.008289,-5.751E-4,0.006774,8.792E-4,gaze,two,one
0.05469,0.007388,0.01224,0.002576,0.01193,0.002666,0.0105,0.002766,0.01261,0.006446,0.008475,-0.00224,0.0101,-3.727E-4,0.008288,9.691E-4,gaze,two,one
0.0548,0.007317,0.01193,0.002567,0.01196,0.002697,0.01026,0.002749,0.01215,0.006286,0.0086,-0.002321,0.01031,-4.594E-4,0.008358,9.165E-4,gaze,two,one
0.05411,0.007055,0.01164,0.002513,0.01125,0.00261,0.009931,0.002767,0.009499,0.006516,0.006782,-0.002402,0.008402,-5.004E-4,0.006856,9.272E-4,gaze,two,one
0.05508,0.007359,0.01217,0.002568,0.0121,0.002715,0.01051,0.002747,0.01246,0.006558,0.008632,-0.002228,0.01042,-3.816E-4,0.008418,9.687E-4,gaze,two,one
0.05489,0.007133,0.01176,0.002567,0.0117,0.002651,0.01007,0.002785,0.01057,0.006475,0.007781,-0.00237,0.009488,-4.975E-4,0.007712,9.057E-4,gaze,two,one
0.05479,0.007282,0.01202,0.002554,0.01177,0.002686,0.01035,0.002775,0.01142,0.006608,0.007808,-0.002254,0.009553,-3.995E-4,0.007751,9.715E-4,gaze,two,one
0.05588,0.00731,0.01213,0.002607,0.01228,0.002732,0.01051,0.002786,0.01301,0.006531,0.008802,-0.002226,0.01063,-3.835E-4,0.008591,9.665E-4,gaze,two,one
0.05501,0.007205,0.01192,0.002577,0.0116,0.002698,0.01017,0.002839,0.01117,0.006553,0.007346,-0.002317,0.008961,-4.536E-4,0.007261,9.733E-4,gaze,two,one
0.0563,0.007535,0.01236,0.002647,0.0124,0.00279,0.01074,0.002823,0.01413,0.006618,0.008907,-0.002167,0.01072,-3.263E-4,0.008712,9.994E-4,gaze,two,one
0.05577,0.007426,0.01209,0.002636,0.01196,0.002746,0.01037,0.002867,0.01186,0.006587,0.00822,-0.002312,0.009873,-4.515E-4,0.008027,9.436E-4,gaze,two,one
0.05566,0.007482,0.01227,0.002609,0.01194,0.002766,0.01052,0.00284,0.01193,0.006716,0.007929,-0.002228,0.009669,-3.901E-4,0.007744,9.935E-4,gaze,two,one
0.05587,0.007687,0.01228,0.002664,0.01241,0.002765,0.01066,0.002828,0.01308,0.006638,0.009059,-0.002227,0.0108,-3.555E-4,0.008716,9.582E-4,gaze,two,one
0.05402,0.007405,0.01169,0.002558,0.0112,0.002687,0.009864,0.002837,0.008724,0.006612,0.006735,-0.002426,0.00845,-5.805E-4,0.00671,8.928E-4,gaze,two,one
0.05493,0.007621,0.01208,0.002594,0.01194,0.002766,0.01027,0.002804,0.01092,0.006628,0.008113,-0.002287,0.009845,-4.136E-4,0.007822,9.407E-4,gaze,two,one
0.05357,0.007503,0.01168,0.00256,0.01129,0.002699,0.009795,0.002815,0.008825,0.006436,0.007284,-0.002463,0.008916,-5.523E-4,0.00711,8.492E-4,gaze,two,one
0.05323,0.007374,0.01157,0.002505,0.01111,0.002675,0.009719,0.002753,0.008029,0.006474,0.006554,-0.002408,0.008304,-5.406E-4,0.006504,8.833E-4,gaze,two,one
0.05341,0.00742,0.01166,0.002547,0.01151,0.00267,0.009784,0.002757,0.009468,0.006214,0.0076,-0.002405,0.009366,-5.347E-4,0.007357,8.477E-4,gaze,two,one
0.05157,0.007101,0.01093,0.00243,0.01021,0.002602,0.008946,0.002749,0.005261,0.006192,0.004841,-0.002635,0.00657,-7.256E-4,0.005143,8.14E-4,gaze,two,one
0.0527,0.007295,0.01133,0.002446,0.01109,0.002633,0.009427,0.002714,0.007704,0.006234,0.006466,-0.00248,0.008242,-5.63E-4,0.006476,8.381E-4,gaze,two,one
0.05192,0.007153,0.01107,0.002453,0.01055,0.002602,0.00916,0.002745,0.006383,0.006123,0.005789,-0.002616,0.007465,-7.082E-4,0.00591,8.13E-4,gaze,two,one
0.05216,0.007234,0.01129,0.002439,0.01081,0.002618,0.009449,0.002698,0.00749,0.006215,0.006306,-0.002519,0.00807,-6.06E-4,0.00635,8.486E-4,gaze,two,one
0.05267,0.007243,0.0113,0.002495,0.01115,0.002608,0.009488,0.002721,0.008205,0.006134,0.006943,-0.002524,0.00869,-6.143E-4,0.006918,8.22E-4,gaze,two,one
0.05211,0.007116,0.0112,0.002459,0.01063,0.002608,0.00941,0.002728,0.006732,0.006252,0.005586,-0.002558,0.007336,-6.097E-4,0.00592,8.574E-4,gaze,two,one
0.05364,0.007318,0.01176,0.002515,0.01164,0.002673,0.009959,0.002732,0.00973,0.006217,0.007675,-0.002417,0.009471,-4.894E-4,0.007599,8.808E-4,gaze,two,one
0.05271,0.007199,0.01142,0.002521,0.01099,0.002633,0.009627,0.002766,0.007701,0.006042,0.006517,-0.002577,0.008302,-6.706E-4,0.006759,7.984E-4,gaze,two,one
0.0532,0.007253,0.01165,0.002506,0.01125,0.002644,0.009874,0.002738,0.009194,0.006023,0.006713,-0.002455,0.008585,-5.517E-4,0.006904,8.738E-4,gaze,two,one
0.05404,0.007352,0.01194,0.002606,0.01195,0.002659,0.01027,0.002756,0.01142,0.005902,0.008373,-0.002366,0.01019,-4.901E-4,0.008296,8.885E-4,gaze,two,one
0.05241,0.007122,0.01129,0.002499,0.01075,0.002592,0.009503,0.002758,0.006857,0.005874,0.005921,-0.002631,0.00769,-7.022E-4,0.006234,8.05E-4,gaze,two,one
0.05385,0.007266,0.01181,0.002508,0.01163,0.002662,0.01004,0.002708,0.009726,0.006008,0.007441,-0.002416,0.009343,-5.038E-4,0.007646,8.685E-4,gaze,two,one
0.05324,0.007291,0.01185,0.002602,0.01156,0.00262,0.01013,0.002756,0.00991,0.005736,0.008061,-0.002465,0.009737,-5.419E-4,0.008082,8.282E-4,gaze,two,one
0.05266,0.007047,0.01128,0.002432,0.01082,0.00259,0.009507,0.002695,0.006735,0.005901,0.005677,-0.002577,0.007559,-6.228E-4,0.006146,8.468E-4,gaze,two,one
0.05376,0.007179,0.01173,0.002549,0.01175,0.002626,0.01012,0.002715,0.01011,0.005891,0.007868,-0.002376,0.009695,-4.64E-4,0.007966,8.897E-4,gaze,two,one
0.05245,0.007087,0.01151,0.002517,0.01104,0.002591,0.009806,0.002688,0.008428,0.005791,0.00703,-0.002527,0.008777,-6.113E-4,0.007287,8.26E-4,gaze,two,one
0.05354,0.00695,0.01133,0.002456,0.01129,0.0026,0.009728,0.002657,0.009252,0.00587,0.006721,-0.002444,0.008613,-5.089E-4,0.007113,8.836E-4,gaze,two,one
0.05352,0.007118,0.01186,0.002577,0.0118,0.002578,0.01032,0.002721,0.01215,0.005788,0.008394,-0.002304,0.0101,-3.89E-4,0.008477,9.12E-4,gaze,two,one
0.05322,0.006986,0.01144,0.002472,0.01124,0.002615,0.009863,0.002662,0.0103,0.005853,0.007084,-0.002459,0.008891,-5.382E-4,0.007331,8.824E-4,gaze,two,one
0.05472,0.007143,0.01194,0.002592,0.01213,0.002622,0.01047,0.002715,0.01352,0.006073,0.008797,-0.002254,0.01058,-3.258E-4,0.008774,9.826E-4,gaze,two,one
0.05417,0.007209,0.01211,0.00261,0.01191,0.002682,0.01052,0.002763,0.01365,0.005958,0.008895,-0.002258,0.01061,-3.971E-4,0.008871,9.398E-4,gaze,two,one
0.05543,0.007123,0.01193,0.002542,0.01201,0.002718,0.01037,0.002749,0.01301,0.006299,0.008103,-0.002255,0.00988,-3.271E-4,0.008211,9.867E-4,gaze,two,one
0.05604,0.007395,0.01256,0.00273,0.01271,0.002715,0.01113,0.002836,0.0164,0.006446,0.01006,-0.002054,0.01171,-1.967E-4,0.009854,0.001045,gaze,two,one
0.05544,0.007304,0.01224,0.002644,0.01222,0.00277,0.01069,0.002795,0.014,0.006255,0.008947,-0.002203,0.01078,-3.58E-4,0.008944,9.83E-4,gaze,two,one
0.05607,0.00725,0.01212,0.002632,0.0123,0.002728,0.01061,0.002833,0.0137,0.006621,0.008458,-0.002174,0.01014,-2.788E-4,0.008378,0.00105,gaze,two,one
0.05566,0.00761,0.01273,0.002716,0.01265,0.002792,0.01119,0.002835,0.01664,0.006658,0.0101,-0.001984,0.01173,-1.602E-4,0.009827,0.001087,gaze,two,one
0.05493,0.007391,0.0119,0.002622,0.01215,0.002742,0.01033,0.002816,0.01387,0.006432,0.008644,-0.002181,0.01042,-3.325E-4,0.00857,9.955E-4,gaze,two,one
0.0547,0.007375,0.01215,0.002624,0.01205,0.002709,0.01057,0.002826,0.01426,0.006584,0.008631,-0.002101,0.01022,-2.377E-4,0.008468,0.001047,gaze,two,one
0.05434,0.007508,0.01224,0.002631,0.01226,0.002758,0.01062,0.002775,0.01448,0.006593,0.009446,-0.002074,0.01119,-2.579E-4,0.009208,0.001018,gaze,two,one
0.05356,0.007105,0.01141,0.002531,0.01136,0.002672,0.009748,0.002769,0.009961,0.006611,0.007196,-0.002307,0.008835,-4.343E-4,0.007123,9.49E-4,gaze,two,one
0.05355,0.007245,0.01198,0.002562,0.01173,0.002682,0.01032,0.002748,0.01226,0.006601,0.008386,-0.002124,0.0101,-3.036E-4,0.008204,0.001012,gaze,two,one
