A1HBO,A1HB,A2HBO,A2HB,A3HBO,A3HB,A4HBO,A4HB,B1HBO,B1HB,B2HBO,B2HB,B3HBO,B3HB,B4HBO,B4HB,condition,feedback1,feedback2
0.007112,0.004297,1.6E-4,-2.772E-4,1.225E-4,3.479E-5,5.62E-4,-4.534E-4,-0.005729,-0.006076,-0.001925,-7.519E-4,-0.002248,-6.537E-4,-0.00208,-8.523E-4,gaze,three,two
0.008992,0.004408,0.001055,-1.324E-4,0.001084,5.537E-5,0.001112,-4.002E-4,-0.005878,-0.005445,-0.001923,-9.12E-4,-0.001605,-9.619E-4,-0.00185,-9.719E-4,gaze,three,two
0.007705,0.004418,6.052E-4,-1.54E-4,4.217E-4,6.54E-5,8.729E-4,-4.024E-4,-0.006589,-0.006542,-0.002185,-6.922E-4,-0.002444,-6.397E-4,-0.002179,-5.468E-4,gaze,three,two
0.008995,0.004429,8.504E-4,-1.806E-4,9.414E-4,6.805E-5,0.00103,-4.009E-4,-0.004762,-0.005871,-0.002124,-8.743E-4,-0.001853,-9.157E-4,-0.00188,-9.593E-4,gaze,three,two
0.009674,0.004526,0.001779,-5.287E-5,0.001694,6.111E-5,0.001559,-3.324E-4,-0.004997,-0.005867,-0.001662,-8.549E-4,-0.00225,-6.453E-4,-0.001975,-6.63E-4,gaze,three,two
0.007427,0.004414,4.323E-4,-1.804E-4,3.656E-4,5.818E-5,7.228E-4,-3.998E-4,-0.006855,-0.005792,-0.002189,-6.544E-4,-0.001907,-8.209E-4,-0.002081,-7.694E-4,gaze,three,two
0.009089,0.004443,9.617E-4,-1.544E-4,0.001043,7.191E-5,0.00108,-3.713E-4,-0.005043,-0.005809,-0.002352,-7.502E-4,-0.001766,-6.746E-4,-0.002191,-7.033E-4,gaze,three,two
0.009251,0.004648,0.001911,-3.453E-5,0.001708,7.718E-5,0.001759,-3.433E-4,-0.007838,-0.005072,-0.001843,-7.689E-4,-0.002035,-8.945E-4,-0.001538,-7.774E-4,gaze,three,two
0.007648,0.00443,3.879E-4,-1.983E-4,3.783E-4,8.429E-5,6.328E-4,-4.077E-4,-0.003778,-0.006454,-0.002204,-7.921E-4,-0.001763,-7.278E-4,-0.002091,-8.092E-4,gaze,three,two
0.0089,0.004424,9.732E-4,-1.215E-4,9.65E-4,4.668E-5,0.00108,-3.766E-4,-0.006641,-0.005191,-0.00159,-8.116E-4,-0.00198,-6.688E-4,-0.001786,-8.416E-4,gaze,three,two
0.00938,0.004567,0.001869,-7.658E-5,0.001597,1.044E-4,0.001596,-3.582E-4,-0.005487,-0.006259,-0.001768,-8.03E-4,-0.001854,-9.434E-4,-0.001534,-8.362E-4,gaze,three,two
0.007684,0.004439,1.902E-4,-1.528E-4,3.217E-4,9.605E-5,6.097E-4,-4.01E-4,-0.005661,-0.005646,-0.002125,-8.224E-4,-0.00244,-4.573E-4,-0.002052,-8.225E-4,gaze,three,two
0.008738,0.004466,0.001018,-1.305E-4,8.642E-4,4.51E-5,0.001109,-3.6E-4,-0.006406,-0.006125,-0.00174,-9.052E-4,-0.001904,-8.698E-4,-0.001642,-8.634E-4,gaze,three,two
0.009605,0.004664,0.001693,-6.42E-5,0.001541,1.277E-4,0.001512,-3.604E-4,-0.004858,-0.006557,-0.002104,-8.054E-4,-0.001855,-8.387E-4,-0.002229,-7.105E-4,gaze,three,two
0.008505,0.004546,5.861E-4,-1.114E-4,5.656E-4,1.089E-4,8.127E-4,-3.504E-4,-0.005852,-0.005892,-0.001934,-8.513E-4,-0.002029,-7.429E-4,-0.001629,-9.1E-4,gaze,three,two
0.009486,0.004648,0.001543,-6.799E-5,0.001301,1.349E-4,0.001437,-3.32E-4,-0.003596,-0.007101,-0.001759,-7.786E-4,-0.00212,-8.339E-4,-0.002131,-6.852E-4,gaze,three,two
0.009487,0.004779,0.001488,-1.781E-5,0.001491,1.539E-4,0.001378,-3.377E-4,-0.006302,-0.005672,-0.002222,-6.956E-4,-0.001916,-7.283E-4,-0.00183,-9.706E-4,gaze,three,two
0.007807,0.00451,4.527E-4,-1.556E-4,3.664E-4,7.601E-5,7.141E-4,-3.555E-4,-0.007342,-0.005918,-0.001742,-8.558E-4,-0.002033,-8.708E-4,-0.001903,-8.343E-4,gaze,three,two
0.009345,0.004707,0.001507,-8.328E-5,0.001333,1.522E-4,0.001376,-3.726E-4,-0.005582,-0.005619,-0.002184,-8.277E-4,-0.001903,-8.095E-4,-0.001869,-9.078E-4,gaze,three,two
0.008144,0.00468,0.001094,-6.175E-5,0.00107,1.182E-4,0.001013,-3.477E-4,-0.005487,-0.005898,-0.002078,-8.266E-4,-0.001781,-7.977E-4,-0.001858,-8.74E-4,gaze,three,two
0.006811,0.004539,3.746E-4,-1.814E-4,2.601E-4,6.445E-5,5.634E-4,-3.94E-4,-0.005079,-0.006551,-0.002145,-6.37E-4,-0.002191,-7.43E-4,-0.001914,-6.932E-4,gaze,three,two
0.008449,0.004643,0.001166,-1.03E-4,0.001216,1.3E-4,0.001035,-3.73E-4,-0.006214,-0.005022,-0.002099,-7.276E-4,-0.001742,-7.39E-4,-0.002066,-9.443E-4,gaze,three,two
0.006756,0.004624,5.332E-4,-1.129E-4,4.365E-4,8.881E-5,5.83E-4,-3.481E-4,-0.006087,-0.005197,-0.001888,-8.009E-4,-0.002449,-6.104E-4,-0.00159,-8.553E-4,gaze,three,two
0.006837,0.00454,3.278E-4,-1.853E-4,2.778E-4,9.954E-5,5.143E-4,-4.099E-4,-0.005648,-0.005888,-0.001747,-8.452E-4,-0.001735,-9.235E-4,-0.001518,-9.032E-4,gaze,three,two
0.008264,0.004595,0.00104,-1.114E-4,9.579E-4,1.156E-4,9.008E-4,-3.756E-4,-0.005716,-0.005175,-0.002319,-7.235E-4,-0.002241,-6.731E-4,-0.00222,-7.17E-4,gaze,three,two
0.006518,0.004606,2.261E-4,-1.342E-4,6.806E-5,1.003E-4,4.911E-4,-3.813E-4,-0.009109,-0.004594,-0.002087,-6.55E-4,-0.002016,-9.234E-4,-0.001558,-8.586E-4,gaze,three,two
0.00803,0.004646,7.594E-4,-1.267E-4,7.575E-4,1.344E-4,8.204E-4,-3.937E-4,-0.005031,-0.005863,-0.001985,-8.271E-4,-0.001955,-6.741E-4,-0.002315,-7.408E-4,gaze,three,two
0.008005,0.004689,0.001064,-4.526E-5,9.168E-4,1.316E-4,0.00108,-3.586E-4,-0.007147,-0.005147,-0.001934,-8.365E-4,-0.002016,-7.87E-4,-0.001858,-9.174E-4,gaze,three,two
0.006939,0.004489,4.687E-5,-1.731E-4,-4.07E-5,1.193E-4,3.888E-4,-4.008E-4,-0.00674,-0.00636,-0.002076,-7.308E-4,-0.001927,-8.28E-4,-0.001911,-7.997E-4,gaze,three,two
0.008722,0.004651,9.912E-4,-8.78E-5,9.505E-4,1.672E-4,9.53E-4,-3.809E-4,-0.006238,-0.006201,-0.001925,-8.384E-4,-0.001964,-7.925E-4,-0.002108,-9.996E-4,gaze,three,two
0.007365,0.004717,7.501E-4,-7.067E-5,4.896E-4,1.233E-4,7.918E-4,-3.608E-4,-0.006631,-0.005765,-0.002109,-6.165E-4,-0.001834,-9.882E-4,-0.001743,-8.288E-4,gaze,three,two
0.006997,0.004538,-3.515E-5,-2.005E-4,-3.845E-5,1.213E-4,3.297E-4,-4.207E-4,-0.004597,-0.006354,-0.00218,-8.08E-4,-0.001907,-8.326E-4,-0.002325,-6.941E-4,gaze,three,two
0.008458,0.004564,8.777E-4,-7.262E-5,7.716E-4,1.005E-4,8.298E-4,-3.51E-4,-0.007298,-0.00593,-0.002266,-7.775E-4,-0.002045,-8.877E-4,-0.001606,-9.8E-4,gaze,three,two
0.006381,0.004582,4.784E-6,-1.334E-4,-1.98E-4,1.172E-4,3.328E-4,-4.023E-4,-0.005663,-0.006363,-0.002184,-6.653E-4,-0.00178,-9.12E-4,-0.001899,-7.046E-4,gaze,three,two
0.007149,0.004458,-1.442E-4,-1.851E-4,-8.438E-5,1.264E-4,2.756E-4,-4.25E-4,-0.007013,-0.004879,-0.002137,-8.976E-4,-0.001972,-8.33E-4,-0.001828,-9.475E-4,gaze,three,two
0.007808,0.004553,8.02E-4,-6.827E-5,5.47E-4,1.027E-4,7.788E-4,-3.677E-4,-0.005073,-0.006734,-0.002009,-7.085E-4,-0.002166,-7.581E-4,-0.001681,-7.38E-4,gaze,three,two
0.00616,0.004471,-4.256E-4,-1.948E-4,-4.747E-4,1.261E-4,6.833E-5,-4.244E-4,-0.006953,-0.004711,-0.002079,-7.368E-4,-0.001995,-7.422E-4,-0.001757,-8.272E-4,gaze,three,two
0.007421,0.004506,2.009E-4,-1.573E-4,2.161E-4,1.007E-4,4.573E-4,-3.806E-4,-0.004968,-0.006174,-0.001964,-8.041E-4,-0.001831,-7.587E-4,-0.001641,-9.021E-4,gaze,three,two
0.007405,0.004637,6.52E-4,-6.525E-5,3.027E-4,1.307E-4,6.862E-4,-3.717E-4,-0.005356,-0.006321,-0.00172,-7.464E-4,-0.002338,-6.632E-4,-0.001824,-7.145E-4,gaze,three,two
0.006693,0.004391,-5.865E-4,-2.198E-4,-3.872E-4,8.626E-5,6.487E-5,-4.249E-4,-0.005223,-0.005903,-0.001926,-9.262E-4,-0.00168,-8.5E-4,-0.002225,-8.103E-4,gaze,three,two
0.007907,0.004553,5.639E-4,-7.396E-5,4.777E-4,9.499E-5,7.712E-4,-3.562E-4,-0.007863,-0.005135,-0.002309,-6.026E-4,-0.002041,-8.447E-4,-0.001853,-7.178E-4,gaze,three,two
0.00761,0.004711,7.991E-4,-5.99E-5,6.209E-4,1.339E-4,7.733E-4,-3.843E-4,-0.006417,-0.005966,-0.001902,-9.683E-4,-0.001895,-9.553E-4,-0.001668,-9.407E-4,gaze,three,two
0.006279,0.004408,-7.207E-4,-2.096E-4,-4.99E-4,9.769E-5,-5.028E-6,-4.203E-4,-0.00669,-0.005712,-0.002154,-8.167E-4,-0.002013,-7.814E-4,-0.002215,-8.062E-4,gaze,three,two
0.007458,0.004581,6.583E-4,-1.238E-4,4.021E-4,1.065E-4,7.716E-4,-3.997E-4,-0.006974,-0.006547,-0.001894,-8.08E-4,-0.002123,-9.238E-4,-0.001573,-8.99E-4,gaze,three,two
0.00744,0.004659,5.542E-4,-6.079E-5,5.274E-4,1.202E-4,5.516E-4,-4.101E-4,-0.004538,-0.006755,-0.002356,-8.392E-4,-0.00194,-8.505E-4,-0.001886,-0.001016,gaze,three,two
0.005685,0.004361,-6.887E-4,-2.113E-4,-5.599E-4,4.861E-5,-3.847E-6,-4.386E-4,-0.007462,-0.005197,-0.00208,-8.632E-4,-0.002273,-8.559E-4,-0.001736,-8.646E-4,gaze,three,two
0.007137,0.004546,5.725E-4,-1.632E-4,4.7E-4,8.707E-5,6.135E-4,-4.003E-4,-0.005381,-0.00747,-0.002201,-7.915E-4,-0.002021,-9.658E-4,-0.002339,-8.295E-4,gaze,three,two
0.006896,0.004583,3.685E-4,-1.026E-4,3.295E-4,9.54E-5,5.076E-4,-4.354E-4,-0.0077,-0.005869,-0.002579,-9.534E-4,-0.00214,-8.651E-4,-0.002182,-0.001038,gaze,three,two
0.005076,0.004379,-7.697E-4,-2.728E-4,-6.958E-4,1.472E-5,9.851E-6,-4.692E-4,-0.007023,-0.006871,-0.002142,-9.855E-4,-0.0023,-9.545E-4,-0.001964,-9.496E-4,gaze,three,two
0.007175,0.004508,3.202E-4,-1.901E-4,3.265E-4,6.75E-5,5.304E-4,-4.631E-4,-0.006123,-0.006458,-0.00251,-8.024E-4,-0.002092,-9.14E-4,-0.002616,-8.734E-4,gaze,three,two
0.006861,0.00455,3.224E-4,-1.152E-4,1.941E-4,6.997E-5,5.075E-4,-4.125E-4,-0.004007,-0.007643,-0.002005,-9.21E-4,-0.002277,-9.768E-4,-0.001938,-9.69E-4,gaze,three,two
0.005743,0.004278,-5.638E-4,-2.688E-4,-5.57E-4,4.518E-5,1.408E-4,-4.606E-4,-0.007241,-0.006472,-0.002338,-7.775E-4,-0.002525,-8.746E-4,-0.002828,-6.759E-4,gaze,three,two
0.007451,0.004488,2.96E-4,-1.744E-4,4.112E-4,8.173E-5,6.346E-4,-4.249E-4,-0.006107,-0.006511,-0.002449,-8.36E-4,-0.002089,-8.713E-4,-0.002138,-0.001086,gaze,three,two
0.006963,0.004438,1.741E-4,-1.467E-4,5.364E-5,7.454E-5,6.027E-4,-4.078E-4,-0.007213,-0.007198,-0.002194,-9.561E-4,-0.002314,-9.429E-4,-0.002016,-9.431E-4,gaze,three,two
0.007137,0.004538,2.699E-5,-2.116E-4,1.024E-4,9.159E-5,5.549E-4,-4.409E-4,-0.006617,-0.006833,-0.0024,-9.205E-4,-0.001989,-0.00103,-0.001974,-0.001028,gaze,three,two
0.008534,0.004571,9.308E-4,-1.142E-4,8.677E-4,1.065E-4,0.001009,-3.752E-4,-0.005839,-0.006263,-0.001775,-8.609E-4,-0.002316,-6.033E-4,-0.002235,-7.208E-4,gaze,three,two
0.00705,0.004335,1.447E-4,-1.411E-4,-4.04E-5,1.253E-4,5.827E-4,-4.058E-4,-0.005845,-0.00554,-0.001808,-5.861E-4,-0.001673,-8.535E-4,-0.001398,-7.193E-4,gaze,three,two
0.007567,0.004325,-4.741E-5,-2.209E-4,1.298E-4,1.008E-4,4.989E-4,-4.237E-4,-0.003542,-0.004282,-0.001841,-5.251E-4,-0.001515,-5.571E-4,-0.001758,-5.602E-4,gaze,three,two
0.008965,0.004404,0.001236,-6.726E-5,0.00101,1.296E-4,0.001259,-3.525E-4,-0.005416,-0.003031,-0.001399,-3.857E-4,-0.001297,-5.708E-4,-9.714E-4,-5.49E-4,gaze,three,two
0.006925,0.004363,5.911E-5,-1.183E-4,3.987E-5,1.446E-4,4.758E-4,-4.081E-4,-0.002841,-0.004831,-0.001261,-6.324E-4,-9.928E-4,-6.33E-4,-0.001406,-6.119E-4,gaze,three,two
0.006861,0.00427,-1.892E-4,-2.304E-4,-4.479E-5,6.012E-5,3.247E-4,-4.467E-4,-0.005627,-0.005333,-0.002022,-7.972E-4,-0.001459,-9.336E-4,-0.00163,-8.986E-4,gaze,three,two
0.007566,0.004454,8.918E-4,-1.314E-4,6.455E-4,9.021E-5,9.443E-4,-4.204E-4,-0.006613,-0.006576,-0.001855,-8.229E-4,-0.001972,-9.619E-4,-0.002096,-7.398E-4,gaze,three,two
0.00613,0.004311,-4.703E-4,-2.167E-4,-3.301E-4,9.643E-5,1.119E-4,-4.406E-4,-0.004631,-0.006278,-0.002087,-8.042E-4,-0.001778,-6.584E-4,-0.001658,-9.217E-4,gaze,three,two
0.006977,0.004163,-1.379E-4,-2.093E-4,-7.75E-5,5.69E-5,3.855E-4,-4.176E-4,-0.007098,-0.005998,-0.001661,-0.001023,-0.001695,-9.567E-4,-0.001941,-7.979E-4,gaze,three,two
0.007705,0.004461,6.813E-4,-1.4E-4,5.287E-4,1.206E-4,8.888E-4,-4.261E-4,-0.007162,-0.006035,-0.002069,-7.694E-4,-0.001975,-7.88E-4,-0.00201,-6.877E-4,gaze,three,two
0.006982,0.004315,-3.793E-4,-1.93E-4,-1.551E-4,8.397E-5,2.942E-4,-4.003E-4,-0.006493,-0.005141,-0.002053,-8.241E-4,-0.001517,-8.72E-4,-0.001682,-8.916E-4,gaze,three,two
0.008282,0.004381,7.234E-4,-1.279E-4,5.907E-4,1.121E-4,0.001035,-3.764E-4,-0.006399,-0.00506,-0.001913,-5.674E-4,-0.001709,-7.954E-4,-0.001772,-7.197E-4,gaze,three,two
0.008557,0.004543,9.048E-4,-6.387E-5,8.876E-4,1.622E-4,0.001075,-3.967E-4,-0.006164,-0.005185,-0.001978,-7.927E-4,-0.001654,-7.68E-4,-0.001779,-8.318E-4,gaze,three,two
0.007081,0.004262,-4.25E-4,-1.999E-4,-2.19E-4,8.349E-5,4.323E-4,-3.967E-4,-0.006031,-0.005414,-0.001963,-7.41E-4,-0.002209,-7.14E-4,-0.001817,-7.226E-4,gaze,three,two
0.008901,0.00448,9.41E-4,-1.192E-4,8.148E-4,1.542E-4,0.001211,-3.939E-4,-0.006526,-0.005893,-0.001974,-7.831E-4,-0.001864,-9.191E-4,-0.001847,-8.738E-4,gaze,three,two
0.009197,0.004557,0.001078,-4.316E-5,0.001064,1.74E-4,0.001212,-3.688E-4,-0.005144,-0.006675,-0.002225,-8.94E-4,-0.002147,-6.729E-4,-0.002265,-7.571E-4,gaze,three,two
0.006894,0.004324,-2.081E-4,-1.963E-4,-2.029E-4,9.911E-5,4.812E-4,-3.808E-4,-0.007563,-0.00604,-0.001878,-7.431E-4,-0.001861,-0.001012,-0.001799,-8.788E-4,gaze,three,two
0.008799,0.004598,8.802E-4,-1.093E-4,9.034E-4,1.625E-4,0.00113,-3.809E-4,-0.005666,-0.006586,-0.002115,-8.551E-4,-0.00194,-6.964E-4,-0.002183,-8.053E-4,gaze,three,two
0.008478,0.00457,8.486E-4,-5.353E-5,7.825E-4,1.646E-4,0.00103,-3.468E-4,-0.006824,-0.005074,-0.001684,-9.308E-4,-0.002014,-8.327E-4,-0.001598,-9.746E-4,gaze,three,two
0.006601,0.004332,-3.77E-4,-2.104E-4,-3.031E-4,1.04E-4,4.383E-4,-4.069E-4,-0.005726,-0.006216,-0.002084,-7.127E-4,-0.001805,-9.193E-4,-0.00203,-7.323E-4,gaze,three,two
0.008736,0.004545,7.395E-4,-1.301E-4,7.488E-4,1.631E-4,9.984E-4,-3.632E-4,-0.005948,-0.005716,-0.002489,-6.399E-4,-0.001992,-7.445E-4,-0.002161,-8.817E-4,gaze,three,two
0.007877,0.00466,7.601E-4,-5.408E-5,6.029E-4,1.457E-4,9.867E-4,-3.311E-4,-0.007168,-0.00608,-0.001578,-0.001019,-0.00179,-9.359E-4,-0.001617,-8.948E-4,gaze,three,two
0.007458,0.004445,8.367E-5,-1.848E-4,6.757E-5,1.596E-4,6.101E-4,-3.928E-4,-0.006475,-0.005205,-0.002054,-8.171E-4,-0.001928,-7.843E-4,-0.002379,-6.018E-4,gaze,three,two
0.009142,0.004542,0.001009,-7.345E-5,9.466E-4,1.521E-4,0.001116,-3.341E-4,-0.004572,-0.006248,-0.001902,-8.547E-4,-0.001744,-7.596E-4,-0.001618,-8.755E-4,gaze,three,two
0.007058,0.004624,2.717E-4,-1.065E-4,5.972E-5,1.486E-4,6.402E-4,-3.64E-4,-0.005414,-0.005711,-0.00195,-7.625E-4,-0.001905,-7.385E-4,-0.001784,-5.901E-4,gaze,three,two
0.00793,0.004444,1.322E-4,-1.37E-4,2.59E-4,1.454E-4,5.49E-4,-3.768E-4,-0.005384,-0.005202,-0.001876,-7.777E-4,-0.001688,-7.842E-4,-0.001797,-8.44E-4,gaze,three,two
0.008516,0.004613,0.001048,-4.819E-5,8.54E-4,1.362E-4,0.001057,-3.433E-4,-0.005545,-0.005863,-0.001416,-8.467E-4,-0.001928,-6.969E-4,-0.001979,-5.649E-4,gaze,three,two
0.006081,0.004484,-3.754E-4,-1.541E-4,-4.608E-4,1.53E-4,1.82E-4,-4.284E-4,-0.005925,-0.006117,-0.002226,-5.673E-4,-0.001725,-7.945E-4,-0.001574,-8.598E-4,gaze,three,two
0.007513,0.004393,1.132E-4,-1.646E-4,1.321E-4,1.136E-4,4.495E-4,-4.0E-4,-0.005251,-0.006063,-0.002143,-8.138E-4,-0.002038,-7.796E-4,-0.001991,-7.892E-4,gaze,three,two
0.00707,0.004578,5.907E-4,-7.347E-5,2.466E-4,1.13E-4,6.993E-4,-4.014E-4,-0.007317,-0.005136,-0.001852,-7.111E-4,-0.001967,-9.68E-4,-0.001812,-7.572E-4,gaze,three,two
0.005316,0.004285,-0.00112,-2.564E-4,-9.545E-4,9.287E-5,-2.471E-4,-4.538E-4,-0.004861,-0.006279,-0.001784,-8.792E-4,-0.001739,-7.535E-4,-0.002013,-8.485E-4,gaze,three,two
0.007182,0.004372,-3.3E-6,-1.648E-4,-4.989E-5,9.461E-5,3.951E-4,-3.902E-4,-0.005968,-0.005372,-0.002244,-7.423E-4,-0.001951,-9.315E-4,-0.001982,-8.064E-4,gaze,three,two
0.006433,0.004452,-3.667E-5,-1.564E-4,-2.694E-4,1.257E-4,3.609E-4,-4.046E-4,-0.004747,-0.006945,-0.002086,-7.849E-4,-0.001692,-9.536E-4,-0.002164,-6.835E-4,gaze,three,two
0.006646,0.004347,-5.349E-4,-2.131E-4,-3.678E-4,1.26E-4,2.016E-4,-4.305E-4,-0.007174,-0.005178,-0.002243,-8.595E-4,-0.00182,-7.707E-4,-0.00188,-9.659E-4,gaze,three,two
0.00762,0.004498,5.891E-4,-9.859E-5,2.945E-4,1.106E-4,7.138E-4,-3.661E-4,-0.006441,-0.00639,-0.002008,-7.944E-4,-0.001612,-0.001054,-0.001791,-7.518E-4,gaze,three,two
0.006417,0.004402,-6.193E-4,-1.697E-4,-6.044E-4,1.487E-4,9.039E-5,-4.03E-4,-0.005725,-0.005722,-0.002077,-7.628E-4,-0.001816,-7.938E-4,-0.002159,-7.868E-4,gaze,three,two
0.007691,0.004424,7.711E-5,-1.537E-4,1.228E-4,8.523E-5,5.546E-4,-3.702E-4,-0.006039,-0.005227,-0.001887,-8.899E-4,-0.001773,-7.16E-4,-0.0016,-8.522E-4,gaze,three,two
0.008193,0.004611,9.653E-4,-6.065E-5,6.723E-4,1.368E-4,0.001017,-3.515E-4,-0.005012,-0.006105,-0.002258,-6.165E-4,-0.002194,-6.73E-4,-0.00218,-5.302E-4,gaze,three,two
0.006139,0.004454,-6.864E-4,-1.994E-4,-5.47E-4,1.184E-4,4.488E-5,-4.131E-4,-0.005362,-0.004971,-0.002102,-8.058E-4,-0.00126,-8.113E-4,-0.001598,-9.316E-4,gaze,three,two
0.007532,0.004541,3.716E-4,-1.302E-4,2.412E-4,9.311E-5,7.253E-4,-3.544E-4,-0.005547,-0.005719,-0.001694,-7.554E-4,-0.001955,-8.116E-4,-0.001632,-8.016E-4,gaze,three,two
0.00779,0.004643,8.122E-4,-6.902E-5,5.085E-4,1.547E-4,7.902E-4,-3.617E-4,-0.005826,-0.005551,-0.001865,-7.102E-4,-0.00186,-7.515E-4,-0.001776,-8.948E-4,gaze,three,two
0.005912,0.00427,-8.689E-4,-2.161E-4,-7.318E-4,7.968E-5,-1.206E-4,-4.038E-4,-0.004199,-0.006142,-0.001843,-7.967E-4,-0.001662,-9.044E-4,-0.001712,-8.805E-4,gaze,three,two
0.007127,0.004489,4.15E-4,-1.184E-4,2.135E-4,9.509E-5,6.184E-4,-3.638E-4,-0.006642,-0.005695,-0.00216,-6.071E-4,-0.002265,-7.891E-4,-0.001819,-7.986E-4,gaze,three,two
0.006832,0.004507,1.733E-4,-9.318E-5,7.07E-5,1.328E-4,3.709E-4,-3.87E-4,-0.004591,-0.006702,-0.002112,-9.62E-4,-0.001621,-8.529E-4,-0.001831,-8.456E-4,gaze,three,two
0.005264,0.004212,-9.775E-4,-2.476E-4,-8.854E-4,5.694E-5,-1.457E-4,-3.899E-4,-0.006679,-0.005093,-0.002222,-6.41E-4,-0.002373,-6.712E-4,-0.001892,-6.989E-4,gaze,three,two
0.006853,0.004417,1.969E-4,-1.486E-4,4.874E-5,1.116E-4,4.591E-4,-3.687E-4,-0.005789,-0.006018,-0.002092,-7.164E-4,-0.001938,-8.52E-4,-0.001862,-8.692E-4,gaze,three,two
0.006658,0.004335,-1.955E-4,-1.437E-4,-1.431E-4,1.066E-4,2.169E-4,-3.83E-4,-0.005355,-0.005915,-0.002069,-8.31E-4,-0.001969,-7.335E-4,-0.002282,-7.931E-4,gaze,three,two
0.006042,0.004304,-3.252E-4,-1.934E-4,-3.891E-4,8.209E-5,3.131E-4,-3.868E-4,-0.007,-0.006391,-0.001937,-6.751E-4,-0.002135,-8.756E-4,-0.001894,-7.621E-4,gaze,three,two
0.007696,0.004441,5.24E-4,-1.084E-4,4.666E-4,1.5E-4,7.142E-4,-3.438E-4,-0.005719,-0.005823,-0.002242,-8.319E-4,-0.001994,-6.964E-4,-0.002038,-8.936E-4,gaze,three,two
0.006553,0.004294,-3.777E-4,-1.495E-4,-3.138E-4,8.87E-5,2.259E-4,-3.392E-4,-0.006414,-0.005709,-0.001985,-8.106E-4,-0.002091,-7.679E-4,-0.001729,-8.0E-4,gaze,three,two
0.007423,0.004369,2.568E-4,-1.309E-4,2.255E-4,1.135E-4,7.25E-4,-3.462E-4,-0.005754,-0.00635,-0.001887,-8.765E-4,-0.001853,-8.868E-4,-0.001956,-8.152E-4,gaze,three,two
0.008778,0.004491,0.001044,-4.412E-6,0.00113,1.63E-4,0.001136,-3.01E-4,-0.00497,-0.005076,-0.002233,-6.891E-4,-0.002195,-4.591E-4,-0.00232,-6.146E-4,gaze,three,two
0.006296,0.004369,-2.082E-4,-1.116E-4,-1.916E-4,1.107E-4,4.024E-4,-3.263E-4,-0.006378,-0.006238,-0.001697,-8.238E-4,-0.001888,-8.189E-4,-0.001439,-8.899E-4,gaze,three,two
0.007847,0.004386,4.011E-4,-1.295E-4,5.307E-4,1.407E-4,7.646E-4,-3.304E-4,-0.006281,-0.005514,-0.002131,-7.733E-4,-0.001908,-7.571E-4,-0.00205,-7.505E-4,gaze,three,two
0.008368,0.004538,0.00123,1.492E-6,0.001275,1.36E-4,0.001254,-2.909E-4,-0.006419,-0.005413,-0.002186,-7.464E-4,-0.001827,-8.175E-4,-0.001868,-9.233E-4,gaze,three,two
0.005715,0.004372,-1.684E-4,-1.422E-4,-2.148E-4,1.28E-4,4.212E-4,-3.588E-4,-0.006516,-0.006715,-0.002146,-8.379E-4,-0.002321,-8.735E-4,-0.002214,-7.782E-4,gaze,three,two
0.007767,0.004316,4.142E-4,-1.258E-4,6.375E-4,1.281E-4,7.895E-4,-3.505E-4,-0.007462,-0.004796,-0.002504,-9.435E-4,-0.001831,-8.789E-4,-0.001921,-0.001019,gaze,three,two
0.007957,0.004469,0.001213,-4.617E-6,0.001133,1.157E-4,0.001232,-2.866E-4,-0.005632,-0.006687,-0.002141,-7.634E-4,-0.001828,-8.822E-4,-0.001914,-8.275E-4,gaze,three,two
0.005873,0.004294,-3.804E-4,-1.691E-4,-2.357E-4,1.225E-4,3.12E-4,-3.753E-4,-0.006445,-0.006364,-0.002276,-7.952E-4,-0.002242,-7.561E-4,-0.002031,-8.933E-4,gaze,three,two
0.00779,0.004381,4.962E-4,-1.066E-4,6.729E-4,1.436E-4,8.946E-4,-3.245E-4,-0.006987,-0.00595,-0.002009,-0.001079,-0.001768,-8.697E-4,-0.002022,-8.431E-4,gaze,three,two
0.008016,0.004511,0.001307,-3.066E-5,0.001073,1.771E-4,0.001343,-2.779E-4,-0.007895,-0.005247,-0.002295,-6.696E-4,-0.002482,-7.401E-4,-0.002121,-7.56E-4,gaze,three,two
0.007313,0.004402,6.398E-5,-1.427E-4,2.417E-4,1.653E-4,5.981E-4,-3.266E-4,-0.005619,-0.005693,-0.001908,-9.845E-4,-0.001952,-7.237E-4,-0.001891,-9.006E-4,gaze,three,two
0.009111,0.004393,0.001197,-9.122E-6,0.001137,1.849E-4,0.00138,-2.6E-4,-0.007591,-0.005313,-0.002226,-6.991E-4,-0.001974,-7.825E-4,-0.001909,-7.668E-4,gaze,three,two
0.008614,0.004637,0.00149,1.181E-5,0.001345,2.348E-4,0.001528,-2.81E-4,-0.005245,-0.005875,-0.002115,-7.382E-4,-0.002069,-8.296E-4,-0.001861,-7.172E-4,gaze,three,two
0.00737,0.004346,-6.36E-6,-1.321E-4,1.806E-4,1.826E-4,5.805E-4,-3.101E-4,-0.005018,-0.005775,-0.002094,-7.489E-4,-0.001901,-6.331E-4,-0.002194,-6.622E-4,gaze,three,two
