mean,standard_deviation,root_mean_square,triangular_index,condition
664.1194029850747,265.05022522259304,714.3232263071046,0.08345334942197656,negative
662.1818181818181,241.02867570233738,702.8078749494125,0.06329227726332824,positive
596.0,325.1997539974469,675.9462882621552,0.028932086100775464,positive
816.2105263157895,173.25882339159796,833.4496480228867,0.024402970098334337,neutral
751.2,261.83353490338095,793.3664979062326,0.025067564921076337,negative
835.5555555555555,75.22063407636014,838.7472139380785,0.01967145930808374,negative
898.1176470588235,102.15789393932143,903.5693924977891,0.020382929296714,negative
930.75,89.00898831017011,934.7315122536525,0.019610096135432225,neutral
929.25,110.6270009235238,935.4031216539744,0.019532293136993097,neutral
710.5454545454545,307.4405443523809,771.4260702220154,0.026521002071953285,negative
922.8235294117648,91.00290880936008,927.0370257216393,0.01886203668388752,neutral
903.5294117647059,77.29013330226798,906.6354089190883,0.019194806111287533,positive
884.7058823529412,73.25619829226257,887.5557977488779,0.020854897450642132,negative
913.8823529411765,85.55837360608047,917.6440422273192,0.017929534293530208,neutral
926.25,103.04141562174567,931.6077500751054,0.019623625004790923,neutral
979.4666666666667,132.53455973371445,987.8002497131357,0.015681662256199158,positive
845.1764705882352,170.19850002795178,861.1543552287312,0.02116649157620326,positive
905.25,96.63919149772174,910.0730739891166,0.020204411822737856,neutral
894.3529411764706,120.30842716559313,901.9367396624561,0.02081977878985036,negative
875.5294117647059,62.20743288291482,877.6069065093673,0.01838769646780463,negative
796.6315789473684,51.10795820430381,798.1832001819079,0.02530697190426639,negative
865.1111111111111,192.37612940122975,885.0817915750938,0.020372793831570757,neutral
885.4117647058823,103.72021188245412,891.1111371897051,0.0195606055158031,neutral
984.0,126.63558515903588,991.5762535814715,0.01788308930367721,negative
892.0,83.00602387778854,895.627548639697,0.02018927444794953,positive
958.75,128.01432211540498,966.7290209774402,0.018077181089573846,positive
887.2941176470588,214.7847075288073,911.4327441225839,0.017701994728450098,positive
772.0,254.28372052948217,810.8089787366689,0.0239171867409096,negative
800.4444444444445,225.21472687773857,829.8283624407586,0.020757504774946846,positive
758.6,204.88055570322715,784.443242051329,0.026108595439154735,negative
870.5882352941177,73.85040523207152,873.5313052069001,0.021920457750735384,neutral
935.75,75.80281437167532,938.6239928746761,0.015289515334308836,negative
911.75,181.9038207405221,928.6059444134524,0.0183993962698099,negative
806.1052631578947,276.705598613569,849.9069918154822,0.02213243056313931,negative
649.8181818181819,218.53443367418942,683.9957469298927,0.028470902252598376,neutral
933.25,97.70397467179453,938.0325154279035,0.01564840001222531,negative
839.5555555555555,71.73662795845419,842.4451185553737,0.021695732419300163,neutral
754.9473684210526,235.07858583985873,788.8592696852976,0.03284533520609367,neutral
938.25,105.09138880041505,943.7515562901075,0.018564850067080026,positive
1008.5,245.69194804334418,1036.1775909562994,0.01574173712528824,positive
800.6315789473684,355.77836586003247,872.3113881491728,0.01797168277615205,negative
505.73333333333335,269.09541101602804,570.7580923648827,0.12325073822056747,positive
1068.5714285714287,138.70484118095146,1076.898191235232,0.013115905963638493,negative
885.6470588235294,233.3112034323659,914.1131349725874,0.02071355138407646,neutral
803.3333333333334,115.24909084750504,811.1035007253322,0.024436807941962582,neutral
482.125,199.69262670737325,520.6491140874053,0.049171668667466986,neutral
671.6521739130435,368.8742836714836,762.4099091467906,0.15140917506685866,positive
910.75,105.84737439665977,916.4982269486395,0.018882537340955192,positive
797.2631578947369,105.58663746751246,803.8596368704387,0.022355406846343347,neutral
638.9565217391304,335.98098948667126,718.4989183375114,0.1380604014256237,positive
589.0769230769231,217.76922153085323,626.5868470715587,0.039365980600898985,positive
936.75,136.7369737854396,946.0597232733248,0.020016419719300987,neutral
742.0,247.80807514135444,780.3219848242135,0.023154010346948375,negative
1026.4,117.24260561514562,1032.6308149576014,0.015990938468201352,positive
684.7272727272727,305.17975683633404,746.8284456772702,0.024979597629776817,neutral
858.5882352941177,289.55117397955956,903.3725047581098,0.17725643532095145,negative
822.0,57.69289894116341,823.9099195637564,0.022550209450730142,neutral
816.4444444444445,163.48492365180928,831.7595806481582,0.02187369460372916,positive
911.5294117647059,113.25972234595294,918.1280187552983,0.020471907575358446,positive
702.3636363636364,166.06440100571007,720.8595878911132,0.02970338804269862,positive
