mean,standard_deviation,root_mean_square,triangular_index,condition
700.6896551724138,317.4656659826172,768.499837345461,0.10651566744461874,easy
725.953488372093,256.8354998352774,769.0506379432568,0.04542903364257651,hard
792.3157894736842,216.26886485603205,820.552060633892,0.04091383197066047,hard
874.9714285714285,203.6868250257626,897.7070473473754,0.03903935306214926,easy
708.4651162790698,269.4477022175978,756.8596072695907,0.051899068381548674,hard
758.0,301.76642351158677,814.4632588398325,0.14969009472576306,easy
793.0526315789474,204.52330170137964,818.3284632005724,0.043894163087030286,hard
896.4705882352941,214.18488689774793,920.9698213105063,0.03902579002116288,hard
918.1818181818181,74.83375514492715,921.1342152065802,0.03567929182011691,easy
687.8181818181819,293.25560505179055,746.4168954533262,0.08414510249208151,easy
740.390243902439,243.10459457286902,778.3547376106704,0.08358285022615787,hard
754.7317073170732,310.0895857966085,814.5122736352345,0.05186795809448508,easy
882.8235294117648,216.5280401168928,908.2306004145709,0.041273092826524034,easy
890.5142857142857,91.85198176752557,895.1041439807038,0.04008733311857976,hard
958.125,102.01067306588482,963.371423699084,0.03708129639688575,easy
692.3555555555556,282.919612382576,746.7402344709824,0.048901416103508,easy
812.7368421052631,122.517220898881,821.6791536718863,0.04719214499165599,hard
952.0,189.19182959921068,970.040720794751,0.037403660006574864,easy
826.2222222222222,175.0557643578772,844.0595029051237,0.044875540493163495,easy
924.8484848484849,150.03585430075566,936.575321761861,0.03924045929173944,hard
840.3333333333334,375.7803309685821,918.3944928212736,0.1276454293628809,hard
724.2926829268292,240.65641939312974,762.3010096204075,0.0701942111176502,hard
809.8947368421053,237.93296687997494,843.2388685738366,0.041185436071126166,easy
827.4594594594595,234.30305572467876,859.1294147864752,0.04762862544752403,hard
850.7777777777778,143.73569217960167,862.5015297893035,0.04548864758144126,hard
811.1578947368421,165.44036670652244,827.4221222695539,0.045613113770208935,hard
699.5454545454545,340.598888044277,776.3600383139958,0.29072888705347927,hard
885.0285714285715,155.06914695107614,898.1285940379425,0.03460956089119619,easy
832.0,138.51786888340436,843.1359452794206,0.04396778748902714,easy
945.6969696969697,96.08345488704236,950.4183448897808,0.035250525753580134,easy
