A1HBO,A1HB,A2HBO,A2HB,A3HBO,A3HB,A4HBO,A4HB,B1HBO,B1HB,B2HBO,B2HB,B3HBO,B3HB,B4HBO,B4HB,condition
0.004675,2.055E-4,0.004682,-2.526E-4,0.004992,-0.001182,0.002893,-1.592E-4,-0.00312,0.001408,-0.002866,7.162E-4,-0.00373,0.001224,-0.003089,7.249E-4,junk
0.004051,1.31E-4,0.004039,-3.021E-4,0.003987,-0.001206,0.001969,-1.704E-4,-0.002291,0.001347,-0.001662,7.105E-4,-0.00289,0.00118,-0.002356,6.974E-4,junk
0.004525,1.897E-4,0.004692,-2.81E-4,0.004829,-0.001204,0.002708,-1.439E-4,-0.002701,0.001466,-0.00228,7.269E-4,-0.003312,0.001192,-0.002712,7.314E-4,junk
0.004075,1.602E-4,0.00422,-3.288E-4,0.004103,-0.001227,0.002084,-1.896E-4,-0.002556,0.001383,-0.001949,6.622E-4,-0.003094,0.00114,-0.00245,7.016E-4,junk
0.004063,1.394E-4,0.004337,-3.033E-4,0.004293,-0.001194,0.002236,-1.464E-4,-0.002659,0.001438,-0.002031,6.816E-4,-0.003068,0.001114,-0.002439,7.116E-4,junk
0.003661,5.622E-5,0.004093,-3.806E-4,0.003971,-0.00125,0.001891,-1.751E-4,-0.002851,0.001453,-0.001998,6.153E-4,-0.003068,0.001082,-0.002357,6.881E-4,junk
0.003126,7.161E-5,0.003863,-3.606E-4,0.003845,-0.001253,0.001786,-1.695E-4,-0.002461,0.001416,-0.001729,6.465E-4,-0.002839,0.001076,-0.002141,6.905E-4,junk
0.003368,1.161E-4,0.004192,-3.683E-4,0.004143,-0.001243,0.002068,-1.831E-4,-0.002556,0.001456,-0.00179,6.126E-4,-0.002857,0.001033,-0.002085,6.545E-4,junk
0.002733,1.365E-4,0.003556,-3.821E-4,0.00346,-0.001285,0.001407,-1.683E-4,-0.002406,0.001504,-0.001344,6.277E-4,-0.002508,0.00102,-0.001818,6.601E-4,junk
0.002826,1.73E-4,0.003636,-3.909E-4,0.003412,-0.001288,0.001322,-1.831E-4,-0.002185,0.001557,-9.516E-4,6.21E-4,-0.002191,9.635E-4,-0.001528,6.284E-4,junk
0.003498,1.196E-4,0.004187,-3.524E-4,0.004227,-0.001248,0.002086,-1.655E-4,-0.002715,0.001466,-0.00193,5.891E-4,-0.002901,9.77E-4,-0.002136,6.28E-4,junk
0.002733,1.365E-4,0.003556,-3.821E-4,0.00346,-0.001285,0.001407,-1.683E-4,-0.002406,0.001504,-0.001344,6.277E-4,-0.002508,0.00102,-0.001818,6.601E-4,junk
0.003309,2.018E-4,0.004028,-3.331E-4,0.004002,-0.001248,0.00189,-1.716E-4,-0.002709,0.00152,-0.001842,5.757E-4,-0.002855,9.348E-4,-0.002078,5.883E-4,junk
0.006261,6.796E-4,0.00584,-3.413E-4,0.005134,-1.166E-4,0.002909,3.439E-4,8.926E-4,0.003262,0.001549,4.393E-4,5.785E-4,2.785E-4,6.595E-4,1.899E-4,junk
0.005694,6.884E-4,0.005152,-3.609E-4,0.004024,-1.384E-4,0.001963,3.501E-4,6.743E-4,0.003327,0.001249,4.714E-4,3.716E-4,2.978E-4,4.536E-4,1.962E-4,junk
0.006576,7.461E-4,0.005723,-3.568E-4,0.004621,-1.006E-4,0.002496,3.287E-4,0.00112,0.00325,0.001488,4.915E-4,4.796E-4,2.645E-4,5.153E-4,1.122E-4,junk
0.006133,6.958E-4,0.005524,-3.465E-4,0.004319,-1.018E-4,0.002258,3.349E-4,9.124E-4,0.003293,0.001094,5.393E-4,-5.79E-5,3.268E-4,-5.159E-6,1.151E-4,junk
