A1HBO,A1HB,A2HBO,A2HB,A3HBO,A3HB,A4HBO,A4HB,B1HBO,B1HB,B2HBO,B2HB,B3HBO,B3HB,B4HBO,B4HB,condition
-0.009039,0.002055,-0.001833,-0.001033,-9.847E-4,-0.001031,-0.00135,-7.461E-4,0.006725,9.51E-4,0.004418,2.133E-5,0.003349,0.001144,0.001489,7.616E-5,junk
-0.007864,0.002443,-0.001352,-8.77E-4,-6.935E-5,-9.197E-4,-4.894E-4,-6.673E-4,0.009265,0.001105,0.004467,-2.318E-4,0.00367,8.465E-4,0.002441,1.611E-5,junk
-0.008409,0.002268,-0.001731,-0.001022,-6.826E-4,-0.001027,-9.951E-4,-7.714E-4,0.006896,0.001059,0.00305,-3.869E-4,0.001543,5.161E-4,7.5E-4,1.863E-5,junk
-0.008517,0.002362,-0.001643,-9.488E-4,-5.099E-4,-9.684E-4,-8.249E-4,-7.23E-4,0.007995,0.001016,0.003608,-4.419E-4,0.002255,3.493E-4,0.001485,-9.304E-5,junk
-0.008141,0.002378,-0.001605,-0.001017,-4.852E-4,-9.96E-4,-7.895E-4,-7.533E-4,0.007925,0.001093,0.003405,-4.264E-4,0.001795,3.283E-4,0.001109,-1.067E-5,junk
-0.009089,0.002434,-0.001912,-0.001024,-7.772E-4,-0.001004,-0.001076,-7.813E-4,0.007155,0.001115,0.003045,-5.477E-4,0.001449,1.617E-4,7.817E-4,-1.188E-4,junk
-0.007754,0.002378,-0.001441,-9.615E-4,-2.153E-4,-9.591E-4,-6.576E-4,-7.177E-4,0.008028,0.001308,0.003292,-5.2E-4,0.001692,1.913E-4,0.001066,-6.183E-5,junk
-0.008968,0.002161,-0.002055,-0.001089,-0.001124,-0.001021,-0.001402,-7.793E-4,0.005778,0.001119,0.002169,-6.629E-4,3.113E-4,-3.015E-5,-1.964E-4,-1.724E-4,junk
-0.007984,0.002377,-0.001483,-9.603E-4,-2.296E-4,-9.433E-4,-6.697E-4,-7.167E-4,0.008196,0.00126,0.00331,-5.776E-4,0.001634,1.093E-4,0.001155,-7.434E-5,junk
-0.009136,0.002228,-0.002074,-0.001099,-0.001086,-0.00104,-0.001402,-7.851E-4,0.00546,0.001134,0.001997,-6.852E-4,-3.238E-5,-5.405E-5,-4.817E-4,-1.356E-4,junk
-0.008575,0.00232,-0.001766,-9.978E-4,-5.203E-4,-9.8E-4,-9.277E-4,-7.584E-4,0.007377,0.001194,0.002912,-6.325E-4,0.001176,4.543E-6,6.621E-4,-1.348E-4,junk
-0.0102,0.00229,-0.00233,-0.001194,-0.001354,-0.001101,-0.001651,-8.07E-4,0.005043,0.001114,0.001798,-7.326E-4,-3.696E-4,-8.118E-5,-6.437E-4,-1.672E-4,junk
-0.01021,0.002508,-0.002207,-0.001053,-0.00103,-0.001022,-0.001319,-8.003E-4,0.006928,0.001045,0.002756,-7.172E-4,0.001018,-1.088E-4,5.815E-4,-2.157E-4,junk
-0.008837,0.002486,-0.001899,-0.00105,-6.404E-4,-0.001016,-9.372E-4,-7.849E-4,0.007657,0.001059,0.002923,-6.522E-4,0.001086,-3.723E-5,6.631E-4,-1.178E-4,junk
-0.01118,0.002541,-0.002466,-0.001167,-0.001393,-0.0011,-0.001605,-8.391E-4,0.006166,9.592E-4,0.002279,-7.61E-4,3.36E-4,-1.725E-4,-7.619E-5,-2.565E-4,junk
-0.009747,0.002727,-0.001955,-0.0011,-5.703E-4,-0.001052,-8.085E-4,-8.298E-4,0.009083,0.001042,0.003468,-7.041E-4,0.001813,-1.002E-5,0.001381,-1.587E-4,junk
-0.01198,0.002522,-0.002778,-0.001292,-0.001677,-0.001194,-0.001823,-9.142E-4,0.00576,0.001013,0.001914,-7.985E-4,-2.42E-4,-1.307E-4,-5.34E-4,-2.324E-4,junk
-0.01174,0.002684,-0.002594,-0.001164,-0.001193,-0.001117,-0.001356,-8.757E-4,0.008109,8.845E-4,0.002986,-8.012E-4,0.001284,-1.074E-4,8.653E-4,-2.773E-4,junk
-0.01139,0.002669,-0.002461,-0.001183,-0.001068,-0.001143,-0.001198,-9.057E-4,0.008163,9.221E-4,0.002881,-7.427E-4,0.001051,-4.165E-5,7.433E-4,-2.23E-4,junk
-0.01247,0.002612,-0.002819,-0.001231,-0.001482,-0.001174,-0.001642,-9.135E-4,0.006954,8.596E-4,0.002471,-8.159E-4,5.381E-4,-1.332E-4,1.489E-4,-2.611E-4,junk
-0.01145,0.00267,-0.002425,-0.001206,-0.001034,-0.001127,-0.001141,-9.195E-4,0.008761,8.413E-4,0.003131,-7.541E-4,0.001358,-2.404E-5,8.608E-4,-1.532E-4,junk
-0.01314,0.002429,-0.003124,-0.001365,-0.002016,-0.001263,-0.002074,-9.889E-4,0.005169,8.02E-4,0.001587,-8.395E-4,-7.004E-4,-1.253E-4,-9.944E-4,-2.263E-4,junk
-0.01315,0.002627,-0.002926,-0.001224,-0.001519,-0.001184,-0.00168,-9.402E-4,0.007493,7.255E-4,0.002729,-8.51E-4,8.77E-4,-1.133E-4,5.035E-4,-2.96E-4,junk
-0.01159,0.002586,-0.00257,-0.001185,-0.001039,-0.001175,-0.001187,-9.62E-4,0.008546,8.793E-4,0.003043,-7.604E-4,0.001239,-2.128E-5,8.6E-4,-1.738E-4,junk
-0.01359,0.002382,-0.003244,-0.001391,-0.002153,-0.00129,-0.002206,-0.001014,0.004802,7.99E-4,0.001381,-8.799E-4,-9.0E-4,-1.729E-4,-0.001152,-2.71E-4,junk
-0.0121,0.002637,-0.002531,-0.001179,-0.001029,-0.00114,-0.001196,-9.484E-4,0.008838,8.659E-4,0.003256,-7.816E-4,0.001542,-6.094E-5,0.001151,-2.235E-4,junk
-0.01202,0.002495,-0.002655,-0.001273,-0.001357,-0.00121,-0.001517,-9.642E-4,0.007267,8.441E-4,0.002363,-7.955E-4,3.537E-4,-5.701E-5,4.815E-5,-1.784E-4,junk
-0.01422,0.002287,-0.003499,-0.00144,-0.002506,-0.001323,-0.002652,-0.001015,0.003835,6.893E-4,9.073E-4,-9.742E-4,-0.001498,-2.55E-4,-0.001604,-3.248E-4,junk
-0.01235,0.002543,-0.002658,-0.001211,-0.001241,-0.001178,-0.001433,-9.823E-4,0.007582,8.122E-4,0.002734,-8.215E-4,8.636E-4,-6.898E-5,5.146E-4,-2.255E-4,junk
-0.0132,0.002518,-0.003013,-0.001341,-0.001803,-0.001278,-0.001973,-0.001001,0.006032,7.664E-4,0.001834,-8.714E-4,-3.863E-4,-1.193E-4,-6.242E-4,-2.174E-4,junk
-0.01337,0.002636,-0.00307,-0.001273,-0.00183,-0.001212,-0.002,-9.66E-4,0.00612,7.742E-4,0.002036,-8.971E-4,-4.144E-5,-1.636E-4,-2.85E-4,-2.975E-4,junk
-0.01046,0.00266,-0.002235,-0.001135,-7.884E-4,-0.001123,-0.001027,-9.049E-4,0.008924,8.784E-4,0.003185,-7.421E-4,0.001347,-1.873E-5,9.148E-4,-1.175E-4,junk
-0.01243,0.002387,-0.00296,-0.001321,-0.001907,-0.001263,-0.002009,-9.955E-4,0.005329,8.191E-4,0.001535,-8.493E-4,-8.293E-4,-1.477E-4,-0.001055,-1.873E-4,junk
-0.01175,0.002505,-0.002697,-0.001168,-0.001415,-0.00114,-0.001559,-9.121E-4,0.007302,7.708E-4,0.002548,-8.298E-4,5.732E-4,-1.266E-4,2.939E-4,-2.347E-4,junk
-0.01031,0.002517,-0.002323,-0.00113,-9.087E-4,-0.001139,-0.001106,-9.226E-4,0.008206,8.257E-4,0.002804,-7.443E-4,8.19E-4,-2.311E-5,4.509E-4,-1.074E-4,junk
-0.01235,0.002282,-0.003114,-0.001354,-0.002201,-0.001244,-0.002264,-9.841E-4,0.00446,7.726E-4,0.001131,-8.575E-4,-0.001305,-1.854E-4,-0.001468,-1.764E-4,junk
-0.01126,0.002502,-0.002529,-0.001127,-0.00116,-0.001131,-0.001306,-9.279E-4,0.007856,8.069E-4,0.002838,-7.563E-4,9.001E-4,-6.205E-5,5.846E-4,-1.93E-4,junk
-0.0115,0.002447,-0.002796,-0.001216,-0.00145,-0.001189,-0.001586,-9.708E-4,0.006587,8.336E-4,0.002215,-7.771E-4,-1.682E-5,-5.404E-5,-2.331E-4,-1.485E-4,junk
