A1HBO,A1HB,A2HBO,A2HB,A3HBO,A3HB,A4HBO,A4HB,B1HBO,B1HB,B2HBO,B2HB,B3HBO,B3HB,B4HBO,B4HB,condition
0.046,0.006213,0.01004,-0.001081,0.01007,3.247E-4,0.008716,-3.817E-4,0.03295,0.0108,0.009356,9.742E-4,0.01094,2.184E-4,0.008669,-8.613E-4,medtosleep
0.04662,0.006173,0.01046,-0.001032,0.0108,3.572E-4,0.009295,-3.643E-4,0.03443,0.01095,0.0107,0.001009,0.01248,3.177E-4,0.009892,-8.646E-4,medtosleep
0.04492,0.006112,0.009428,-0.001055,0.009405,3.367E-4,0.008186,-3.897E-4,0.03153,0.01057,0.00864,8.848E-4,0.01017,5.227E-5,0.007881,-9.592E-4,medtosleep
0.04625,0.006072,0.01009,-0.001054,0.01015,3.223E-4,0.008734,-3.787E-4,0.03276,0.01072,0.009255,9.684E-4,0.0107,2.353E-4,0.008399,-8.524E-4,medtosleep
0.04697,0.006146,0.0106,-9.993E-4,0.01082,3.747E-4,0.009396,-3.657E-4,0.03429,0.01089,0.01047,0.001015,0.01223,3.245E-4,0.009658,-8.702E-4,medtosleep
0.04559,0.006199,0.01002,-0.001023,0.009845,3.555E-4,0.008452,-3.306E-4,0.03252,0.01061,0.008985,9.144E-4,0.01049,1.299E-4,0.008207,-9.284E-4,medtosleep
0.04717,0.006166,0.0107,-9.684E-4,0.01064,3.932E-4,0.009199,-3.611E-4,0.03418,0.01085,0.009968,0.001024,0.01151,3.321E-4,0.009135,-8.174E-4,medtosleep
0.04748,0.006184,0.011,-9.376E-4,0.01112,4.213E-4,0.009559,-3.172E-4,0.0353,0.01096,0.01087,0.001082,0.0127,3.396E-4,0.01,-8.304E-4,medtosleep
0.04589,0.006106,0.01009,-9.877E-4,0.009696,3.704E-4,0.008344,-3.439E-4,0.0325,0.0106,0.008737,9.145E-4,0.01013,1.205E-4,0.007883,-9.089E-4,medtosleep
0.0473,0.006161,0.0109,-9.484E-4,0.01074,3.966E-4,0.009186,-3.447E-4,0.0344,0.0109,0.01,0.00106,0.01155,3.091E-4,0.00917,-8.488E-4,medtosleep
0.04714,0.006237,0.01108,-9.312E-4,0.01102,4.436E-4,0.009485,-3.21E-4,0.03552,0.01088,0.01087,0.001056,0.01263,3.182E-4,0.009937,-8.667E-4,medtosleep
0.04549,0.006039,0.009803,-9.702E-4,0.009401,3.55E-4,0.008058,-3.51E-4,0.03189,0.01058,0.008402,8.833E-4,0.009654,6.207E-5,0.007564,-9.737E-4,medtosleep
0.04701,0.006151,0.01071,-9.527E-4,0.01042,3.835E-4,0.008958,-3.429E-4,0.03402,0.01082,0.009779,9.967E-4,0.01117,2.735E-4,0.008834,-8.548E-4,medtosleep
0.04674,0.006192,0.01073,-9.182E-4,0.01055,4.194E-4,0.009098,-3.234E-4,0.03438,0.01085,0.01025,0.001033,0.01205,2.326E-4,0.009371,-9.371E-4,medtosleep
0.04593,0.006074,0.01001,-9.693E-4,0.009549,3.558E-4,0.008237,-3.696E-4,0.03204,0.01064,0.008329,9.579E-4,0.0096,1.208E-4,0.007571,-9.203E-4,medtosleep
0.04717,0.006174,0.01082,-9.401E-4,0.01056,3.95E-4,0.009135,-3.564E-4,0.03416,0.01086,0.009967,0.001019,0.01149,2.89E-4,0.009111,-9.115E-4,medtosleep
0.04624,0.006189,0.01033,-9.122E-4,0.01009,3.954E-4,0.008641,-3.24E-4,0.03354,0.01076,0.009677,9.7E-4,0.01112,2.002E-4,0.008767,-9.611E-4,medtosleep
0.04631,0.006129,0.0101,-9.398E-4,0.009645,3.603E-4,0.008305,-3.785E-4,0.03228,0.01071,0.008546,9.517E-4,0.009742,1.468E-4,0.00762,-8.895E-4,medtosleep
0.04735,0.00621,0.01087,-9.116E-4,0.01066,3.934E-4,0.009159,-3.435E-4,0.03468,0.01096,0.01021,0.001051,0.01176,2.994E-4,0.009208,-8.577E-4,medtosleep
0.04618,0.006222,0.01025,-9.191E-4,0.009967,3.9E-4,0.008511,-3.395E-4,0.03362,0.01077,0.009643,9.8E-4,0.01122,1.455E-4,0.008763,-9.952E-4,medtosleep
0.04607,0.006077,0.00994,-9.819E-4,0.00948,2.969E-4,0.008088,-4.012E-4,0.03224,0.01069,0.008328,9.502E-4,0.009544,1.465E-4,0.007578,-9.483E-4,medtosleep
0.04675,0.006193,0.01052,-9.551E-4,0.01029,3.549E-4,0.008756,-3.667E-4,0.03439,0.01086,0.009873,0.001047,0.01149,2.445E-4,0.008906,-8.824E-4,medtosleep
0.04506,0.006134,0.009535,-9.793E-4,0.009048,3.496E-4,0.007747,-3.789E-4,0.03226,0.01063,0.008692,8.742E-4,0.009907,6.594E-5,0.00769,-0.001011,medtosleep
0.04517,0.0061,0.009474,-0.001024,0.008916,2.661E-4,0.007539,-4.341E-4,0.03163,0.01059,0.007728,9.145E-4,0.008837,6.481E-5,0.006929,-9.485E-4,medtosleep
0.04604,0.006146,0.01008,-9.978E-4,0.009819,3.005E-4,0.00827,-4.156E-4,0.03338,0.01086,0.009211,0.001005,0.01063,2.047E-4,0.008316,-9.121E-4,medtosleep
0.04457,0.006171,0.009281,-0.001015,0.008771,3.023E-4,0.007431,-4.121E-4,0.03191,0.01063,0.008151,8.655E-4,0.009325,2.693E-5,0.007283,-0.001012,medtosleep
0.04513,0.006248,0.009716,-0.00103,0.009326,2.579E-4,0.007829,-4.475E-4,0.03243,0.01083,0.008384,9.788E-4,0.009658,1.664E-4,0.00754,-9.061E-4,medtosleep
0.0454,0.00621,0.01003,-0.001003,0.009794,3.041E-4,0.00819,-4.001E-4,0.03352,0.01092,0.009411,0.001026,0.0109,2.275E-4,0.008555,-9.151E-4,medtosleep
0.0437,0.006057,0.008789,-0.001053,0.008211,2.358E-4,0.006935,-4.463E-4,0.03029,0.01065,0.007118,8.446E-4,0.008111,-3.449E-5,0.00641,-9.689E-4,medtosleep
0.0451,0.006181,0.009815,-0.001053,0.009481,2.379E-4,0.007931,-4.322E-4,0.03248,0.01091,0.008581,0.001029,0.009916,1.991E-4,0.007877,-8.939E-4,medtosleep
0.04513,0.006159,0.01003,-0.001001,0.009995,2.778E-4,0.008338,-4.039E-4,0.03325,0.01099,0.009748,0.001026,0.01134,2.298E-4,0.008864,-9.222E-4,medtosleep
0.04321,0.006041,0.008776,-0.001097,0.008233,2.173E-4,0.006941,-4.699E-4,0.02958,0.01063,0.007121,8.425E-4,0.008135,-4.856E-5,0.006511,-9.982E-4,medtosleep
0.04463,0.00608,0.009648,-0.001045,0.009499,2.162E-4,0.008023,-4.817E-4,0.0318,0.01088,0.008684,9.928E-4,0.01008,1.826E-4,0.007975,-8.959E-4,medtosleep
0.04472,0.006089,0.009909,-0.001055,0.009841,2.562E-4,0.008287,-4.367E-4,0.03247,0.01087,0.00956,0.001,0.0112,2.002E-4,0.00886,-9.575E-4,medtosleep
0.04304,0.005935,0.008696,-0.001132,0.008206,1.567E-4,0.006953,-5.078E-4,0.02913,0.01052,0.00682,8.247E-4,0.007921,-7.428E-5,0.006364,-9.87E-4,medtosleep
0.04482,0.005974,0.009712,-0.001087,0.009544,2.012E-4,0.008018,-4.637E-4,0.03162,0.01074,0.008685,9.805E-4,0.01016,1.483E-4,0.008027,-8.946E-4,medtosleep
0.04509,0.005957,0.009777,-0.001059,0.009668,2.395E-4,0.00821,-4.555E-4,0.03249,0.01072,0.009335,9.519E-4,0.01102,1.431E-4,0.008658,-9.58E-4,medtosleep
0.04418,0.005897,0.00912,-0.001132,0.008658,1.639E-4,0.007372,-5.023E-4,0.03019,0.01059,0.007349,9.002E-4,0.008442,2.835E-5,0.006921,-9.257E-4,medtosleep
0.04583,0.005956,0.01015,-0.001096,0.00999,2.266E-4,0.008551,-4.82E-4,0.03318,0.01082,0.009346,0.001032,0.01101,2.224E-4,0.008791,-8.305E-4,medtosleep
0.04526,0.00607,0.01003,-0.001077,0.00996,2.539E-4,0.008454,-4.249E-4,0.03348,0.0108,0.009873,9.648E-4,0.01163,1.704E-4,0.009269,-9.068E-4,medtosleep
0.04436,0.005954,0.009267,-0.001177,0.008806,1.498E-4,0.007494,-5.186E-4,0.03079,0.01057,0.00753,9.012E-4,0.008738,5.312E-5,0.007166,-9.088E-4,medtosleep
0.04611,0.00596,0.01021,-0.001116,0.01008,1.95E-4,0.008601,-4.966E-4,0.03346,0.01084,0.009544,0.001043,0.01134,2.343E-4,0.009055,-8.444E-4,medtosleep
0.04543,0.005944,0.00989,-0.001127,0.009705,2.404E-4,0.008299,-4.432E-4,0.03351,0.01068,0.009689,9.432E-4,0.0115,1.612E-4,0.009147,-9.06E-4,medtosleep
0.04447,0.005851,0.009126,-0.001221,0.008634,1.2E-4,0.007385,-5.503E-4,0.03068,0.01049,0.007324,8.875E-4,0.00854,6.62E-5,0.006918,-8.551E-4,medtosleep
0.04623,0.005899,0.01005,-0.001149,0.009907,1.839E-4,0.008467,-4.828E-4,0.03344,0.01075,0.009407,0.001006,0.01118,2.211E-4,0.008995,-8.088E-4,medtosleep
0.04545,0.00602,0.009812,-0.001166,0.009665,2.071E-4,0.008325,-4.895E-4,0.03337,0.0107,0.009447,9.424E-4,0.0112,1.838E-4,0.008961,-8.531E-4,medtosleep
0.04518,0.006014,0.009598,-0.001207,0.009382,1.444E-4,0.008018,-5.201E-4,0.03248,0.01065,0.008399,9.455E-4,0.009915,1.791E-4,0.008107,-8.146E-4,medtosleep
0.0465,0.006104,0.01027,-0.001154,0.01032,2.15E-4,0.008874,-4.845E-4,0.03458,0.01089,0.01012,0.001002,0.012,3.046E-4,0.009651,-7.526E-4,medtosleep
0.04524,0.006081,0.009568,-0.00116,0.009467,1.992E-4,0.0081,-4.669E-4,0.03316,0.01072,0.008984,9.257E-4,0.0108,1.544E-4,0.008713,-8.331E-4,medtosleep
0.04586,0.006109,0.00976,-0.001167,0.009674,1.549E-4,0.008271,-5.045E-4,0.03325,0.01076,0.008896,9.471E-4,0.01033,2.506E-4,0.008467,-7.776E-4,medtosleep
0.04685,0.006222,0.01048,-0.001127,0.01076,2.146E-4,0.009172,-4.4E-4,0.03554,0.0111,0.01064,0.001059,0.0126,4.098E-4,0.01023,-7.158E-4,medtosleep
0.04557,0.006188,0.009921,-0.001109,0.01011,2.479E-4,0.00867,-4.53E-4,0.03424,0.0109,0.01004,9.546E-4,0.0119,2.524E-4,0.009606,-8.226E-4,medtosleep
0.04513,0.006146,0.009752,-0.00115,0.009846,1.781E-4,0.008329,-4.766E-4,0.03288,0.01086,0.008993,9.459E-4,0.01052,2.504E-4,0.008514,-7.4E-4,medtosleep
0.04609,0.006211,0.01048,-0.001104,0.01085,2.387E-4,0.009234,-4.556E-4,0.03484,0.01103,0.01052,0.001021,0.01251,3.879E-4,0.01003,-7.049E-4,medtosleep
0.04462,0.006137,0.009871,-0.001114,0.01003,2.372E-4,0.008481,-4.215E-4,0.03306,0.01081,0.009597,9.467E-4,0.01135,2.522E-4,0.009083,-8.051E-4,medtosleep
0.04479,0.006127,0.009861,-0.001111,0.01002,1.853E-4,0.008514,-4.823E-4,0.03239,0.01078,0.008918,9.649E-4,0.01056,2.517E-4,0.008482,-7.418E-4,medtosleep
0.04573,0.00614,0.01056,-0.001086,0.01086,2.518E-4,0.009206,-4.332E-4,0.03403,0.01096,0.01035,0.001029,0.01219,3.803E-4,0.009869,-7.02E-4,medtosleep
0.04483,0.006132,0.01005,-0.001071,0.01007,2.682E-4,0.008607,-4.142E-4,0.03262,0.01074,0.009376,9.221E-4,0.011,2.352E-4,0.008888,-8.298E-4,medtosleep
0.04581,0.006103,0.01053,-0.001081,0.01057,2.634E-4,0.009003,-4.371E-4,0.03351,0.01083,0.009638,0.001003,0.01126,3.424E-4,0.009138,-7.363E-4,medtosleep
0.04659,0.006118,0.01103,-0.001043,0.01121,3.11E-4,0.009654,-4.289E-4,0.0347,0.01102,0.0109,0.001043,0.01278,4.104E-4,0.01029,-7.235E-4,medtosleep
0.04522,0.006051,0.01017,-0.001059,0.0101,2.887E-4,0.008647,-4.266E-4,0.03255,0.01068,0.009312,9.128E-4,0.01088,1.777E-4,0.008755,-8.19E-4,medtosleep
0.04634,0.006074,0.01073,-0.001059,0.0107,2.772E-4,0.00919,-4.448E-4,0.03367,0.01083,0.009755,0.001038,0.01149,3.217E-4,0.009312,-7.552E-4,medtosleep
0.04678,0.006002,0.01099,-0.001082,0.01107,3.054E-4,0.00947,-4.085E-4,0.03462,0.0109,0.01065,0.001026,0.01257,3.591E-4,0.0101,-7.692E-4,medtosleep
0.04452,0.00594,0.009756,-0.001141,0.009333,2.488E-4,0.008095,-4.727E-4,0.03121,0.01051,0.008255,8.302E-4,0.009717,5.176E-5,0.007812,-8.961E-4,medtosleep
0.04605,0.005977,0.01051,-0.001095,0.01039,2.543E-4,0.008881,-4.422E-4,0.03304,0.01072,0.009375,9.444E-4,0.01095,2.531E-4,0.008794,-7.665E-4,medtosleep
0.04613,0.005998,0.01065,-0.001053,0.0106,2.951E-4,0.009169,-4.267E-4,0.03391,0.01077,0.01012,9.663E-4,0.01192,2.539E-4,0.009585,-8.43E-4,medtosleep
0.04504,0.005895,0.009843,-0.001115,0.009499,2.387E-4,0.008217,-4.865E-4,0.03153,0.01051,0.008339,8.089E-4,0.00958,1.037E-4,0.007725,-8.295E-4,medtosleep
0.04607,0.005985,0.01056,-0.00109,0.01048,2.753E-4,0.009023,-4.282E-4,0.03359,0.01073,0.009732,9.482E-4,0.0114,2.371E-4,0.009248,-8.279E-4,medtosleep
0.04521,0.005906,0.01,-0.001061,0.009862,2.947E-4,0.008613,-4.429E-4,0.03281,0.01057,0.009186,8.712E-4,0.01072,1.449E-4,0.008668,-8.851E-4,medtosleep
0.04545,0.005884,0.01016,-0.001124,0.00988,2.593E-4,0.008587,-4.689E-4,0.03252,0.0106,0.008752,9.138E-4,0.01022,1.548E-4,0.008242,-8.187E-4,medtosleep
0.04641,0.005906,0.01076,-0.001087,0.01082,3.054E-4,0.009366,-4.309E-4,0.03442,0.01081,0.0103,9.78E-4,0.01206,2.881E-4,0.009702,-7.793E-4,medtosleep
0.04474,0.005882,0.009953,-0.001098,0.009781,2.844E-4,0.008529,-4.243E-4,0.0326,0.01052,0.009211,8.408E-4,0.01063,1.108E-4,0.008668,-9.204E-4,medtosleep
0.04517,0.005839,0.01012,-0.001153,0.009866,2.534E-4,0.008635,-4.92E-4,0.03233,0.01057,0.008822,8.943E-4,0.01014,1.72E-4,0.008239,-8.109E-4,medtosleep
0.04624,0.005867,0.01065,-0.001104,0.01077,2.994E-4,0.009396,-4.347E-4,0.03425,0.01073,0.01026,9.515E-4,0.01195,2.907E-4,0.009703,-8.102E-4,medtosleep
0.04477,0.005812,0.009817,-0.001143,0.009552,3.005E-4,0.008376,-4.294E-4,0.03208,0.01041,0.008742,8.084E-4,0.01022,5.653E-5,0.008247,-9.164E-4,medtosleep
0.04526,0.005823,0.009962,-0.001163,0.009687,2.58E-4,0.008464,-4.655E-4,0.032,0.01044,0.00851,8.253E-4,0.009701,1.39E-4,0.007902,-8.016E-4,medtosleep
0.04629,0.005954,0.01061,-0.001132,0.01066,3.318E-4,0.009335,-4.338E-4,0.03382,0.01068,0.009937,9.337E-4,0.01169,2.648E-4,0.009481,-7.998E-4,medtosleep
0.04538,0.005835,0.009908,-0.001137,0.009697,3.024E-4,0.00855,-4.215E-4,0.03221,0.01043,0.008894,8.006E-4,0.01018,1.217E-4,0.008291,-8.941E-4,medtosleep
0.0462,0.005863,0.01029,-0.001156,0.0101,3.141E-4,0.008892,-4.464E-4,0.03294,0.01051,0.009046,8.773E-4,0.01043,2.141E-4,0.00855,-7.926E-4,medtosleep
0.04705,0.005865,0.0108,-0.001141,0.01084,3.226E-4,0.009475,-4.052E-4,0.0344,0.01071,0.01026,9.563E-4,0.01197,3.055E-4,0.009743,-8.126E-4,medtosleep
0.04533,0.005843,0.009707,-0.001168,0.00935,3.207E-4,0.008277,-4.081E-4,0.03191,0.01033,0.008325,7.946E-4,0.009626,6.382E-5,0.007804,-8.897E-4,medtosleep
0.04689,0.005915,0.0105,-0.001119,0.01036,3.279E-4,0.009048,-3.815E-4,0.03342,0.01065,0.009311,9.079E-4,0.01071,2.256E-4,0.008742,-7.73E-4,medtosleep
0.0474,0.006072,0.0111,-0.001086,0.01114,4.029E-4,0.009801,-3.483E-4,0.03537,0.01078,0.01069,9.958E-4,0.01248,3.401E-4,0.01016,-7.754E-4,medtosleep
0.04583,0.00597,0.01006,-0.001087,0.009843,3.696E-4,0.008687,-3.591E-4,0.03252,0.01045,0.008992,8.319E-4,0.01029,9.973E-5,0.008302,-8.733E-4,medtosleep
0.0468,0.005981,0.01071,-0.00111,0.01045,3.713E-4,0.009264,-3.696E-4,0.03344,0.01062,0.009563,9.264E-4,0.01081,2.549E-4,0.008846,-7.777E-4,medtosleep
0.0475,0.005959,0.01117,-0.001046,0.01119,4.054E-4,0.00985,-3.09E-4,0.03516,0.01074,0.0109,9.587E-4,0.01245,3.348E-4,0.01008,-7.861E-4,medtosleep
0.04558,0.005944,0.01022,-0.001061,0.009838,3.772E-4,0.008688,-3.364E-4,0.03228,0.01046,0.009068,8.107E-4,0.01015,1.109E-4,0.008214,-8.629E-4,medtosleep
0.04678,0.006006,0.0109,-0.001055,0.01065,4.008E-4,0.00941,-3.53E-4,0.03357,0.01065,0.009874,9.367E-4,0.01108,2.664E-4,0.008942,-7.616E-4,medtosleep
0.04672,0.006095,0.01125,-0.001015,0.0111,4.322E-4,0.00974,-2.837E-4,0.03487,0.01066,0.01071,9.761E-4,0.01217,3.041E-4,0.009821,-8.136E-4,medtosleep
0.04539,0.006024,0.01035,-0.001049,0.009781,4.066E-4,0.008632,-3.319E-4,0.03206,0.01042,0.008641,8.518E-4,0.009618,1.103E-4,0.007766,-8.48E-4,medtosleep
0.04713,0.006107,0.01126,-9.875E-4,0.011,4.175E-4,0.009607,-2.996E-4,0.03443,0.0107,0.01025,9.648E-4,0.01139,3.007E-4,0.009266,-7.749E-4,medtosleep
0.04733,0.006049,0.01143,-9.744E-4,0.01119,4.891E-4,0.009898,-2.952E-4,0.03516,0.01078,0.01099,0.001014,0.01249,2.954E-4,0.01001,-8.342E-4,medtosleep
0.04545,0.006028,0.01036,-0.001021,0.009793,3.89E-4,0.00859,-3.439E-4,0.03196,0.01043,0.008614,8.517E-4,0.009588,7.317E-5,0.007618,-8.757E-4,medtosleep
0.04691,0.006054,0.0112,-9.889E-4,0.01084,4.371E-4,0.009486,-3.037E-4,0.03419,0.01071,0.01011,9.981E-4,0.01137,2.561E-4,0.009066,-7.931E-4,medtosleep
0.04631,0.006044,0.011,-9.811E-4,0.01064,4.637E-4,0.009282,-2.526E-4,0.03428,0.01063,0.0105,9.137E-4,0.01178,1.728E-4,0.009277,-9.0E-4,medtosleep
0.04483,0.005932,0.009966,-0.001063,0.009205,3.595E-4,0.008073,-3.663E-4,0.03076,0.01034,0.007612,8.34E-4,0.008331,2.834E-5,0.006687,-8.835E-4,medtosleep
0.04637,0.006011,0.01082,-0.00101,0.01045,3.879E-4,0.009127,-3.312E-4,0.0331,0.01059,0.009562,9.244E-4,0.01067,1.944E-4,0.008432,-8.502E-4,medtosleep
0.04579,0.005985,0.0106,-0.001012,0.01003,4.252E-4,0.008793,-3.172E-4,0.03291,0.01049,0.009495,8.915E-4,0.01052,1.288E-4,0.008322,-9.062E-4,medtosleep
0.04554,0.005954,0.01028,-0.001029,0.009691,3.641E-4,0.008449,-3.712E-4,0.03167,0.01046,0.008365,8.73E-4,0.009173,9.487E-5,0.007221,-8.782E-4,medtosleep
0.04641,0.005999,0.01092,-0.001017,0.01044,3.979E-4,0.009108,-3.383E-4,0.03355,0.01055,0.009711,9.536E-4,0.01089,1.959E-4,0.008585,-8.544E-4,medtosleep
0.04502,0.00591,0.009904,-0.001029,0.009135,3.792E-4,0.007995,-3.258E-4,0.03123,0.01033,0.00819,7.956E-4,0.008922,-2.025E-5,0.007053,-9.583E-4,medtosleep
0.0461,0.005984,0.01051,-0.001057,0.009808,3.573E-4,0.008503,-3.662E-4,0.03222,0.01045,0.00858,9.082E-4,0.009464,1.229E-4,0.007567,-8.755E-4,medtosleep
0.04664,0.006057,0.01099,-9.999E-4,0.01058,4.02E-4,0.009224,-3.506E-4,0.03376,0.01066,0.01009,9.6E-4,0.01127,2.229E-4,0.00888,-8.54E-4,medtosleep
0.04455,0.006011,0.009762,-0.001029,0.00895,3.605E-4,0.007771,-3.482E-4,0.03095,0.01028,0.007984,7.903E-4,0.008742,-2.782E-5,0.006945,-9.965E-4,medtosleep
0.04608,0.005952,0.01036,-0.001017,0.009778,3.469E-4,0.008493,-3.756E-4,0.03222,0.01044,0.008803,8.881E-4,0.00956,1.474E-4,0.007561,-8.62E-4,medtosleep
0.04611,0.006007,0.0109,-0.001023,0.01034,3.686E-4,0.008955,-3.521E-4,0.03349,0.01061,0.009997,9.178E-4,0.01103,2.149E-4,0.008763,-9.239E-4,medtosleep
0.04407,0.005902,0.009317,-0.001044,0.008464,3.183E-4,0.007323,-3.855E-4,0.03018,0.01018,0.007309,7.243E-4,0.007758,-8.256E-5,0.006087,-9.596E-4,medtosleep
0.04534,0.006024,0.01026,-0.001029,0.009599,3.261E-4,0.008188,-3.84E-4,0.03207,0.01042,0.008557,8.737E-4,0.009245,1.343E-4,0.007381,-9.086E-4,medtosleep
0.04551,0.006065,0.01047,-0.001014,0.009876,3.668E-4,0.008461,-3.515E-4,0.03301,0.01053,0.009455,8.76E-4,0.01045,1.207E-4,0.008104,-9.177E-4,medtosleep
0.04423,0.005972,0.009562,-0.001084,0.008622,2.748E-4,0.007383,-3.972E-4,0.03031,0.01034,0.007258,7.73E-4,0.007687,-3.182E-5,0.006141,-9.473E-4,medtosleep
0.04576,0.006056,0.0105,-0.001017,0.00989,3.513E-4,0.008478,-3.927E-4,0.03304,0.01058,0.00922,8.838E-4,0.01009,1.599E-4,0.007944,-8.595E-4,medtosleep
0.04485,0.006021,0.01008,-0.001022,0.009467,3.249E-4,0.008078,-3.515E-4,0.03251,0.01051,0.00906,8.649E-4,0.009874,7.905E-5,0.00775,-9.413E-4,medtosleep
0.0443,0.005961,0.009613,-0.001101,0.008777,2.637E-4,0.007449,-4.187E-4,0.03076,0.01034,0.007336,8.258E-4,0.007743,4.773E-5,0.00618,-8.55E-4,medtosleep
0.04547,0.00607,0.01053,-0.001028,0.01002,3.107E-4,0.008489,-3.679E-4,0.03336,0.0106,0.009493,9.09E-4,0.01038,2.037E-4,0.008276,-8.818E-4,medtosleep
0.04419,0.006005,0.009751,-0.001065,0.009061,3.153E-4,0.007728,-3.694E-4,0.03171,0.01048,0.008527,8.086E-4,0.009266,3.095E-5,0.007325,-9.598E-4,medtosleep
0.04376,0.006027,0.009505,-0.001102,0.008721,2.435E-4,0.007391,-4.326E-4,0.03037,0.01042,0.007283,8.285E-4,0.007756,5.79E-5,0.006286,-8.848E-4,medtosleep
0.0451,0.006016,0.01042,-0.001068,0.009864,3.053E-4,0.008333,-3.856E-4,0.03284,0.01062,0.009255,9.022E-4,0.01011,2.217E-4,0.00802,-8.486E-4,medtosleep
0.04368,0.005983,0.009574,-0.00108,0.008891,2.708E-4,0.007508,-3.638E-4,0.03116,0.01042,0.008161,8.104E-4,0.008803,5.014E-5,0.006949,-8.972E-4,medtosleep
0.04441,0.006002,0.00997,-0.001133,0.009199,2.351E-4,0.007763,-4.298E-4,0.03128,0.01049,0.008025,8.94E-4,0.008704,1.264E-4,0.006956,-8.397E-4,medtosleep
0.04517,0.00606,0.01047,-0.001065,0.01006,2.62E-4,0.00853,-3.961E-4,0.03299,0.01068,0.009541,9.457E-4,0.01053,2.513E-4,0.008357,-8.188E-4,medtosleep
0.0434,0.005994,0.009292,-0.001132,0.008475,2.455E-4,0.007179,-4.093E-4,0.03026,0.01031,0.007376,7.982E-4,0.008026,-3.101E-5,0.006418,-9.205E-4,medtosleep
0.04493,0.005978,0.01013,-0.001128,0.009502,2.359E-4,0.008079,-4.337E-4,0.03178,0.01056,0.008525,9.018E-4,0.009225,1.783E-4,0.00745,-8.167E-4,medtosleep
0.04544,0.00601,0.01065,-0.001088,0.01027,2.627E-4,0.008638,-3.767E-4,0.03344,0.01065,0.009904,9.517E-4,0.01102,2.773E-4,0.008725,-8.348E-4,medtosleep
0.04311,0.005957,0.009016,-0.001131,0.008229,2.249E-4,0.007068,-4.388E-4,0.02986,0.01021,0.007203,7.195E-4,0.007627,-4.589E-5,0.006197,-9.371E-4,medtosleep
0.04506,0.005948,0.01007,-0.001133,0.009467,2.122E-4,0.007985,-4.228E-4,0.03184,0.01053,0.008402,9.124E-4,0.009238,2.061E-4,0.007475,-8.087E-4,medtosleep
0.04543,0.00601,0.01042,-0.001107,0.009983,2.835E-4,0.008533,-4.018E-4,0.03331,0.01062,0.009684,9.326E-4,0.0108,2.509E-4,0.008588,-8.138E-4,medtosleep
0.0435,0.005976,0.009215,-0.001167,0.008424,1.848E-4,0.007123,-4.302E-4,0.0302,0.01026,0.007172,7.632E-4,0.007667,2.675E-5,0.006228,-8.38E-4,medtosleep
0.04502,0.006071,0.01024,-0.001123,0.009707,2.46E-4,0.008368,-4.546E-4,0.03262,0.01061,0.009015,8.943E-4,0.009951,2.5E-4,0.008015,-7.653E-4,medtosleep
0.04472,0.006047,0.009984,-0.001103,0.009462,2.742E-4,0.008055,-3.835E-4,0.03273,0.01049,0.009035,8.892E-4,0.01008,2.018E-4,0.00818,-8.678E-4,medtosleep
0.04401,0.00597,0.009433,-0.001182,0.008655,1.881E-4,0.007446,-4.814E-4,0.03052,0.01043,0.007219,8.542E-4,0.007837,1.355E-4,0.006542,-7.807E-4,medtosleep
0.04568,0.006059,0.01058,-0.001138,0.01009,2.696E-4,0.008658,-4.157E-4,0.03375,0.01069,0.009663,9.469E-4,0.01074,3.624E-4,0.008841,-7.42E-4,medtosleep
0.0446,0.006115,0.01016,-0.001122,0.009703,2.817E-4,0.008354,-3.857E-4,0.03344,0.01053,0.00961,8.967E-4,0.01085,2.397E-4,0.008709,-8.01E-4,medtosleep
0.04358,0.006021,0.009459,-0.001179,0.00883,1.904E-4,0.007519,-4.651E-4,0.0307,0.01044,0.007539,8.316E-4,0.008176,1.666E-4,0.006805,-7.535E-4,medtosleep
0.04505,0.006176,0.01049,-0.001119,0.01019,2.572E-4,0.00873,-4.025E-4,0.03379,0.01066,0.0098,9.706E-4,0.01097,3.798E-4,0.008949,-6.817E-4,medtosleep
0.04434,0.006133,0.01009,-0.001097,0.009775,2.923E-4,0.00846,-3.928E-4,0.03333,0.01056,0.009717,8.925E-4,0.01092,2.905E-4,0.008826,-7.688E-4,medtosleep
0.04371,0.006076,0.009656,-0.001175,0.009112,2.194E-4,0.007775,-4.494E-4,0.03127,0.01045,0.007918,8.706E-4,0.008796,2.1E-4,0.007194,-7.043E-4,medtosleep
0.04522,0.006146,0.01049,-0.00112,0.01022,2.897E-4,0.008779,-3.889E-4,0.03374,0.01076,0.009904,9.785E-4,0.01122,4.094E-4,0.009052,-6.501E-4,medtosleep
0.04434,0.006166,0.01002,-0.001103,0.009759,3.179E-4,0.00836,-3.568E-4,0.03307,0.01061,0.009424,8.85E-4,0.01063,3.068E-4,0.008569,-6.882E-4,medtosleep
0.04483,0.00618,0.01001,-0.001125,0.009762,2.608E-4,0.008328,-4.187E-4,0.03247,0.01066,0.008821,9.082E-4,0.009738,3.557E-4,0.007946,-6.062E-4,medtosleep
0.04607,0.00629,0.01081,-0.001096,0.01083,3.288E-4,0.00923,-3.471E-4,0.03506,0.01094,0.01055,0.001062,0.01201,5.254E-4,0.009769,-5.838E-4,medtosleep
