S1_mean,S1_slope_polyfit,S2_mean,S2_slope_polyfit,S3_mean,S3_slope_polyfit,S4_mean,S4_slope_polyfit,S5_mean,S5_slope_polyfit,S6_mean,S6_slope_polyfit,S7_mean,S7_slope_polyfit,S8_mean,S8_slope_polyfit,S9_mean,S9_slope_polyfit,S10_mean,S10_slope_polyfit,S11_mean,S11_slope_polyfit,S12_mean,S12_slope_polyfit,S13_mean,S13_slope_polyfit,S14_mean,S14_slope_polyfit,S15_mean,S15_slope_polyfit,S16_mean,S16_slope_polyfit,class
-0.32678,-0.23492,-0.23373,-0.24405,-1.7032,-1.662,-1.4488,-1.5793,-0.37189,-0.3851,-0.11757,-0.14916,0.34067,1.0325,1.6685,1.5264,-0.018691,-0.010151,-0.0031986,0.0049027,-0.090182,-0.088565,-0.078158,-0.085447,-0.011121,-0.033086,-0.039343,-0.039742,0.046951,0.083547,0.11372,0.10466,15
-1.0163,-1.0804,-1.1486,-1.2412,-1.3353,-1.1675,-1.1173,-1.227,-0.47904,-0.21472,-0.32452,-0.5215,-1.1705,-1.3337,-1.3651,-1.3676,-0.039277,-0.042289,-0.043691,-0.046746,-0.068541,-0.059918,-0.058564,-0.064104,-0.031154,-0.021002,-0.018504,-0.024063,-0.074521,-0.078171,-0.06141,-0.049122,15
0.31086,0.43068,0.51637,0.51441,0.36976,0.58187,0.81234,0.98936,-0.47953,-0.091804,0.61476,0.90067,-0.44741,-0.056876,0.59464,0.95381,0.01216,0.026991,0.03796,0.044897,0.0050351,0.025742,0.045184,0.059831,-0.023698,0.0051205,0.057205,0.076946,-0.043307,-0.0019663,0.06086,0.089049,15
-0.76758,-0.78504,-0.77085,-0.84823,-0.74277,-0.6694,-0.60967,-0.71714,-0.68589,-0.83064,-0.98677,-1.1032,-0.94962,-1.1374,-1.1895,-1.2084,-0.036713,-0.034846,-0.032857,-0.037924,-0.039413,-0.030597,-0.023947,-0.025982,-0.050393,-0.054713,-0.043454,-0.044637,-0.074422,-0.080365,-0.063738,-0.054579,15
0.15674,0.065728,0.0026576,-0.046099,0.10666,0.043572,0.027026,0.044876,0.54124,0.52543,0.32767,0.26139,0.79519,0.69632,0.33874,0.17077,0.006622,0.0018705,-0.0010621,-0.0035611,0.0042107,0.00088047,0.00041809,0.0013038,0.027346,0.02685,0.015521,0.01219,0.040921,0.035122,0.015095,0.0065468,15
-0.16313,-0.21227,-0.24989,-0.2467,-0.22619,-0.28209,-0.19525,-0.13771,-0.16554,-0.1699,-0.22853,-0.22686,0.025444,0.028074,-0.085452,-0.27896,-0.020453,-0.021142,-0.019175,-0.015928,-0.023996,-0.024126,-0.016488,-0.012596,-0.017792,-0.018682,-0.022046,-0.019067,-0.0095164,-0.0087952,-0.0099095,-0.016304,17
0.12407,0.054507,-0.019485,-0.052809,0.10771,-0.018312,-0.037676,-0.02856,0.075074,0.071558,-0.11619,-0.2383,-0.054574,-0.0068841,-0.061188,-0.15194,-0.0012314,-0.0039539,-0.0045691,-0.0013566,0.0011161,-0.0048158,-0.0044614,-0.0032933,-0.0045864,-0.010743,-0.024094,-0.028873,-0.010975,-0.0067676,-0.0019057,-0.0036268,17
-0.15235,-0.22887,-0.2988,-0.30291,-0.29475,-0.34611,-0.32084,-0.32805,0.070559,0.1009,0.074286,-0.0062639,0.54899,0.62631,0.52696,0.28556,-0.020406,-0.023496,-0.024283,-0.018763,-0.030751,-0.033236,-0.029863,-0.030265,0.00086874,-0.00030103,-0.0030889,-0.0075998,0.036526,0.045748,0.047319,0.030782,17
-0.15201,-0.20148,-0.13832,-0.084394,-0.15539,-0.18102,-0.13362,-0.12017,-0.22113,-0.30709,-0.22556,-0.18675,-0.058957,0.0085585,0.1623,0.12506,-0.0073038,-0.0098882,-0.0039944,-0.0015761,-0.0067195,-0.0085213,-0.0034018,-0.0011821,-0.0087241,-0.011348,0.0012793,0.0078885,-0.00055791,0.0043448,0.020912,0.023382,17
-0.18899,-0.1878,-0.15489,-0.11915,-1.1637,-1.2334,-1.1464,-1.269,-0.22184,-0.41808,-0.71588,-0.78137,0.66976,0.77042,0.62003,0.33111,-0.012072,-0.013177,-0.0075987,-0.0036159,-0.069132,-0.072489,-0.067749,-0.078265,-0.015668,-0.033519,-0.047131,-0.043487,0.051848,0.061353,0.063072,0.049965,17
0.20704,0.22811,0.19076,0.2432,-0.34502,-0.38659,-0.41977,-0.45261,0.63656,0.65416,0.38799,0.1028,1.0723,1.146,1.0028,0.68173,0.0031865,0.0036508,0.003811,0.0095814,-0.048558,-0.049055,-0.04652,-0.047989,0.023472,0.019666,0.0022837,-0.009528,0.080291,0.082957,0.077109,0.058572,17
-0.12946,0.0044292,0.035203,0.16251,-0.51262,-0.57804,-0.61537,-0.74499,0.050171,-0.14881,-0.50451,-0.59981,0.18527,0.53048,0.79891,0.61999,-0.023678,-0.019683,-0.01986,-0.016999,-0.052036,-0.062632,-0.069932,-0.084999,0.001124,-0.019849,-0.063998,-0.074936,0.014241,0.019836,0.010006,-0.011159,17
-0.57348,-0.67519,-0.80404,-0.88403,-0.48605,-0.50532,-0.538,-0.6294,0.41642,0.32579,0.45359,0.33473,0.77356,0.76763,0.75391,0.4882,-0.052484,-0.057692,-0.062454,-0.066321,-0.051504,-0.052093,-0.052145,-0.060043,0.0029138,-0.0062311,0.0011511,-0.0041991,0.033114,0.033253,0.039272,0.023747,17
-0.15678,-0.21237,-0.22656,-0.21661,-0.1429,-0.17565,-0.19161,-0.2535,0.44594,0.52591,0.32157,0.092344,0.46921,0.48152,0.34986,0.15288,-0.028086,-0.030559,-0.029109,-0.027707,-0.028359,-0.027744,-0.026965,-0.032896,0.0080581,0.011734,0.00034137,-0.0089867,0.017923,0.018321,0.021192,0.017238,17
0.079637,2.8335e-005,-0.073391,-0.066649,-0.010816,-0.083831,-0.12039,-0.16705,0.38247,0.24824,-0.054081,-0.16663,0.86832,0.81091,0.35369,0.011397,-0.014085,-0.017263,-0.01856,-0.015319,-0.011853,-0.012319,-0.011816,-0.01502,-0.0016013,-0.0095177,-0.028557,-0.028419,0.024825,0.016904,-0.0083763,-0.016949,17
-0.13494,-0.25426,-0.34594,-0.37073,-0.31127,-0.40038,-0.46252,-0.55733,0.49207,0.48416,0.12646,-0.14228,0.78359,0.76725,0.36971,-0.091282,-0.016503,-0.022609,-0.024219,-0.021317,-0.021954,-0.024161,-0.025395,-0.029931,0.015813,0.013136,-0.0050076,-0.011787,0.038654,0.039025,0.017388,0.00012343,17
-0.52484,-0.53318,-0.54332,-0.46574,-0.64168,-0.51362,-0.49108,-0.52481,0.22905,0.27237,0.2921,0.089713,0.44535,0.59305,0.73904,0.48904,-0.01983,-0.021694,-0.019945,-0.011163,-0.021801,-0.015214,-0.015719,-0.016667,0.013984,0.012617,0.011728,0.0087905,0.028197,0.041536,0.043961,0.034751,17
-0.019188,-0.073859,-0.12042,-0.051538,-0.037123,-0.069538,-0.15202,-0.2409,2.6514,2.6426,1.8022,1.308,2.7054,3.1827,2.7978,2.3218,-0.018901,-0.023593,-0.026167,-0.023925,-0.006535,-0.012121,-0.020973,-0.030758,0.098754,0.08698,0.035936,0.01608,0.10783,0.1145,0.079462,0.056332,17
0.47501,0.53946,0.6553,0.72136,0.4111,0.44484,0.48702,0.55228,0.54291,0.51953,0.4809,0.51389,0.70334,0.68239,0.75616,0.92535,0.053735,0.060942,0.07368,0.083941,0.087995,0.088813,0.087635,0.098706,0.051172,0.046245,0.054637,0.067105,0.061663,0.056863,0.066576,0.092457,17
-0.18156,-0.23185,-0.25527,-0.25174,-0.26599,-0.36564,-0.40793,-0.49173,-0.43376,-0.50202,-0.55343,-0.47505,-0.077785,-0.21101,-0.37128,-0.40596,-0.014623,-0.014635,-0.013611,-0.011583,-0.015578,-0.015223,-0.015472,-0.018505,-0.034535,-0.036535,-0.027681,-0.020263,-0.016634,-0.017887,-0.011957,-0.0075053,17
