Subject:	S206
Project:	glassroutes
Time:	2015-01-21_13-08-49

NbPoints	Matlab_now	BoxyTime	Stimulus_String	Trial_no	Stimulus_Label	Stimulus_Time
17533	48916.987	10308.790	e;0.0;100.0	e	0.0	100.0	
17539	48917.479	10309.270	e;4.2;95.8	e	4.2	95.8	
17545	48917.965	10309.820	e;5.6;94.4	e	5.6	94.4	
17551	48918.430	10310.300	h;89.8;10.2	h	89.8	10.2	
17557	48919.011	10310.800	h;91.7;8.3	h	91.7	8.3	
17563	48919.508	10311.330	h;100.0;0.0	h	100.0	0.0	
17569	48919.985	10311.810	e;35.0;65.0	e	35.0	65.0	
17575	48920.532	10312.360	e;3.7;96.3	e	3.7	96.3	
17581	48920.985	10312.840	h;52.2;47.8	h	52.2	47.8	
17587	48921.551	10313.390	e;5.0;95.0	e	5.0	95.0	
17593	48922.033	10313.870	h;83.0;17.0	h	83.0	17.0	
17599	48922.562	10314.350	h;99.9;0.1	h	99.9	0.1	
17605	48923.062	10314.900	h;79.1;20.9	h	79.1	20.9	
17611	48923.549	10315.380	e;0.0;100.0	e	0.0	100.0	
17617	48924.106	10315.930	h;99.6;0.4	h	99.6	0.4	
17623	48924.559	10316.410	h;99.8;0.2	h	99.8	0.2	
17630	48925.190	10317.020	e;4.0;96.0	e	4.0	96.0	
17635	48925.666	10317.440	e;3.8;96.2	e	3.8	96.2	
17641	48926.103	10317.920	h;87.7;12.3	h	87.7	12.3	
17647	48926.641	10318.450	e;0.0;100.0	e	0.0	100.0	
17653	48927.175	10318.950	e;0.0;100.0	e	0.0	100.0	
17659	48927.586	10319.480	h;91.0;9.0	h	91.0	9.0	
17665	48928.126	10319.980	e;0.5;99.5	e	0.5	99.5	
17671	48928.706	10320.460	h;68.9;31.1	h	68.9	31.1	
17677	48929.100	10320.990	h;91.7;8.3	h	91.7	8.3	
17683	48929.692	10321.490	h;92.8;7.2	h	92.8	7.2	
17690	48930.293	10322.100	e;0.0;100.0	e	0.0	100.0	
17695	48930.771	10322.520	h;63.9;36.1	h	63.9	36.1	
17701	48931.234	10323.050	h;64.1;35.9	h	64.1	35.9	
17707	48931.659	10323.530	h;87.9;12.1	h	87.9	12.1	
17713	48932.276	10324.030	e;0.0;100.0	e	0.0	100.0	
17719	48932.702	10324.560	e;0.0;100.0	e	0.0	100.0	
17725	48933.264	10325.040	e;0.0;100.0	e	0.0	100.0	
17731	48933.734	10325.590	h;80.1;19.9	h	80.1	19.9	
17737	48934.263	10326.070	e;0.0;100.0	e	0.0	100.0	
17743	48934.766	10326.620	e;45.0;55.0	e	45.0	55.0	
17749	48935.281	10327.100	e;0.0;100.0	e	0.0	100.0	
17755	48935.808	10327.590	e;44.0;56.0	e	44.0	56.0	
17761	48936.307	10328.130	e;0.0;100.0	e	0.0	100.0	
17767	48936.773	10328.610	e;43.7;56.3	e	43.7	56.3	
17773	48937.262	10329.160	h;77.2;22.8	h	77.2	22.8	
17779	48937.788	10329.640	e;11.2;88.8	e	11.2	88.8	
17785	48938.327	10330.170	h;100.0;0.0	h	100.0	0.0	
17791	48938.839	10330.650	e;37.3;62.7	e	37.3	62.7	
17797	48939.333	10331.160	h;76.8;23.2	h	76.8	23.2	
17803	48939.908	10331.700	e;36.8;63.2	e	36.8	63.2	
17809	48940.358	10332.190	e;0.0;100.0	e	0.0	100.0	
17815	48940.950	10332.710	h;98.7;1.3	h	98.7	1.3	
17821	48941.397	10333.190	e;8.1;91.9	e	8.1	91.9	
17827	48941.967	10333.700	e;0.0;100.0	e	0.0	100.0	
17833	48942.406	10334.220	e;0.0;100.0	e	0.0	100.0	
17839	48942.955	10334.730	e;9.1;90.9	e	9.1	90.9	
17845	48943.438	10335.250	e;6.6;93.4	e	6.6	93.4	
17851	48943.907	10335.740	e;13.7;86.3	e	13.7	86.3	
17857	48944.507	10336.280	h;99.7;0.3	h	99.7	0.3	
17863	48944.873	10336.760	e;0.0;100.0	e	0.0	100.0	
17869	48945.422	10337.270	h;71.9;28.1	h	71.9	28.1	
17875	48945.905	10337.790	h;97.8;2.2	h	97.8	2.2	
17881	48946.596	10338.300	e;3.3;96.7	e	3.3	96.7	
17887	48947.071	10338.820	h;68.5;31.5	h	68.5	31.5	
17893	48947.429	10339.310	e;0.0;100.0	e	0.0	100.0	
17899	48948.010	10339.850	e;0.0;100.0	e	0.0	100.0	
17905	48948.459	10340.330	e;0.0;100.0	e	0.0	100.0	
17911	48949.019	10340.820	e;0.6;99.4	e	0.6	99.4	
17917	48949.537	10341.360	e;0.0;100.0	e	0.0	100.0	
17923	48950.015	10341.850	e;0.0;100.0	e	0.0	100.0	
17929	48950.566	10342.390	e;0.0;100.0	e	0.0	100.0	
17935	48951.017	10342.880	e;0.0;100.0	e	0.0	100.0	
17941	48951.577	10343.360	h;61.5;38.5	h	61.5	38.5	
17947	48952.078	10343.910	h;99.8;0.2	h	99.8	0.2	
17953	48952.526	10344.390	e;0.0;100.0	e	0.0	100.0	
17959	48953.107	10344.940	e;0.0;100.0	e	0.0	100.0	
17965	48953.561	10345.420	e;26.9;73.1	e	26.9	73.1	
17971	48954.111	10345.940	h;99.9;0.1	h	99.9	0.1	
17977	48954.641	10346.430	e;2.1;97.9	e	2.1	97.9	
17983	48955.125	10346.930	h;99.6;0.4	h	99.6	0.4	
17989	48955.614	10347.480	e;2.0;98.0	e	2.0	98.0	
17995	48956.113	10347.960	e;0.3;99.7	e	0.3	99.7	
18001	48956.663	10348.490	e;37.9;62.1	e	37.9	62.1	
18007	48957.140	10348.990	h;100.0;0.0	h	100.0	0.0	
18013	48957.624	10349.510	e;43.6;56.4	e	43.6	56.4	
18020	48958.260	10350.080	e;32.8;67.2	e	32.8	67.2	
18025	48958.670	10350.500	e;4.2;95.8	e	4.2	95.8	
18031	48959.169	10351.030	e;0.6;99.4	e	0.6	99.4	
18037	48959.631	10351.510	h;100.0;0.0	h	100.0	0.0	
18043	48960.263	10352.060	e;0.9;99.1	e	0.9	99.1	
18049	48960.730	10352.540	h;93.5;6.5	h	93.5	6.5	
18055	48961.242	10353.040	e;0.0;100.0	e	0.0	100.0	
18061	48961.814	10353.570	h;93.6;6.4	h	93.6	6.4	
18067	48962.266	10354.050	e;0.0;100.0	e	0.0	100.0	
18073	48962.791	10354.600	e;5.1;94.9	e	5.1	94.9	
18079	48963.235	10355.080	e;2.8;97.2	e	2.8	97.2	
18085	48963.826	10355.630	e;0.0;100.0	e	0.0	100.0	
18091	48964.287	10356.110	h;73.7;26.3	h	73.7	26.3	
18097	48964.810	10356.590	e;28.5;71.5	e	28.5	71.5	
18103	48965.275	10357.140	e;34.0;66.0	e	34.0	66.0	
18109	48965.807	10357.620	h;99.2;0.8	h	99.2	0.8	
18115	48966.306	10358.170	e;48.6;51.4	e	48.6	51.4	
18121	48966.835	10358.650	e;36.1;63.9	e	36.1	63.9	
18127	48967.404	10359.180	e;34.0;66.0	e	34.0	66.0	
18133	48967.856	10359.680	e;35.2;64.8	e	35.2	64.8	
18140	48968.450	10360.250	e;36.9;63.1	e	36.9	63.1	
18145	48968.848	10360.710	e;41.5;58.5	e	41.5	58.5	
18151	48969.383	10361.190	h;72.3;27.7	h	72.3	27.7	
18157	48969.864	10361.720	h;98.8;1.2	h	98.8	1.2	
18163	48970.332	10362.200	h;74.5;25.5	h	74.5	25.5	
18169	48970.974	10362.750	h;100.0;0.0	h	100.0	0.0	
18176	48971.488	10363.310	e;6.6;93.4	e	6.6	93.4	
18181	48971.899	10363.740	h;78.6;21.4	h	78.6	21.4	
18187	48972.434	10364.260	h;80.2;19.8	h	80.2	19.8	
18193	48972.938	10364.740	h;75.0;25.0	h	75.0	25.0	
18199	48973.421	10365.290	e;36.7;63.3	e	36.7	63.3	
18205	48973.972	10365.770	e;14.2;85.8	e	14.2	85.8	
18211	48974.539	10366.280	e;31.5;68.5	e	31.5	68.5	
18217	48974.989	10366.800	e;2.1;97.9	e	2.1	97.9	
18223	48975.457	10367.280	h;100.0;0.0	h	100.0	0.0	
18229	48976.017	10367.830	h;99.9;0.1	h	99.9	0.1	
18235	48976.431	10368.310	h;100.0;0.0	h	100.0	0.0	
18241	48976.994	10368.860	e;0.0;100.0	e	0.0	100.0	
18247	48977.447	10369.340	e;0.0;100.0	e	0.0	100.0	
18253	48977.981	10369.830	h;100.0;0.0	h	100.0	0.0	
18259	48978.504	10370.370	e;1.7;98.3	e	1.7	98.3	
18265	48978.990	10370.860	e;0.0;100.0	e	0.0	100.0	
18272	48979.637	10371.470	h;99.5;0.5	h	99.5	0.5	
18277	48980.019	10371.890	h;98.2;1.8	h	98.2	1.8	
18283	48980.522	10372.410	e;36.5;63.5	e	36.5	63.5	
18289	48981.063	10372.910	e;36.2;63.8	e	36.2	63.8	
18295	48981.611	10373.400	h;99.9;0.1	h	99.9	0.1	
18302	48982.177	10374.010	e;4.1;95.9	e	4.1	95.9	
18307	48982.615	10374.430	h;95.4;4.6	h	95.4	4.6	
18313	48983.190	10374.950	e;34.9;65.1	e	34.9	65.1	
18320	48983.712	10375.540	e;8.9;91.1	e	8.9	91.1	
18325	48984.103	10375.940	e;7.9;92.1	e	7.9	92.1	
18331	48984.574	10376.490	e;7.9;92.1	e	7.9	92.1	
18337	48985.068	10376.970	e;7.6;92.4	e	7.6	92.4	
18343	48985.648	10377.490	h;96.9;3.1	h	96.9	3.1	
18349	48986.072	10377.980	e;15.9;84.1	e	15.9	84.1	
18355	48986.674	10378.520	e;0.0;100.0	e	0.0	100.0	
18361	48987.158	10379.030	e;0.0;100.0	e	0.0	100.0	
18367	48987.623	10379.510	e;7.7;92.3	e	7.7	92.3	
18373	48988.143	10380.030	e;19.5;80.5	e	19.5	80.5	
18380	48988.772	10380.600	h;66.1;33.9	h	66.1	33.9	
18385	48989.163	10381.060	h;63.3;36.7	h	63.3	36.7	
18391	48989.644	10381.550	h;72.8;27.2	h	72.8	27.2	
18397	48990.259	10382.090	h;82.2;17.8	h	82.2	17.8	
18403	48990.737	10382.580	e;7.3;92.7	e	7.3	92.7	
18409	48991.189	10383.060	h;66.8;33.2	h	66.8	33.2	
18415	48991.767	10383.610	e;7.6;92.4	e	7.6	92.4	
18421	48992.216	10384.090	h;96.0;4.0	h	96.0	4.0	
18427	48992.715	10384.630	e;9.4;90.6	e	9.4	90.6	
18433	48993.269	10385.120	h;79.7;20.3	h	79.7	20.3	
18439	48993.813	10385.600	e;3.1;96.9	e	3.1	96.9	
18445	48994.278	10386.150	e;0.0;100.0	e	0.0	100.0	
18451	48994.788	10386.630	h;83.6;16.4	h	83.6	16.4	
18457	48995.338	10387.180	e;0.0;100.0	e	0.0	100.0	
18463	48995.897	10387.660	h;100.0;0.0	h	100.0	0.0	
18470	48996.437	10388.270	h;99.5;0.5	h	99.5	0.5	
18475	48996.905	10388.690	h;99.1;0.9	h	99.1	0.9	
18481	48997.368	10389.170	e;0.0;100.0	e	0.0	100.0	
18487	48997.867	10389.700	h;64.8;35.2	h	64.8	35.2	
18493	48998.379	10390.200	e;0.0;100.0	e	0.0	100.0	
18499	48998.875	10390.730	e;0.0;100.0	e	0.0	100.0	
18505	48999.390	10391.230	e;38.3;61.7	e	38.3	61.7	
18511	48999.991	10391.750	h;51.4;48.6	h	51.4	48.6	
18517	49000.445	10392.240	e;41.2;58.8	e	41.2	58.8	
18523	49000.852	10392.740	e;0.0;100.0	e	0.0	100.0	
18529	49001.417	10393.270	e;19.1;80.9	e	19.1	80.9	
18535	49001.849	10393.750	h;62.8;37.2	h	62.8	37.2	
18541	49002.461	10394.300	e;0.6;99.4	e	0.6	99.4	
18547	49002.971	10394.780	e;0.0;100.0	e	0.0	100.0	
18553	49003.516	10395.330	h;79.3;20.7	h	79.3	20.7	
18560	49004.064	10395.890	e;1.1;98.9	e	1.1	98.9	
18565	49004.441	10396.290	e;0.0;100.0	e	0.0	100.0	
18571	49005.027	10396.840	e;0.0;100.0	e	0.0	100.0	
18577	49005.417	10397.320	h;58.5;41.5	h	58.5	41.5	
18583	49006.081	10397.850	h;66.0;34.0	h	66.0	34.0	
18589	49006.476	10398.350	h;100.0;0.0	h	100.0	0.0	
18595	49007.045	10398.830	e;0.0;100.0	e	0.0	100.0	
18601	49007.537	10399.380	h;56.4;43.6	h	56.4	43.6	
18607	49008.005	10399.860	e;0.0;100.0	e	0.0	100.0	
18613	49008.567	10400.410	h;93.0;7.0	h	93.0	7.0	
18619	49009.127	10400.890	h;68.4;31.6	h	68.4	31.6	
18625	49009.569	10401.420	h;100.0;0.0	h	100.0	0.0	
18631	49010.050	10401.920	e;0.0;100.0	e	0.0	100.0	
18637	49010.522	10402.410	e;0.0;100.0	e	0.0	100.0	
18643	49011.024	10402.930	h;99.8;0.2	h	99.8	0.2	
18649	49011.540	10403.410	e;0.0;100.0	e	0.0	100.0	
18655	49012.101	10403.960	h;91.8;8.2	h	91.8	8.2	
18661	49012.651	10404.460	h;93.0;7.0	h	93.0	7.0	
18667	49013.169	10404.990	h;98.4;1.6	h	98.4	1.6	
18673	49013.560	10405.470	e;1.8;98.2	e	1.8	98.2	
18679	49014.155	10405.980	h;92.8;7.2	h	92.8	7.2	
18685	49014.714	10406.500	e;35.1;64.9	e	35.1	64.9	
18691	49015.107	10406.990	h;91.5;8.5	h	91.5	8.5	
18697	49015.751	10407.530	e;3.7;96.3	e	3.7	96.3	
18703	49016.124	10408.010	h;51.1;48.9	h	51.1	48.9	
18709	49016.679	10408.520	e;0.0;100.0	e	0.0	100.0	
18715	49017.206	10409.040	h;100.0;0.0	h	100.0	0.0	
18721	49017.672	10409.520	h;86.8;13.2	h	86.8	13.2	
18727	49018.236	10410.070	e;0.6;99.4	e	0.6	99.4	
18733	49018.676	10410.550	e;0.0;100.0	e	0.0	100.0	
18739	49019.312	10411.100	e;5.4;94.6	e	5.4	94.6	
18745	49019.762	10411.580	e;0.0;100.0	e	0.0	100.0	
18758	49020.790	10412.680	e;0.0;100.0	e	0.0	100.0	
18763	49021.216	10413.100	e;0.0;100.0	e	0.0	100.0	
18769	49021.841	10413.620	h;74.4;25.6	h	74.4	25.6	
18775	49022.301	10414.130	h;68.0;32.0	h	68.0	32.0	
18781	49022.742	10414.650	h;100.0;0.0	h	100.0	0.0	
18787	49023.261	10415.150	h;100.0;0.0	h	100.0	0.0	
18793	49023.771	10415.640	e;15.5;84.5	e	15.5	84.5	
18799	49024.285	10416.160	h;91.2;8.8	h	91.2	8.8	
18805	49024.823	10416.670	e;2.3;97.7	e	2.3	97.7	
18811	49025.394	10417.190	h;73.6;26.4	h	73.6	26.4	
18817	49025.774	10417.700	e;46.1;53.9	e	46.1	53.9	
18823	49026.383	10418.180	h;57.1;42.9	h	57.1	42.9	
18829	49026.882	10418.710	h;99.9;0.1	h	99.9	0.1	
18835	49027.366	10419.210	e;4.8;95.2	e	4.8	95.2	
18841	49027.854	10419.740	e;8.1;91.9	e	8.1	91.9	
18847	49028.316	10420.240	h;100.0;0.0	h	100.0	0.0	
18853	49028.899	10420.760	h;59.8;40.2	h	59.8	40.2	
18859	49029.338	10421.250	e;39.7;60.3	e	39.7	60.3	
18865	49029.938	10421.730	e;0.0;100.0	e	0.0	100.0	
18877	49030.898	10422.760	h;98.7;1.3	h	98.7	1.3	
18883	49031.442	10423.310	h;100.0;0.0	h	100.0	0.0	
18889	49031.986	10423.790	e;41.7;58.3	e	41.7	58.3	
18895	49032.403	10424.310	e;0.0;100.0	e	0.0	100.0	
18901	49032.903	10424.820	e;32.0;68.0	e	32.0	68.0	
18907	49033.404	10425.300	e;25.4;74.6	e	25.4	74.6	
18913	49034.002	10425.850	h;99.5;0.5	h	99.5	0.5	
18919	49034.447	10426.330	h;100.0;0.0	h	100.0	0.0	
18925	49034.971	10426.850	h;100.0;0.0	h	100.0	0.0	
18931	49035.495	10427.360	e;0.0;100.0	e	0.0	100.0	
18937	49036.082	10427.880	e;31.6;68.4	e	31.6	68.4	
18944	49036.594	10428.450	h;99.9;0.1	h	99.9	0.1	
18949	49036.960	10428.870	e;36.2;63.8	e	36.2	63.8	
18955	49037.562	10429.400	e;45.4;54.6	e	45.4	54.6	
18961	49038.037	10429.900	e;0.0;100.0	e	0.0	100.0	
18967	49038.544	10430.430	e;37.4;62.6	e	37.4	62.6	
18979	49039.612	10431.410	h;100.0;0.0	h	100.0	0.0	
18991	49040.527	10432.440	h;93.8;6.2	h	93.8	6.2	
18997	49041.104	10432.970	h;81.1;18.9	h	81.1	18.9	
19003	49041.559	10433.470	e;0.3;99.7	e	0.3	99.7	
19009	49042.217	10434.000	e;24.4;75.6	e	24.4	75.6	
19015	49042.580	10434.480	e;17.1;82.9	e	17.1	82.9	
19021	49043.100	10434.960	h;86.8;13.2	h	86.8	13.2	
19028	49043.752	10435.590	h;99.3;0.7	h	99.3	0.7	
19033	49044.150	10436.010	e;45.4;54.6	e	45.4	54.6	
19039	49044.673	10436.540	e;35.5;64.5	e	35.5	64.5	
19045	49045.138	10437.020	e;36.7;63.3	e	36.7	63.3	
19051	49045.693	10437.550	e;42.8;57.2	e	42.8	57.2	
19057	49046.173	10438.050	h;59.4;40.6	h	59.4	40.6	
19063	49046.731	10438.530	e;0.0;100.0	e	0.0	100.0	
19069	49047.238	10439.080	e;0.0;100.0	e	0.0	100.0	
19075	49047.761	10439.560	e;1.7;98.3	e	1.7	98.3	
19081	49048.180	10440.090	e;0.0;100.0	e	0.0	100.0	
19087	49048.673	10440.590	e;0.0;100.0	e	0.0	100.0	
19093	49049.258	10441.070	e;0.0;100.0	e	0.0	100.0	
19099	49049.736	10441.620	e;32.3;67.7	e	32.3	67.7	
19105	49050.188	10442.100	h;66.7;33.3	h	66.7	33.3	
19111	49050.822	10442.630	h;100.0;0.0	h	100.0	0.0	
19117	49051.254	10443.130	h;89.6;10.4	h	89.6	10.4	
19123	49051.743	10443.660	h;100.0;0.0	h	100.0	0.0	
19129	49052.325	10444.160	h;53.6;46.4	h	53.6	46.4	
19135	49052.777	10444.650	h;73.6;26.4	h	73.6	26.4	
19141	49053.367	10445.170	h;73.6;26.4	h	73.6	26.4	
19147	49053.773	10445.680	h;100.0;0.0	h	100.0	0.0	
19153	49054.332	10446.200	h;100.0;0.0	h	100.0	0.0	
19165	49055.399	10447.230	e;36.3;63.7	e	36.3	63.7	
19171	49055.877	10447.710	e;34.7;65.3	e	34.7	65.3	
19177	49056.363	10448.220	h;73.8;26.2	h	73.8	26.2	
19184	49056.979	10448.830	e;32.7;67.3	e	32.7	67.3	
19189	49057.373	10449.250	h;100.0;0.0	h	100.0	0.0	
19195	49057.904	10449.770	h;99.8;0.2	h	99.8	0.2	
19201	49058.455	10450.250	e;0.0;100.0	e	0.0	100.0	
19207	49058.899	10450.740	h;99.8;0.2	h	99.8	0.2	
19213	49059.432	10451.280	h;100.0;0.0	h	100.0	0.0	
19219	49059.925	10451.790	h;100.0;0.0	h	100.0	0.0	
19225	49060.536	10452.310	h;67.3;32.7	h	67.3	32.7	
19231	49060.916	10452.800	h;65.3;34.7	h	65.3	34.7	
19237	49061.473	10453.320	h;67.8;32.2	h	67.8	32.2	
