S1_mean,S1_slope_polyfit,S2_mean,S2_slope_polyfit,S3_mean,S3_slope_polyfit,S4_mean,S4_slope_polyfit,S5_mean,S5_slope_polyfit,S6_mean,S6_slope_polyfit,S7_mean,S7_slope_polyfit,S8_mean,S8_slope_polyfit,S9_mean,S9_slope_polyfit,S10_mean,S10_slope_polyfit,S11_mean,S11_slope_polyfit,S12_mean,S12_slope_polyfit,S13_mean,S13_slope_polyfit,S14_mean,S14_slope_polyfit,S15_mean,S15_slope_polyfit,S16_mean,S16_slope_polyfit,class
-0.22944,0.0075155,0.060189,0.31903,-0.2225,-0.57217,-0.46293,-0.91556,-0.054444,-0.14879,-0.13011,-0.21049,0.3287,0.3457,0.33789,0.43768,-0.022171,-0.01014,-0.0066501,0.0049392,-0.017552,-0.041764,-0.032312,-0.055396,-0.014897,-0.02008,-0.014539,-0.016509,0.0052684,0.0058554,0.006981,0.011811,15
-0.93364,-0.17471,-0.097976,-0.13373,-0.89385,-0.78101,-0.21907,-0.41857,-0.11362,-0.12352,-0.033352,-0.046452,0.086808,0.059264,0.031438,-0.042361,-0.060483,-0.024431,-0.019203,-0.027142,-0.041808,-0.039348,-0.0096695,-0.016414,-0.016243,-0.016673,-0.008701,-0.0088117,-0.0040761,-0.0046802,-0.010178,-0.018799,15
-0.17548,0.033191,0.01237,0.1146,-0.32496,-0.45644,-0.1872,-0.32915,0.11078,0.13516,0.083596,0.024506,0.096146,0.076183,0.071905,0.097244,-0.025728,-0.0039648,-0.0048891,0.0032932,-0.029337,-0.04065,-0.017803,-0.025993,0.0048005,0.0059492,0.0022882,-0.0022843,0.0052197,0.0035601,0.003964,0.0071344,15
0.70367,0.33131,0.31315,0.19358,0.51905,0.9613,0.56788,0.71402,0.14134,0.0923,0.081618,0.02899,0.28625,0.35966,0.35854,0.37075,0.040773,0.021202,0.019884,0.014409,0.027593,0.052886,0.030714,0.036294,0.0088319,0.0059098,0.0048277,0.0016449,0.01659,0.020496,0.020297,0.020981,15
0.57855,0.45109,0.25636,0.31061,-0.1594,-0.42782,-0.28785,-0.45121,-0.1937,-0.15056,-0.18112,-0.28956,-0.048509,-0.069136,-0.012604,0.025076,0.039537,0.034128,0.021503,0.025496,-0.02123,-0.04512,-0.023131,-0.03107,-0.012674,-0.011586,-0.013739,-0.021015,0.00086279,0.0028716,0.00543,0.010309,17
-0.49396,-0.35324,-0.28631,-0.28985,-0.051589,-0.25067,-0.2345,-0.38574,-0.21443,-0.26462,-0.22887,-0.33265,-0.20365,-0.25183,-0.22577,-0.23842,-0.046511,-0.030148,-0.024206,-0.02346,-0.012378,-0.031121,-0.024871,-0.036756,-0.016998,-0.021329,-0.017739,-0.025483,-0.017609,-0.019687,-0.01773,-0.01895,17
-0.4126,-0.35672,-0.35586,-0.41915,0.053978,-0.042327,-0.19205,-0.45416,-0.1849,-0.24988,-0.20173,-0.31352,-0.30053,-0.33699,-0.27325,-0.3002,-0.010858,-0.0084619,-0.013915,-0.015912,-0.0040782,-0.013854,-0.016803,-0.029733,-0.0099433,-0.013907,-0.013954,-0.023767,-0.014987,-0.015156,-0.011994,-0.010318,17
-0.070712,0.01055,0.027721,0.066233,0.036664,0.15958,-0.017032,-0.1228,-0.016345,-0.024167,-0.039516,-0.073585,-0.028795,0.017054,0.032313,0.06463,0.0033335,0.0070462,0.0051307,0.0079114,9.2553e-005,0.00069749,-0.008389,-0.017592,-0.0036549,-0.0037277,-0.0050531,-0.0089344,-0.00041407,0.0037415,0.0044049,0.0072841,17
-0.53654,-0.32721,-0.16713,-0.1226,-0.19086,-0.42439,-0.29056,-0.4802,-0.17572,-0.26559,-0.23424,-0.33969,-0.24769,-0.24329,-0.20449,-0.15975,-0.0060401,-0.010618,-0.0054305,-0.006438,0.002609,-0.017248,-0.014325,-0.018639,-0.010457,-0.016014,-0.013935,-0.021266,-0.019643,-0.019033,-0.014978,-0.011605,17
-2.0862,0.094556,0.41579,0.90736,-2.7838,-2.5767,-1.0752,-1.8333,0.37895,0.27207,0.064281,-0.14865,0.76649,0.80885,0.90363,1.224,-0.14187,-0.014747,0.0071022,0.037273,-0.17499,-0.19849,-0.092404,-0.15059,0.005069,-0.0031497,-0.011769,-0.029503,0.026082,0.027879,0.035688,0.052278,17
0.018021,0.082481,0.041617,0.091293,-0.27662,-0.56108,-0.316,-0.59213,-0.11601,-0.095757,-0.087386,-0.11397,0.070548,0.077507,0.12031,0.10144,-0.026393,-0.024624,-0.026869,-0.032719,-0.020444,-0.037737,-0.017849,-0.020259,-0.02087,-0.018242,-0.013568,-0.010406,-0.01889,-0.019797,-0.017891,-0.02124,17
0.13673,-0.01354,-0.068323,0.024376,0.02381,-0.49157,-0.41109,-0.83571,-0.60536,-0.65411,-0.47717,-0.60376,-0.61082,-0.53052,-0.36915,-0.37995,-0.012224,-0.01289,-0.010981,-0.004327,-0.012595,-0.046277,-0.028419,-0.044539,-0.035969,-0.037759,-0.026918,-0.032573,-0.049577,-0.048947,-0.038352,-0.03828,17
-0.22547,-0.24958,-0.196,-0.21624,0.18011,0.23012,0.12078,0.18585,-0.035465,-0.03674,-0.10903,-0.16099,-0.13757,-0.13147,-0.13524,-0.094435,-0.014431,-0.016618,-0.012636,-0.016744,0.0017253,-0.00083126,0.00047177,0.005782,-0.006266,-0.005809,-0.0080309,-0.00793,-0.012411,-0.014474,-0.014724,-0.011992,17
-0.40544,-0.08951,-0.031853,0.2545,-0.2357,-0.54772,-0.50127,-1.0359,-0.263,-0.34246,-0.41456,-0.6665,-0.12367,-0.081792,-0.0029633,0.13357,-0.05193,-0.027292,-0.021573,-0.0047031,-0.028842,-0.065022,-0.050546,-0.087742,-0.026661,-0.032672,-0.036317,-0.054444,-0.021348,-0.019548,-0.01189,-0.00086256,17
-0.84106,-0.68176,-0.45398,-0.28896,0.070726,0.030545,-0.10646,-0.21658,-0.0037371,0.038233,-0.11885,-0.13257,-0.31095,-0.23121,-0.16765,0.023001,-0.058995,-0.051016,-0.038344,-0.035829,-0.0058836,-0.0084203,-0.0084769,-0.0064287,-0.002608,0.0018237,-0.0053866,-0.00022486,-0.022496,-0.017351,-0.01364,-0.00060825,17
-0.4815,-0.26892,-0.33036,-0.16734,-0.24015,-0.7462,-0.58959,-1.1617,-0.34395,-0.42994,-0.49613,-0.67965,-0.51136,-0.52352,-0.44775,-0.4529,-0.040186,-0.020739,-0.021575,-0.0079961,-0.020875,-0.0588,-0.043959,-0.080092,-0.024219,-0.029106,-0.036205,-0.049871,-0.04234,-0.040719,-0.032939,-0.029805,17
-0.066846,-0.029536,-0.056412,-0.041778,0.0093208,0.23772,0.19268,0.24603,0.04163,0.053675,0.052621,0.063339,0.11166,0.095554,0.047838,0.025673,-0.012598,-0.0060062,-0.0044457,0.0052416,-0.0071682,-0.017537,-0.011875,-0.025457,-0.010308,-0.011534,-0.013336,-0.01739,-0.00082268,0.00061764,-0.00084918,0.00086035,17
-0.48324,-0.35256,-0.3852,-0.4864,-0.22209,-0.34563,-0.18676,-0.3589,-0.16964,-0.18363,-0.080307,0.0034482,-0.2607,-0.32896,-0.36529,-0.45906,-0.041269,-0.03195,-0.032607,-0.03862,-0.017964,-0.035738,-0.020151,-0.032023,-0.017668,-0.018783,-0.014511,-0.011701,-0.026447,-0.030315,-0.033365,-0.040304,17
0.1826,0.17359,0.029781,0.19745,0.087833,0.19703,-0.05763,-0.28038,0.22588,0.22392,0.11282,0.17806,0.13742,0.08246,0.088765,0.20398,-0.018372,-0.006183,-0.012317,-0.00082506,-0.019102,-0.029995,-0.025226,-0.043963,0.0020017,0.0026734,7.1059e-005,0.0084753,-0.0073423,-0.01314,-0.013425,-0.0085318,17
