S1_mean,S1_slope_polyfit,S2_mean,S2_slope_polyfit,S3_mean,S3_slope_polyfit,S4_mean,S4_slope_polyfit,S5_mean,S5_slope_polyfit,S6_mean,S6_slope_polyfit,S7_mean,S7_slope_polyfit,S8_mean,S8_slope_polyfit,S9_mean,S9_slope_polyfit,S10_mean,S10_slope_polyfit,S11_mean,S11_slope_polyfit,S12_mean,S12_slope_polyfit,S13_mean,S13_slope_polyfit,S14_mean,S14_slope_polyfit,S15_mean,S15_slope_polyfit,S16_mean,S16_slope_polyfit,class
0.12375,0.080552,0.013246,-0.052545,0.14302,0.039192,-0.014701,-0.045037,-0.050802,-0.097368,-0.13128,-0.11139,-0.052811,-0.074888,-0.06814,-0.082445,-8.5098e-005,-0.002832,-0.0078393,-0.012484,0.0063774,0.0015148,-0.0012886,-0.0036635,-0.0044154,-0.007177,-0.0096942,-0.0089252,-0.0075584,-0.009384,-0.010153,-0.013215,15
-0.39857,-0.39209,-0.40714,-0.45297,-0.39678,-0.44576,-0.37897,-0.40574,-0.042947,-0.036282,-0.042913,-0.0069563,-0.13411,-0.1633,-0.19037,-0.23884,-0.03574,-0.035805,-0.036057,-0.038259,-0.020667,-0.023996,-0.020286,-0.020838,-0.0029816,-0.0027607,-0.0032315,-0.00065484,-0.011916,-0.014118,-0.01644,-0.019716,15
0.016108,-0.050276,-0.14228,-0.24651,0.15535,0.10598,0.077387,0.041383,-0.096801,-0.13706,-0.15813,-0.1305,-0.10324,-0.13086,-0.14967,-0.18996,0.0041501,0.001454,-0.0042371,-0.0082536,0.01425,0.011406,0.0077927,0.0068895,-0.0031016,-0.0043808,-0.0049244,-0.0032522,-0.0020346,-0.0028747,-0.0044567,-0.0052067,15
0.065858,0.051974,0.013992,-0.02168,0.093623,0.052237,0.031072,0.020555,0.081538,0.09248,0.11857,0.13541,-0.02683,-0.049095,-0.084266,-0.1147,0.017455,0.016516,0.014585,0.01369,0.021227,0.019183,0.015189,0.016549,0.011209,0.012893,0.016653,0.018391,0.0081738,0.0077252,0.0061276,0.0058713,15
0.37589,0.37803,0.38462,0.39884,0.24094,0.26809,0.27217,0.27186,0.14966,0.18087,0.22251,0.21983,0.22124,0.25855,0.28972,0.31714,0.021587,0.021783,0.022067,0.02261,0.012764,0.014463,0.014602,0.014419,0.007714,0.0092563,0.011564,0.011641,0.011374,0.01338,0.015196,0.016783,15
-0.10685,-0.056629,-0.030314,-0.038146,-0.36295,-0.24322,-0.17413,-0.1439,0.0085089,-0.023748,-0.066322,-0.067587,0.14455,0.16355,0.19519,0.25298,-0.0038828,0.0010377,0.0017607,0.0026994,-0.016063,-0.010953,-0.01208,-0.01288,0.0034673,0.0017201,-0.0005214,-0.0014941,0.012575,0.014124,0.016419,0.020649,17
0.13447,0.048663,-0.021432,-0.13854,0.2314,0.13112,0.086402,0.042237,0.092511,0.087252,0.10752,0.10015,0.048667,0.027983,0.071104,0.087033,-0.0029241,-0.0076152,-0.014669,-0.022244,0.018603,0.01313,0.0086523,0.0073561,0.001687,0.00022261,0.00033679,-0.00038187,0.00088978,-0.00081614,0.0022838,0.0030965,17
0.25401,0.25646,0.22594,0.20302,0.1784,0.071864,-0.026402,-0.089259,0.1251,0.10358,0.11883,0.12065,0.11687,0.12299,0.15257,0.17133,0.018597,0.019636,0.015959,0.015165,0.023161,0.017715,0.0079843,0.0032183,0.011137,0.010701,0.012484,0.01278,0.012045,0.013388,0.016026,0.017563,17
-0.10655,-0.15309,-0.20673,-0.27432,0.19496,0.089821,0.077863,0.11224,0.014645,0.0065925,-0.0020147,0.026546,-0.057151,-0.092607,-0.091886,-0.10543,-0.0026362,-0.0035729,-0.0064273,-0.0075961,0.021497,0.017134,0.014125,0.017345,0.0037309,0.0030738,0.0025386,0.0041518,0.0023223,0.002211,0.0032384,0.0036666,17
0.20431,0.20212,0.16138,0.091541,0.068926,0.076704,0.06901,-0.013664,0.14972,0.15528,0.19225,0.22887,0.13876,0.11581,0.13651,0.15758,0.0098349,0.0081035,0.0025158,-0.0035507,0.018228,0.014359,0.0099638,0.0080846,0.0075076,0.006882,0.0088256,0.010586,0.007242,0.0056549,0.0066828,0.0080413,17
-0.19978,-0.21429,-0.23278,-0.23667,0.035191,0.011821,0.032197,0.046142,0.02201,-0.010727,-0.025408,-0.0086802,0.00046797,-0.026038,-0.0254,-0.03205,-0.0082052,-0.0081157,-0.0095799,-0.0086233,0.0091626,0.0071132,0.0062369,0.0061391,0.0067628,0.005782,0.0066682,0.0079547,0.0050838,0.0029416,0.0021066,0.0022381,17
-0.14757,-0.16162,-0.24042,-0.30481,-0.040283,-0.15924,-0.25023,-0.32476,0.05675,0.041767,0.011783,0.01065,0.021566,0.008437,-0.019758,-0.030486,-0.015974,-0.011923,-0.014108,-0.015949,-0.016174,-0.016236,-0.016771,-0.020925,0.0031317,0.002575,0.00061929,0.00056317,0.0035094,0.0033983,0.0029307,0.0028377,17
0.14166,0.10269,0.048361,-0.012086,0.099476,0.059675,0.06531,0.069719,0.1123,0.099579,0.11989,0.13942,0.10478,0.096476,0.10155,0.10318,0.011142,0.011106,0.0095651,0.0080937,0.0083791,0.0092893,0.0090851,0.0080307,0.010081,0.010226,0.011854,0.012836,0.0092446,0.010099,0.011284,0.012827,17
0.08555,0.15984,0.20983,0.26037,0.023664,0.12057,0.2012,0.2775,0.064312,0.05552,0.058889,0.089818,0.17751,0.19747,0.22546,0.28345,0.012673,0.014997,0.017717,0.02269,0.014372,0.015338,0.015481,0.019581,0.00093676,-0.0015477,-0.0023833,-0.0014785,0.0093142,0.010798,0.013275,0.016998,17
-0.75143,-0.83665,-0.82621,-0.8417,-0.21775,-0.40503,-0.34158,-0.22565,-0.17983,-0.2518,-0.35004,-0.35799,-0.21041,-0.22311,-0.24131,-0.26656,-0.034651,-0.036322,-0.033276,-0.029775,-0.0047321,-0.01332,-0.012022,-0.00661,-0.0039598,-0.0072103,-0.012522,-0.014062,-0.0021163,-0.0021981,-0.0026465,-0.0019473,17
-0.062806,-0.14442,-0.18376,-0.21813,0.4134,0.31323,0.26468,0.30502,0.16838,0.24133,0.38572,0.44703,0.0065902,-0.025861,-0.070423,-0.10231,0.0045322,0.0034498,0.0035451,0.0047292,0.02711,0.025821,0.023402,0.026815,0.015376,0.02236,0.032972,0.036501,0.0045116,0.0026442,-4.8217e-005,-0.0011971,17
0.18205,0.15488,0.12445,0.088135,0.050835,-0.034883,-0.078312,-0.12758,0.019366,-0.029885,-0.03893,-0.033656,0.084497,0.077471,0.10091,0.11734,0.011465,0.010852,0.010011,0.0097201,0.0050994,-0.00070944,-0.0052876,-0.0097627,0.0046763,0.0042143,0.0056614,0.0063404,0.0068228,0.0062859,0.0070689,0.0083474,17
-0.26841,-0.28873,-0.31243,-0.37815,-0.17062,-0.2045,-0.1718,-0.17679,-0.090255,-0.14637,-0.20913,-0.21743,-0.048206,-0.061626,-0.060101,-0.078883,-0.016036,-0.016829,-0.017547,-0.020669,-0.010038,-0.013569,-0.012629,-0.014131,-0.0067949,-0.010066,-0.013934,-0.014217,-0.00017996,-0.00039147,-0.0010386,-0.0016721,17
-0.12914,-0.11762,-0.10698,-0.10517,-0.34187,-0.36598,-0.30684,-0.33039,-0.17114,-0.20052,-0.24046,-0.2427,-0.14165,-0.16148,-0.14625,-0.16876,-0.025561,-0.025872,-0.024943,-0.024431,-0.029429,-0.034603,-0.029933,-0.031166,-0.011937,-0.013102,-0.015891,-0.01552,-0.015602,-0.018432,-0.019764,-0.022396,17
-0.20324,-0.18333,-0.21728,-0.25858,-0.16995,-0.20326,-0.2231,-0.27646,-0.098258,-0.14198,-0.19785,-0.21393,-0.10915,-0.11618,-0.12194,-0.127,-0.023212,-0.022147,-0.025008,-0.028336,-0.016978,-0.020664,-0.022387,-0.02641,-0.0091803,-0.012753,-0.018046,-0.019389,-0.010206,-0.011382,-0.01285,-0.013889,17
