mean,standard_deviation,root_mean_square,triangular_index,condition
696.0909090909091,31.043031447700216,696.7749082216385,0.12464037533749392,hard
733.5238095238095,33.01975616700838,734.2489522018562,0.05908990987030117,hard
728.0952380952381,39.877745810383225,729.1605088175357,0.05877465343070801,easy
717.8604651162791,66.15622973773405,720.8318192393473,0.06648306517852828,easy
729.6190476190476,23.24099865718001,729.9802997994111,0.056850387039465336,hard
695.8181818181819,32.73521162812708,696.570299265036,0.0636787119533264,easy
718.3809523809524,62.644545975960774,721.0423671588898,0.06088335220838052,easy
692.4545454545455,41.571151975050796,693.6729646008858,0.06098670247325334,easy
703.6279069767442,35.152066426973796,704.4850337591974,0.05925670729081435,hard
684.9777777777778,32.997581790798,685.754475012741,0.06908794319435782,easy
722.4761904761905,35.24910522665656,723.3151193669063,0.05753178374213433,easy
709.953488372093,58.5499190713003,712.307746399964,0.06090381976718453,hard
716.8571428571429,43.813669449864854,718.163000465838,0.06366349296575245,hard
734.0952380952381,56.06434000925754,736.1821720716894,0.06078422504635702,easy
715.047619047619,31.468879230860097,715.723277198534,0.05783381384741168,easy
718.7906976744187,50.381666232458045,720.513253755411,0.05802234872443601,hard
706.8837209302326,54.9169109622396,708.9642625558748,0.05930267637805456,easy
661.4782608695652,49.361135918153614,663.2775011096493,0.06902696365767878,easy
689.0,40.49117044147934,690.1617728672552,0.06373059340062463,easy
704.3636363636364,43.66313484633094,705.6849670548982,0.060019608678971825,hard
686.6363636363636,43.063550069738554,687.9548082409325,0.0648578930397531,easy
679.6444444444444,48.30074136244304,681.3205478252428,0.06716104659297607,hard
683.2888888888889,74.82483247930165,687.283089013868,0.07456117640967225,hard
690.8181818181819,52.02203143627583,692.7297780913893,0.06640569730698485,hard
684.9090909090909,54.51768144237251,687.0262665350509,0.06973403991877569,hard
653.3913043478261,53.91824191861417,655.5640120636912,0.0724659085314823,hard
662.4347826086956,50.46611720260681,664.3126555680135,0.07334695301210822,hard
679.1111111111111,56.856366966650846,681.4343043251573,0.0679726221383054,hard
680.2727272727273,72.40916158029383,684.0284417265916,0.07440680653173387,easy
692.9090909090909,47.35900404643886,694.4889553411984,0.06644330140153838,easy
