mean,standard_deviation,root_mean_square,condition
84.01639344262296,4.759172908810551,84.14887276063325,hard
89.46666666666667,1.3060425438846854,89.47588129397404,hard
82.6774193548387,1.904155049257518,82.69863672473103,hard
85.16129032258064,1.4628003781229204,85.17344732387117,easy
88.2,3.4381229843000685,88.2647532521712,easy
77.03225806451613,0.8749807985604383,77.0370669056095,hard
81.16666666666667,1.053183460893139,81.17327146296373,easy
80.3225806451613,1.0128210363202885,80.32875996440724,hard
78.26666666666667,1.9640446187314116,78.29048473473644,hard
77.64516129032258,1.0503455652553653,77.65203609485987,easy
84.9,2.8569334898658805,84.94645372233028,hard
74.63333333333334,1.217213701616236,74.642927773947,easy
75.96774193548387,1.6630067341563781,75.98535512550025,hard
80.4,1.9757146240948034,80.42346257985497,hard
80.12903225806451,1.9620046803184226,80.1522744329454,hard
73.46666666666667,0.6288102248298566,73.46926795152741,easy
79.3,1.7250687142735843,79.31813579923993,hard
73.6,1.9757146240948038,73.62562959549707,easy
72.4,2.443852244531867,72.43986011398236,easy
79.0,1.1141720290623112,79.00759457166127,hard
74.8,1.5402641958779173,74.81532819772518,easy
72.2258064516129,1.1168311546321534,72.23416223331165,easy
74.5,2.6749154031096203,74.54640612844234,easy
67.48387096774194,0.9263177187817545,67.49002315754863,easy
78.23333333333333,2.329471352390751,78.26685122067963,hard
71.7741935483871,0.42502371850324155,71.77541137060348,easy
69.33333333333333,0.6064784348631223,69.33589738848605,easy
74.0,2.0330600909302543,74.02702209328699,hard
71.26666666666667,2.016027731974923,71.29422604016868,easy
73.58064516129032,2.1098845710668175,73.60991342773546,hard
