rr_interval,condition
668,hard
692,hard
768,hard
780,hard
740,hard
696,hard
712,hard
732,hard
756,hard
724,hard
716,hard
740,hard
752,hard
812,hard
800,hard
740,hard
756,hard
780,hard
808,hard
812,hard
756,hard
732,hard
740,hard
780,hard
800,hard
740,hard
744,hard
772,hard
788,hard
772,hard
728,hard
732,hard
744,hard
772,hard
772,easy
716,easy
712,easy
768,easy
852,easy
848,easy
800,easy
732,easy
692,easy
720,easy
748,easy
804,easy
808,easy
720,easy
684,easy
656,easy
640,easy
656,easy
740,easy
780,easy
720,easy
712,easy
768,easy
808,easy
824,easy
740,easy
704,easy
716,easy
772,easy
820,easy
812,easy
740,easy
740,easy
768,easy
796,easy
768,easy
712,easy
744,easy
760,easy
788,easy
736,easy
848,hard
876,hard
772,hard
776,hard
872,hard
872,hard
872,hard
816,hard
720,hard
680,hard
656,hard
736,hard
832,hard
864,hard
772,hard
728,hard
756,hard
768,hard
784,hard
832,hard
836,hard
844,hard
852,hard
840,hard
832,hard
804,hard
768,hard
784,hard
800,hard
816,hard
828,hard
832,hard
824,hard
764,hard
784,hard
784,hard
836,hard
836,hard
884,easy
792,easy
764,easy
784,easy
808,easy
816,easy
736,easy
696,easy
676,easy
708,easy
1040,easy
924,easy
904,easy
880,easy
864,easy
840,easy
812,easy
784,easy
716,easy
696,easy
712,easy
772,easy
852,easy
848,easy
816,easy
740,easy
748,easy
764,easy
808,easy
824,easy
792,easy
752,easy
740,easy
688,easy
664,easy
696,easy
752,easy
720,easy
712,easy
572,easy
564,easy
560,easy
564,easy
572,easy
596,easy
616,easy
596,easy
600,easy
608,easy
620,easy
660,easy
660,easy
648,easy
636,easy
648,easy
704,easy
752,easy
792,easy
744,easy
728,easy
752,easy
780,easy
752,easy
716,easy
732,easy
756,easy
760,easy
708,easy
732,easy
760,easy
804,easy
736,easy
728,easy
760,easy
804,easy
772,easy
740,easy
760,easy
792,easy
852,easy
780,easy
748,easy
788,easy
740,hard
768,hard
832,hard
884,hard
756,hard
704,hard
680,hard
724,hard
860,hard
772,hard
716,hard
676,hard
700,hard
780,hard
896,hard
752,hard
764,hard
792,hard
792,hard
736,hard
784,hard
852,hard
844,hard
788,hard
852,hard
872,hard
816,hard
764,hard
796,hard
828,hard
772,hard
772,hard
820,hard
848,hard
764,hard
784,hard
816,hard
820,hard
756,hard
744,easy
764,easy
824,easy
892,easy
808,easy
736,easy
756,easy
792,easy
892,easy
840,easy
772,easy
844,easy
892,easy
892,easy
804,easy
788,easy
812,easy
848,easy
808,easy
788,easy
848,easy
856,easy
816,easy
752,easy
784,easy
828,easy
828,easy
748,easy
792,easy
844,easy
892,easy
808,easy
780,easy
840,easy
872,easy
840,easy
772,easy
736,hard
728,hard
764,hard
864,hard
912,hard
892,hard
788,hard
772,hard
796,hard
824,hard
864,hard
836,hard
784,hard
800,hard
836,hard
872,hard
856,hard
772,hard
764,hard
808,hard
832,hard
848,hard
772,hard
780,hard
788,hard
796,hard
752,hard
744,hard
756,hard
776,hard
756,hard
712,hard
720,hard
748,hard
768,hard
712,hard
716,hard
736,hard
756,hard
800,easy
860,easy
812,easy
736,easy
736,easy
764,easy
820,easy
808,easy
724,easy
732,easy
748,easy
820,easy
824,easy
732,easy
708,easy
732,easy
824,easy
888,easy
884,easy
812,easy
864,easy
904,easy
912,easy
836,easy
796,easy
812,easy
840,easy
868,easy
788,easy
776,easy
808,easy
844,easy
836,easy
764,easy
764,easy
768,easy
796,easy
784,easy
748,hard
744,hard
708,hard
728,hard
764,hard
804,hard
748,hard
720,hard
724,hard
740,hard
752,hard
732,hard
704,hard
728,hard
764,hard
792,hard
740,hard
728,hard
728,hard
752,hard
768,hard
724,hard
740,hard
772,hard
788,hard
748,hard
736,hard
760,hard
768,hard
732,hard
720,hard
740,hard
760,hard
724,hard
716,hard
724,hard
740,hard
708,hard
688,hard
692,hard
720,hard
684,hard
680,hard
712,hard
752,hard
760,hard
716,hard
724,hard
760,hard
756,hard
704,hard
692,hard
728,hard
748,hard
760,hard
704,hard
700,hard
716,hard
776,hard
796,hard
728,hard
716,hard
744,hard
764,hard
756,hard
736,hard
764,hard
804,hard
812,hard
744,hard
728,hard
740,hard
764,hard
756,hard
740,hard
776,hard
820,hard
808,hard
752,hard
776,hard
796,hard
800,hard
692,easy
856,easy
896,easy
884,easy
884,easy
816,easy
744,easy
740,easy
728,easy
728,easy
688,easy
672,easy
704,easy
776,easy
804,easy
756,easy
756,easy
776,easy
792,easy
816,easy
732,easy
724,easy
728,easy
756,easy
768,easy
736,easy
688,easy
672,easy
676,easy
656,easy
624,easy
632,easy
672,easy
696,easy
672,easy
704,easy
736,easy
764,easy
740,easy
700,easy
704,easy
732,hard
696,hard
700,hard
740,hard
764,hard
744,hard
696,hard
684,hard
708,hard
752,hard
772,hard
724,hard
704,hard
720,hard
748,hard
776,hard
736,hard
724,hard
732,hard
760,hard
768,hard
728,hard
716,hard
748,hard
768,hard
716,hard
700,hard
716,hard
756,hard
728,hard
728,hard
740,hard
756,hard
716,hard
700,hard
712,hard
740,hard
704,hard
696,hard
720,hard
748,hard
732,hard
752,hard
736,hard
752,hard
768,hard
752,hard
692,hard
704,hard
704,hard
740,hard
688,hard
696,hard
720,hard
744,hard
728,hard
696,hard
712,hard
740,hard
784,hard
732,hard
716,hard
724,hard
764,hard
764,hard
720,hard
732,hard
748,hard
768,hard
736,hard
716,hard
744,hard
764,hard
748,hard
724,hard
760,hard
784,hard
748,hard
728,hard
744,hard
764,hard
728,hard
712,hard
728,hard
608,easy
600,easy
608,easy
596,easy
592,easy
600,easy
616,easy
644,easy
680,easy
716,easy
684,easy
640,easy
636,easy
616,easy
592,easy
624,easy
680,easy
740,easy
736,easy
720,easy
756,easy
792,easy
772,easy
720,easy
712,easy
704,easy
664,easy
636,easy
632,easy
656,easy
660,easy
652,easy
656,easy
700,easy
740,easy
784,easy
732,easy
700,easy
716,easy
712,easy
732,easy
752,easy
724,easy
688,easy
672,easy
692,easy
692,easy
712,easy
768,easy
820,easy
752,easy
736,easy
764,easy
784,easy
788,easy
728,easy
700,easy
696,easy
724,easy
696,easy
660,easy
668,easy
680,easy
672,easy
692,easy
736,easy
772,easy
772,easy
720,easy
708,easy
724,easy
748,easy
768,easy
764,easy
716,easy
724,easy
732,easy
760,easy
776,easy
720,easy
704,easy
712,easy
744,easy
760,easy
728,easy
720,easy
740,easy
692,hard
712,hard
712,hard
664,hard
664,hard
652,hard
632,hard
636,hard
644,hard
696,hard
732,hard
700,hard
672,hard
676,hard
704,hard
724,hard
752,hard
724,hard
696,hard
680,hard
704,hard
776,hard
824,hard
756,hard
808,hard
820,hard
820,hard
756,hard
740,hard
764,hard
796,hard
812,hard
756,hard
740,hard
752,hard
792,hard
780,hard
728,hard
736,hard
752,hard
784,hard
780,hard
836,hard
764,hard
748,hard
768,hard
780,hard
776,hard
724,hard
720,hard
752,hard
812,hard
748,hard
720,hard
740,hard
764,hard
760,hard
712,hard
708,hard
732,hard
772,hard
720,hard
716,hard
740,hard
760,hard
740,hard
720,hard
736,hard
764,hard
756,hard
708,hard
708,hard
744,hard
760,hard
712,hard
712,hard
728,hard
764,hard
724,hard
700,hard
720,hard
732,hard
740,hard
676,easy
664,easy
684,easy
696,easy
740,easy
704,easy
668,easy
672,easy
696,easy
724,easy
680,easy
656,easy
688,easy
792,easy
828,easy
828,easy
736,easy
708,easy
728,easy
772,easy
820,easy
760,easy
764,easy
796,easy
876,easy
888,easy
776,easy
728,easy
752,easy
796,easy
824,easy
764,easy
824,easy
840,easy
864,easy
788,easy
792,easy
804,easy
820,easy
776,easy
836,easy
824,easy
744,easy
728,easy
736,easy
772,easy
768,easy
708,easy
680,easy
676,easy
764,easy
812,easy
852,easy
852,easy
840,easy
760,easy
696,easy
676,easy
692,easy
796,easy
888,easy
868,easy
864,easy
764,easy
784,easy
788,easy
800,easy
808,easy
752,easy
720,easy
728,easy
732,easy
784,easy
752,easy
724,easy
748,easy
768,easy
784,easy
788,easy
724,easy
772,hard
752,hard
684,hard
648,hard
636,hard
660,hard
828,hard
880,hard
896,hard
924,hard
880,hard
768,hard
776,hard
772,hard
788,hard
804,hard
832,hard
812,hard
744,hard
744,hard
764,hard
816,hard
836,hard
792,hard
776,hard
776,hard
780,hard
776,hard
732,hard
728,hard
728,hard
736,hard
712,hard
700,hard
704,hard
712,hard
724,hard
696,hard
696,hard
700,hard
692,easy
792,easy
812,easy
812,easy
788,easy
712,easy
676,easy
656,easy
684,easy
856,easy
868,easy
864,easy
776,easy
756,easy
772,easy
812,easy
868,easy
816,easy
740,easy
756,easy
776,easy
804,easy
772,easy
732,easy
780,easy
808,easy
824,easy
776,easy
760,easy
768,easy
780,easy
784,easy
736,easy
748,easy
760,easy
784,easy
768,easy
712,easy
708,easy
728,easy
776,easy
792,easy
740,easy
700,easy
708,easy
740,easy
784,easy
760,easy
704,easy
692,easy
692,easy
720,easy
744,easy
732,easy
692,easy
672,easy
684,easy
696,easy
736,easy
768,easy
728,easy
728,easy
740,easy
744,easy
764,easy
708,easy
700,easy
704,easy
728,easy
736,easy
700,easy
688,easy
716,easy
768,easy
780,easy
728,easy
720,easy
720,easy
736,easy
704,easy
684,easy
