mean,standard_deviation,root_mean_square,triangular_index,condition
773.1724137931035,83.92815179811137,777.6362060536516,0.07047120021262862,neutral
829.3333333333334,55.11912233570872,831.0614364239933,0.02252375552340359,negative
799.1578947368421,16.948494387062944,799.3281389293202,0.02388904168794939,positive
791.578947368421,50.45384666479707,793.1007767650106,0.025147867808247508,neutral
826.1052631578947,81.5011211489634,829.9052577506093,0.026560657026779084,neutral
794.1052631578947,57.80224403260378,796.0957361100683,0.025838255917725553,negative
807.7894736842105,77.68281587996754,811.3204312139952,0.024049681579051463,neutral
802.1052631578947,46.36796635710442,803.3739379706851,0.02514162841665633,neutral
781.2,44.78909641748465,782.4188136797325,0.02705101652648041,neutral
746.6,47.38687359885313,748.0272722300973,0.02843559781401342,positive
783.3684210526316,34.10475777547726,784.0714253178725,0.02439122236931841,positive
852.4444444444445,83.95952962218813,856.3405345486754,0.022518472184213614,negative
753.6,76.131741772162,757.2444783555704,0.025363611144136645,positive
784.0,23.925811259901813,784.3457884055181,0.023667717700182958,positive
791.7894736842105,57.433612832912885,793.7604039931498,0.025698465700156388,negative
781.2,67.4354272034015,783.960203071559,0.02583875005046631,neutral
783.2,78.63680670284784,786.9414209456762,0.025857541109450124,negative
785.2631578947369,82.86055361285754,789.3939047409128,0.0267241000395587,neutral
772.421052631579,48.2013321501868,773.8445376308167,0.024552760166377256,positive
816.4444444444445,21.731576977028077,816.7175494352717,0.022086736454618658,negative
761.2,70.41650524221092,764.2879038686926,0.030492162561341653,negative
730.8,76.942630713101,734.6378699740437,0.023396088466459512,positive
781.6842105263158,71.05948418330702,784.7381058269326,0.022609795098731917,negative
764.0,44.843587818338676,765.2492404439223,0.026089437854143735,positive
709.1428571428571,47.634321360008606,710.6648798333653,0.029254277132036044,negative
739.6,68.95185200367604,742.6471571345305,0.029774366131658524,positive
744.8,62.422667947502944,747.2809378005036,0.028944869069693818,negative
716.7619047619048,74.07692269654886,720.3983025283404,0.03164884849055715,negative
722.6666666666666,70.70313524401399,725.9531665334893,0.02514311370524189,negative
742.6,38.59151802090577,743.5520156653467,0.0278103680528397,neutral
714.4761904761905,68.81251270489913,717.6251840354439,0.033658903080390684,positive
742.8571428571429,24.791703681444954,743.2510311046298,0.028120684604762105,neutral
752.6,25.50624278588737,753.0104912947761,0.026768162616587897,negative
708.3809523809524,71.59781853553655,711.8185964736481,0.031306778476589796,positive
769.4,68.94421848971743,772.3289454630067,0.02695304274584123,negative
727.4285714285714,59.80348771482432,729.7660420918996,0.031263084438241454,positive
758.2,50.554400089616855,759.7994472227523,0.027656540339656886,positive
750.0,53.21653878260028,751.7914604463128,0.028747248798454837,neutral
733.6,53.45179825639269,735.4476188009585,0.02925179395767631,positive
712.7272727272727,35.08110577909401,713.5509155560724,0.03255792443231744,positive
761.0,65.82752583756081,763.6999410763366,0.02349054872453661,negative
707.4545454545455,49.47411759383195,709.1039159646234,0.033146569989170864,positive
744.0,11.313708498984761,744.0817159425435,0.026345037665171038,neutral
653.9130434782609,82.07198228798815,658.8210814715209,0.040216381618490796,positive
753.8,67.92534601736637,756.7017906678958,0.026410266991292865,neutral
720.3809523809524,62.30126498753953,722.9421369192235,0.031263084438241454,positive
713.1428571428571,49.13887027016974,714.7533707177469,0.032231761715190176,neutral
726.8571428571429,30.49309055226399,727.4660522270831,0.027864162209230003,neutral
697.1428571428571,43.45375209839275,698.4314398639827,0.031103911131682482,neutral
743.2380952380952,54.708230424594035,745.1532280902588,0.029521592057285946,negative
752.8,17.392073209549107,752.9908365976308,0.026083058238578472,neutral
759.4,76.86789761799479,763.0868888927394,0.030868663483335744,negative
700.7619047619048,48.06027960999059,702.3297285599177,0.03145920134825149,neutral
844.6666666666666,86.33995735054609,848.8240231179972,0.021720276028507863,negative
797.8947368421053,25.659944437547246,798.2855312942131,0.024373621968330327,positive
778.5263157894736,45.70845827518947,779.7964646725384,0.023922880188864844,negative
765.0526315789474,42.99544379506395,766.1963469667962,0.02556017993021398,negative
801.4736842105264,47.0122542193376,802.7788579284099,0.025540852762024786,neutral
730.0,32.41398874971525,730.5395266513647,0.005781130030260603,classifying
