mean,standard_deviation,root_mean_square,triangular_index,condition
730.2857142857143,58.06064353351702,732.5353233803814,0.06408850317104572,hard
751.8048780487804,42.34100820256594,752.9672036391078,0.0535357244868813,hard
777.4358974358975,45.869262080163,778.7532442209248,0.05062264227477386,easy
743.4146341463414,63.78439292246816,746.0794438834016,0.05259149396721049,hard
741.8536585365854,38.84427948592286,742.8451566977255,0.05525373762897452,easy
717.2093023255813,87.49872329396065,722.4037394633957,0.06769987699876999,easy
738.7317073170732,34.07566902515923,739.4980499322892,0.055539093256571984,easy
760.9,41.36628132633185,761.995538044679,0.05304819926229848,hard
749.8536585365854,29.639130364781074,750.4249202789109,0.05668121138808485,hard
735.7073170731708,34.74927618126673,736.5075132496414,0.05581316203684009,easy
734.4761904761905,56.54061268411,736.5975834877548,0.05852384062704115,easy
721.3333333333334,72.46821562880353,724.878183526295,0.05581163572941323,hard
709.2093023255813,28.11588107367934,709.7534455628744,0.059226100804889596,hard
712.7441860465116,61.090133652488,715.2967834207651,0.05656731757451182,easy
696.6363636363636,71.07385314180479,700.170628554861,0.07102143757881463,easy
695.1818181818181,66.48422534611612,698.2817873505327,0.061406951894980154,easy
688.8181818181819,44.98747770330882,690.2523912572586,0.06374790600805903,easy
728.2857142857143,49.994285387717774,729.9589029527622,0.059778499310590226,hard
745.560975609756,38.93459180503105,746.5521398810505,0.05467805792873515,hard
741.170731707317,73.45879880552921,744.7137934443953,0.05079168441020479,hard
766.8,28.48949424000507,767.3158410980449,0.05352289358143424,hard
758.6,30.911619257622284,759.213803878723,0.05274218138365817,hard
741.560975609756,31.797837018017287,742.2257890636915,0.05701125450832138,easy
745.7560975609756,42.80232498813871,746.9534873036754,0.054998952001676794,easy
747.1219512195122,25.745091883649604,747.5545823941798,0.05545458387928484,hard
769.5384615384615,49.414384307792595,771.0827552115372,0.053633589754609134,hard
744.780487804878,35.340849024267904,745.598073900998,0.05411425036089915,easy
734.1463414634146,30.240338106252842,734.7537168264233,0.0541276455299311,easy
751.8,24.473114500065847,752.1882743037145,0.05271611548124048,easy
