mean,standard_deviation,root_mean_square,condition
83.81967213114754,3.2223604015344174,83.88057474571887,hard
80.45161290322581,2.248535963353627,80.48201562280654,hard
78.03333333333333,0.5560534167675358,78.03524844581453,easy
81.23333333333333,2.3879486700041754,81.26725457813046,hard
81.63333333333334,1.033351872284569,81.63965539695359,easy
86.16129032258064,5.538331723503919,86.3333748494939,easy
81.8,1.242910932531731,81.80912744512885,easy
79.56666666666666,1.654322099591069,79.58328970330392,hard
80.12903225806451,0.8058922791486451,80.13295403628051,hard
81.86666666666666,1.4319827906241327,81.8787721777344,easy
82.9,3.898275480791208,82.98855342756615,easy
84.80645161290323,3.600179207009095,84.88037122535951,hard
84.96774193548387,1.6017463587751533,84.98235110892143,hard
85.3225806451613,3.3998734954327694,85.38810826021422,easy
86.96666666666667,3.9608718417952433,87.05381477377466,easy
89.0,3.8901585229053754,89.08223819196688,easy
86.61290322580645,1.9778341581106458,86.63475425694524,easy
83.13333333333334,2.9911747586494526,83.18533524606366,hard
80.58064516129032,1.3607398367159702,80.59176296659923,hard
82.6774193548387,4.798521277603435,82.8120686233439,hard
78.90322580645162,1.193170530133264,78.9119558380956,hard
80.33333333333333,1.7287295182088025,80.35131195776042,hard
80.80645161290323,0.9099214192705386,80.8114092871034,easy
82.23333333333333,2.621967323152247,82.27373011275633,easy
80.48387096774194,0.6256179740563449,80.48622402662778,hard
78.3,1.0553639672872466,78.30687496424989,hard
80.87096774193549,1.6071078678560227,80.88641977010607,easy
81.6,1.191926866536875,81.60841459882268,easy
79.83870967741936,0.5829107532346263,79.84076895356641,easy
