mean,standard_deviation,root_mean_square,condition
87.71111111111111,3.072030881578788,87.76369788623691,negative
80.33333333333333,0.48795003647426666,80.33471644729113,neutral
79.86666666666666,0.3518657752744983,79.86739009132576,neutral
81.4,0.828078671210825,81.40393110900726,positive
83.86666666666666,0.9154754164341269,83.87133002403145,positive
84.53333333333333,0.9154754164341269,84.53795991545257,neutral
83.26666666666667,1.162919151265879,83.27424571858937,negative
80.66666666666667,0.48795003647426666,80.66804406537531,negative
83.53333333333333,2.474633209954462,83.5675375569565,positive
87.85714285714286,1.9555500055421293,87.87734959264857,neutral
82.73333333333333,0.7037315505489968,82.73612673232091,negative
84.2,0.4140393356054124,84.2009501134043,positive
86.06666666666666,1.334523278535216,86.07632272195028,positive
82.93333333333334,0.5936168397046637,82.93531616064816,neutral
83.6,0.7367883976130073,83.60303024811162,positive
81.0,0.8770580193070292,81.00440905107749,negative
81.73333333333333,0.7037315505489968,81.73616090813172,neutral
82.26666666666667,0.9611501047232549,82.27190691035833,negative
79.73333333333333,0.7037315505489968,79.7362318313743,negative
85.8,0.41403933560541234,85.80093239586618,neutral
86.13333333333334,0.7432233529572065,86.13632605739966,negative
81.4,1.055597325823495,81.40638795573723,neutral
82.4,0.50709255283711,82.40145629781065,neutral
84.66666666666667,1.4960264830861911,84.6790017261265,neutral
82.93333333333334,0.2581988897471611,82.93370846646133,negative
83.66666666666667,0.48795003647426666,83.66799467737549,positive
89.93333333333334,1.579632265825846,89.94628026401833,positive
83.13333333333334,0.7432233529572065,83.13643405070167,negative
86.86666666666666,1.1872336794093274,86.87423860577618,negative
81.0625,0.5737304826019501,81.06440340864786,positive
78.4375,0.51234753829798,78.43906870941291,neutral
86.06666666666666,1.334523278535216,86.07632272195028,neutral
81.0,0.8451542547285166,81.00411512180519,neutral
85.53333333333333,1.4573295865416045,85.54491997385546,negative
82.46666666666667,1.7674302033770735,82.48434194843689,positive
84.26666666666667,1.0327955589886444,84.27257363262775,neutral
84.0,0.5345224838248488,84.00158728659041,positive
84.46666666666667,0.833809387832792,84.4705076737832,negative
83.3125,1.0144785195688801,83.31829030891116,negative
82.4,0.9102589898327993,82.40469242302488,negative
82.86666666666666,0.7432233529572065,82.8697773618344,negative
81.0,1.0690449676496976,81.00658409454547,positive
79.93333333333334,0.2581988897471611,79.933722545619,positive
83.06666666666666,1.579632265825846,83.08068367556926,neutral
81.53333333333333,0.5163977794943222,81.53485962049199,neutral
86.06666666666666,0.7037315505489968,86.06935188168512,positive
86.2,0.6761234037828131,86.20247482912927,positive
85.73333333333333,0.7037315505489968,85.73602898820698,positive
89.0,2.3603873774083293,89.02920869018212,positive
86.53333333333333,1.0600988273786194,86.53939372717298,negative
86.93333333333334,1.4864467059144133,86.94519346500223,neutral
84.33333333333333,0.723746864455746,84.33623183424785,neutral
88.73333333333333,1.3345232785352157,88.74269923022776,positive
84.8,0.41403933560541234,84.80094339097886,positive
85.33333333333333,1.175139302786006,85.34088508251287,positive
84.4,0.7367883976130073,84.40300152640702,neutral
80.26666666666667,0.4577377082170635,80.26788481910641,negative
83.33333333333333,1.1126972805283735,83.34026637826399,neutral
85.66666666666667,0.975900072948533,85.67185457702352,negative
84.5,0.7071067811865476,84.50147927699254,classifying
