mean,standard_deviation,root_mean_square,triangular_index,condition
685.8787878787879,42.33911272334914,687.1645738214038,0.0951737190753008,negative
747.4,13.060184571920553,747.5083946016928,0.02635154609461852,neutral
750.0,16.33852405883263,750.1690476152692,0.026625618837625327,neutral
732.5714285714286,21.06317029454832,732.8597605077172,0.029178064348052625,positive
710.4761904761905,25.689723719065274,710.9183865824208,0.030209035738368174,positive
722.2,26.957276139144792,722.6777981922511,0.027965916539217827,neutral
727.8095238095239,20.178253263399803,728.0758725507089,0.028134812643918778,negative
744.6,16.73445861876499,744.7786248275389,0.02690545255811998,negative
699.2727272727273,35.42689564532765,700.1288193156769,0.029816610901698362,positive
739.047619047619,165.94893075596363,756.5838007907964,0.029269567489873253,neutral
731.8095238095239,20.725875247185698,732.0889875652315,0.027843380981976383,negative
709.5238095238095,22.502486635078906,709.8635683807739,0.028743744385987424,positive
691.2380952380952,33.169119315870844,691.9955959122173,0.032231761715190176,positive
730.0952380952381,14.006801069140527,730.2231883211493,0.028558072330117718,neutral
704.952380952381,26.49995507633209,705.4265848879434,0.029402756508422664,positive
793.6842105263158,181.99543725403268,813.2119552801264,0.024528986968975673,negative
728.6,27.933002552159465,729.1084967273389,0.026795059660875028,neutral
739.2,19.099738218101322,739.4343784271867,0.02720510095642933,negative
749.8,21.539681862479817,750.0938607934344,0.027332906256673072,negative
688.7272727272727,16.45247649091111,688.9148251878721,0.030951857551110133,neutral
699.8095238095239,25.439377051372638,700.2497513642645,0.03055239827233462,negative
739.8,41.70018301108395,740.9156497199934,0.026801792369864734,neutral
721.3333333333334,14.495976453255341,721.4720401802864,0.029200886455481686,neutral
754.6,162.39924811856022,771.0226974609761,0.027824877179253076,neutral
724.7619047619048,15.4204564196549,724.9181234555291,0.028272119146787834,negative
723.6190476190476,26.043187574634924,724.0652430482188,0.028439629269118458,positive
665.0909090909091,41.901141126532906,666.3496215815074,0.0337860536545568,positive
722.4761904761905,24.99523764163695,722.8878593135017,0.028601830176633328,negative
684.0,23.744673588186547,684.3932946911314,0.0315002908407535,negative
741.9047619047619,17.186927479642083,742.0943336261233,0.027963879988348383,positive
767.578947368421,16.049630627365033,767.737893870174,0.0242666134504091,neutral
685.2727272727273,21.035529622367644,685.580841993919,0.03276094746149193,neutral
753.6,16.79097501949375,753.7776860586947,0.026345037665171038,neutral
688.0,50.023994242763145,689.729829784995,0.03009269625184721,negative
716.7619047619048,49.325353279935825,718.3764764416788,0.028638397613466867,positive
701.2727272727273,30.96877354796174,701.9251449342081,0.029986795587170424,neutral
720.5714285714286,12.917319491951217,720.681687874817,0.028417981139256566,positive
714.6666666666666,32.43043837713781,715.3671052250693,0.029873305178928652,negative
728.2,29.578797527247367,728.7704714105807,0.02811580195931995,negative
727.6,31.251778896736845,728.2373239542176,0.02653069684533433,negative
727.6190476190476,24.880667576405965,728.0240707689874,0.02873636946760744,negative
760.2,57.56424328750582,762.2676695229833,0.025097055017450295,positive
746.4,16.333369137089296,746.5697556156424,0.027037303029022856,positive
712.1904761904761,38.74999231950769,713.1937558148791,0.028315004424219442,neutral
768.2,167.7917255346483,785.415558796743,0.027965916539217827,neutral
692.952380952381,22.835227589135584,693.3106223386593,0.03091218547311284,positive
694.9090909090909,24.817254157059846,695.3319678071371,0.03130419316110098,positive
710.8571428571429,29.20665286246562,711.4283419391484,0.030044261635445074,positive
666.7272727272727,52.682500770615356,668.7111076201332,0.035078977527530024,positive
703.2727272727273,28.834803405709,703.8367579333874,0.030623341598155638,negative
679.8181818181819,27.338506531885383,680.342694396127,0.03149183627823753,neutral
718.0952380952381,26.79161204911858,718.5710688250543,0.02921612103821573,neutral
666.9565217391304,35.90325163910464,667.8802287835747,0.03491295479341587,positive
706.3636363636364,10.737320116772308,706.4415307466262,0.030754444978375782,positive
698.5454545454545,28.136956333056208,699.0861567399647,0.029816610901698362,positive
712.7619047619048,28.216847382201934,713.2936348544052,0.029712163416898793,neutral
842.1176470588235,246.52025331424122,875.4196304697334,0.02274152418377158,negative
708.5454545454545,24.882059462931984,708.962365971309,0.03112702834151302,neutral
689.1428571428571,34.10906875639632,689.9463057092955,0.03203508604662249,negative
730.6666666666666,24.11085509336683,730.9318253663151,0.004214038014134586,classifying
