mean,standard_deviation,root_mean_square,condition
93.2,1.749876842957024,93.21587847571894,hard
90.51612903225806,1.4803370729203413,90.52784280308819,hard
88.73333333333333,0.9444331755018488,88.73819170270863,hard
89.58064516129032,0.5016103101271011,89.58200424120331,easy
88.16666666666667,0.6989318615762459,88.16934463481813,easy
86.61290322580645,0.7154215239907501,86.61576255267077,easy
91.03333333333333,1.0661996103898195,91.03936877344145,hard
88.7741935483871,0.9560222249632353,88.77917512279483,hard
90.53333333333333,1.1366415543118709,90.5402304687443,hard
86.1,0.7588557629520364,86.10323261449983,hard
87.26666666666667,2.4344274032324718,87.29948453456068,easy
92.35483870967742,1.198565450772275,92.36236490916039,hard
85.76666666666667,0.4301830671520764,85.7677095415285,easy
87.09677419354838,1.2207876886032074,87.10505336994315,hard
82.83333333333333,0.5306686305052324,82.83497650952364,hard
84.35483870967742,1.1704240569632351,84.3626962355343,hard
82.4,1.0034423509719617,82.40590593721626,hard
85.61290322580645,1.0223313016447164,85.61881011297278,easy
85.46666666666667,0.68144538746106,85.4692927313664,easy
89.54838709677419,3.3450332303024966,89.60882733014573,easy
87.73333333333333,1.7991057804352142,87.75116333511862,hard
84.03225806451613,1.9745695052802772,84.05470568854011,easy
84.2258064516129,1.564388643514453,84.23986490201463,easy
86.38709677419355,1.4983862286882443,86.39967144501449,easy
83.48387096774194,0.569851895491889,83.48575308243878,easy
85.61290322580645,2.26093519522105,85.64178961834146,hard
87.23333333333333,1.675036455256058,87.2488777387232,hard
85.0,0.7745966692414834,85.00341549115124,easy
84.6,0.8136762043449723,84.60378242135513,easy
84.23333333333333,1.250746903290971,84.24230924343578,easy
