Subject:	S207
Project:	glassroutes
Time:	2015-01-21_15-33-22

NbPoints	Matlab_now	BoxyTime	Stimulus_String	Trial_no	Stimulus_Label	Stimulus_Time
15658	57330.806	18724.520	10;passed;1421873730677	10	passed	1421873730677	
15805	57343.323	18737.020	16;hardstart;1421873743178	16	hardstart	1421873743178	
16166	57373.925	18767.620	16;hard;1421873773700	16	hard	1421873773700	
16172	57374.409	18768.100	10;passed;1421873774201	10	passed	1421873774201	
16318	57386.836	18780.520	15;easystart;1421873786702	15	easystart	1421873786702	
16678	57417.365	18811.040	15;easy;1421873817222	15	easy	1421873817222	
16685	57417.968	18811.630	10;passed;1421873817724	10	passed	1421873817724	
16831	57430.378	18824.040	50;startClassifying;1421873830227;	50	startClassifying	1421873830227	
16832	57455.452	18824.130	50;startClassifying;1421873831728;	50	startClassifying	1421873831728	
16833	57455.467	18824.190	50;startClassifying;1421873842726;	50	startClassifying	1421873842726	
16834	57455.467	18824.270	50;startClassifying;1421873844227;	50	startClassifying	1421873844227	
16835	57455.468	18824.360	50;startClassifying;1421873855226;	50	startClassifying	1421873855226	
16884	57456.894	18850.590	50;startClassifying;1421873856726;	50	startClassifying	1421873856726	
17014	57467.895	18861.600	50;startClassifying;1421873867726;	50	startClassifying	1421873867726	
17031	57469.330	18863.050	50;startClassifying;1421873869227;	50	startClassifying	1421873869227	
17162	57480.437	18874.140	50;startClassifying;1421873880225;	50	startClassifying	1421873880225	
17179	57481.861	18875.570	50;startClassifying;1421873881726;	50	startClassifying	1421873881726	
17192	57482.941	18876.680	h;92.4;7.6	h	92.4	7.6	
17197	57483.458	18877.140	e;0.6;99.4	e	0.6	99.4	
17203	57483.879	18877.630	e;0.0;100.0	e	0.0	100.0	
17209	57484.435	18878.150	e;0.0;100.0	e	0.0	100.0	
17215	57484.882	18878.630	h;100.0;0.0	h	100.0	0.0	
17221	57485.390	18879.140	h;99.9;0.1	h	99.9	0.1	
17227	57485.952	18879.660	h;100.0;0.0	h	100.0	0.0	
17233	57486.457	18880.170	h;51.4;48.6	h	51.4	48.6	
17239	57487.007	18880.690	e;10.7;89.3	e	10.7	89.3	
17245	57487.503	18881.180	e;3.4;96.6	e	3.4	96.6	
17251	57488.018	18881.680	e;11.2;88.8	e	11.2	88.8	
17257	57488.528	18882.200	e;31.4;68.6	e	31.4	68.6	
17263	57488.991	18882.710	h;96.1;3.9	h	96.1	3.9	
17269	57489.439	18883.230	e;1.6;98.4	e	1.6	98.4	
17275	57490.048	18883.720	h;100.0;0.0	h	100.0	0.0	
17287	57491.076	18884.750	e;4.6;95.4	e	4.6	95.4	
17293	57491.615	18885.250	e;10.8;89.2	e	10.8	89.2	
17300	57492.137	18885.860	e;10.6;89.4	e	10.6	89.4	
17305	57492.582	18886.260	e;10.9;89.1	e	10.9	89.1	
17309	57492.927	18886.640	50;startClassifying;1421873892725;	50	startClassifying	1421873892725	
17311	57493.037	18886.800	e;10.9;89.1	e	10.9	89.1	
17317	57493.575	18887.290	e;0.0;100.0	e	0.0	100.0	
17323	57494.080	18887.830	e;0.0;100.0	e	0.0	100.0	
17326	57494.381	18888.070	50;startClassifying;1421873894226;	50	startClassifying	1421873894226	
17329	57494.569	18888.320	e;0.0;100.0	e	0.0	100.0	
17335	57495.064	18888.800	e;22.8;77.2	e	22.8	77.2	
17341	57495.611	18889.350	e;11.5;88.5	e	11.5	88.5	
17347	57496.117	18889.830	h;99.8;0.2	h	99.8	0.2	
17353	57496.625	18890.380	e;1.6;98.4	e	1.6	98.4	
17359	57497.109	18890.860	h;89.5;10.5	h	89.5	10.5	
17365	57497.676	18891.340	e;3.6;96.4	e	3.6	96.4	
17371	57498.140	18891.870	e;0.0;100.0	e	0.0	100.0	
17377	57498.711	18892.370	e;0.0;100.0	e	0.0	100.0	
17383	57499.151	18892.920	e;0.0;100.0	e	0.0	100.0	
17389	57499.661	18893.400	h;88.2;11.8	h	88.2	11.8	
17396	57500.282	18894.010	e;0.0;100.0	e	0.0	100.0	
17402	57500.706	18894.490	h;62.3;37.7	h	62.3	37.7	
17407	57501.274	18894.910	e;0.0;100.0	e	0.0	100.0	
17413	57501.778	18895.440	h;90.7;9.3	h	90.7	9.3	
17419	57502.210	18895.940	h;100.0;0.0	h	100.0	0.0	
17426	57502.830	18896.550	h;89.0;11.0	h	89.0	11.0	
17431	57503.221	18896.950	h;99.9;0.1	h	99.9	0.1	
17437	57503.712	18897.500	e;2.7;97.3	e	2.7	97.3	
17443	57504.294	18897.980	h;89.5;10.5	h	89.5	10.5	
17449	57504.756	18898.480	e;0.0;100.0	e	0.0	100.0	
17455	57505.336	18899.010	h;89.7;10.3	h	89.7	10.3	
17461	57505.724	18899.490	h;89.9;10.1	h	89.9	10.1	
17467	57506.271	18900.040	h;89.4;10.6	h	89.4	10.6	
17473	57506.801	18900.520	h;92.2;7.8	h	92.2	7.8	
17479	57507.321	18901.040	h;87.5;12.5	h	87.5	12.5	
17485	57507.864	18901.550	h;89.7;10.3	h	89.7	10.3	
17491	57508.265	18902.030	e;3.9;96.1	e	3.9	96.1	
17498	57508.926	18902.640	h;100.0;0.0	h	100.0	0.0	
17503	57509.347	18903.060	e;10.1;89.9	e	10.1	89.9	
17509	57509.907	18903.610	e;6.0;94.0	e	6.0	94.0	
17515	57510.352	18904.090	e;24.2;75.8	e	24.2	75.8	
17521	57510.913	18904.570	h;88.6;11.4	h	88.6	11.4	
17527	57511.305	18905.100	e;0.0;100.0	e	0.0	100.0	
17533	57511.808	18905.600	h;88.7;11.3	h	88.7	11.3	
17539	57512.483	18906.130	e;5.1;94.9	e	5.1	94.9	
17545	57512.837	18906.630	h;99.0;1.0	h	99.0	1.0	
17551	57513.356	18907.160	e;14.8;85.2	e	14.8	85.2	
17557	57513.892	18907.640	h;71.6;28.4	h	71.6	28.4	
17563	57514.450	18908.140	e;26.9;73.1	e	26.9	73.1	
17575	57515.429	18909.150	h;90.2;9.8	h	90.2	9.8	
17581	57516.004	18909.700	h;100.0;0.0	h	100.0	0.0	
17587	57516.428	18910.180	h;89.4;10.6	h	89.4	10.6	
17593	57516.974	18910.730	h;50.9;49.1	h	50.9	49.1	
17599	57517.508	18911.210	h;89.1;10.9	h	89.1	10.9	
17605	57517.980	18911.720	h;88.2;11.8	h	88.2	11.8	
17611	57518.481	18912.240	h;89.0;11.0	h	89.0	11.0	
17617	57518.977	18912.720	h;95.7;4.3	h	95.7	4.3	
17623	57519.577	18913.270	h;51.2;48.8	h	51.2	48.8	
17629	57519.951	18913.750	h;89.2;10.8	h	89.2	10.8	
17635	57520.563	18914.240	h;100.0;0.0	h	100.0	0.0	
17641	57521.103	18914.780	h;98.7;1.3	h	98.7	1.3	
17647	57521.920	18915.270	h;56.0;44.0	h	56.0	44.0	
17654	57522.164	18915.880	h;89.4;10.6	h	89.4	10.6	
17659	57522.553	18916.290	h;97.6;2.4	h	97.6	2.4	
17665	57523.103	18916.820	h;89.5;10.5	h	89.5	10.5	
17671	57523.593	18917.300	e;10.3;89.7	e	10.3	89.7	
17677	57524.070	18917.810	h;96.1;3.9	h	96.1	3.9	
17683	57524.566	18918.350	h;88.6;11.4	h	88.6	11.4	
17689	57525.119	18918.840	h;89.0;11.0	h	89.0	11.0	
17695	57525.603	18919.360	h;89.5;10.5	h	89.5	10.5	
17701	57526.133	18919.850	h;80.9;19.1	h	80.9	19.1	
17707	57526.620	18920.390	h;96.0;4.0	h	96.0	4.0	
17713	57527.177	18920.880	e;0.0;100.0	e	0.0	100.0	
17720	57527.777	18921.460	h;100.0;0.0	h	100.0	0.0	
17725	57528.109	18921.900	e;2.5;97.5	e	2.5	97.5	
17731	57528.688	18922.390	h;99.9;0.1	h	99.9	0.1	
17737	57529.193	18922.930	e;25.3;74.7	e	25.3	74.7	
17744	57529.707	18923.500	h;100.0;0.0	h	100.0	0.0	
17749	57530.219	18923.920	h;65.2;34.8	h	65.2	34.8	
17755	57530.665	18924.440	h;64.5;35.5	h	64.5	35.5	
17761	57531.230	18924.930	h;99.8;0.2	h	99.8	0.2	
17767	57531.728	18925.470	h;61.8;38.2	h	61.8	38.2	
17773	57532.151	18925.960	h;90.5;9.5	h	90.5	9.5	
17779	57532.755	18926.500	e;0.0;100.0	e	0.0	100.0	
17785	57533.273	18926.990	h;89.5;10.5	h	89.5	10.5	
17791	57533.765	18927.470	h;51.9;48.1	h	51.9	48.1	
17797	57534.240	18928.020	h;89.2;10.8	h	89.2	10.8	
17803	57534.727	18928.500	h;88.4;11.6	h	88.4	11.6	
17809	57535.301	18929.040	e;1.5;98.5	e	1.5	98.5	
17815	57535.735	18929.530	h;88.5;11.5	h	88.5	11.5	
17821	57536.327	18930.050	e;1.2;98.8	e	1.2	98.8	
17827	57536.866	18930.560	h;89.1;10.9	h	89.1	10.9	
17834	57537.408	18931.130	e;2.3;97.7	e	2.3	97.7	
17840	57537.914	18931.650	h;95.1;4.9	h	95.1	4.9	
17845	57538.350	18932.070	e;42.5;57.5	e	42.5	57.5	
17851	57538.852	18932.600	h;52.2;47.8	h	52.2	47.8	
17857	57539.343	18933.100	h;88.7;11.3	h	88.7	11.3	
17863	57539.896	18933.620	h;94.9;5.1	h	94.9	5.1	
17869	57540.416	18934.130	h;89.3;10.7	h	89.3	10.7	
17875	57540.910	18934.610	h;88.7;11.3	h	88.7	11.3	
17881	57541.453	18935.140	h;89.3;10.7	h	89.3	10.7	
17887	57541.919	18935.620	h;88.7;11.3	h	88.7	11.3	
17893	57542.432	18936.170	h;88.5;11.5	h	88.5	11.5	
17899	57542.835	18936.650	h;88.9;11.1	h	88.9	11.1	
17905	57543.464	18937.150	h;52.0;48.0	h	52.0	48.0	
17911	57543.966	18937.680	h;89.1;10.9	h	89.1	10.9	
17917	57544.460	18938.160	h;88.9;11.1	h	88.9	11.1	
17923	57544.931	18938.710	h;89.3;10.7	h	89.3	10.7	
17929	57545.473	18939.190	h;83.9;16.1	h	83.9	16.1	
17935	57546.024	18939.740	h;96.1;3.9	h	96.1	3.9	
17941	57546.537	18940.220	e;10.2;89.8	e	10.2	89.8	
17947	57546.950	18940.700	h;96.8;3.2	h	96.8	3.2	
17953	57547.472	18941.250	h;99.4;0.6	h	99.4	0.6	
17959	57548.042	18941.730	h;99.9;0.1	h	99.9	0.1	
17965	57548.494	18942.280	h;89.2;10.8	h	89.2	10.8	
17971	57548.995	18942.760	e;2.7;97.3	e	2.7	97.3	
17978	57549.638	18943.370	h;90.4;9.6	h	90.4	9.6	
17983	57550.103	18943.790	h;56.0;44.0	h	56.0	44.0	
17989	57550.458	18944.270	h;90.0;10.0	h	90.0	10.0	
17995	57551.038	18944.820	h;87.7;12.3	h	87.7	12.3	
18001	57551.631	18945.300	h;90.1;9.9	h	90.1	9.9	
18007	57552.088	18945.830	h;89.3;10.7	h	89.3	10.7	
18013	57552.552	18946.330	h;53.0;47.0	h	53.0	47.0	
18019	57553.093	18946.820	h;90.9;9.1	h	90.9	9.1	
18025	57553.645	18947.360	e;0.7;99.3	e	0.7	99.3	
18031	57554.173	18947.850	h;89.5;10.5	h	89.5	10.5	
18037	57554.629	18948.370	e;0.0;100.0	e	0.0	100.0	
18043	57555.110	18948.850	h;97.9;2.1	h	97.9	2.1	
18049	57555.639	18949.400	h;97.7;2.3	h	97.7	2.3	
18055	57556.186	18949.900	h;85.4;14.6	h	85.4	14.6	
18061	57556.638	18950.390	h;89.4;10.6	h	89.4	10.6	
18067	57557.191	18950.910	h;94.2;5.8	h	94.2	5.8	
18073	57557.636	18951.390	h;89.9;10.1	h	89.9	10.1	
18079	57558.285	18951.940	h;99.9;0.1	h	99.9	0.1	
18085	57558.686	18952.430	h;90.1;9.9	h	90.1	9.9	
18091	57559.214	18952.970	h;89.6;10.4	h	89.6	10.4	
18097	57559.724	18953.450	h;89.5;10.5	h	89.5	10.5	
18104	57560.277	18954.020	h;89.5;10.5	h	89.5	10.5	
18109	57560.701	18954.480	h;90.0;10.0	h	90.0	10.0	
18115	57561.209	18954.970	h;89.5;10.5	h	89.5	10.5	
18121	57561.709	18955.510	h;58.5;41.5	h	58.5	41.5	
18127	57562.280	18955.990	h;89.5;10.5	h	89.5	10.5	
18133	57562.760	18956.480	h;86.5;13.5	h	86.5	13.5	
18139	57563.280	18957.020	h;89.6;10.4	h	89.6	10.4	
18145	57563.798	18957.510	h;89.6;10.4	h	89.6	10.4	
18151	57564.281	18958.050	h;89.8;10.2	h	89.8	10.2	
18157	57564.805	18958.540	h;89.7;10.3	h	89.7	10.3	
18163	57565.358	18959.060	e;0.0;100.0	e	0.0	100.0	
18169	57565.780	18959.570	h;85.6;14.4	h	85.6	14.4	
18175	57566.323	18960.050	h;98.7;1.3	h	98.7	1.3	
18181	57566.803	18960.590	h;98.3;1.7	h	98.3	1.7	
18187	57567.350	18961.080	e;8.1;91.9	e	8.1	91.9	
18193	57567.793	18961.600	e;10.4;89.6	e	10.4	89.6	
18199	57568.322	18962.110	e;2.3;97.7	e	2.3	97.7	
18206	57568.899	18962.720	e;1.2;98.8	e	1.2	98.8	
18211	57569.336	18963.140	e;0.3;99.7	e	0.3	99.7	
18217	57569.808	18963.620	e;0.0;100.0	e	0.0	100.0	
18223	57570.401	18964.140	h;76.2;23.8	h	76.2	23.8	
18229	57570.818	18964.630	e;2.8;97.2	e	2.8	97.2	
18235	57571.417	18965.170	e;10.2;89.8	e	10.2	89.8	
18241	57571.913	18965.680	e;10.1;89.9	e	10.1	89.9	
18247	57572.430	18966.200	e;9.5;90.5	e	9.5	90.5	
18253	57572.910	18966.690	h;89.3;10.7	h	89.3	10.7	
18259	57573.508	18967.170	e;0.0;100.0	e	0.0	100.0	
18265	57573.979	18967.710	h;100.0;0.0	h	100.0	0.0	
18271	57574.486	18968.200	e;10.0;90.0	e	10.0	90.0	
18277	57575.046	18968.740	e;49.4;50.6	e	49.4	50.6	
18283	57575.493	18969.230	e;10.4;89.6	e	10.4	89.6	
18289	57575.981	18969.710	h;100.0;0.0	h	100.0	0.0	
18295	57576.474	18970.260	e;11.0;89.0	e	11.0	89.0	
18301	57576.993	18970.740	e;10.2;89.8	e	10.2	89.8	
18307	57577.471	18971.290	e;2.2;97.8	e	2.2	97.8	
18313	57577.980	18971.770	e;10.1;89.9	e	10.1	89.9	
18319	57578.504	18972.290	h;83.4;16.6	h	83.4	16.6	
18325	57579.061	18972.800	e;10.1;89.9	e	10.1	89.9	
18331	57579.603	18973.280	e;9.5;90.5	e	9.5	90.5	
18338	57580.161	18973.890	e;2.1;97.9	e	2.1	97.9	
18343	57580.539	18974.310	e;9.7;90.3	e	9.7	90.3	
18349	57581.135	18974.840	h;75.3;24.7	h	75.3	24.7	
18355	57581.538	18975.340	e;10.2;89.8	e	10.2	89.8	
18361	57582.158	18975.870	e;9.7;90.3	e	9.7	90.3	
18367	57582.635	18976.350	e;0.0;100.0	e	0.0	100.0	
18373	57583.094	18976.850	e;10.0;90.0	e	10.0	90.0	
18379	57583.587	18977.380	h;90.9;9.1	h	90.9	9.1	
18385	57584.072	18977.880	e;9.9;90.1	e	9.9	90.1	
18391	57584.650	18978.410	h;99.5;0.5	h	99.5	0.5	
18397	57585.115	18978.910	h;88.8;11.2	h	88.8	11.2	
18403	57585.688	18979.390	h;88.7;11.3	h	88.7	11.3	
18409	57586.204	18979.920	h;89.0;11.0	h	89.0	11.0	
18415	57586.616	18980.400	h;98.0;2.0	h	98.0	2.0	
18421	57587.239	18980.950	h;86.5;13.5	h	86.5	13.5	
18428	57587.750	18981.520	h;87.7;12.3	h	87.7	12.3	
18433	57588.207	18981.980	h;86.5;13.5	h	86.5	13.5	
18439	57588.729	18982.460	h;88.8;11.2	h	88.8	11.2	
18445	57589.255	18982.940	h;93.4;6.6	h	93.4	6.6	
18452	57589.865	18983.550	h;88.7;11.3	h	88.7	11.3	
18457	57590.270	18983.970	h;87.8;12.2	h	87.8	12.2	
18463	57590.764	18984.520	h;97.8;2.2	h	97.8	2.2	
18469	57591.261	18985.000	h;88.1;11.9	h	88.1	11.9	
18475	57591.847	18985.530	h;99.9;0.1	h	99.9	0.1	
18481	57592.261	18986.030	h;88.6;11.4	h	88.6	11.4	
18487	57592.790	18986.510	h;100.0;0.0	h	100.0	0.0	
18493	57593.285	18987.040	h;100.0;0.0	h	100.0	0.0	
18499	57593.751	18987.540	h;100.0;0.0	h	100.0	0.0	
18505	57594.311	18988.070	h;99.1;0.9	h	99.1	0.9	
18511	57594.848	18988.570	h;100.0;0.0	h	100.0	0.0	
18517	57595.345	18989.060	h;99.1;0.9	h	99.1	0.9	
18523	57595.794	18989.600	h;88.5;11.5	h	88.5	11.5	
18529	57596.404	18990.090	h;63.4;36.6	h	63.4	36.6	
18536	57596.993	18990.690	h;100.0;0.0	h	100.0	0.0	
18541	57597.357	18991.110	h;100.0;0.0	h	100.0	0.0	
18547	57597.874	18991.640	e;9.9;90.1	e	9.9	90.1	
18553	57598.429	18992.120	h;99.8;0.2	h	99.8	0.2	
18559	57598.919	18992.630	e;5.5;94.5	e	5.5	94.5	
18565	57599.364	18993.150	h;99.7;0.3	h	99.7	0.3	
18572	57599.937	18993.720	h;99.8;0.2	h	99.8	0.2	
18577	57600.419	18994.180	h;99.4;0.6	h	99.4	0.6	
18583	57600.913	18994.660	h;93.9;6.1	h	93.9	6.1	
18589	57601.506	18995.210	e;0.0;100.0	e	0.0	100.0	
18595	57601.939	18995.690	h;99.4;0.6	h	99.4	0.6	
18601	57602.461	18996.180	h;100.0;0.0	h	100.0	0.0	
18607	57603.056	18996.720	h;99.9;0.1	h	99.9	0.1	
18613	57603.522	18997.210	h;88.9;11.1	h	88.9	11.1	
18619	57603.999	18997.750	h;86.4;13.6	h	86.4	13.6	
18625	57604.486	18998.240	h;82.4;17.6	h	82.4	17.6	
18631	57605.054	18998.760	h;100.0;0.0	h	100.0	0.0	
18637	57605.519	18999.260	h;100.0;0.0	h	100.0	0.0	
18643	57605.987	18999.750	h;96.4;3.6	h	96.4	3.6	
18649	57606.536	19000.270	h;99.9;0.1	h	99.9	0.1	
18655	57607.092	19000.780	h;99.5;0.5	h	99.5	0.5	
18661	57607.576	19001.300	e;12.1;87.9	e	12.1	87.9	
18668	57608.121	19001.870	h;100.0;0.0	h	100.0	0.0	
18673	57608.587	19002.290	e;11.4;88.6	e	11.4	88.6	
18679	57609.042	19002.820	e;11.1;88.9	e	11.1	88.9	
18685	57609.521	19003.320	e;11.6;88.4	e	11.6	88.4	
18691	57610.015	19003.850	e;11.1;88.9	e	11.1	88.9	
18697	57610.613	19004.350	h;100.0;0.0	h	100.0	0.0	
18703	57611.174	19004.870	e;10.6;89.4	e	10.6	89.4	
18709	57611.618	19005.360	e;11.0;89.0	e	11.0	89.0	
18715	57612.047	19005.840	e;10.7;89.3	e	10.7	89.3	
18721	57612.644	19006.390	e;11.1;88.9	e	11.1	88.9	
18727	57613.165	19006.890	h;99.9;0.1	h	99.9	0.1	
18733	57613.626	19007.410	e;11.0;89.0	e	11.0	89.0	
18739	57614.183	19007.900	e;0.3;99.7	e	0.3	99.7	
18745	57614.725	19008.440	e;1.0;99.0	e	1.0	99.0	
18751	57615.150	19008.930	e;11.0;89.0	e	11.0	89.0	
18757	57615.594	19009.410	h;90.7;9.3	h	90.7	9.3	
18763	57616.168	19009.960	e;10.6;89.4	e	10.6	89.4	
18769	57616.646	19010.440	e;1.4;98.6	e	1.4	98.6	
18775	57617.249	19010.970	e;11.1;88.9	e	11.1	88.9	
18787	57618.194	19011.950	e;2.6;97.4	e	2.6	97.4	
18793	57618.696	19012.500	e;14.8;85.2	e	14.8	85.2	
18799	57619.225	19012.980	e;0.3;99.7	e	0.3	99.7	
18805	57619.755	19013.510	e;11.3;88.7	e	11.3	88.7	
18812	57620.317	19014.100	h;99.6;0.4	h	99.6	0.4	
18817	57620.847	19014.530	e;1.4;98.6	e	1.4	98.6	
18823	57621.217	19015.040	h;95.1;4.9	h	95.1	4.9	
18829	57621.833	19015.520	e;0.0;100.0	e	0.0	100.0	
18835	57622.360	19016.050	e;0.0;100.0	e	0.0	100.0	
18841	57622.810	19016.550	e;0.0;100.0	e	0.0	100.0	
18847	57623.314	19017.080	e;11.3;88.7	e	11.3	88.7	
18859	57624.363	19018.110	e;4.8;95.2	e	4.8	95.2	
18865	57624.865	19018.590	h;62.0;38.0	h	62.0	38.0	
18871	57625.311	19019.090	e;3.4;96.6	e	3.4	96.6	
18877	57625.849	19019.620	h;93.7;6.3	h	93.7	6.3	
18883	57626.325	19020.120	e;0.0;100.0	e	0.0	100.0	
18889	57626.891	19020.650	e;2.5;97.5	e	2.5	97.5	
18895	57627.404	19021.130	e;0.7;99.3	e	0.7	99.3	
18901	57627.883	19021.610	e;2.4;97.6	e	2.4	97.6	
18907	57628.416	19022.160	e;0.0;100.0	e	0.0	100.0	
18913	57628.914	19022.660	h;99.1;0.9	h	99.1	0.9	
18920	57629.500	19023.270	e;0.0;100.0	e	0.0	100.0	
18926	57630.047	19023.760	h;93.7;6.3	h	93.7	6.3	
18931	57630.417	19024.200	e;20.6;79.4	e	20.6	79.4	
18937	57630.906	19024.700	e;0.0;100.0	e	0.0	100.0	
18943	57631.469	19025.190	h;89.8;10.2	h	89.8	10.2	
18949	57632.037	19025.730	e;0.0;100.0	e	0.0	100.0	
18955	57632.385	19026.210	h;89.5;10.5	h	89.5	10.5	
