S1_mean,S1_slope_polyfit,S2_mean,S2_slope_polyfit,S3_mean,S3_slope_polyfit,S4_mean,S4_slope_polyfit,S5_mean,S5_slope_polyfit,S6_mean,S6_slope_polyfit,S7_mean,S7_slope_polyfit,S8_mean,S8_slope_polyfit,S9_mean,S9_slope_polyfit,S10_mean,S10_slope_polyfit,S11_mean,S11_slope_polyfit,S12_mean,S12_slope_polyfit,S13_mean,S13_slope_polyfit,S14_mean,S14_slope_polyfit,S15_mean,S15_slope_polyfit,S16_mean,S16_slope_polyfit,class
0.0055008,-0.089311,-0.10142,-0.14696,-0.35023,-0.28303,-0.39186,-0.52891,-0.34613,-0.53346,-0.5088,-0.56263,-0.059582,-0.10367,-0.16984,-0.22996,-0.0069583,-0.0138,-0.012636,-0.016501,-0.018565,-0.013983,-0.014668,-0.0182,-0.05171,-0.042153,-0.035266,-0.040232,-0.01583,-0.018874,-0.023775,-0.027957,15
-0.18174,-0.18982,-0.23986,-0.30576,-0.48722,-0.3615,-0.50678,-0.59773,-0.14215,-0.34252,-0.33302,-0.32842,0.0018818,-0.082007,-0.16601,-0.24743,-0.022147,-0.024652,-0.026735,-0.03349,-0.032715,-0.022139,-0.028737,-0.029656,-0.038926,-0.04101,-0.034061,-0.036101,-0.0099944,-0.016301,-0.022957,-0.029776,15
0.062064,0.076299,0.058356,0.040565,0.18064,0.1471,0.20839,0.27344,0.43286,0.3883,0.27263,0.30643,0.10141,0.074302,0.017072,-0.029403,-0.0036319,-0.0048555,-0.0066984,-0.0096615,0.0078336,0.0065076,0.0073638,0.01361,0.010938,0.013368,0.005489,0.0072946,0.0015086,-0.0038017,-0.012762,-0.019638,15
0.26958,0.29853,0.33197,0.39197,0.31946,0.27254,0.44294,0.5994,0.35752,0.17817,0.18413,0.24295,0.13659,0.12421,0.086222,0.10419,0.0045769,0.0027305,0.0036676,0.0048886,0.006341,0.0057472,0.0087233,0.018062,0.005851,-0.0081921,-0.01156,-0.010731,0.0047991,-0.00051142,-0.0086171,-0.0129,15
-0.18194,-0.16245,-0.20409,-0.27383,0.10207,0.148,0.23958,0.22337,0.071646,-0.0070752,-0.13633,-0.28492,-0.092222,-0.077023,-0.038694,-0.073128,-0.00035893,-0.0031357,-0.008283,-0.01184,0.024434,0.019933,0.021709,0.02127,0.018529,-0.0042943,-0.01987,-0.027662,0.00082385,0.0002539,-0.00033436,-0.0024772,15
-0.39701,-0.43702,-0.50329,-0.5969,0.068898,-0.018588,-0.24556,-0.28307,0.60804,0.34794,0.031624,-0.10591,-0.16173,-0.27468,-0.45582,-0.58543,-0.032917,-0.034323,-0.037349,-0.044079,-0.011472,-0.013337,-0.028408,-0.029127,0.023554,0.022053,0.0073658,-0.0044078,-0.013762,-0.020573,-0.029493,-0.036321,15
0.58835,0.53811,0.47648,0.52865,0.51248,0.45512,0.50855,0.60075,0.84256,0.38565,0.10241,0.1699,0.36786,0.28451,0.15815,0.14043,0.040713,0.037857,0.035474,0.040225,0.02156,0.020363,0.023494,0.026102,0.04486,0.017324,0.0011609,0.0068236,0.030745,0.027528,0.023325,0.026128,15
0.28987,0.28008,0.26019,0.27832,0.50609,0.53373,0.78575,1.0463,0.28923,-0.046141,-0.05644,0.022677,0.18532,0.14213,0.079472,0.080251,0.014615,0.01416,0.014605,0.015652,0.01841,0.019405,0.028166,0.037899,0.028419,-0.00031379,0.0017277,0.0058462,0.016651,0.012479,0.0091108,0.0092022,15
0.23331,0.27023,0.23934,0.23975,0.67327,0.54546,0.63009,0.69648,1.314,1.1355,0.70725,0.72578,0.084193,0.08994,0.054051,0.083443,0.0064835,0.0042918,-8.5717e-005,-0.0026745,0.017214,0.010877,0.0033794,0.00075978,0.062645,0.049749,0.017637,0.017092,0.006562,0.0038315,-0.0016904,-0.0027121,15
-0.32099,-0.31126,-0.38068,-0.50004,0.037495,0.011721,-0.076777,-0.048318,0.074538,0.31879,0.38987,0.29231,-0.39158,-0.49697,-0.63103,-0.76776,-0.012531,-0.012491,-0.019255,-0.025838,0.014013,0.010538,0.0048873,0.0087214,0.032892,0.043565,0.031151,0.02471,-0.018774,-0.023811,-0.031202,-0.036297,15
-0.44419,-0.40286,-0.41856,-0.51121,-0.38735,-0.26416,-0.29609,-0.23027,-0.54131,-0.23838,0.068582,0.017097,-0.29519,-0.40005,-0.48075,-0.59599,-0.024028,-0.019885,-0.021733,-0.0275,-0.015776,-0.0054669,-0.0049175,0.0055857,-0.042645,-0.013772,0.011972,0.0087765,-0.02487,-0.029255,-0.031628,-0.036881,15
0.42691,0.48237,0.49842,0.57052,0.74042,0.65525,0.82267,0.95313,1.5543,1.1609,0.83623,0.7834,0.41714,0.46153,0.53193,0.62218,0.020424,0.021985,0.022285,0.025475,0.033915,0.024055,0.026968,0.024219,0.10198,0.065731,0.038314,0.033872,0.028403,0.030499,0.035892,0.044488,15
-0.20228,-0.20541,-0.26557,-0.31438,-0.37372,-0.25585,-0.32424,-0.40103,0.40859,0.54527,0.28952,0.23985,-0.046032,-0.089512,-0.19579,-0.36064,-0.017299,-0.02155,-0.025107,-0.028413,-0.034485,-0.022684,-0.028639,-0.032451,-0.030273,-0.013855,-0.011896,-0.015706,-0.014844,-0.016132,-0.019624,-0.032009,15
-0.38201,-0.53791,-0.63181,-0.75856,-0.26488,-0.54801,-1.1649,-1.5323,0.14641,-0.17719,-0.52044,-0.52933,0.043279,-0.25499,-0.56477,-0.70475,-0.049114,-0.064223,-0.069509,-0.081649,-0.040068,-0.058208,-0.11192,-0.13926,-0.06993,-0.082968,-0.081983,-0.081904,-0.016028,-0.039165,-0.062212,-0.075205,15
