mean,standard_deviation,root_mean_square,triangular_index,condition
827.2432432432432,43.28548987401707,828.3443597794206,0.04375300247588781,easy
814.3157894736842,44.119068172241725,815.4786776392198,0.047390779063876225,easy
839.5555555555555,150.30263650276575,852.535564588885,0.041758799434516256,easy
797.578947368421,109.0798446908545,804.8089671991798,0.04492555510400118,easy
815.0526315789474,102.09665462090084,821.2552651437408,0.04552090742335193,hard
844.3243243243244,46.52720473852669,845.5707172305803,0.04182120024018932,easy
861.6,28.05372996066445,862.0435520983182,0.040396753832281335,hard
829.5135135135135,137.05911571727435,840.4583048326443,0.04261598819421949,easy
877.8285714285714,20.427037610633082,878.0594187508855,0.03946024028467745,easy
826.7027027027027,206.5334066151238,851.434401783567,0.04427989079621526,easy
865.9428571428572,124.91266192521756,874.6510161201438,0.04247089606006598,easy
834.8108108108108,147.8162969961623,847.4480610728991,0.040303638901181195,hard
893.2941176470588,214.43138754470948,917.9339973709504,0.035906405729183855,hard
923.8823529411765,93.19896107688675,928.4337221743878,0.04002501563477173,hard
919.5151515151515,43.82644835892564,920.5273850715505,0.035496991495512456,easy
895.5294117647059,45.080557721616294,896.6300305949527,0.04034261559568393,easy
873.6,68.53903996993246,876.2079335735,0.037615449202350965,hard
810.918918918919,108.44209370759901,817.9433668362079,0.05243346175988663,hard
799.7894736842105,162.1742736112517,815.6418202540674,0.043932222984934426,hard
787.8974358974359,158.97166163747133,803.3718684235582,0.047671798006035375,hard
821.1891891891892,31.23907616879667,821.7671137184727,0.04458670683487102,hard
822.7027027027027,168.15615508357848,839.2568140920871,0.04351501341467897,hard
849.6666666666666,44.801785678698124,850.8142505205757,0.04219934796146379,easy
840.4444444444445,26.563610387622326,840.8524774827561,0.04175274546047624,hard
851.5555555555555,65.67645563972545,854.0143116157038,0.04283005539651262,easy
861.6,31.78160770375366,862.1692243571279,0.039681133746678476,easy
824.7777777777778,25.367145355598513,825.1569547667885,0.04273472567422191,hard
849.7777777777778,59.20960882979872,851.7808794911205,0.042217905962546265,hard
844.3243243243244,33.00341232698864,844.9516858089291,0.04393157953322697,hard
846.4444444444445,105.18132491612336,852.7742960479051,0.03923572085419434,easy
